proto,dip,dport,sip,sport,state,time,user
tds,10.7.133.19,54238,10.64.105.143,2203,success,2017-11-08 08:08:10,1142
mysql,10.50.50.29,4443,10.64.105.9,1720,error,2017-11-08 08:08:53,1307
postgresql,10.50.50.26,5432,10.64.105.137,2492,success,2017-11-08 08:08:56,1224
postgresql,10.50.50.29,5432,10.64.105.203,1780,error,2017-11-08 08:10:03,1417
sftp,10.50.50.40,22,10.64.105.100,1870,success,2017-11-08 08:10:08,1345
tds,10.50.50.26,54238,10.64.105.30,1999,success,2017-11-08 08:11:01,1362
mysql,10.50.50.26,4443,10.64.105.161,2422,error,2017-11-08 08:12:05,1351
tds,10.50.50.29,54238,10.64.106.25,2355,success,2017-11-08 08:12:37,1296
mongodb,10.50.50.28,8005,10.64.105.70,1931,success,2017-11-08 08:13:52,1330
tds,10.7.133.15,54238,10.64.105.213,2432,success,2017-11-08 08:14:23,1491
mysql,10.7.133.20,4443,10.64.105.210,2224,success,2017-11-08 08:15:02,1495
mysql,10.50.50.29,4443,10.64.105.80,1637,success,2017-11-08 08:16:46,1182
postgresql,10.50.50.26,5432,10.64.105.77,2442,success,2017-11-08 08:18:54,1127
ftp,10.50.50.28,21,10.64.105.68,1874,success,2017-11-08 08:19:15,1098
ftp,10.7.133.15,21,10.64.105.27,2127,success,2017-11-08 08:21:36,1205
ftp,10.50.50.29,21,10.64.105.75,1760,error,2017-11-08 08:22:31,1359
postgresql,10.50.50.28,5432,10.64.105.57,2000,success,2017-11-08 08:22:31,1177
mongodb,10.50.50.26,8005,10.64.105.74,2539,success,2017-11-08 08:22:59,1486
ftp,10.7.133.15,21,10.64.106.51,2133,success,2017-11-08 08:23:50,1466
postgresql,10.50.50.41,5432,10.64.105.13,2246,success,2017-11-08 08:24:21,1493
ssh,10.50.50.28,22,10.64.105.129,2349,success,2017-11-08 08:25:45,1207
mongodb,10.50.50.26,8005,10.64.105.65,2063,success,2017-11-08 08:27:40,1428
ftp,10.50.50.46,21,10.64.105.160,2378,success,2017-11-08 08:27:41,1397
mongodb,10.50.50.44,8005,10.64.105.245,1677,success,2017-11-08 08:28:28,1191
tds,10.50.50.26,54238,10.64.106.31,2244,success,2017-11-08 08:28:52,1126
ssh,10.50.50.33,22,10.64.105.176,1707,success,2017-11-08 08:29:13,1490
tds,10.50.50.26,54238,10.64.105.170,1799,success,2017-11-08 08:29:34,1265
mongodb,10.50.50.34,8005,10.64.105.138,1737,success,2017-11-08 08:29:51,1382
mongodb,10.50.50.28,8005,10.64.105.216,1854,success,2017-11-08 08:29:57,1199
ftp,10.50.50.26,21,10.64.105.104,1553,success,2017-11-08 08:29:59,1197
postgresql,10.50.50.28,5432,10.64.106.20,1678,success,2017-11-08 08:30:03,1459
mysql,10.50.50.26,4443,10.64.105.250,1852,error,2017-11-08 08:30:04,1252
postgresql,10.50.50.26,5432,10.64.105.229,1901,success,2017-11-08 08:30:44,1455
tds,10.50.50.26,54238,10.64.105.110,1787,success,2017-11-08 08:30:59,1270
postgresql,10.50.50.38,5432,10.64.105.145,1762,success,2017-11-08 08:31:32,1496
mongodb,10.50.50.29,8005,10.64.105.192,1750,success,2017-11-08 08:31:44,1349
mongodb,10.50.50.26,8005,10.64.105.25,2217,success,2017-11-08 08:31:51,1154
postgresql,10.50.50.49,5432,10.64.105.41,2384,success,2017-11-08 08:32:05,1477
ssh,10.50.50.29,22,10.64.105.200,2465,success,2017-11-08 08:32:07,1299
mongodb,10.50.50.46,8005,10.64.105.76,2285,success,2017-11-08 08:32:38,1305
mongodb,10.50.50.28,8005,10.64.105.151,1679,success,2017-11-08 08:32:42,1087
postgresql,10.50.50.26,5432,10.64.105.197,2299,success,2017-11-08 08:32:45,1230
mysql,10.50.50.41,4443,10.64.106.35,2296,success,2017-11-08 08:33:02,1435
tds,10.7.133.15,54238,10.64.105.227,1966,success,2017-11-08 08:33:49,1246
tds,10.50.50.37,54238,10.64.105.238,2362,success,2017-11-08 08:33:57,1115
sftp,10.50.50.49,22,10.64.106.45,2453,success,2017-11-08 08:34:27,1484
mysql,10.50.50.43,4443,10.64.106.39,2342,success,2017-11-08 08:34:40,1321
mysql,10.50.50.43,4443,10.64.106.21,2270,success,2017-11-08 08:34:41,1449
postgresql,10.50.50.44,5432,10.64.106.36,1886,error,2017-11-08 08:34:47,1147
ssh,10.50.50.26,22,10.64.105.36,1600,success,2017-11-08 08:34:47,1220
postgresql,10.50.50.41,5432,10.64.105.234,2169,success,2017-11-08 08:34:52,1396
mongodb,10.50.50.26,8005,10.64.105.164,2097,success,2017-11-08 08:35:01,1167
ftp,10.50.50.26,21,10.64.105.116,1529,success,2017-11-08 08:35:13,1204
sftp,10.50.50.40,22,10.64.105.159,1660,success,2017-11-08 08:35:54,1336
postgresql,10.50.50.26,5432,10.64.105.189,2025,success,2017-11-08 08:36:14,1429
mysql,10.50.50.29,4443,10.64.105.163,1547,success,2017-11-08 08:36:38,1348
ssh,10.50.50.29,22,10.64.105.31,1567,success,2017-11-08 08:36:51,1100
ftp,10.50.50.46,21,10.64.105.240,2103,success,2017-11-08 08:36:54,1475
postgresql,10.50.50.49,5432,10.64.105.62,1921,error,2017-11-08 08:36:55,1106
mongodb,10.50.50.26,8005,10.64.105.187,1518,success,2017-11-08 08:36:58,1152
mysql,10.50.50.26,4443,10.64.105.9,1720,success,2017-11-08 08:37:03,1307
ssh,10.50.50.26,22,10.64.105.58,2080,success,2017-11-08 08:38:07,1457
postgresql,10.50.50.28,5432,10.64.105.127,1619,success,2017-11-08 08:38:14,1221
mongodb,10.7.133.15,8005,10.64.106.47,2370,success,2017-11-08 08:38:15,1393
mongodb,10.50.50.26,8005,10.64.105.184,2086,success,2017-11-08 08:38:22,1425
mysql,10.50.50.28,4443,10.64.105.154,2341,success,2017-11-08 08:38:30,1313
postgresql,10.7.133.16,5432,10.64.105.54,1766,success,2017-11-08 08:38:52,1257
ssh,10.50.50.26,22,10.64.106.34,1759,success,2017-11-08 08:38:56,1210
mongodb,10.50.50.26,8005,10.64.105.72,2193,success,2017-11-08 08:38:58,1286
mongodb,10.7.133.16,8005,10.64.105.233,2150,success,2017-11-08 08:39:07,1125
mongodb,10.50.50.41,8005,10.64.105.135,2287,success,2017-11-08 08:39:19,1420
mongodb,10.50.50.26,8005,10.64.105.183,2402,success,2017-11-08 08:39:34,1254
tds,10.50.50.28,54238,10.64.105.131,2032,error,2017-11-08 08:40:22,1278
ssh,10.7.133.16,22,10.64.105.212,1548,success,2017-11-08 08:40:30,1189
ftp,10.50.50.29,21,10.64.105.107,2223,success,2017-11-08 08:40:54,1145
ssh,10.50.50.28,22,10.64.105.140,2213,success,2017-11-08 08:41:17,1328
mongodb,10.7.133.15,8005,10.64.105.208,1900,success,2017-11-08 08:41:49,1326
sftp,10.50.50.29,22,10.64.105.67,2501,success,2017-11-08 08:42:26,1405
mongodb,10.50.50.26,8005,10.64.105.7,2363,success,2017-11-08 08:43:13,1068
ssh,10.50.50.28,22,10.64.105.203,1780,success,2017-11-08 08:43:29,1417
postgresql,10.50.50.38,5432,10.64.105.209,1641,success,2017-11-08 08:43:47,1134
sftp,10.50.50.26,22,10.64.105.190,2244,success,2017-11-08 08:44:18,1103
sftp,10.50.50.28,22,10.64.105.124,2097,success,2017-11-08 08:44:21,1399
sftp,10.7.133.22,22,10.64.106.24,1641,success,2017-11-08 08:44:26,1277
mysql,10.50.50.49,4443,10.64.105.27,2127,success,2017-11-08 08:44:48,1205
mysql,10.50.50.29,4443,10.64.105.155,2121,success,2017-11-08 08:45:07,1129
mysql,10.50.50.35,4443,10.64.105.75,1760,success,2017-11-08 08:45:08,1359
sftp,10.50.50.29,22,10.64.105.100,1870,success,2017-11-08 08:45:14,1345
ftp,10.50.50.29,21,10.64.105.249,1571,success,2017-11-08 08:45:16,1344
mysql,10.50.50.46,4443,10.64.105.74,2539,success,2017-11-08 08:45:23,1486
tds,10.50.50.26,54238,10.64.105.93,1965,success,2017-11-08 08:45:36,1388
mongodb,10.50.50.40,8005,10.64.105.45,2380,success,2017-11-08 08:45:47,1314
tds,10.50.50.43,54238,10.64.105.84,2086,success,2017-11-08 08:45:54,1436
postgresql,10.50.50.26,5432,10.64.105.214,1961,success,2017-11-08 08:45:56,1446
ftp,10.50.50.26,21,10.64.105.143,2203,success,2017-11-08 08:46:00,1142
mongodb,10.50.50.40,8005,10.64.105.80,1637,error,2017-11-08 08:46:07,1182
ftp,10.50.50.45,21,10.64.105.13,2246,success,2017-11-08 08:46:09,1493
mysql,10.50.50.26,4443,10.64.105.199,1723,success,2017-11-08 08:46:22,1169
mysql,10.50.50.26,4443,10.64.105.101,2472,success,2017-11-08 08:46:41,1323
sftp,10.50.50.31,22,10.64.105.226,2210,success,2017-11-08 08:46:56,1315
mongodb,10.50.50.28,8005,10.64.105.126,2169,success,2017-11-08 08:47:58,1301
sftp,10.50.50.26,22,10.64.105.221,2277,success,2017-11-08 08:48:05,1471
tds,10.50.50.26,54238,10.64.105.92,2075,success,2017-11-08 08:48:06,1354
mongodb,10.50.50.29,8005,10.64.105.211,2140,success,2017-11-08 08:48:20,1398
mongodb,10.50.50.44,8005,10.64.106.25,2355,success,2017-11-08 08:48:36,1296
sftp,10.50.50.26,22,10.64.105.70,1931,success,2017-11-08 08:48:57,1330
ssh,10.50.50.29,22,10.64.105.65,2063,success,2017-11-08 08:48:58,1428
sftp,10.50.50.29,22,10.64.105.6,1761,success,2017-11-08 08:49:15,1464
ssh,10.7.133.15,22,10.64.105.213,2432,success,2017-11-08 08:49:18,1491
postgresql,10.7.133.20,5432,10.64.105.46,1996,success,2017-11-08 08:49:20,1480
tds,10.50.50.36,54238,10.64.105.30,1999,success,2017-11-08 08:49:30,1362
ftp,10.50.50.44,21,10.64.105.48,2442,success,2017-11-08 08:49:52,1153
mongodb,10.50.50.49,8005,10.64.105.169,2468,success,2017-11-08 08:50:57,1403
ftp,10.50.50.29,21,10.64.105.193,2240,success,2017-11-08 08:51:02,1494
postgresql,10.7.133.16,5432,10.64.105.195,1839,success,2017-11-08 08:51:14,1092
sftp,10.50.50.26,22,10.64.105.210,2224,success,2017-11-08 08:51:27,1495
ssh,10.50.50.26,22,10.64.105.57,2000,success,2017-11-08 08:51:31,1177
mysql,10.50.50.26,4443,10.64.105.161,2422,success,2017-11-08 08:51:47,1351
ssh,10.50.50.38,22,10.64.105.251,2203,success,2017-11-08 08:51:52,1416
sftp,10.7.133.16,22,10.64.105.82,2040,success,2017-11-08 08:51:59,1060
tds,10.7.133.18,54238,10.64.105.182,1913,success,2017-11-08 08:52:15,1233
sftp,10.50.50.28,22,10.64.105.133,1520,success,2017-11-08 08:52:28,1132
tds,10.7.133.16,54238,10.64.105.188,2300,success,2017-11-08 08:52:54,1234
ftp,10.50.50.26,21,10.64.105.78,1773,success,2017-11-08 08:53:04,1343
postgresql,10.50.50.28,5432,10.64.105.229,1901,success,2017-11-08 08:53:08,1455
ftp,10.50.50.28,21,10.64.105.68,1874,success,2017-11-08 08:54:28,1098
tds,10.50.50.46,54238,10.64.106.18,1988,success,2017-11-08 08:54:46,1339
ftp,10.50.50.29,21,10.64.105.197,2299,error,2017-11-08 08:55:20,1230
ftp,10.50.50.28,21,10.64.105.104,1553,success,2017-11-08 08:55:29,1197
ftp,10.50.50.26,21,10.64.105.103,1971,success,2017-11-08 08:55:39,1357
ftp,10.7.133.15,21,10.64.105.112,2299,error,2017-11-08 08:55:43,1456
mysql,10.50.50.49,4443,10.64.105.114,1857,success,2017-11-08 08:55:45,1423
mysql,10.50.50.41,4443,10.64.105.245,1677,success,2017-11-08 08:55:47,1191
ssh,10.50.50.26,22,10.64.105.41,2384,success,2017-11-08 08:56:21,1477
mysql,10.50.50.26,4443,10.64.105.99,1557,success,2017-11-08 08:56:22,1195
tds,10.50.50.28,54238,10.64.105.162,2458,success,2017-11-08 08:56:37,1283
ftp,10.50.50.29,21,10.64.105.76,2285,success,2017-11-08 08:56:41,1305
ftp,10.7.133.18,21,10.64.105.52,1684,success,2017-11-08 08:56:42,1282
sftp,10.50.50.26,22,10.64.105.150,1954,error,2017-11-08 08:56:46,1322
mysql,10.50.50.31,4443,10.64.105.252,2420,success,2017-11-08 08:56:49,1287
ssh,10.50.50.29,22,10.64.105.24,2490,success,2017-11-08 08:57:04,1262
postgresql,10.50.50.33,5432,10.64.105.119,1643,success,2017-11-08 08:57:07,1156
ssh,10.50.50.37,22,10.64.105.222,2171,success,2017-11-08 08:57:09,1469
ssh,10.50.50.29,22,10.64.105.230,2188,success,2017-11-08 08:57:10,1200
mysql,10.50.50.26,4443,10.64.106.28,2092,success,2017-11-08 08:57:11,1385
mysql,10.50.50.43,4443,10.64.105.50,2473,success,2017-11-08 08:57:12,1409
tds,10.50.50.26,54238,10.64.105.42,2088,success,2017-11-08 08:57:36,1391
ftp,10.50.50.26,21,10.64.105.39,1510,error,2017-11-08 08:57:52,1170
mongodb,10.50.50.29,8005,10.64.106.36,1886,success,2017-11-08 08:57:53,1147
ftp,10.7.133.20,21,10.64.105.18,2279,error,2017-11-08 08:57:57,1223
ftp,10.50.50.29,21,10.64.105.113,1744,success,2017-11-08 08:58:00,1159
ftp,10.50.50.26,21,10.64.105.77,2442,success,2017-11-08 08:58:25,1127
sftp,10.50.50.26,22,10.64.106.19,2501,success,2017-11-08 08:58:32,1141
ssh,10.7.133.15,22,10.64.105.189,2025,success,2017-11-08 08:58:38,1429
tds,10.7.133.18,54238,10.64.105.123,2221,success,2017-11-08 08:58:45,1404
mysql,10.50.50.28,4443,10.64.105.170,1799,success,2017-11-08 08:58:48,1265
ftp,10.50.50.49,21,10.64.105.44,2366,error,2017-11-08 08:58:49,1281
ssh,10.7.133.15,22,10.64.106.51,2133,success,2017-11-08 08:58:51,1466
mysql,10.50.50.31,4443,10.64.105.129,2349,success,2017-11-08 08:58:56,1207
postgresql,10.50.50.26,5432,10.64.105.145,1762,success,2017-11-08 08:59:06,1496
mysql,10.50.50.26,4443,10.64.106.48,2398,success,2017-11-08 08:59:07,1460
sftp,10.50.50.40,22,10.64.106.46,2266,success,2017-11-08 08:59:18,1458
tds,10.50.50.29,54238,10.64.105.87,2162,success,2017-11-08 08:59:25,1373
mongodb,10.50.50.29,8005,10.64.105.17,1657,success,2017-11-08 08:59:34,1474
postgresql,10.7.133.16,5432,10.64.105.34,1649,success,2017-11-08 08:59:39,1192
mongodb,10.50.50.28,8005,10.64.106.39,2342,error,2017-11-08 09:00:07,1321
mongodb,10.50.50.38,8005,10.64.105.85,2468,success,2017-11-08 09:00:53,1408
sftp,10.7.133.19,22,10.64.105.147,2306,success,2017-11-08 09:00:57,1243
sftp,10.50.50.26,22,10.64.105.128,2066,success,2017-11-08 09:00:57,1176
ftp,10.50.50.29,21,10.64.105.137,2492,success,2017-11-08 09:01:00,1224
ssh,10.50.50.41,22,10.64.106.35,2296,error,2017-11-08 09:01:08,1435
tds,10.50.50.28,54238,10.64.105.176,1707,success,2017-11-08 09:01:09,1490
tds,10.50.50.26,54238,10.64.106.47,2370,success,2017-11-08 09:01:18,1393
ftp,10.50.50.28,21,10.64.105.159,1660,success,2017-11-08 09:01:32,1336
mongodb,10.50.50.26,8005,10.64.105.227,1966,success,2017-11-08 09:02:01,1246
mongodb,10.50.50.33,8005,10.64.105.217,2396,success,2017-11-08 09:02:02,1172
mysql,10.7.133.21,4443,10.64.105.201,2274,success,2017-11-08 09:02:05,1319
mongodb,10.50.50.28,8005,10.64.105.142,1622,error,2017-11-08 09:02:05,1113
ssh,10.50.50.26,22,10.64.105.212,1548,success,2017-11-08 09:02:07,1189
mysql,10.50.50.28,4443,10.64.106.20,1678,success,2017-11-08 09:02:30,1459
tds,10.50.50.29,54238,10.64.105.25,2217,error,2017-11-08 09:02:48,1154
sftp,10.50.50.28,22,10.64.105.153,1596,success,2017-11-08 09:03:30,1308
tds,10.50.50.49,54238,10.64.105.21,1726,success,2017-11-08 09:03:49,1112
sftp,10.50.50.28,22,10.64.105.236,2498,error,2017-11-08 09:04:00,1379
mongodb,10.50.50.29,8005,10.64.105.72,2193,success,2017-11-08 09:04:15,1286
mysql,10.50.50.28,4443,10.64.106.45,2453,error,2017-11-08 09:04:29,1484
sftp,10.50.50.26,22,10.64.105.59,1925,success,2017-11-08 09:04:33,1334
postgresql,10.50.50.29,5432,10.64.106.31,2244,success,2017-11-08 09:04:41,1126
ftp,10.50.50.43,21,10.64.105.250,1852,success,2017-11-08 09:04:51,1252
ssh,10.50.50.29,22,10.64.105.120,1626,success,2017-11-08 09:04:52,1102
ssh,10.50.50.28,22,10.64.105.16,1743,success,2017-11-08 09:05:02,1440
mysql,10.50.50.28,4443,10.64.105.109,2206,success,2017-11-08 09:05:28,1263
mysql,10.7.133.22,4443,10.64.105.135,2287,success,2017-11-08 09:05:29,1420
ssh,10.7.133.20,22,10.64.105.160,2378,success,2017-11-08 09:05:35,1397
ssh,10.50.50.29,22,10.64.105.62,1921,success,2017-11-08 09:06:02,1106
tds,10.50.50.26,54238,10.64.105.110,1787,success,2017-11-08 09:06:14,1270
ssh,10.50.50.33,22,10.64.105.238,2362,success,2017-11-08 09:06:20,1115
mysql,10.50.50.26,4443,10.64.105.84,2086,success,2017-11-08 09:06:20,1436
mysql,10.50.50.28,4443,10.64.105.143,2203,success,2017-11-08 09:06:39,1142
mongodb,10.50.50.26,8005,10.64.105.138,1737,success,2017-11-08 09:06:42,1382
mysql,10.50.50.28,4443,10.64.105.45,2380,success,2017-11-08 09:06:47,1314
mongodb,10.50.50.33,8005,10.64.105.154,2341,success,2017-11-08 09:07:02,1313
mysql,10.50.50.29,4443,10.64.105.131,2032,success,2017-11-08 09:07:07,1278
postgresql,10.50.50.28,5432,10.64.105.151,1679,success,2017-11-08 09:07:39,1087
postgresql,10.50.50.37,5432,10.64.105.157,1690,error,2017-11-08 09:07:43,1303
ssh,10.50.50.40,22,10.64.105.216,1854,success,2017-11-08 09:07:57,1199
ftp,10.50.50.46,21,10.64.105.127,1619,success,2017-11-08 09:08:12,1221
mysql,10.7.133.20,4443,10.64.105.220,2259,success,2017-11-08 09:08:52,1450
ssh,10.50.50.40,22,10.64.106.34,1759,success,2017-11-08 09:09:08,1210
mysql,10.50.50.29,4443,10.64.105.36,1600,success,2017-11-08 09:09:31,1220
ftp,10.50.50.26,21,10.64.106.21,2270,success,2017-11-08 09:09:49,1449
mongodb,10.50.50.26,8005,10.64.105.203,1780,success,2017-11-08 09:09:50,1417
sftp,10.50.50.37,22,10.64.105.209,1641,success,2017-11-08 09:10:08,1134
ssh,10.50.50.43,22,10.64.105.164,2097,success,2017-11-08 09:10:12,1167
ftp,10.50.50.26,21,10.64.105.31,1567,success,2017-11-08 09:10:45,1100
tds,10.50.50.26,54238,10.64.105.247,1971,success,2017-11-08 09:11:31,1367
ftp,10.50.50.38,21,10.64.105.116,1529,success,2017-11-08 09:11:39,1204
tds,10.50.50.26,54238,10.64.105.74,2539,success,2017-11-08 09:11:45,1486
sftp,10.50.50.37,22,10.64.106.27,1732,success,2017-11-08 09:12:00,1350
ssh,10.50.50.28,22,10.64.105.200,2465,success,2017-11-08 09:12:01,1299
ftp,10.50.50.26,21,10.64.105.226,2210,success,2017-11-08 09:12:02,1315
postgresql,10.50.50.28,5432,10.64.105.233,2150,error,2017-11-08 09:12:09,1125
mysql,10.50.50.29,4443,10.64.105.234,2169,success,2017-11-08 09:12:36,1396
mysql,10.50.50.29,4443,10.64.105.75,1760,success,2017-11-08 09:12:38,1359
ftp,10.50.50.28,21,10.64.105.30,1999,success,2017-11-08 09:12:38,1362
ssh,10.50.50.48,22,10.64.105.100,1870,success,2017-11-08 09:13:01,1345
ftp,10.50.50.26,21,10.64.105.165,1802,success,2017-11-08 09:13:16,1183
mysql,10.50.50.28,4443,10.64.105.28,2054,success,2017-11-08 09:13:39,1340
ssh,10.7.133.18,22,10.64.105.163,1547,success,2017-11-08 09:13:44,1348
mysql,10.50.50.29,4443,10.64.105.188,2300,success,2017-11-08 09:14:01,1234
tds,10.50.50.48,54238,10.64.105.80,1637,success,2017-11-08 09:14:26,1182
ssh,10.50.50.28,22,10.64.105.249,1571,success,2017-11-08 09:14:30,1344
mongodb,10.7.133.15,8005,10.64.105.242,2281,success,2017-11-08 09:14:30,1140
ssh,10.50.50.28,22,10.64.105.3,1892,success,2017-11-08 09:14:36,1217
tds,10.50.50.43,54238,10.64.105.208,1900,success,2017-11-08 09:14:45,1326
sftp,10.50.50.26,22,10.64.105.124,2097,success,2017-11-08 09:14:49,1399
mongodb,10.7.133.20,8005,10.64.105.184,2086,success,2017-11-08 09:15:21,1425
ftp,10.50.50.46,21,10.64.105.68,1874,success,2017-11-08 09:15:25,1098
mongodb,10.50.50.26,8005,10.64.105.9,1720,success,2017-11-08 09:15:32,1307
ssh,10.50.50.40,22,10.64.105.27,2127,success,2017-11-08 09:15:40,1205
postgresql,10.50.50.28,5432,10.64.105.82,2040,success,2017-11-08 09:15:40,1060
sftp,10.50.50.28,22,10.64.105.193,2240,error,2017-11-08 09:15:52,1494
sftp,10.50.50.29,22,10.64.105.92,2075,error,2017-11-08 09:16:01,1354
mysql,10.50.50.28,4443,10.64.105.214,1961,success,2017-11-08 09:16:07,1446
mongodb,10.50.50.28,8005,10.64.105.73,1674,success,2017-11-08 09:16:14,1151
mysql,10.50.50.35,4443,10.64.105.140,2213,success,2017-11-08 09:17:18,1328
ftp,10.50.50.29,21,10.64.105.210,2224,success,2017-11-08 09:17:22,1495
sftp,10.50.50.28,22,10.64.105.245,1677,success,2017-11-08 09:17:44,1191
tds,10.50.50.38,54238,10.64.105.70,1931,success,2017-11-08 09:18:21,1330
ftp,10.50.50.29,21,10.64.105.222,2171,success,2017-11-08 09:18:24,1469
tds,10.50.50.26,54238,10.64.106.24,1641,success,2017-11-08 09:18:33,1277
postgresql,10.50.50.26,5432,10.64.105.107,2223,success,2017-11-08 09:18:37,1145
ssh,10.50.50.28,22,10.64.105.126,2169,success,2017-11-08 09:18:44,1301
ftp,10.7.133.20,21,10.64.105.237,1970,success,2017-11-08 09:18:46,1178
tds,10.50.50.39,54238,10.64.105.183,2402,success,2017-11-08 09:18:48,1254
sftp,10.50.50.26,22,10.64.105.101,2472,success,2017-11-08 09:18:49,1323
tds,10.7.133.15,54238,10.64.105.99,1557,success,2017-11-08 09:19:16,1195
mongodb,10.50.50.38,8005,10.64.105.93,1965,success,2017-11-08 09:19:48,1388
ssh,10.50.50.26,22,10.64.105.230,2188,success,2017-11-08 09:20:17,1200
ssh,10.50.50.26,22,10.64.105.182,1913,success,2017-11-08 09:20:47,1233
sftp,10.50.50.26,22,10.64.105.17,1657,success,2017-11-08 09:20:52,1474
sftp,10.50.50.26,22,10.64.105.18,2279,success,2017-11-08 09:20:56,1223
mysql,10.50.50.28,4443,10.64.105.117,1905,success,2017-11-08 09:20:59,1193
postgresql,10.50.50.26,5432,10.64.105.7,2363,success,2017-11-08 09:21:05,1068
ftp,10.7.133.16,21,10.64.105.251,2203,success,2017-11-08 09:21:25,1416
tds,10.50.50.26,54238,10.64.105.176,1707,success,2017-11-08 09:21:35,1490
ssh,10.50.50.29,22,10.64.105.148,2382,success,2017-11-08 09:21:36,1406
ssh,10.50.50.37,22,10.64.105.155,2121,success,2017-11-08 09:22:03,1129
ssh,10.50.50.28,22,10.64.105.169,2468,success,2017-11-08 09:22:13,1403
sftp,10.50.50.26,22,10.64.105.129,2349,success,2017-11-08 09:22:20,1207
sftp,10.50.50.26,22,10.64.105.46,1996,success,2017-11-08 09:22:32,1480
postgresql,10.50.50.28,5432,10.64.105.123,2221,success,2017-11-08 09:22:38,1404
mysql,10.7.133.19,4443,10.64.105.252,2420,success,2017-11-08 09:22:39,1287
postgresql,10.50.50.26,5432,10.64.105.221,2277,success,2017-11-08 09:22:41,1471
tds,10.50.50.29,54238,10.64.105.150,1954,success,2017-11-08 09:22:48,1322
ssh,10.50.50.29,22,10.64.105.103,1971,success,2017-11-08 09:23:02,1357
mongodb,10.50.50.46,8005,10.64.105.13,2246,success,2017-11-08 09:23:04,1493
tds,10.50.50.28,54238,10.64.105.113,1744,success,2017-11-08 09:23:12,1159
tds,10.50.50.43,54238,10.64.105.223,2113,success,2017-11-08 09:23:21,1422
sftp,10.7.133.20,22,10.64.105.161,2422,success,2017-11-08 09:23:29,1351
tds,10.50.50.28,54238,10.64.106.48,2398,success,2017-11-08 09:24:21,1460
tds,10.50.50.26,54238,10.64.105.189,2025,success,2017-11-08 09:24:27,1429
postgresql,10.50.50.33,5432,10.64.105.162,2458,success,2017-11-08 09:24:48,1283
sftp,10.50.50.33,22,10.64.105.39,1510,error,2017-11-08 09:24:50,1170
postgresql,10.50.50.42,5432,10.64.106.50,2405,success,2017-11-08 09:25:08,1355
