proto,dip,dport,sip,sport,state,time,user
tds,10.50.50.26,54238,10.64.105.100,2262,success,2017-11-03 08:08:26,1345
ftp,10.50.50.46,21,10.64.105.58,1941,success,2017-11-03 08:09:15,1457
ftp,10.50.50.29,21,10.64.105.249,1598,success,2017-11-03 08:11:05,1344
ssh,10.50.50.29,22,10.64.105.9,1713,success,2017-11-03 08:11:35,1307
ftp,10.50.50.26,21,10.64.105.210,2341,success,2017-11-03 08:11:50,1495
tds,10.7.133.16,54238,10.64.105.54,2235,success,2017-11-03 08:12:14,1257
tds,10.50.50.38,54238,10.64.105.70,2016,success,2017-11-03 08:13:55,1330
tds,10.50.50.26,54238,10.64.105.213,2392,success,2017-11-03 08:14:12,1491
ftp,10.50.50.29,21,10.64.105.137,1854,success,2017-11-03 08:15:38,1224
tds,10.50.50.26,54238,10.64.106.25,1781,success,2017-11-03 08:16:40,1296
postgresql,10.50.50.29,5432,10.64.105.164,1949,error,2017-11-03 08:16:41,1167
sftp,10.50.50.28,22,10.64.105.80,2030,success,2017-11-03 08:16:51,1182
ssh,10.7.133.20,22,10.64.105.161,2022,success,2017-11-03 08:16:52,1351
sftp,10.7.133.15,22,10.64.105.120,1776,success,2017-11-03 08:18:52,1102
mysql,10.50.50.28,4443,10.64.105.72,2009,success,2017-11-03 08:19:12,1286
sftp,10.50.50.49,22,10.64.106.45,1863,success,2017-11-03 08:19:14,1484
mysql,10.7.133.15,4443,10.64.105.203,1835,success,2017-11-03 08:19:46,1417
tds,10.7.133.16,54238,10.64.106.51,2332,success,2017-11-03 08:19:48,1466
tds,10.50.50.43,54238,10.64.105.68,2276,success,2017-11-03 08:20:09,1098
ftp,10.50.50.26,21,10.64.106.36,1536,success,2017-11-03 08:22:01,1147
postgresql,10.50.50.46,5432,10.64.105.74,2317,success,2017-11-03 08:23:21,1486
mongodb,10.50.50.28,8005,10.64.105.36,1786,success,2017-11-03 08:23:52,1220
ftp,10.50.50.43,21,10.64.105.149,2018,success,2017-11-03 08:25:00,1306
sftp,10.50.50.29,22,10.64.105.57,2342,success,2017-11-03 08:26:04,1177
tds,10.7.133.15,54238,10.64.105.27,2040,success,2017-11-03 08:26:08,1205
sftp,10.50.50.26,22,10.64.105.129,2156,success,2017-11-03 08:26:22,1207
tds,10.50.50.26,54238,10.64.105.159,2234,success,2017-11-03 08:26:24,1336
mongodb,10.50.50.28,8005,10.64.105.234,2112,success,2017-11-03 08:26:48,1396
ssh,10.50.50.26,22,10.64.105.245,1630,success,2017-11-03 08:26:54,1191
mongodb,10.7.133.15,8005,10.64.105.148,1685,success,2017-11-03 08:27:07,1406
mysql,10.50.50.29,4443,10.64.106.31,2015,success,2017-11-03 08:27:10,1126
mongodb,10.50.50.35,8005,10.64.105.75,2139,success,2017-11-03 08:27:43,1359
mysql,10.50.50.26,4443,10.64.105.192,1790,success,2017-11-03 08:28:13,1349
sftp,10.50.50.29,22,10.64.105.13,2325,success,2017-11-03 08:28:27,1493
sftp,10.50.50.26,22,10.64.105.65,1873,success,2017-11-03 08:29:05,1428
sftp,10.50.50.26,22,10.64.105.116,2241,success,2017-11-03 08:29:13,1204
sftp,10.50.50.26,22,10.64.105.200,2371,success,2017-11-03 08:29:15,1299
mongodb,10.50.50.26,8005,10.64.105.177,2488,success,2017-11-03 08:29:18,1483
tds,10.50.50.26,54238,10.64.105.227,2072,success,2017-11-03 08:29:53,1246
mongodb,10.50.50.43,8005,10.64.105.151,2481,success,2017-11-03 08:30:45,1087
postgresql,10.50.50.37,5432,10.64.106.47,1934,success,2017-11-03 08:30:46,1393
tds,10.50.50.48,54238,10.64.105.100,2262,success,2017-11-03 08:31:09,1345
mysql,10.50.50.28,4443,10.64.105.76,1881,error,2017-11-03 08:31:27,1305
ftp,10.7.133.19,21,10.64.105.163,2408,success,2017-11-03 08:31:36,1348
tds,10.7.133.18,54238,10.64.106.17,2385,success,2017-11-03 08:31:58,1275
sftp,10.50.50.26,22,10.64.105.107,1867,success,2017-11-03 08:32:00,1145
ftp,10.50.50.38,21,10.64.105.145,2229,success,2017-11-03 08:32:02,1496
tds,10.50.50.29,54238,10.64.106.39,1977,error,2017-11-03 08:32:14,1321
tds,10.50.50.26,54238,10.64.106.21,1903,success,2017-11-03 08:32:18,1449
ssh,10.50.50.26,22,10.64.106.34,1767,success,2017-11-03 08:32:28,1210
postgresql,10.50.50.29,5432,10.64.105.110,2338,success,2017-11-03 08:32:30,1270
mongodb,10.50.50.29,8005,10.64.105.250,1577,success,2017-11-03 08:32:42,1252
sftp,10.50.50.26,22,10.64.105.54,2235,success,2017-11-03 08:33:01,1257
postgresql,10.50.50.37,5432,10.64.105.216,2505,error,2017-11-03 08:33:17,1199
mysql,10.50.50.28,4443,10.64.105.25,2437,success,2017-11-03 08:33:19,1154
mongodb,10.50.50.37,8005,10.64.105.112,2279,success,2017-11-03 08:33:55,1456
postgresql,10.50.50.29,5432,10.64.105.138,2369,success,2017-11-03 08:34:08,1382
ftp,10.50.50.26,21,10.64.105.41,1879,success,2017-11-03 08:34:20,1477
ftp,10.50.50.28,21,10.64.105.238,2243,success,2017-11-03 08:34:32,1115
sftp,10.50.50.26,22,10.64.105.104,1633,success,2017-11-03 08:34:33,1197
tds,10.50.50.26,54238,10.64.105.229,1783,success,2017-11-03 08:34:52,1455
mongodb,10.50.50.29,8005,10.64.105.160,1561,success,2017-11-03 08:35:04,1397
ftp,10.50.50.26,21,10.64.105.170,2487,success,2017-11-03 08:35:11,1265
tds,10.50.50.26,54238,10.64.105.176,2010,error,2017-11-03 08:35:46,1490
ftp,10.50.50.26,21,10.64.105.70,2016,success,2017-11-03 08:37:43,1330
sftp,10.50.50.29,22,10.64.105.73,2404,success,2017-11-03 08:37:50,1151
mysql,10.50.50.26,4443,10.64.105.121,2198,success,2017-11-03 08:38:19,1209
tds,10.50.50.29,54238,10.64.105.158,1977,success,2017-11-03 08:38:19,1481
ssh,10.7.133.15,22,10.64.105.62,2455,success,2017-11-03 08:38:19,1106
tds,10.50.50.28,54238,10.64.105.131,1542,success,2017-11-03 08:38:25,1278
mysql,10.50.50.29,4443,10.64.105.212,2153,success,2017-11-03 08:38:31,1189
ftp,10.50.50.38,21,10.64.105.24,1821,error,2017-11-03 08:38:55,1262
postgresql,10.50.50.26,5432,10.64.105.184,1969,success,2017-11-03 08:38:58,1425
ftp,10.50.50.26,21,10.64.105.9,1713,success,2017-11-03 08:39:06,1307
mongodb,10.50.50.28,8005,10.64.105.58,1941,success,2017-11-03 08:39:21,1457
ssh,10.50.50.28,22,10.64.105.242,2024,success,2017-11-03 08:39:45,1140
tds,10.50.50.26,54238,10.64.105.120,1776,success,2017-11-03 08:39:50,1102
sftp,10.50.50.26,22,10.64.105.208,2495,success,2017-11-03 08:39:59,1326
postgresql,10.50.50.26,5432,10.64.105.143,2495,success,2017-11-03 08:40:43,1142
mysql,10.50.50.37,4443,10.64.105.155,2016,success,2017-11-03 08:40:58,1129
mysql,10.50.50.26,4443,10.64.105.68,2276,success,2017-11-03 08:41:03,1098
sftp,10.7.133.16,22,10.64.106.35,1910,success,2017-11-03 08:41:24,1435
mysql,10.50.50.44,4443,10.64.105.124,1814,success,2017-11-03 08:41:33,1399
ssh,10.50.50.26,22,10.64.105.209,1825,success,2017-11-03 08:41:59,1134
mongodb,10.50.50.33,8005,10.64.106.20,2005,success,2017-11-03 08:42:35,1459
mysql,10.50.50.29,4443,10.64.105.80,2030,success,2017-11-03 08:42:46,1182
ftp,10.50.50.38,21,10.64.106.24,2508,success,2017-11-03 08:43:38,1277
mysql,10.50.50.28,4443,10.64.105.190,2390,success,2017-11-03 08:43:39,1103
sftp,10.50.50.28,22,10.64.105.74,2317,success,2017-11-03 08:44:29,1486
ssh,10.7.133.16,22,10.64.105.45,1772,error,2017-11-03 08:44:53,1314
tds,10.50.50.29,54238,10.64.105.135,1816,success,2017-11-03 08:44:55,1420
tds,10.50.50.28,54238,10.64.105.154,2383,error,2017-11-03 08:45:29,1313
tds,10.50.50.29,54238,10.64.105.114,1574,success,2017-11-03 08:46:51,1423
ssh,10.50.50.40,22,10.64.105.84,1764,success,2017-11-03 08:46:51,1436
mysql,10.50.50.26,4443,10.64.106.31,2015,success,2017-11-03 08:47:19,1126
tds,10.50.50.46,54238,10.64.105.214,1799,success,2017-11-03 08:47:35,1446
mysql,10.50.50.29,4443,10.64.105.134,1650,success,2017-11-03 08:47:39,1139
mongodb,10.50.50.26,8005,10.64.105.157,2206,success,2017-11-03 08:48:03,1303
sftp,10.50.50.41,22,10.64.105.93,1727,success,2017-11-03 08:48:17,1388
tds,10.50.50.26,54238,10.64.105.67,1954,success,2017-11-03 08:48:22,1405
mysql,10.50.50.38,4443,10.64.105.101,2135,success,2017-11-03 08:48:28,1323
postgresql,10.50.50.26,5432,10.64.105.149,2018,success,2017-11-03 08:48:28,1306
ssh,10.50.50.28,22,10.64.105.197,2493,success,2017-11-03 08:48:41,1230
mongodb,10.50.50.29,8005,10.64.105.92,2354,success,2017-11-03 08:48:43,1354
sftp,10.50.50.28,22,10.64.105.126,1548,success,2017-11-03 08:48:54,1301
mongodb,10.50.50.29,8005,10.64.105.13,2325,error,2017-11-03 08:49:11,1493
sftp,10.50.50.29,22,10.64.105.137,1854,success,2017-11-03 08:49:26,1224
postgresql,10.50.50.29,5432,10.64.105.189,1972,success,2017-11-03 08:49:31,1429
mongodb,10.50.50.28,8005,10.64.105.203,1835,success,2017-11-03 08:49:46,1417
ftp,10.50.50.26,21,10.64.106.51,2332,success,2017-11-03 08:50:28,1466
sftp,10.50.50.28,22,10.64.105.193,1795,success,2017-11-03 08:50:52,1494
ftp,10.50.50.29,21,10.64.105.48,1756,success,2017-11-03 08:51:02,1153
tds,10.50.50.49,54238,10.64.105.21,1721,success,2017-11-03 08:51:08,1112
tds,10.50.50.26,54238,10.64.105.230,2137,success,2017-11-03 08:51:17,1200
ssh,10.50.50.38,22,10.64.105.140,2326,success,2017-11-03 08:51:24,1328
mongodb,10.50.50.40,8005,10.64.105.72,2009,success,2017-11-03 08:51:24,1286
ssh,10.50.50.26,22,10.64.105.199,2362,success,2017-11-03 08:51:29,1169
sftp,10.50.50.26,22,10.64.105.52,1622,success,2017-11-03 08:51:53,1282
ftp,10.50.50.29,21,10.64.105.133,2500,success,2017-11-03 08:52:01,1132
sftp,10.50.50.28,22,10.64.105.34,2454,success,2017-11-03 08:52:06,1192
postgresql,10.50.50.26,5432,10.64.105.148,1685,success,2017-11-03 08:52:18,1406
mysql,10.50.50.28,4443,10.64.105.159,2234,success,2017-11-03 08:52:19,1336
ftp,10.50.50.29,21,10.64.105.188,1746,success,2017-11-03 08:52:29,1234
mongodb,10.50.50.26,8005,10.64.105.50,1565,success,2017-11-03 08:52:32,1409
ftp,10.50.50.26,21,10.64.105.234,2112,success,2017-11-03 08:52:37,1396
postgresql,10.50.50.26,5432,10.64.105.82,1977,success,2017-11-03 08:53:04,1060
mongodb,10.50.50.29,8005,10.64.105.169,2048,success,2017-11-03 08:53:11,1403
tds,10.50.50.26,54238,10.64.105.147,1570,success,2017-11-03 08:53:16,1243
tds,10.50.50.26,54238,10.64.106.28,2010,success,2017-11-03 08:53:58,1385
mongodb,10.50.50.28,8005,10.64.105.150,1648,success,2017-11-03 08:54:47,1322
sftp,10.50.50.26,22,10.64.105.6,1618,success,2017-11-03 08:55:08,1464
mongodb,10.50.50.49,8005,10.64.105.195,2311,success,2017-11-03 08:55:14,1092
ssh,10.50.50.26,22,10.64.106.45,1863,success,2017-11-03 08:55:19,1484
ssh,10.50.50.26,22,10.64.105.25,2437,success,2017-11-03 08:55:28,1154
mongodb,10.50.50.28,8005,10.64.106.25,1781,success,2017-11-03 08:55:45,1296
sftp,10.50.50.43,22,10.64.105.164,1949,success,2017-11-03 08:55:58,1167
sftp,10.50.50.28,22,10.64.105.27,2040,success,2017-11-03 08:56:05,1205
mongodb,10.50.50.49,8005,10.64.106.21,1903,success,2017-11-03 08:56:19,1449
mysql,10.7.133.20,4443,10.64.105.161,2022,success,2017-11-03 08:56:25,1351
mysql,10.50.50.28,4443,10.64.106.36,1536,success,2017-11-03 08:56:29,1147
mysql,10.50.50.37,4443,10.64.105.128,2408,success,2017-11-03 08:56:39,1176
ftp,10.50.50.26,21,10.64.105.176,2010,success,2017-11-03 08:56:59,1490
sftp,10.50.50.29,22,10.64.105.78,2240,success,2017-11-03 08:57:45,1343
ftp,10.50.50.26,21,10.64.105.216,2505,success,2017-11-03 08:57:46,1199
tds,10.50.50.46,54238,10.64.106.19,1907,success,2017-11-03 08:57:46,1141
ssh,10.7.133.16,22,10.64.105.119,2427,success,2017-11-03 08:58:03,1156
ftp,10.50.50.28,21,10.64.105.165,2146,success,2017-11-03 08:58:08,1183
ssh,10.7.133.16,22,10.64.105.240,1723,success,2017-11-03 08:58:17,1475
mongodb,10.50.50.26,8005,10.64.105.183,2017,success,2017-11-03 08:58:23,1254
mysql,10.50.50.36,4443,10.64.105.129,2156,success,2017-11-03 08:58:27,1207
ftp,10.50.50.29,21,10.64.105.57,2342,error,2017-11-03 08:58:37,1177
mongodb,10.50.50.26,8005,10.64.105.123,2136,success,2017-11-03 08:58:39,1404
ssh,10.50.50.26,22,10.64.105.201,1606,success,2017-11-03 08:58:52,1319
postgresql,10.7.133.15,5432,10.64.105.222,2294,success,2017-11-03 08:58:55,1469
postgresql,10.50.50.28,5432,10.64.105.227,2072,success,2017-11-03 08:58:55,1246
ftp,10.50.50.28,21,10.64.105.236,2253,success,2017-11-03 08:59:14,1379
sftp,10.7.133.18,22,10.64.105.42,2066,success,2017-11-03 08:59:37,1391
postgresql,10.50.50.37,5432,10.64.105.113,1635,success,2017-11-03 08:59:40,1159
sftp,10.50.50.29,22,10.64.105.28,1520,success,2017-11-03 08:59:42,1340
mysql,10.50.50.30,4443,10.64.106.46,1657,success,2017-11-03 08:59:44,1458
ssh,10.50.50.28,22,10.64.105.251,1538,error,2017-11-03 08:59:51,1416
ftp,10.50.50.28,21,10.64.105.39,2327,success,2017-11-03 08:59:59,1170
tds,10.50.50.48,54238,10.64.105.99,2442,success,2017-11-03 09:00:08,1195
postgresql,10.50.50.28,5432,10.64.105.112,2279,success,2017-11-03 09:00:12,1456
mongodb,10.50.50.26,8005,10.64.105.170,2487,error,2017-11-03 09:00:44,1265
ftp,10.50.50.37,21,10.64.105.238,2243,success,2017-11-03 09:01:11,1115
ftp,10.50.50.26,21,10.64.105.75,2139,error,2017-11-03 09:01:17,1359
postgresql,10.7.133.15,5432,10.64.105.217,2139,success,2017-11-03 09:01:31,1172
mysql,10.50.50.28,4443,10.64.105.153,2210,success,2017-11-03 09:01:33,1308
ssh,10.50.50.29,22,10.64.105.103,1890,success,2017-11-03 09:01:41,1357
ssh,10.50.50.26,22,10.64.106.48,2095,success,2017-11-03 09:01:47,1460
mongodb,10.50.50.29,8005,10.64.105.211,1777,success,2017-11-03 09:01:50,1398
ssh,10.50.50.29,22,10.64.106.35,1910,success,2017-11-03 09:01:52,1435
tds,10.50.50.26,54238,10.64.105.163,2408,success,2017-11-03 09:01:59,1348
sftp,10.50.50.29,22,10.64.105.131,1542,success,2017-11-03 09:02:05,1278
sftp,10.50.50.29,22,10.64.105.59,2373,success,2017-11-03 09:02:09,1334
sftp,10.50.50.33,22,10.64.105.9,1713,success,2017-11-03 09:02:20,1307
postgresql,10.7.133.16,5432,10.64.105.54,2235,success,2017-11-03 09:02:21,1257
postgresql,10.50.50.26,5432,10.64.105.85,2407,success,2017-11-03 09:02:27,1408
mongodb,10.50.50.26,8005,10.64.105.46,2175,success,2017-11-03 09:02:28,1480
sftp,10.50.50.28,22,10.64.105.138,2369,error,2017-11-03 09:02:34,1382
postgresql,10.50.50.29,5432,10.64.105.121,2198,success,2017-11-03 09:02:36,1209
mongodb,10.50.50.46,8005,10.64.105.242,2024,success,2017-11-03 09:02:40,1140
tds,10.50.50.41,54238,10.64.105.16,2320,success,2017-11-03 09:02:42,1440
postgresql,10.50.50.26,5432,10.64.105.124,1814,success,2017-11-03 09:02:50,1399
postgresql,10.50.50.26,5432,10.64.105.44,1721,error,2017-11-03 09:03:02,1281
ssh,10.50.50.29,22,10.64.105.252,2290,success,2017-11-03 09:03:15,1287
postgresql,10.50.50.26,5432,10.64.105.76,1881,success,2017-11-03 09:03:34,1305
ssh,10.50.50.35,22,10.64.105.158,1977,success,2017-11-03 09:03:46,1481
ssh,10.50.50.29,22,10.64.105.70,2016,success,2017-11-03 09:03:55,1330
mysql,10.50.50.28,4443,10.64.105.109,2262,success,2017-11-03 09:04:08,1263
ssh,10.50.50.29,22,10.64.105.200,2371,success,2017-11-03 09:04:23,1299
ssh,10.50.50.26,22,10.64.105.107,1867,success,2017-11-03 09:04:33,1145
mysql,10.50.50.48,4443,10.64.105.145,2229,success,2017-11-03 09:05:22,1496
ftp,10.50.50.44,21,10.64.105.17,1725,success,2017-11-03 09:05:27,1474
postgresql,10.50.50.29,5432,10.64.105.116,2241,success,2017-11-03 09:05:41,1204
mongodb,10.50.50.26,8005,10.64.105.62,2455,success,2017-11-03 09:06:07,1106
ftp,10.50.50.26,21,10.64.106.39,1977,success,2017-11-03 09:06:10,1321
mysql,10.50.50.37,4443,10.64.106.47,1934,success,2017-11-03 09:06:16,1393
tds,10.50.50.33,54238,10.64.105.220,2139,error,2017-11-03 09:06:23,1450
mongodb,10.50.50.28,8005,10.64.105.68,2276,success,2017-11-03 09:06:26,1098
tds,10.50.50.26,54238,10.64.105.249,1598,success,2017-11-03 09:06:49,1344
mongodb,10.50.50.26,8005,10.64.105.65,1873,success,2017-11-03 09:07:14,1428
ftp,10.50.50.26,21,10.64.105.192,1790,error,2017-11-03 09:07:26,1349
sftp,10.50.50.28,22,10.64.105.177,2488,error,2017-11-03 09:07:48,1483
sftp,10.7.133.15,22,10.64.105.208,2495,success,2017-11-03 09:07:57,1326
postgresql,10.50.50.29,5432,10.64.105.210,2341,success,2017-11-03 09:08:02,1495
mongodb,10.50.50.40,8005,10.64.106.34,1767,error,2017-11-03 09:08:13,1210
mongodb,10.50.50.26,8005,10.64.105.190,2390,success,2017-11-03 09:08:19,1103
mysql,10.50.50.28,4443,10.64.105.110,2338,success,2017-11-03 09:08:21,1270
sftp,10.50.50.26,22,10.64.105.114,1574,success,2017-11-03 09:08:25,1423
sftp,10.50.50.45,22,10.64.106.18,2052,success,2017-11-03 09:08:55,1339
postgresql,10.50.50.26,5432,10.64.105.151,2481,success,2017-11-03 09:09:01,1087
mongodb,10.50.50.29,8005,10.64.105.221,1822,success,2017-11-03 09:09:13,1471
mysql,10.50.50.43,4443,10.64.105.149,2018,success,2017-11-03 09:09:14,1306
sftp,10.50.50.28,22,10.64.105.250,1577,success,2017-11-03 09:09:40,1252
sftp,10.50.50.28,22,10.64.105.213,2392,success,2017-11-03 09:09:52,1491
tds,10.50.50.26,54238,10.64.105.77,1699,error,2017-11-03 09:10:36,1127
tds,10.50.50.26,54238,10.64.105.100,2262,success,2017-11-03 09:10:38,1345
tds,10.50.50.29,54238,10.64.105.155,2016,success,2017-11-03 09:10:48,1129
sftp,10.50.50.28,22,10.64.105.162,2449,success,2017-11-03 09:10:48,1283
tds,10.50.50.26,54238,10.64.105.134,1650,success,2017-11-03 09:10:50,1139
mysql,10.50.50.38,4443,10.64.105.67,1954,success,2017-11-03 09:11:03,1405
postgresql,10.50.50.26,5432,10.64.106.27,2192,success,2017-11-03 09:11:05,1350
mongodb,10.50.50.29,8005,10.64.106.17,2385,success,2017-11-03 09:11:08,1275
sftp,10.50.50.26,22,10.64.105.229,1783,success,2017-11-03 09:11:14,1455
ftp,10.50.50.49,21,10.64.105.41,1879,success,2017-11-03 09:11:37,1477
ftp,10.50.50.41,21,10.64.105.135,1816,success,2017-11-03 09:11:55,1420
sftp,10.50.50.29,22,10.64.106.51,2332,success,2017-11-03 09:12:07,1466
mysql,10.50.50.26,4443,10.64.105.203,1835,error,2017-11-03 09:12:12,1417
ssh,10.50.50.28,22,10.64.105.92,2354,success,2017-11-03 09:12:29,1354
ftp,10.7.133.19,21,10.64.105.73,2404,success,2017-11-03 09:12:32,1151
tds,10.50.50.43,54238,10.64.105.188,1746,success,2017-11-03 09:12:40,1234
ftp,10.50.50.29,21,10.64.105.74,2317,success,2017-11-03 09:12:53,1486
mysql,10.7.133.15,4443,10.64.105.187,2422,error,2017-11-03 09:13:41,1152
ftp,10.50.50.26,21,10.64.105.182,2427,success,2017-11-03 09:15:05,1233
mysql,10.7.133.20,4443,10.64.105.24,1821,success,2017-11-03 09:15:07,1262
mysql,10.50.50.44,4443,10.64.105.214,1799,success,2017-11-03 09:15:42,1446
tds,10.50.50.40,54238,10.64.105.137,1854,success,2017-11-03 09:15:45,1224
ftp,10.50.50.26,21,10.64.105.247,1669,success,2017-11-03 09:16:46,1367
mongodb,10.50.50.49,8005,10.64.105.45,1772,success,2017-11-03 09:16:57,1314
sftp,10.50.50.29,22,10.64.105.30,2387,success,2017-11-03 09:17:13,1362
sftp,10.50.50.26,22,10.64.105.143,2495,success,2017-11-03 09:18:04,1142
ssh,10.50.50.28,22,10.64.105.21,1721,error,2017-11-03 09:18:18,1112
ftp,10.50.50.40,21,10.64.105.80,2030,success,2017-11-03 09:18:27,1182
ftp,10.50.50.26,21,10.64.105.140,2326,success,2017-11-03 09:18:27,1328
ssh,10.50.50.39,22,10.64.105.237,2019,success,2017-11-03 09:18:31,1178
sftp,10.50.50.29,22,10.64.106.20,2005,success,2017-11-03 09:18:37,1459
ftp,10.50.50.26,21,10.64.105.18,1610,success,2017-11-03 09:18:45,1223
sftp,10.50.50.26,22,10.64.105.120,1776,success,2017-11-03 09:19:03,1102
sftp,10.50.50.26,22,10.64.105.195,2311,success,2017-11-03 09:19:12,1092
ftp,10.50.50.43,21,10.64.105.3,1549,success,2017-11-03 09:19:35,1217
ftp,10.50.50.26,21,10.64.106.36,1536,success,2017-11-03 09:19:49,1147
ssh,10.50.50.28,22,10.64.105.133,2500,success,2017-11-03 09:20:40,1132
ftp,10.50.50.33,21,10.64.105.148,1685,success,2017-11-03 09:20:43,1406
ftp,10.50.50.28,21,10.64.106.24,2508,success,2017-11-03 09:20:59,1277
mongodb,10.50.50.26,8005,10.64.106.25,1781,success,2017-11-03 09:21:02,1296
postgresql,10.50.50.29,5432,10.64.105.101,2135,success,2017-11-03 09:21:17,1323
mysql,10.7.133.20,4443,10.64.105.197,2493,success,2017-11-03 09:21:22,1230
tds,10.50.50.29,54238,10.64.106.21,1903,success,2017-11-03 09:21:57,1449
ssh,10.50.50.28,22,10.64.105.117,2310,error,2017-11-03 09:22:09,1193
ssh,10.50.50.26,22,10.64.105.27,2040,success,2017-11-03 09:22:14,1205
tds,10.50.50.48,54238,10.64.105.193,1795,success,2017-11-03 09:22:18,1494
sftp,10.50.50.28,22,10.64.105.25,2437,success,2017-11-03 09:22:19,1154
mysql,10.50.50.26,4443,10.64.105.161,2022,success,2017-11-03 09:22:22,1351
postgresql,10.7.133.15,5432,10.64.106.31,2015,error,2017-11-03 09:22:24,1126
sftp,10.50.50.26,22,10.64.105.36,1786,success,2017-11-03 09:22:37,1220
mongodb,10.7.133.16,8005,10.64.105.171,1771,success,2017-11-03 09:22:49,1007
tds,10.50.50.26,54238,10.64.105.212,2153,success,2017-11-03 09:23:06,1189
ssh,10.7.133.16,22,10.64.105.39,2327,success,2017-11-03 09:23:06,1170
sftp,10.50.50.26,22,10.64.105.227,2072,success,2017-11-03 09:23:32,1246
tds,10.50.50.26,54238,10.64.105.165,2146,error,2017-11-03 09:23:36,1183
sftp,10.50.50.43,22,10.64.105.60,2250,success,2017-11-03 09:23:37,1383
sftp,10.50.50.29,22,10.64.105.119,2427,success,2017-11-03 09:23:39,1156
mongodb,10.50.50.44,8005,10.64.105.179,2406,success,2017-11-03 09:23:52,1394
ftp,10.50.50.28,21,10.64.105.28,1520,error,2017-11-03 09:23:57,1340
ftp,10.50.50.29,21,10.64.105.52,1622,success,2017-11-03 09:24:04,1282
sftp,10.50.50.29,22,10.64.105.82,1977,success,2017-11-03 09:24:13,1060
mysql,10.50.50.29,4443,10.64.105.9,1713,success,2017-11-03 09:24:15,1307
postgresql,10.50.50.29,5432,10.64.105.93,1727,success,2017-11-03 09:24:22,1388
mongodb,10.50.50.26,8005,10.64.105.234,2112,success,2017-11-03 09:24:27,1396
sftp,10.50.50.26,22,10.64.105.158,1977,success,2017-11-03 09:24:45,1481
