proto,dip,dport,sip,sport,state,time,user
sftp,10.50.50.26,22,10.64.105.189,2472,success,2017-11-07 08:42:07,1429
sftp,10.50.50.29,22,10.64.105.212,2410,success,2017-11-07 08:42:10,1189
tds,10.50.50.29,54238,10.64.105.209,2038,success,2017-11-07 08:42:21,1134
mongodb,10.50.50.37,8005,10.64.105.164,1927,error,2017-11-07 08:42:25,1167
mysql,10.50.50.26,4443,10.64.105.140,1672,error,2017-11-07 08:42:44,1328
sftp,10.50.50.28,22,10.64.105.70,1746,success,2017-11-07 08:42:57,1330
mongodb,10.50.50.28,8005,10.64.105.143,1721,success,2017-11-07 08:42:59,1142
mongodb,10.50.50.48,8005,10.64.105.151,2056,success,2017-11-07 08:43:03,1087
mongodb,10.50.50.26,8005,10.64.105.155,2378,success,2017-11-07 08:43:09,1129
mongodb,10.7.133.22,8005,10.64.105.112,1613,success,2017-11-07 08:43:11,1456
postgresql,10.50.50.37,5432,10.64.106.24,2392,success,2017-11-07 08:43:14,1277
ssh,10.50.50.29,22,10.64.105.80,1885,success,2017-11-07 08:43:19,1182
sftp,10.50.50.26,22,10.64.105.30,2177,success,2017-11-07 08:43:33,1362
postgresql,10.50.50.48,5432,10.64.105.124,1621,success,2017-11-07 08:44:07,1399
mongodb,10.50.50.29,8005,10.64.106.39,2125,success,2017-11-07 08:44:59,1321
tds,10.50.50.26,54238,10.64.105.76,2410,success,2017-11-07 08:45:11,1305
mysql,10.50.50.40,4443,10.64.105.100,1895,error,2017-11-07 08:45:19,1345
ssh,10.50.50.26,22,10.64.105.75,1883,success,2017-11-07 08:45:29,1359
ftp,10.7.133.16,21,10.64.105.135,2300,success,2017-11-07 08:45:36,1420
ssh,10.50.50.46,22,10.64.105.214,2385,success,2017-11-07 08:45:36,1446
ftp,10.50.50.26,21,10.64.105.169,2487,error,2017-11-07 08:46:24,1403
sftp,10.50.50.29,22,10.64.105.249,1998,success,2017-11-07 08:46:26,1344
mongodb,10.50.50.28,8005,10.64.105.221,1866,success,2017-11-07 08:46:33,1471
mysql,10.50.50.37,4443,10.64.106.34,1596,success,2017-11-07 08:46:36,1210
ssh,10.50.50.49,22,10.64.105.21,2406,success,2017-11-07 08:46:57,1112
ftp,10.50.50.26,21,10.64.105.154,2266,success,2017-11-07 08:47:13,1313
sftp,10.7.133.15,22,10.64.105.126,2078,success,2017-11-07 08:47:21,1301
mysql,10.50.50.26,4443,10.64.105.195,2358,success,2017-11-07 08:48:00,1092
mongodb,10.50.50.38,8005,10.64.105.123,2165,success,2017-11-07 08:48:02,1404
ssh,10.50.50.28,22,10.64.105.24,1647,error,2017-11-07 08:48:16,1262
mysql,10.50.50.29,4443,10.64.105.134,2208,success,2017-11-07 08:48:34,1139
ftp,10.50.50.29,21,10.64.105.58,2071,success,2017-11-07 08:48:52,1457
ftp,10.50.50.28,21,10.64.105.93,1909,success,2017-11-07 08:48:58,1388
mysql,10.50.50.49,4443,10.64.105.9,1552,success,2017-11-07 08:49:01,1307
ssh,10.50.50.26,22,10.64.105.48,2220,success,2017-11-07 08:49:26,1153
sftp,10.7.133.20,22,10.64.105.160,1767,success,2017-11-07 08:49:39,1397
postgresql,10.50.50.29,5432,10.64.105.54,1961,success,2017-11-07 08:49:53,1257
tds,10.7.133.15,54238,10.64.105.110,1827,success,2017-11-07 08:49:57,1270
ftp,10.50.50.49,21,10.64.105.45,2003,success,2017-11-07 08:50:14,1314
postgresql,10.50.50.28,5432,10.64.105.84,1604,success,2017-11-07 08:50:22,1436
mongodb,10.50.50.38,8005,10.64.105.222,1578,success,2017-11-07 08:50:53,1469
mysql,10.50.50.29,4443,10.64.105.226,1742,success,2017-11-07 08:50:54,1315
postgresql,10.50.50.28,5432,10.64.105.6,1682,success,2017-11-07 08:51:01,1464
ssh,10.50.50.28,22,10.64.105.216,1998,success,2017-11-07 08:51:03,1199
tds,10.50.50.40,54238,10.64.105.36,2186,success,2017-11-07 08:51:24,1220
ftp,10.50.50.26,21,10.64.105.39,1821,success,2017-11-07 08:51:45,1170
ssh,10.50.50.26,22,10.64.105.13,1580,success,2017-11-07 08:52:20,1493
mysql,10.50.50.40,4443,10.64.106.46,1605,success,2017-11-07 08:52:49,1458
sftp,10.50.50.28,22,10.64.105.131,1544,success,2017-11-07 08:52:52,1278
ssh,10.50.50.28,22,10.64.105.129,2172,success,2017-11-07 08:52:53,1207
mongodb,10.50.50.29,8005,10.64.105.229,2368,success,2017-11-07 08:53:13,1455
mongodb,10.50.50.29,8005,10.64.105.27,1926,error,2017-11-07 08:53:19,1205
sftp,10.50.50.26,22,10.64.105.210,2362,success,2017-11-07 08:53:30,1495
mysql,10.50.50.26,4443,10.64.105.92,2290,success,2017-11-07 08:53:34,1354
ssh,10.50.50.33,22,10.64.106.36,1790,success,2017-11-07 08:53:50,1147
tds,10.50.50.29,54238,10.64.105.50,2336,success,2017-11-07 08:53:51,1409
mysql,10.50.50.26,4443,10.64.105.159,1931,success,2017-11-07 08:53:57,1336
mongodb,10.7.133.18,8005,10.64.105.199,1650,success,2017-11-07 08:54:01,1169
ssh,10.50.50.28,22,10.64.106.28,1513,success,2017-11-07 08:54:09,1385
ftp,10.50.50.26,21,10.64.106.21,1647,success,2017-11-07 08:54:31,1449
tds,10.50.50.43,54238,10.64.105.101,1846,success,2017-11-07 08:54:31,1323
ssh,10.50.50.26,22,10.64.105.193,1790,success,2017-11-07 08:54:58,1494
tds,10.50.50.37,54238,10.64.105.113,2066,success,2017-11-07 08:55:05,1159
postgresql,10.50.50.49,5432,10.64.105.44,1711,success,2017-11-07 08:55:13,1281
ftp,10.7.133.18,21,10.64.105.242,1619,success,2017-11-07 08:55:46,1140
sftp,10.50.50.28,22,10.64.105.17,1764,success,2017-11-07 08:56:02,1474
ssh,10.50.50.44,22,10.64.106.18,1643,error,2017-11-07 08:56:02,1339
ssh,10.50.50.46,22,10.64.105.103,1750,success,2017-11-07 08:56:05,1357
ssh,10.50.50.26,22,10.64.105.57,1814,success,2017-11-07 08:56:25,1177
mysql,10.50.50.26,4443,10.64.105.18,2376,success,2017-11-07 08:56:29,1223
ftp,10.50.50.28,21,10.64.105.183,2330,success,2017-11-07 08:56:30,1254
mongodb,10.7.133.18,8005,10.64.105.251,1710,success,2017-11-07 08:56:37,1416
mysql,10.50.50.41,4443,10.64.105.150,2484,success,2017-11-07 08:57:00,1322
ssh,10.50.50.40,22,10.64.105.65,2258,success,2017-11-07 08:57:01,1428
ssh,10.7.133.15,22,10.64.105.187,2063,success,2017-11-07 08:57:24,1152
mongodb,10.7.133.20,8005,10.64.105.148,2464,error,2017-11-07 08:57:33,1406
ssh,10.7.133.15,22,10.64.105.217,1720,error,2017-11-07 08:57:36,1172
mysql,10.7.133.15,4443,10.64.105.52,2111,success,2017-11-07 08:57:40,1282
tds,10.50.50.26,54238,10.64.105.74,1828,error,2017-11-07 08:57:46,1486
ssh,10.50.50.28,22,10.64.105.250,1705,success,2017-11-07 08:58:02,1252
mysql,10.50.50.26,4443,10.64.105.203,1884,error,2017-11-07 08:58:06,1417
tds,10.50.50.26,54238,10.64.106.19,1796,success,2017-11-07 08:58:20,1141
sftp,10.50.50.48,22,10.64.105.145,2313,success,2017-11-07 08:58:37,1496
tds,10.50.50.28,54238,10.64.105.184,1874,success,2017-11-07 08:58:44,1425
mongodb,10.50.50.29,8005,10.64.105.119,2050,success,2017-11-07 08:58:46,1156
ftp,10.50.50.26,21,10.64.106.17,2358,success,2017-11-07 08:58:51,1275
mysql,10.50.50.26,4443,10.64.105.104,1810,success,2017-11-07 08:58:53,1197
tds,10.50.50.26,54238,10.64.105.85,1975,success,2017-11-07 08:58:56,1408
mongodb,10.50.50.26,8005,10.64.105.82,1523,success,2017-11-07 08:59:03,1060
sftp,10.50.50.29,22,10.64.105.99,2083,success,2017-11-07 08:59:18,1195
ftp,10.50.50.29,21,10.64.105.182,1789,success,2017-11-07 08:59:28,1233
ftp,10.50.50.26,21,10.64.105.16,2056,success,2017-11-07 08:59:38,1440
ssh,10.50.50.28,22,10.64.105.28,2442,success,2017-11-07 08:59:43,1340
mongodb,10.50.50.28,8005,10.64.105.87,2023,success,2017-11-07 08:59:44,1373
ssh,10.50.50.26,22,10.64.105.34,2262,success,2017-11-07 08:59:58,1192
sftp,10.50.50.33,22,10.64.105.109,1797,success,2017-11-07 09:00:10,1263
mongodb,10.50.50.29,8005,10.64.105.201,1564,success,2017-11-07 09:00:14,1319
mysql,10.50.50.26,4443,10.64.105.236,2180,success,2017-11-07 09:00:26,1379
mysql,10.50.50.26,4443,10.64.105.59,2099,success,2017-11-07 09:00:33,1334
ssh,10.50.50.26,22,10.64.105.142,1832,success,2017-11-07 09:00:39,1113
postgresql,10.50.50.37,5432,10.64.106.45,1892,success,2017-11-07 09:00:42,1484
mysql,10.7.133.18,4443,10.64.105.41,2048,success,2017-11-07 09:00:55,1477
mysql,10.50.50.29,4443,10.64.105.192,1825,success,2017-11-07 09:00:55,1349
ssh,10.50.50.26,22,10.64.105.211,1611,success,2017-11-07 09:00:59,1398
mongodb,10.50.50.28,8005,10.64.105.230,2309,success,2017-11-07 09:01:10,1200
mongodb,10.50.50.28,8005,10.64.106.25,1951,success,2017-11-07 09:01:29,1296
ftp,10.50.50.49,21,10.64.105.170,2414,success,2017-11-07 09:01:46,1265
sftp,10.7.133.19,22,10.64.105.147,1929,success,2017-11-07 09:01:54,1243
sftp,10.50.50.44,22,10.64.105.128,2216,success,2017-11-07 09:01:59,1176
ssh,10.50.50.28,22,10.64.105.31,2256,error,2017-11-07 09:01:59,1100
mongodb,10.50.50.40,8005,10.64.105.62,1591,success,2017-11-07 09:02:26,1106
ftp,10.50.50.28,21,10.64.105.209,2038,success,2017-11-07 09:02:27,1134
ftp,10.50.50.31,21,10.64.105.252,1781,success,2017-11-07 09:02:38,1287
mongodb,10.50.50.26,8005,10.64.105.245,2333,success,2017-11-07 09:02:43,1191
postgresql,10.50.50.26,5432,10.64.105.162,1567,success,2017-11-07 09:02:46,1283
tds,10.50.50.29,54238,10.64.105.163,2247,success,2017-11-07 09:03:32,1348
tds,10.50.50.28,54238,10.64.105.63,1941,success,2017-11-07 09:04:16,1211
mysql,10.50.50.26,4443,10.64.105.176,1983,error,2017-11-07 09:04:18,1490
sftp,10.50.50.31,22,10.64.105.143,1721,success,2017-11-07 09:04:44,1142
ssh,10.7.133.19,22,10.64.106.20,2420,success,2017-11-07 09:05:06,1459
postgresql,10.50.50.26,5432,10.64.105.149,2477,error,2017-11-07 09:05:06,1306
mongodb,10.50.50.28,8005,10.64.105.158,2062,success,2017-11-07 09:05:34,1481
tds,10.50.50.26,54238,10.64.105.100,1895,success,2017-11-07 09:05:50,1345
tds,10.50.50.43,54238,10.64.106.39,2125,success,2017-11-07 09:05:50,1321
mysql,10.50.50.28,4443,10.64.105.116,1532,success,2017-11-07 09:06:19,1204
sftp,10.50.50.26,22,10.64.106.31,2060,success,2017-11-07 09:06:36,1126
ssh,10.50.50.28,22,10.64.105.153,2194,error,2017-11-07 09:06:38,1308
ssh,10.50.50.36,22,10.64.105.124,1621,success,2017-11-07 09:06:39,1399
sftp,10.50.50.37,22,10.64.105.137,1968,error,2017-11-07 09:07:09,1224
ssh,10.50.50.28,22,10.64.105.190,2385,success,2017-11-07 09:07:20,1103
ssh,10.50.50.28,22,10.64.106.47,1974,success,2017-11-07 09:07:30,1393
ftp,10.50.50.26,21,10.64.105.77,2291,success,2017-11-07 09:07:44,1127
ftp,10.50.50.28,21,10.64.105.73,1789,success,2017-11-07 09:08:09,1151
mysql,10.7.133.16,4443,10.64.105.200,2150,success,2017-11-07 09:08:11,1299
mongodb,10.7.133.16,8005,10.64.106.51,1702,success,2017-11-07 09:08:21,1466
sftp,10.7.133.15,22,10.64.105.208,2363,success,2017-11-07 09:08:34,1326
ftp,10.50.50.38,21,10.64.105.177,1865,error,2017-11-07 09:08:51,1483
sftp,10.7.133.20,22,10.64.105.161,2104,success,2017-11-07 09:09:13,1351
ftp,10.50.50.48,21,10.64.105.189,2472,success,2017-11-07 09:09:14,1429
tds,10.50.50.28,54238,10.64.105.3,1901,success,2017-11-07 09:10:11,1217
mongodb,10.50.50.26,8005,10.64.105.123,2165,success,2017-11-07 09:10:22,1404
ssh,10.50.50.29,22,10.64.105.233,2480,success,2017-11-07 09:10:35,1125
ssh,10.50.50.28,22,10.64.105.164,1927,success,2017-11-07 09:10:37,1167
mongodb,10.50.50.26,8005,10.64.105.220,1561,success,2017-11-07 09:11:08,1450
mongodb,10.7.133.16,8005,10.64.105.155,2378,success,2017-11-07 09:11:10,1129
postgresql,10.50.50.29,5432,10.64.105.9,1552,success,2017-11-07 09:11:12,1307
tds,10.7.133.16,54238,10.64.105.238,1911,success,2017-11-07 09:11:49,1115
ftp,10.50.50.26,21,10.64.105.151,2056,success,2017-11-07 09:11:50,1087
sftp,10.50.50.37,22,10.64.105.227,1752,success,2017-11-07 09:11:51,1246
ftp,10.50.50.28,21,10.64.105.213,1986,success,2017-11-07 09:12:02,1491
mysql,10.50.50.29,4443,10.64.105.75,1883,success,2017-11-07 09:12:17,1359
mongodb,10.50.50.26,8005,10.64.105.21,2406,success,2017-11-07 09:12:41,1112
tds,10.50.50.35,54238,10.64.105.222,1578,success,2017-11-07 09:13:16,1469
ssh,10.50.50.26,22,10.64.105.126,2078,error,2017-11-07 09:13:26,1301
mysql,10.50.50.26,4443,10.64.105.121,2178,success,2017-11-07 09:13:27,1209
sftp,10.50.50.46,22,10.64.105.240,2046,success,2017-11-07 09:13:32,1475
mysql,10.50.50.26,4443,10.64.105.24,1647,success,2017-11-07 09:13:46,1262
sftp,10.50.50.28,22,10.64.105.160,1767,success,2017-11-07 09:13:52,1397
sftp,10.50.50.29,22,10.64.105.127,2448,success,2017-11-07 09:13:54,1221
tds,10.50.50.26,54238,10.64.105.78,2249,success,2017-11-07 09:14:01,1343
ssh,10.50.50.26,22,10.64.105.216,1998,success,2017-11-07 09:14:01,1199
mysql,10.7.133.15,4443,10.64.105.112,1613,success,2017-11-07 09:14:18,1456
ftp,10.7.133.16,21,10.64.105.68,1601,success,2017-11-07 09:14:28,1098
mysql,10.50.50.28,4443,10.64.105.72,2135,success,2017-11-07 09:14:28,1286
mysql,10.50.50.26,4443,10.64.105.49,1543,success,2017-11-07 09:14:30,1202
mongodb,10.50.50.30,8005,10.64.105.25,2043,success,2017-11-07 09:15:32,1154
mongodb,10.50.50.46,8005,10.64.105.135,2300,success,2017-11-07 09:15:35,1420
ssh,10.50.50.26,22,10.64.105.30,2177,success,2017-11-07 09:16:42,1362
ftp,10.50.50.44,21,10.64.106.27,2011,error,2017-11-07 09:16:49,1350
sftp,10.50.50.29,22,10.64.106.21,1647,error,2017-11-07 09:17:01,1449
mongodb,10.50.50.26,8005,10.64.105.214,2385,error,2017-11-07 09:17:02,1446
mysql,10.50.50.26,4443,10.64.105.221,1866,success,2017-11-07 09:17:31,1471
sftp,10.50.50.26,22,10.64.105.17,1764,error,2017-11-07 09:17:34,1474
ftp,10.50.50.29,21,10.64.106.48,2114,success,2017-11-07 09:18:14,1460
mongodb,10.50.50.28,8005,10.64.105.197,2240,error,2017-11-07 09:18:19,1230
sftp,10.50.50.26,22,10.64.105.212,2410,success,2017-11-07 09:18:35,1189
mysql,10.50.50.26,4443,10.64.105.247,1554,success,2017-11-07 09:18:47,1367
tds,10.50.50.26,54238,10.64.105.154,2266,error,2017-11-07 09:19:11,1313
tds,10.50.50.28,54238,10.64.106.18,1643,success,2017-11-07 09:19:19,1339
tds,10.50.50.26,54238,10.64.106.46,1605,success,2017-11-07 09:19:47,1458
mysql,10.50.50.26,4443,10.64.105.165,2148,success,2017-11-07 09:19:53,1183
ftp,10.50.50.38,21,10.64.105.145,2313,success,2017-11-07 09:20:14,1496
mysql,10.50.50.26,4443,10.64.105.134,2208,success,2017-11-07 09:20:25,1139
mongodb,10.50.50.29,8005,10.64.105.217,1720,success,2017-11-07 09:20:28,1172
tds,10.50.50.29,54238,10.64.105.76,2410,success,2017-11-07 09:20:34,1305
sftp,10.50.50.26,22,10.64.105.183,2330,error,2017-11-07 09:20:40,1254
tds,10.50.50.29,54238,10.64.105.117,1593,success,2017-11-07 09:20:52,1193
sftp,10.50.50.26,22,10.64.106.34,1596,success,2017-11-07 09:20:59,1210
ftp,10.50.50.28,21,10.64.105.226,1742,success,2017-11-07 09:20:59,1315
mysql,10.50.50.26,4443,10.64.105.237,2167,success,2017-11-07 09:21:29,1178
ssh,10.50.50.26,22,10.64.105.139,1700,success,2017-11-07 09:21:38,1231
mysql,10.7.133.15,4443,10.64.105.28,2442,success,2017-11-07 09:21:44,1340
tds,10.50.50.26,54238,10.64.105.140,1672,success,2017-11-07 09:22:24,1328
postgresql,10.50.50.29,5432,10.64.105.80,1885,success,2017-11-07 09:22:41,1182
ssh,10.50.50.26,22,10.64.105.48,2220,success,2017-11-07 09:22:58,1153
ftp,10.50.50.46,21,10.64.105.110,1827,success,2017-11-07 09:23:01,1270
mysql,10.50.50.28,4443,10.64.105.182,1789,success,2017-11-07 09:23:02,1233
ssh,10.50.50.26,22,10.64.105.230,2309,success,2017-11-07 09:23:28,1200
mongodb,10.50.50.48,8005,10.64.105.211,1611,success,2017-11-07 09:23:31,1398
tds,10.50.50.26,54238,10.64.105.131,1544,success,2017-11-07 09:23:47,1278
tds,10.50.50.28,54238,10.64.106.36,1790,success,2017-11-07 09:23:54,1147
tds,10.50.50.26,54238,10.64.105.7,2250,success,2017-11-07 09:24:02,1068
mysql,10.50.50.26,4443,10.64.105.50,2336,success,2017-11-07 09:24:11,1409
tds,10.50.50.26,54238,10.64.105.54,1961,success,2017-11-07 09:24:36,1257
postgresql,10.50.50.41,5432,10.64.105.16,2056,success,2017-11-07 09:24:44,1440
ssh,10.50.50.26,22,10.64.106.24,2392,success,2017-11-07 09:24:48,1277
