proto,dip,dport,sip,sport,state,time,user
ssh,10.50.50.26,22,10.64.105.95,1990,success,2017-11-26 10:56:02,1284
postgresql,10.50.50.29,5432,10.64.105.213,1980,success,2017-11-26 11:02:05,1491
tds,10.50.50.40,54238,10.64.105.28,1984,success,2017-11-26 11:04:54,1340
mysql,10.50.50.28,4443,10.64.105.127,2472,success,2017-11-26 11:04:58,1221
ssh,10.50.50.29,22,10.64.105.36,2035,success,2017-11-26 11:08:04,1220
ftp,10.50.50.26,21,10.64.105.28,1984,success,2017-11-26 11:08:58,1340
tds,10.50.50.34,54238,10.64.105.194,2499,success,2017-11-26 11:10:09,1155
sftp,10.50.50.40,22,10.64.105.127,2472,success,2017-11-26 11:13:21,1221
ftp,10.50.50.28,21,10.64.105.62,1949,success,2017-11-26 11:15:35,1106
mongodb,10.50.50.26,8005,10.64.105.24,1987,success,2017-11-26 11:19:28,1262
postgresql,10.7.133.16,5432,10.64.105.36,2035,error,2017-11-26 11:19:31,1220
ssh,10.50.50.26,22,10.64.105.194,2499,success,2017-11-26 11:22:51,1155
mysql,10.7.133.16,4443,10.64.105.36,2035,success,2017-11-26 11:26:01,1220
ssh,10.50.50.28,22,10.64.105.194,2499,success,2017-11-26 11:27:31,1155
mysql,10.50.50.29,4443,10.64.105.95,1990,success,2017-11-26 11:28:41,1284
ssh,10.50.50.26,22,10.64.105.127,2472,success,2017-11-26 11:30:58,1221
ftp,10.50.50.29,21,10.64.105.194,2499,success,2017-11-26 11:32:55,1155
postgresql,10.50.50.26,5432,10.64.105.213,1980,success,2017-11-26 11:38:45,1491
mysql,10.50.50.28,4443,10.64.105.221,2293,success,2017-11-26 11:41:44,1471
tds,10.7.133.20,54238,10.64.105.24,1987,success,2017-11-26 11:43:17,1262
postgresql,10.50.50.29,5432,10.64.105.213,1980,error,2017-11-26 11:46:12,1491
ssh,10.50.50.28,22,10.64.105.110,2194,success,2017-11-26 11:53:49,1270
sftp,10.7.133.15,22,10.64.105.110,2194,success,2017-11-26 11:55:46,1270
mongodb,10.50.50.43,8005,10.64.105.62,1949,success,2017-11-26 11:56:09,1106
tds,10.50.50.40,54238,10.64.105.221,2293,success,2017-11-26 11:57:29,1471
sftp,10.50.50.26,22,10.64.105.194,2499,success,2017-11-26 11:58:58,1155
ssh,10.7.133.18,22,10.64.105.36,2035,success,2017-11-26 12:14:02,1220
ssh,10.50.50.29,22,10.64.105.62,1949,success,2017-11-26 12:20:26,1106
mongodb,10.50.50.28,8005,10.64.105.221,2293,success,2017-11-26 12:21:08,1471
mysql,10.50.50.29,4443,10.64.105.62,1949,error,2017-11-26 12:21:40,1106
mongodb,10.50.50.26,8005,10.64.105.221,2293,success,2017-11-26 12:23:07,1471
ftp,10.50.50.29,21,10.64.105.110,2194,success,2017-11-26 12:24:35,1270
mongodb,10.50.50.26,8005,10.64.105.28,1984,success,2017-11-26 12:24:54,1340
mysql,10.50.50.29,4443,10.64.105.95,1990,success,2017-11-26 12:25:06,1284
tds,10.50.50.49,54238,10.64.105.120,2260,success,2017-11-26 12:25:06,1102
sftp,10.7.133.15,22,10.64.105.62,1949,success,2017-11-26 12:25:23,1106
postgresql,10.50.50.29,5432,10.64.105.221,2293,success,2017-11-26 12:27:01,1471
postgresql,10.7.133.15,5432,10.64.105.213,1980,success,2017-11-26 12:27:10,1491
ftp,10.50.50.28,21,10.64.105.36,2035,success,2017-11-26 12:27:14,1220
tds,10.50.50.26,54238,10.64.105.110,2194,success,2017-11-26 12:28:21,1270
mysql,10.50.50.26,4443,10.64.105.127,3187,success,2017-11-26 13:39:43,1221
mongodb,10.50.50.33,8005,10.64.105.110,2775,success,2017-11-26 13:52:17,1270
mongodb,10.50.50.28,8005,10.64.105.24,2970,success,2017-11-26 13:52:29,1262
ssh,10.50.50.26,22,10.64.105.24,2970,success,2017-11-26 13:54:41,1262
sftp,10.50.50.31,22,10.64.105.194,3360,success,2017-11-26 13:56:53,1155
ftp,10.50.50.26,21,10.64.105.213,2645,success,2017-11-26 14:08:14,1491
mongodb,10.50.50.28,8005,10.64.105.28,3090,success,2017-11-26 14:16:59,1340
ssh,10.7.133.15,22,10.64.105.213,2645,success,2017-11-26 14:42:04,1491
postgresql,10.50.50.28,5432,10.64.105.221,3200,success,2017-11-26 14:48:22,1471
tds,10.50.50.28,54238,10.64.105.62,2874,success,2017-11-26 14:49:49,1106
sftp,10.50.50.40,22,10.64.105.36,3083,success,2017-11-26 14:51:00,1220
ssh,10.50.50.29,22,10.64.105.221,3200,success,2017-11-26 15:05:59,1471
ssh,10.50.50.26,22,10.64.105.62,2874,success,2017-11-26 15:06:10,1106
sftp,10.50.50.31,22,10.64.105.194,3360,success,2017-11-26 15:22:29,1155
mongodb,10.7.133.18,8005,10.64.105.36,3083,success,2017-11-26 15:35:29,1220
ftp,10.50.50.43,21,10.64.105.62,2874,success,2017-11-26 15:49:46,1106
mysql,10.50.50.26,4443,10.64.105.62,2874,success,2017-11-26 15:55:12,1106
ssh,10.50.50.26,22,10.64.105.28,3090,success,2017-11-26 16:09:22,1340
ftp,10.50.50.33,21,10.64.105.110,2775,success,2017-11-26 16:10:35,1270
mongodb,10.50.50.29,8005,10.64.105.110,2775,success,2017-11-26 16:12:36,1270
postgresql,10.50.50.26,5432,10.64.105.110,2775,success,2017-11-26 16:13:27,1270
ssh,10.7.133.15,22,10.64.105.62,2874,success,2017-11-26 16:26:30,1106
mysql,10.50.50.28,4443,10.64.105.110,2775,success,2017-11-26 16:29:41,1270
ssh,10.50.50.28,22,10.64.105.36,3083,success,2017-11-26 16:30:55,1220
ssh,10.7.133.16,22,10.64.105.36,3083,success,2017-11-26 16:40:21,1220
sftp,10.50.50.46,22,10.64.105.110,2775,success,2017-11-26 16:47:19,1270
mongodb,10.50.50.26,8005,10.64.105.110,2775,success,2017-11-26 16:48:34,1270
mysql,10.50.50.46,4443,10.64.105.221,3200,success,2017-11-26 16:50:35,1471
tds,10.50.50.29,54238,10.64.105.120,3052,error,2017-11-26 16:52:25,1102
mongodb,10.50.50.29,8005,10.64.105.120,3052,success,2017-11-26 16:55:19,1102
tds,10.50.50.47,54238,10.64.105.24,2970,success,2017-11-26 17:04:45,1262
tds,10.50.50.49,54238,10.64.105.95,2481,success,2017-11-26 17:06:48,1284
ssh,10.50.50.28,22,10.64.105.24,2970,success,2017-11-26 17:08:30,1262
tds,10.50.50.26,54238,10.64.105.95,2481,success,2017-11-26 17:11:51,1284
mongodb,10.50.50.26,8005,10.64.105.24,2970,success,2017-11-26 17:15:03,1262
postgresql,10.50.50.26,5432,10.64.105.221,3200,success,2017-11-26 17:18:17,1471
sftp,10.50.50.26,22,10.64.105.120,3052,success,2017-11-26 17:20:07,1102
postgresql,10.50.50.40,5432,10.64.105.213,2645,success,2017-11-26 17:32:34,1491
postgresql,10.50.50.28,5432,10.64.105.213,2645,success,2017-11-26 17:36:41,1491
ftp,10.7.133.15,21,10.64.105.120,3052,success,2017-11-26 17:38:16,1102
sftp,10.50.50.26,22,10.64.105.36,3083,success,2017-11-26 17:54:02,1220
tds,10.50.50.26,54238,10.64.105.110,2775,success,2017-11-26 18:02:58,1270
sftp,10.50.50.28,22,10.64.105.221,3200,success,2017-11-26 18:10:14,1471
tds,10.50.50.40,54238,10.64.105.127,3187,success,2017-11-26 18:17:11,1221
ssh,10.50.50.28,22,10.64.105.36,3083,success,2017-11-26 18:30:41,1220
postgresql,10.50.50.28,5432,10.64.105.120,3052,success,2017-11-26 18:56:05,1102
mongodb,10.50.50.40,8005,10.64.105.28,3090,success,2017-11-26 18:58:24,1340
mongodb,10.50.50.26,8005,10.64.105.28,3090,success,2017-11-26 19:00:19,1340
postgresql,10.50.50.28,5432,10.64.105.95,2481,success,2017-11-26 19:00:31,1284
postgresql,10.50.50.29,5432,10.64.105.127,3187,success,2017-11-26 19:03:10,1221
mysql,10.50.50.46,4443,10.64.105.127,3187,success,2017-11-26 20:44:52,1221
ftp,10.50.50.28,21,10.64.105.194,3360,success,2017-11-26 20:47:11,1155
mongodb,10.50.50.26,8005,10.64.105.194,3360,success,2017-11-26 21:10:45,1155
tds,10.50.50.29,54238,10.64.105.194,3360,success,2017-11-26 21:18:56,1155
