proto,dip,dport,sip,sport,state,time,user
mongodb,10.50.50.28,8005,10.64.105.73,2029,success,2017-11-15 08:01:50,1151
mongodb,10.50.50.26,8005,10.64.105.25,1796,success,2017-11-15 08:02:15,1154
postgresql,10.50.50.26,5432,10.64.105.164,1999,success,2017-11-15 08:04:30,1167
mysql,10.50.50.29,4443,10.64.105.203,1850,success,2017-11-15 08:04:58,1417
sftp,10.50.50.26,22,10.64.105.54,2100,success,2017-11-15 08:07:07,1257
ftp,10.50.50.29,21,10.64.105.116,1839,success,2017-11-15 08:07:10,1204
ftp,10.50.50.28,21,10.64.105.112,2326,success,2017-11-15 08:07:57,1456
tds,10.50.50.44,54238,10.64.105.77,2351,success,2017-11-15 08:08:10,1127
postgresql,10.50.50.28,5432,10.64.105.107,2407,success,2017-11-15 08:08:16,1145
sftp,10.50.50.49,22,10.64.105.249,2222,success,2017-11-15 08:08:25,1344
ssh,10.50.50.28,22,10.64.105.143,1746,success,2017-11-15 08:08:31,1142
sftp,10.50.50.37,22,10.64.106.34,2185,success,2017-11-15 08:12:32,1210
mongodb,10.50.50.28,8005,10.64.105.70,1787,success,2017-11-15 08:12:33,1330
tds,10.50.50.48,54238,10.64.105.213,2249,success,2017-11-15 08:12:42,1491
sftp,10.50.50.44,22,10.64.106.25,1714,success,2017-11-15 08:13:27,1296
mysql,10.50.50.28,4443,10.64.106.51,1569,error,2017-11-15 08:15:25,1466
mongodb,10.50.50.26,8005,10.64.105.9,2305,success,2017-11-15 08:15:32,1307
ftp,10.50.50.26,21,10.64.105.30,1636,success,2017-11-15 08:17:17,1362
mongodb,10.50.50.29,8005,10.64.105.161,1733,success,2017-11-15 08:18:12,1351
ssh,10.50.50.28,22,10.64.105.137,1568,success,2017-11-15 08:18:37,1224
ftp,10.50.50.26,21,10.64.105.210,2514,success,2017-11-15 08:19:12,1495
sftp,10.50.50.26,22,10.64.105.120,1695,success,2017-11-15 08:20:49,1102
ftp,10.50.50.26,21,10.64.105.75,1705,success,2017-11-15 08:21:10,1359
mongodb,10.50.50.28,8005,10.64.105.36,2144,success,2017-11-15 08:21:46,1220
tds,10.50.50.26,54238,10.64.105.110,1665,success,2017-11-15 08:22:22,1270
tds,10.50.50.26,54238,10.64.105.229,1766,success,2017-11-15 08:22:41,1455
postgresql,10.7.133.16,5432,10.64.105.80,1583,success,2017-11-15 08:22:41,1182
mongodb,10.50.50.26,8005,10.64.105.100,1836,success,2017-11-15 08:23:01,1345
ftp,10.50.50.26,21,10.64.105.160,1719,success,2017-11-15 08:23:05,1397
mongodb,10.50.50.29,8005,10.64.105.242,1768,success,2017-11-15 08:23:32,1140
mysql,10.50.50.26,4443,10.64.105.57,1578,success,2017-11-15 08:23:43,1177
mongodb,10.50.50.28,8005,10.64.106.20,1884,error,2017-11-15 08:24:01,1459
sftp,10.50.50.46,22,10.64.105.74,2235,success,2017-11-15 08:24:05,1486
ftp,10.50.50.26,21,10.64.105.227,2360,success,2017-11-15 08:24:26,1246
tds,10.50.50.26,54238,10.64.105.149,2248,success,2017-11-15 08:25:03,1306
postgresql,10.50.50.29,5432,10.64.105.189,1535,success,2017-11-15 08:25:15,1429
postgresql,10.7.133.18,5432,10.64.105.250,2421,success,2017-11-15 08:25:30,1252
postgresql,10.7.133.16,5432,10.64.105.159,2453,success,2017-11-15 08:26:35,1336
postgresql,10.50.50.26,5432,10.64.105.233,1885,success,2017-11-15 08:26:39,1125
tds,10.7.133.16,54238,10.64.105.72,1656,success,2017-11-15 08:26:49,1286
sftp,10.50.50.28,22,10.64.105.25,1796,success,2017-11-15 08:26:51,1154
sftp,10.50.50.49,22,10.64.105.148,2490,success,2017-11-15 08:27:12,1406
mysql,10.50.50.26,4443,10.64.106.31,2134,success,2017-11-15 08:27:47,1126
mysql,10.50.50.36,4443,10.64.105.177,1577,success,2017-11-15 08:28:34,1483
mysql,10.50.50.26,4443,10.64.105.41,2402,success,2017-11-15 08:28:44,1477
mysql,10.50.50.37,4443,10.64.106.47,2045,success,2017-11-15 08:28:48,1393
ftp,10.50.50.38,21,10.64.105.234,1530,error,2017-11-15 08:29:25,1396
sftp,10.50.50.40,22,10.64.105.27,2037,success,2017-11-15 08:29:42,1205
mysql,10.50.50.28,4443,10.64.106.45,1619,success,2017-11-15 08:29:42,1484
tds,10.50.50.26,54238,10.64.105.65,1624,success,2017-11-15 08:30:45,1428
ftp,10.50.50.29,21,10.64.105.200,1740,success,2017-11-15 08:31:00,1299
sftp,10.50.50.26,22,10.64.105.238,1635,success,2017-11-15 08:31:04,1115
ftp,10.50.50.49,21,10.64.105.143,1746,success,2017-11-15 08:31:17,1142
ssh,10.7.133.22,22,10.64.105.129,1646,success,2017-11-15 08:31:19,1207
postgresql,10.7.133.15,5432,10.64.105.158,2300,success,2017-11-15 08:31:39,1481
postgresql,10.50.50.26,5432,10.64.105.216,1639,success,2017-11-15 08:32:06,1199
mongodb,10.50.50.29,8005,10.64.105.145,2095,success,2017-11-15 08:32:09,1496
postgresql,10.50.50.28,5432,10.64.105.245,1969,success,2017-11-15 08:32:34,1191
postgresql,10.50.50.28,5432,10.64.105.138,2037,success,2017-11-15 08:32:46,1382
postgresql,10.50.50.29,5432,10.64.105.62,2239,success,2017-11-15 08:32:52,1106
postgresql,10.50.50.41,5432,10.64.105.13,1590,error,2017-11-15 08:33:11,1493
sftp,10.50.50.46,22,10.64.105.151,1727,success,2017-11-15 08:33:23,1087
ftp,10.50.50.26,21,10.64.106.25,1714,success,2017-11-15 08:33:51,1296
mysql,10.7.133.16,4443,10.64.105.121,1986,success,2017-11-15 08:34:04,1209
postgresql,10.50.50.26,5432,10.64.105.104,2082,success,2017-11-15 08:34:35,1197
mongodb,10.50.50.38,8005,10.64.105.70,1787,success,2017-11-15 08:34:36,1330
ssh,10.50.50.28,22,10.64.106.39,1809,success,2017-11-15 08:34:41,1321
ftp,10.50.50.29,21,10.64.105.249,2222,success,2017-11-15 08:34:46,1344
ftp,10.50.50.29,21,10.64.105.77,2351,error,2017-11-15 08:34:57,1127
ftp,10.50.50.29,21,10.64.105.170,2054,success,2017-11-15 08:35:09,1265
tds,10.50.50.26,54238,10.64.106.21,1953,success,2017-11-15 08:35:14,1449
ftp,10.50.50.26,21,10.64.105.183,1626,success,2017-11-15 08:35:17,1254
ftp,10.50.50.33,21,10.64.105.9,2305,success,2017-11-15 08:35:55,1307
mongodb,10.50.50.26,8005,10.64.105.131,1631,success,2017-11-15 08:36:16,1278
tds,10.50.50.43,54238,10.64.105.212,1791,success,2017-11-15 08:36:51,1189
mongodb,10.50.50.26,8005,10.64.106.17,2317,success,2017-11-15 08:37:24,1275
postgresql,10.50.50.26,5432,10.64.105.135,1742,success,2017-11-15 08:37:29,1420
ssh,10.50.50.26,22,10.64.105.58,1674,success,2017-11-15 08:37:31,1457
tds,10.50.50.29,54238,10.64.105.163,1574,success,2017-11-15 08:37:37,1348
postgresql,10.50.50.37,5432,10.64.105.203,1850,success,2017-11-15 08:38:00,1417
sftp,10.50.50.26,22,10.64.105.184,1971,success,2017-11-15 08:39:26,1425
postgresql,10.50.50.40,5432,10.64.105.31,2104,success,2017-11-15 08:39:35,1100
ssh,10.50.50.43,22,10.64.105.164,1999,success,2017-11-15 08:39:38,1167
ftp,10.50.50.29,21,10.64.105.127,2412,success,2017-11-15 08:40:36,1221
mongodb,10.50.50.28,8005,10.64.106.35,1993,success,2017-11-15 08:41:11,1435
sftp,10.50.50.29,22,10.64.105.230,1614,success,2017-11-15 08:41:26,1200
tds,10.50.50.26,54238,10.64.105.73,2029,error,2017-11-15 08:41:41,1151
postgresql,10.50.50.37,5432,10.64.105.54,2100,success,2017-11-15 08:42:16,1257
postgresql,10.50.50.26,5432,10.64.105.190,2382,success,2017-11-15 08:42:19,1103
sftp,10.50.50.29,22,10.64.105.209,1629,success,2017-11-15 08:42:24,1134
postgresql,10.50.50.26,5432,10.64.105.192,2351,success,2017-11-15 08:42:39,1349
mongodb,10.50.50.26,8005,10.64.105.155,1809,success,2017-11-15 08:43:47,1129
postgresql,10.50.50.28,5432,10.64.105.112,2326,success,2017-11-15 08:44:01,1456
mongodb,10.50.50.26,8005,10.64.105.176,2272,success,2017-11-15 08:44:37,1490
tds,10.50.50.29,54238,10.64.105.213,2249,error,2017-11-15 08:44:40,1491
ssh,10.50.50.29,22,10.64.105.36,2144,success,2017-11-15 08:44:41,1220
mongodb,10.50.50.26,8005,10.64.105.197,2076,success,2017-11-15 08:45:12,1230
postgresql,10.50.50.48,5432,10.64.105.169,1996,error,2017-11-15 08:45:22,1403
tds,10.50.50.26,54238,10.64.105.123,1579,error,2017-11-15 08:45:27,1404
ftp,10.50.50.26,21,10.64.105.221,2042,success,2017-11-15 08:45:50,1471
mongodb,10.50.50.28,8005,10.64.105.214,1727,success,2017-11-15 08:45:55,1446
ssh,10.50.50.29,22,10.64.105.126,1746,success,2017-11-15 08:45:59,1301
ftp,10.50.50.26,21,10.64.105.21,1550,success,2017-11-15 08:46:00,1112
sftp,10.50.50.40,22,10.64.105.78,2134,success,2017-11-15 08:46:06,1343
sftp,10.7.133.18,22,10.64.105.240,1827,success,2017-11-15 08:46:07,1475
mysql,10.50.50.29,4443,10.64.105.140,1681,success,2017-11-15 08:46:12,1328
tds,10.50.50.26,54238,10.64.106.24,1886,error,2017-11-15 08:46:16,1277
ssh,10.50.50.31,22,10.64.105.188,1522,success,2017-11-15 08:46:23,1234
ftp,10.50.50.43,21,10.64.105.107,2407,success,2017-11-15 08:46:31,1145
tds,10.50.50.28,54238,10.64.105.233,1885,success,2017-11-15 08:46:43,1125
postgresql,10.7.133.19,5432,10.64.106.20,1884,success,2017-11-15 08:46:44,1459
ftp,10.50.50.46,21,10.64.105.116,1839,success,2017-11-15 08:46:47,1204
ftp,10.50.50.29,21,10.64.105.92,1918,success,2017-11-15 08:47:06,1354
ssh,10.50.50.28,22,10.64.105.93,2452,success,2017-11-15 08:47:07,1388
sftp,10.50.50.28,22,10.64.105.76,1684,success,2017-11-15 08:47:12,1305
postgresql,10.50.50.29,5432,10.64.105.124,2419,success,2017-11-15 08:47:13,1399
mysql,10.50.50.29,4443,10.64.105.100,1836,success,2017-11-15 08:47:29,1345
postgresql,10.50.50.29,5432,10.64.106.34,2185,success,2017-11-15 08:47:41,1210
mysql,10.50.50.28,4443,10.64.105.30,1636,success,2017-11-15 08:48:00,1362
mysql,10.50.50.28,4443,10.64.105.242,1768,success,2017-11-15 08:48:21,1140
tds,10.50.50.26,54238,10.64.105.48,2192,success,2017-11-15 08:48:45,1153
mysql,10.50.50.26,4443,10.64.105.7,2481,success,2017-11-15 08:49:37,1068
mysql,10.50.50.48,4443,10.64.105.52,1596,success,2017-11-15 08:51:11,1282
ssh,10.7.133.18,22,10.64.105.182,2251,success,2017-11-15 08:51:14,1233
postgresql,10.50.50.26,5432,10.64.105.6,2039,success,2017-11-15 08:51:36,1464
sftp,10.7.133.18,22,10.64.105.208,1828,success,2017-11-15 08:51:38,1326
ftp,10.50.50.29,21,10.64.105.147,1696,success,2017-11-15 08:51:46,1243
mongodb,10.50.50.37,8005,10.64.105.101,2404,success,2017-11-15 08:52:06,1323
tds,10.50.50.29,54238,10.64.105.154,1791,success,2017-11-15 08:52:12,1313
sftp,10.7.133.18,22,10.64.105.41,2402,success,2017-11-15 08:52:15,1477
mongodb,10.50.50.26,8005,10.64.105.187,2269,success,2017-11-15 08:52:15,1152
tds,10.50.50.26,54238,10.64.106.51,1569,success,2017-11-15 08:52:16,1466
ssh,10.50.50.26,22,10.64.106.19,2024,success,2017-11-15 08:52:30,1141
mysql,10.7.133.15,4443,10.64.105.161,1733,success,2017-11-15 08:52:49,1351
postgresql,10.50.50.29,5432,10.64.105.67,2513,success,2017-11-15 08:53:51,1405
tds,10.50.50.28,54238,10.64.105.80,1583,success,2017-11-15 08:53:52,1182
ftp,10.50.50.48,21,10.64.105.34,1645,success,2017-11-15 08:53:55,1192
mongodb,10.50.50.44,8005,10.64.106.28,1571,success,2017-11-15 08:54:07,1385
mysql,10.50.50.28,4443,10.64.105.211,2068,success,2017-11-15 08:54:16,1398
postgresql,10.50.50.26,5432,10.64.105.13,1590,success,2017-11-15 08:54:31,1493
mongodb,10.50.50.29,8005,10.64.105.158,2300,success,2017-11-15 08:54:43,1481
ssh,10.50.50.28,22,10.64.105.45,2099,success,2017-11-15 08:54:44,1314
mongodb,10.50.50.46,8005,10.64.106.18,2483,success,2017-11-15 08:54:50,1339
ssh,10.50.50.28,22,10.64.105.150,2027,success,2017-11-15 08:54:57,1322
sftp,10.7.133.15,22,10.64.106.31,2134,success,2017-11-15 08:55:06,1126
mysql,10.50.50.28,4443,10.64.105.226,1653,success,2017-11-15 08:55:18,1315
ftp,10.50.50.29,21,10.64.105.114,2203,success,2017-11-15 08:55:20,1423
mongodb,10.50.50.28,8005,10.64.105.199,2443,success,2017-11-15 08:55:31,1169
mongodb,10.50.50.26,8005,10.64.105.165,1770,success,2017-11-15 08:55:31,1183
ssh,10.50.50.29,22,10.64.105.195,2214,success,2017-11-15 08:55:32,1092
sftp,10.50.50.43,22,10.64.105.210,2514,success,2017-11-15 08:55:58,1495
mysql,10.50.50.26,4443,10.64.105.9,2305,success,2017-11-15 08:56:10,1307
ssh,10.50.50.29,22,10.64.105.50,1990,success,2017-11-15 08:56:10,1409
ftp,10.50.50.29,21,10.64.105.222,1690,success,2017-11-15 08:56:21,1469
mongodb,10.50.50.29,8005,10.64.105.193,2456,success,2017-11-15 08:56:24,1494
ftp,10.50.50.26,21,10.64.105.99,2100,success,2017-11-15 08:56:25,1195
mysql,10.7.133.19,4443,10.64.105.18,1522,success,2017-11-15 08:56:43,1223
tds,10.50.50.26,54238,10.64.105.27,2037,success,2017-11-15 08:56:45,1205
postgresql,10.50.50.28,5432,10.64.105.160,1719,success,2017-11-15 08:56:46,1397
sftp,10.7.133.16,22,10.64.106.39,1809,success,2017-11-15 08:56:48,1321
ssh,10.50.50.28,22,10.64.105.17,2088,success,2017-11-15 08:56:48,1474
ssh,10.7.133.16,22,10.64.106.47,2045,success,2017-11-15 08:57:08,1393
ssh,10.50.50.41,22,10.64.105.119,2254,success,2017-11-15 08:57:34,1156
sftp,10.50.50.28,22,10.64.105.183,1626,success,2017-11-15 08:57:49,1254
ssh,10.50.50.28,22,10.64.105.137,1568,error,2017-11-15 08:57:57,1224
ftp,10.7.133.18,21,10.64.105.103,1820,success,2017-11-15 08:57:57,1357
ftp,10.50.50.28,21,10.64.105.87,2314,success,2017-11-15 08:58:03,1373
mongodb,10.7.133.20,8005,10.64.105.84,2046,success,2017-11-15 08:58:18,1436
sftp,10.50.50.29,22,10.64.105.203,1850,success,2017-11-15 08:58:31,1417
tds,10.50.50.29,54238,10.64.105.250,2421,success,2017-11-15 08:58:32,1252
mysql,10.50.50.37,4443,10.64.105.128,2355,success,2017-11-15 08:58:35,1176
postgresql,10.50.50.28,5432,10.64.105.153,1961,success,2017-11-15 08:58:39,1308
mongodb,10.50.50.30,8005,10.64.106.46,1948,success,2017-11-15 08:58:54,1458
postgresql,10.50.50.31,5432,10.64.105.113,2171,error,2017-11-15 08:59:07,1159
tds,10.50.50.26,54238,10.64.105.138,2037,success,2017-11-15 08:59:20,1382
ssh,10.7.133.16,22,10.64.105.104,2082,success,2017-11-15 08:59:20,1197
mysql,10.50.50.45,4443,10.64.105.149,2248,success,2017-11-15 08:59:23,1306
mongodb,10.50.50.28,8005,10.64.105.42,2290,success,2017-11-15 08:59:27,1391
ftp,10.50.50.49,21,10.64.105.44,1604,success,2017-11-15 08:59:32,1281
ssh,10.50.50.29,22,10.64.105.252,2277,success,2017-11-15 08:59:36,1287
ssh,10.50.50.26,22,10.64.105.28,2429,success,2017-11-15 08:59:36,1340
postgresql,10.50.50.28,5432,10.64.105.164,1999,success,2017-11-15 08:59:42,1167
mongodb,10.50.50.26,8005,10.64.105.134,1662,success,2017-11-15 09:00:10,1139
ssh,10.50.50.26,22,10.64.105.251,1764,success,2017-11-15 09:00:11,1416
mysql,10.50.50.29,4443,10.64.105.46,1809,success,2017-11-15 09:00:34,1480
ftp,10.50.50.26,21,10.64.105.212,1791,success,2017-11-15 09:00:44,1189
mysql,10.50.50.28,4443,10.64.105.120,1695,success,2017-11-15 09:00:46,1102
sftp,10.50.50.29,22,10.64.105.110,1665,success,2017-11-15 09:00:50,1270
postgresql,10.50.50.29,5432,10.64.105.85,2321,success,2017-11-15 09:01:11,1408
ftp,10.50.50.38,21,10.64.105.142,2020,success,2017-11-15 09:01:25,1113
tds,10.50.50.28,54238,10.64.105.249,2222,success,2017-11-15 09:01:44,1344
mongodb,10.50.50.29,8005,10.64.105.234,1530,success,2017-11-15 09:01:53,1396
mongodb,10.50.50.26,8005,10.64.106.48,1554,success,2017-11-15 09:02:02,1460
postgresql,10.50.50.29,5432,10.64.105.25,1796,success,2017-11-15 09:02:08,1154
ssh,10.50.50.26,22,10.64.105.201,2466,success,2017-11-15 09:02:13,1319
mongodb,10.50.50.30,8005,10.64.105.177,1577,success,2017-11-15 09:02:19,1483
tds,10.50.50.29,54238,10.64.105.151,1727,success,2017-11-15 09:02:41,1087
mongodb,10.50.50.28,8005,10.64.105.16,1758,success,2017-11-15 09:02:49,1440
ftp,10.50.50.41,21,10.64.105.82,2396,success,2017-11-15 09:02:49,1060
mongodb,10.50.50.33,8005,10.64.105.236,2169,success,2017-11-15 09:03:01,1379
mysql,10.50.50.28,4443,10.64.105.217,2469,success,2017-11-15 09:03:05,1172
tds,10.50.50.28,54238,10.64.105.63,1799,success,2017-11-15 09:03:31,1211
mysql,10.50.50.26,4443,10.64.105.135,1742,error,2017-11-15 09:03:35,1420
mysql,10.50.50.26,4443,10.64.106.45,1619,success,2017-11-15 09:03:42,1484
postgresql,10.7.133.15,5432,10.64.105.189,1535,success,2017-11-15 09:03:45,1429
sftp,10.50.50.28,22,10.64.105.73,2029,success,2017-11-15 09:04:18,1151
postgresql,10.50.50.44,5432,10.64.106.35,1993,success,2017-11-15 09:04:27,1435
mongodb,10.50.50.26,8005,10.64.105.39,1824,success,2017-11-15 09:04:33,1170
ftp,10.50.50.29,21,10.64.106.25,1714,success,2017-11-15 09:04:34,1296
postgresql,10.50.50.26,5432,10.64.105.65,1624,success,2017-11-15 09:05:05,1428
mongodb,10.50.50.28,8005,10.64.105.213,2249,success,2017-11-15 09:05:27,1491
mongodb,10.50.50.28,8005,10.64.105.148,2490,success,2017-11-15 09:05:33,1406
ftp,10.50.50.40,21,10.64.105.200,1740,error,2017-11-15 09:05:37,1299
mongodb,10.50.50.29,8005,10.64.105.59,2031,success,2017-11-15 09:05:40,1334
tds,10.7.133.16,54238,10.64.105.216,1639,success,2017-11-15 09:05:42,1199
tds,10.50.50.26,54238,10.64.106.21,1953,success,2017-11-15 09:05:43,1449
mongodb,10.7.133.20,8005,10.64.105.131,1631,success,2017-11-15 09:05:45,1278
ssh,10.50.50.28,22,10.64.105.159,2453,success,2017-11-15 09:05:48,1336
postgresql,10.50.50.26,5432,10.64.105.129,1646,success,2017-11-15 09:05:51,1207
ssh,10.7.133.16,22,10.64.105.109,2083,success,2017-11-15 09:06:37,1263
mysql,10.50.50.26,4443,10.64.105.170,2054,success,2017-11-15 09:06:43,1265
mongodb,10.50.50.28,8005,10.64.106.17,2317,success,2017-11-15 09:06:44,1275
postgresql,10.50.50.29,5432,10.64.105.121,1986,success,2017-11-15 09:06:48,1209
ssh,10.50.50.26,22,10.64.105.143,1746,success,2017-11-15 09:07:55,1142
ftp,10.7.133.20,21,10.64.105.247,2446,success,2017-11-15 09:07:56,1367
mongodb,10.50.50.28,8005,10.64.105.188,1522,success,2017-11-15 09:08:00,1234
sftp,10.50.50.28,22,10.64.105.162,1935,success,2017-11-15 09:08:07,1283
ssh,10.50.50.46,22,10.64.105.68,2366,success,2017-11-15 09:08:38,1098
ssh,10.50.50.28,22,10.64.105.245,1969,success,2017-11-15 09:08:49,1191
sftp,10.50.50.28,22,10.64.105.78,2134,success,2017-11-15 09:08:52,1343
tds,10.50.50.35,54238,10.64.105.145,2095,success,2017-11-15 09:08:56,1496
tds,10.50.50.29,54238,10.64.105.54,2100,error,2017-11-15 09:08:57,1257
ssh,10.50.50.40,22,10.64.106.24,1886,success,2017-11-15 09:09:15,1277
tds,10.50.50.29,54238,10.64.105.58,1674,success,2017-11-15 09:10:09,1457
ftp,10.50.50.46,21,10.64.105.127,2412,success,2017-11-15 09:10:09,1221
mongodb,10.7.133.15,8005,10.64.105.92,1918,success,2017-11-15 09:10:50,1354
tds,10.50.50.49,54238,10.64.105.209,1629,error,2017-11-15 09:10:59,1134
ssh,10.50.50.28,22,10.64.105.124,2419,success,2017-11-15 09:11:10,1399
ssh,10.50.50.26,22,10.64.105.77,2351,success,2017-11-15 09:11:49,1127
tds,10.7.133.15,54238,10.64.105.62,2239,success,2017-11-15 09:12:01,1106
postgresql,10.50.50.41,5432,10.64.105.112,2326,success,2017-11-15 09:12:06,1456
postgresql,10.50.50.29,5432,10.64.105.70,1787,success,2017-11-15 09:12:12,1330
sftp,10.50.50.28,22,10.64.105.31,2104,success,2017-11-15 09:12:44,1100
ftp,10.50.50.28,21,10.64.105.197,2076,success,2017-11-15 09:13:22,1230
sftp,10.50.50.29,22,10.64.106.27,1767,success,2017-11-15 09:13:38,1350
sftp,10.50.50.26,22,10.64.105.157,2276,success,2017-11-15 09:13:53,1303
postgresql,10.7.133.15,5432,10.64.105.74,2235,success,2017-11-15 09:14:38,1486
sftp,10.50.50.26,22,10.64.106.28,1571,success,2017-11-15 09:14:43,1385
sftp,10.50.50.38,22,10.64.105.133,2100,success,2017-11-15 09:14:58,1132
ssh,10.50.50.28,22,10.64.105.240,1827,success,2017-11-15 09:15:12,1475
ftp,10.50.50.26,21,10.64.105.30,1636,success,2017-11-15 09:15:14,1362
postgresql,10.50.50.26,5432,10.64.105.161,1733,error,2017-11-15 09:15:23,1351
sftp,10.50.50.29,22,10.64.105.76,1684,success,2017-11-15 09:15:27,1305
postgresql,10.50.50.26,5432,10.64.105.123,1579,success,2017-11-15 09:16:08,1404
tds,10.50.50.26,54238,10.64.105.176,2272,success,2017-11-15 09:16:10,1490
ftp,10.50.50.26,21,10.64.105.107,2407,success,2017-11-15 09:16:15,1145
mysql,10.50.50.29,4443,10.64.105.116,1839,success,2017-11-15 09:16:43,1204
mongodb,10.50.50.26,8005,10.64.105.158,2300,success,2017-11-15 09:16:43,1481
ssh,10.50.50.26,22,10.64.105.163,1574,success,2017-11-15 09:16:45,1348
sftp,10.50.50.37,22,10.64.106.34,2185,success,2017-11-15 09:17:02,1210
mysql,10.50.50.26,4443,10.64.105.72,1656,success,2017-11-15 09:17:07,1286
ssh,10.7.133.15,22,10.64.105.114,2203,success,2017-11-15 09:17:11,1423
ssh,10.50.50.26,22,10.64.105.214,1727,success,2017-11-15 09:17:21,1446
tds,10.50.50.26,54238,10.64.105.155,1809,success,2017-11-15 09:17:28,1129
ssh,10.50.50.28,22,10.64.105.36,2144,success,2017-11-15 09:17:33,1220
mongodb,10.50.50.26,8005,10.64.105.100,1836,success,2017-11-15 09:17:44,1345
mongodb,10.50.50.40,8005,10.64.105.27,2037,success,2017-11-15 09:18:20,1205
ftp,10.50.50.28,21,10.64.106.19,2024,success,2017-11-15 09:18:26,1141
mysql,10.50.50.35,4443,10.64.105.48,2192,error,2017-11-15 09:18:44,1153
sftp,10.50.50.34,22,10.64.105.57,1578,success,2017-11-15 09:18:44,1177
tds,10.50.50.37,54238,10.64.105.49,2105,success,2017-11-15 09:18:44,1202
postgresql,10.50.50.26,5432,10.64.105.154,1791,success,2017-11-15 09:18:57,1313
mysql,10.50.50.29,4443,10.64.105.182,2251,success,2017-11-15 09:19:06,1233
ssh,10.50.50.46,22,10.64.105.160,1719,success,2017-11-15 09:19:12,1397
mysql,10.50.50.26,4443,10.64.105.237,2379,success,2017-11-15 09:19:22,1178
sftp,10.50.50.26,22,10.64.105.230,1614,success,2017-11-15 09:19:25,1200
postgresql,10.50.50.33,5432,10.64.105.190,2382,success,2017-11-15 09:19:46,1103
ftp,10.50.50.29,21,10.64.105.137,1568,success,2017-11-15 09:19:53,1224
tds,10.50.50.31,54238,10.64.105.187,2269,success,2017-11-15 09:20:01,1152
sftp,10.50.50.26,22,10.64.105.192,2351,success,2017-11-15 09:20:05,1349
ssh,10.50.50.48,22,10.64.105.226,1653,success,2017-11-15 09:20:08,1315
ssh,10.50.50.26,22,10.64.105.164,1999,success,2017-11-15 09:20:25,1167
postgresql,10.50.50.49,5432,10.64.105.233,1885,success,2017-11-15 09:20:26,1125
mongodb,10.50.50.26,8005,10.64.105.229,1766,success,2017-11-15 09:20:28,1455
mongodb,10.50.50.26,8005,10.64.105.220,1661,success,2017-11-15 09:20:33,1450
ftp,10.50.50.28,21,10.64.106.51,1569,success,2017-11-15 09:20:48,1466
mongodb,10.50.50.26,8005,10.64.105.45,2099,success,2017-11-15 09:21:07,1314
ftp,10.50.50.26,21,10.64.105.75,1705,success,2017-11-15 09:21:24,1359
