stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length
2017-11-18 03:00:16,2017-11-18 03:00:19,ssh,10.7.133.21,22,10.50.50.26,2879,40953,4949
2017-11-18 03:00:17,2017-11-18 03:00:19,ssh,10.7.133.18,22,10.50.50.28,2479,4183,1667
2017-11-18 03:00:17,2017-11-18 03:00:20,ssh,10.7.133.15,22,10.63.120.70,5233,55761,29524
2017-11-18 03:00:18,2017-11-18 03:00:19,ssh,10.7.133.21,22,10.50.50.26,2879,44511,24272
2017-11-18 03:00:20,2017-11-18 03:00:21,ssh,10.7.133.19,22,10.50.50.31,2270,41057,2340
2017-11-18 03:00:20,2017-11-18 03:00:21,ssh,10.7.133.16,22,10.5.71.60,4483,54927,2755
2017-11-18 03:00:20,2017-11-18 03:00:21,ssh,10.7.133.16,22,10.5.71.60,4483,33727,28265
2017-11-18 03:00:20,2017-11-18 03:00:24,ssh,10.7.133.20,22,10.50.50.29,5183,4835,3231
2017-11-18 03:00:21,2017-11-18 03:00:24,ssh,10.7.133.21,22,10.50.50.26,2879,49540,15265
2017-11-18 03:00:21,2017-11-18 03:00:22,ssh,10.7.133.16,22,10.5.71.60,4483,42080,2808
2017-11-18 03:00:21,2017-11-18 03:00:21,ssh,10.7.133.19,22,10.50.50.31,2270,49203,5376
2017-11-18 03:00:21,2017-11-18 03:00:23,ssh,10.7.133.15,22,10.63.120.70,5233,56022,24681
2017-11-18 03:00:21,2017-11-18 03:00:22,ssh,10.7.133.16,22,10.50.50.46,4181,49492,16673
2017-11-18 03:00:21,2017-11-18 03:00:22,ssh,10.7.133.16,22,10.50.50.37,2330,43746,8727
2017-11-18 03:00:21,2017-11-18 03:00:22,ssh,10.7.133.16,22,10.50.50.37,2330,45433,3406
2017-11-18 03:00:22,2017-11-18 03:00:25,ssh,10.7.133.18,22,10.50.50.28,2479,4263,2065
2017-11-18 03:00:22,2017-11-18 03:00:23,ssh,10.7.133.17,22,10.50.50.44,4693,46023,17413
2017-11-18 03:00:22,2017-11-18 03:00:26,ssh,10.7.133.16,22,10.50.50.46,4181,38691,26527
2017-11-18 03:00:22,2017-11-18 03:00:22,ssh,10.7.133.16,22,10.50.50.46,4181,37818,26942
2017-11-18 03:00:22,2017-11-18 03:00:23,ssh,10.7.133.16,22,10.50.50.37,2330,42530,2892
2017-11-18 03:00:22,2017-11-18 03:00:24,ssh,10.7.133.19,22,10.50.50.31,2270,49339,18585
2017-11-18 03:00:23,2017-11-18 03:00:25,ssh,10.7.133.16,22,10.50.50.37,2330,52560,6605
2017-11-18 03:00:23,2017-11-18 03:00:25,ssh,10.7.133.17,22,10.50.50.44,4693,52692,29588
2017-11-18 03:00:23,2017-11-18 03:00:24,ssh,10.7.133.17,22,10.50.50.44,4693,47356,27030
2017-11-18 03:00:24,2017-11-18 03:00:26,ssh,10.7.133.21,22,10.50.50.26,2879,63264,16955
2017-11-18 03:00:24,2017-11-18 03:00:26,ssh,10.7.133.19,22,10.50.50.31,2270,61325,681
2017-11-18 03:00:25,2017-11-18 03:00:29,ssh,10.7.133.18,22,10.50.50.28,2479,8098,3578
2017-11-18 03:00:25,2017-11-18 03:00:26,ssh,10.7.133.17,22,10.50.50.44,4693,55561,7666
2017-11-18 03:00:25,2017-11-18 03:00:26,ssh,10.7.133.17,22,10.50.50.44,4693,45633,5756
2017-11-18 03:00:25,2017-11-18 03:00:28,ssh,10.7.133.16,22,10.50.50.46,4181,46966,15589
2017-11-18 03:00:25,2017-11-18 03:00:28,ssh,10.7.133.16,22,10.5.71.60,4483,42881,12068
2017-11-18 03:00:26,2017-11-18 03:00:30,ssh,10.7.133.16,22,10.50.50.37,2330,38849,32639
2017-11-18 03:00:26,2017-11-18 03:00:29,ssh,10.7.133.15,22,10.63.120.70,5233,45011,10541
2017-11-18 03:00:27,2017-11-18 03:00:32,ssh,10.7.133.16,22,10.50.50.46,4181,54487,10899
2017-11-18 03:00:28,2017-11-18 03:00:29,ssh,10.7.133.16,22,10.50.50.37,2330,42365,6390
2017-11-18 03:00:28,2017-11-18 03:00:29,ssh,10.7.133.17,22,10.50.50.44,4693,61167,27350
2017-11-18 03:00:29,2017-11-18 03:00:31,ssh,10.7.133.16,22,10.5.71.60,4483,42071,8371
2017-11-18 03:00:29,2017-11-18 03:00:33,ssh,10.7.133.18,22,10.50.50.28,2479,4824,3650
2017-11-18 03:00:29,2017-11-18 03:00:30,ssh,10.7.133.19,22,10.50.50.31,2270,33766,27477
2017-11-18 03:00:29,2017-11-18 03:00:30,ssh,10.7.133.15,22,10.63.120.70,5233,32930,1256
2017-11-18 03:00:29,2017-11-18 03:00:32,ssh,10.7.133.21,22,10.50.50.26,2879,38776,8114
2017-11-18 03:00:30,2017-11-18 03:00:34,ssh,10.7.133.17,22,10.50.50.44,4693,41342,13562
2017-11-18 03:00:30,2017-11-18 03:00:34,ssh,10.7.133.21,22,10.50.50.26,2879,56421,6607
2017-11-18 03:00:30,2017-11-18 03:00:35,ssh,10.7.133.16,22,10.5.71.60,4483,59646,6041
2017-11-18 03:00:31,2017-11-18 03:00:35,ssh,10.7.133.15,22,10.63.120.70,5233,40131,29871
2017-11-18 03:00:31,2017-11-18 03:00:32,ssh,10.7.133.16,22,10.50.50.37,2330,35427,5215
2017-11-18 03:00:32,2017-11-18 03:00:33,ssh,10.7.133.16,22,10.50.50.46,4181,42580,22005
2017-11-18 03:00:33,2017-11-18 03:00:37,ssh,10.7.133.16,22,10.5.71.60,4483,41697,5935
2017-11-18 03:00:33,2017-11-18 03:00:33,ssh,10.7.133.17,22,10.50.50.44,4693,52814,9147
2017-11-18 03:00:33,2017-11-18 03:00:34,ssh,10.7.133.19,22,10.50.50.31,2270,50227,4534
2017-11-18 03:00:33,2017-11-18 03:00:33,ssh,10.7.133.16,22,10.50.50.37,2330,58732,29838
2017-11-18 03:00:34,2017-11-18 03:00:36,ssh,10.7.133.19,22,10.50.50.31,2270,39404,10609
2017-11-18 03:00:34,2017-11-18 03:00:35,ssh,10.7.133.16,22,10.50.50.37,2330,49396,12107
2017-11-18 03:00:35,2017-11-18 03:00:36,ssh,10.7.133.21,22,10.50.50.26,2879,48149,5526
2017-11-18 03:00:35,2017-11-18 03:00:39,ssh,10.7.133.21,22,10.50.50.26,2879,35168,20577
2017-11-18 03:00:35,2017-11-18 03:00:40,ssh,10.7.133.15,22,10.63.120.70,5233,54459,19390
2017-11-18 03:00:36,2017-11-18 03:00:37,ssh,10.7.133.16,22,10.5.71.60,4483,60438,28664
2017-11-18 03:00:36,2017-11-18 03:00:41,ssh,10.7.133.17,22,10.50.50.44,4693,32997,28960
2017-11-18 03:00:37,2017-11-18 03:00:41,ssh,10.7.133.21,22,10.50.50.26,2879,37711,21324
2017-11-18 03:00:37,2017-11-18 03:00:39,ssh,10.7.133.16,22,10.50.50.46,4181,38846,16346
2017-11-18 03:00:38,2017-11-18 03:00:39,ssh,10.7.133.16,22,10.50.50.46,4181,62162,7897
2017-11-18 03:00:38,2017-11-18 03:00:42,ssh,10.7.133.17,22,10.50.50.44,4693,51386,24556
2017-11-18 03:00:38,2017-11-18 03:00:41,ssh,10.7.133.15,22,10.63.120.70,5233,60531,32693
2017-11-18 03:00:38,2017-11-18 03:00:38,ssh,10.7.133.16,22,10.50.50.37,2330,46651,10001
2017-11-18 03:00:38,2017-11-18 03:00:39,ssh,10.7.133.19,22,10.50.50.31,2270,42061,16541
2017-11-18 03:00:39,2017-11-18 03:00:43,ssh,10.7.133.21,22,10.50.50.26,2879,63952,10695
2017-11-18 03:00:39,2017-11-18 03:00:39,ssh,10.7.133.21,22,10.50.50.26,2879,64159,30047
2017-11-18 03:00:39,2017-11-18 03:00:41,ssh,10.7.133.19,22,10.50.50.31,2270,38700,129
2017-11-18 03:00:39,2017-11-18 03:00:41,ssh,10.7.133.16,22,10.50.50.37,2330,57244,7143
2017-11-18 03:00:41,2017-11-18 03:00:43,ssh,10.7.133.21,22,10.50.50.26,2879,50280,8429
2017-11-18 03:00:41,2017-11-18 03:00:43,ssh,10.7.133.16,22,10.5.71.60,4483,50572,23474
2017-11-18 03:00:42,2017-11-18 03:00:42,ssh,10.7.133.16,22,10.50.50.46,4181,48625,22386
2017-11-18 03:00:43,2017-11-18 03:00:46,ssh,10.7.133.15,22,10.63.120.70,5233,39433,7818
2017-11-18 03:00:43,2017-11-18 03:00:48,ssh,10.7.133.16,22,10.50.50.37,2330,56129,12218
2017-11-18 03:00:43,2017-11-18 03:00:48,ssh,10.7.133.16,22,10.50.50.46,4181,64423,30509
2017-11-18 03:00:43,2017-11-18 03:00:44,ssh,10.7.133.19,22,10.50.50.31,2270,64168,23490
2017-11-18 03:00:43,2017-11-18 03:00:46,ssh,10.7.133.17,22,10.50.50.44,4693,53708,13515
2017-11-18 03:00:44,2017-11-18 03:00:48,ssh,10.7.133.16,22,10.5.71.60,4483,38839,23251
2017-11-18 03:00:44,2017-11-18 03:00:44,ssh,10.7.133.21,22,10.50.50.26,2879,52282,31560
2017-11-18 03:00:45,2017-11-18 03:00:49,ssh,10.7.133.17,22,10.50.50.44,4693,60270,10004
2017-11-18 03:00:45,2017-11-18 03:00:49,ssh,10.7.133.15,22,10.63.120.70,5233,47615,28668
2017-11-18 03:00:45,2017-11-18 03:00:49,ssh,10.7.133.19,22,10.50.50.31,2270,52639,4815
2017-11-18 03:00:45,2017-11-18 03:00:47,ssh,10.7.133.16,22,10.50.50.46,4181,44483,30392
2017-11-18 03:00:46,2017-11-18 03:00:50,ssh,10.7.133.17,22,10.50.50.44,4693,59421,13307
2017-11-18 03:00:46,2017-11-18 03:00:47,ssh,10.7.133.21,22,10.50.50.26,2879,54935,21209
2017-11-18 03:00:46,2017-11-18 03:00:49,ssh,10.7.133.19,22,10.50.50.31,2270,65217,21453
2017-11-18 03:00:48,2017-11-18 03:00:50,ssh,10.7.133.16,22,10.50.50.37,2330,45337,27239
2017-11-18 03:00:48,2017-11-18 03:00:52,ssh,10.7.133.15,22,10.63.120.70,5233,62290,18217
2017-11-18 03:00:48,2017-11-18 03:00:52,ssh,10.7.133.16,22,10.5.71.60,4483,65239,31479
2017-11-18 03:00:49,2017-11-18 03:00:54,ssh,10.7.133.16,22,10.5.71.60,4483,51693,18727
2017-11-18 03:00:49,2017-11-18 03:00:52,ssh,10.7.133.17,22,10.50.50.44,4693,65381,21187
2017-11-18 03:00:49,2017-11-18 03:00:54,ssh,10.7.133.17,22,10.50.50.44,4693,36969,15182
2017-11-18 03:00:49,2017-11-18 03:00:50,ssh,10.7.133.21,22,10.50.50.26,2879,58080,355
2017-11-18 03:00:49,2017-11-18 03:00:52,ssh,10.7.133.19,22,10.50.50.31,2270,51356,29959
2017-11-18 03:00:49,2017-11-18 03:00:52,ssh,10.7.133.16,22,10.50.50.46,4181,32798,14129
2017-11-18 03:00:51,2017-11-18 03:00:55,ssh,10.7.133.16,22,10.50.50.46,4181,60729,15881
2017-11-18 03:00:52,2017-11-18 03:00:55,ssh,10.7.133.16,22,10.5.71.60,4483,41722,7142
2017-11-18 03:00:52,2017-11-18 03:00:55,ssh,10.7.133.21,22,10.50.50.26,2879,48815,21965
2017-11-18 03:00:52,2017-11-18 03:00:53,ssh,10.7.133.19,22,10.50.50.31,2270,33448,4874
2017-11-18 03:00:52,2017-11-18 03:00:52,ssh,10.7.133.16,22,10.50.50.37,2330,46761,155
2017-11-18 03:00:52,2017-11-18 03:00:54,ssh,10.7.133.16,22,10.5.71.60,4483,53808,1951
2017-11-18 03:00:53,2017-11-18 03:00:55,ssh,10.7.133.19,22,10.50.50.31,2270,65037,26374
2017-11-18 03:00:54,2017-11-18 03:00:55,ssh,10.7.133.16,22,10.5.71.60,4483,36134,16345
2017-11-18 03:00:55,2017-11-18 03:00:57,ssh,10.7.133.16,22,10.50.50.37,2330,60163,25135
2017-11-18 03:00:56,2017-11-18 03:00:56,ssh,10.7.133.19,22,10.50.50.31,2270,48909,26753
2017-11-18 03:00:57,2017-11-18 03:00:58,ssh,10.7.133.16,22,10.5.71.60,4483,51791,26088
2017-11-18 03:00:57,2017-11-18 03:01:00,ssh,10.7.133.21,22,10.50.50.26,2879,41749,2015
2017-11-18 03:00:59,2017-11-18 03:01:00,ssh,10.7.133.16,22,10.50.50.37,2330,38974,18860
2017-11-18 03:01:00,2017-11-18 03:01:04,ssh,10.7.133.16,22,10.50.50.37,2330,43972,32452
2017-11-18 03:01:00,2017-11-18 03:01:01,ssh,10.7.133.16,22,10.5.71.60,4483,41850,2130
2017-11-18 03:01:01,2017-11-18 03:01:02,ssh,10.7.133.16,22,10.50.50.37,2330,62442,12974
2017-11-18 03:01:03,2017-11-18 03:01:07,ssh,10.7.133.16,22,10.5.71.60,4483,41238,20985
2017-11-18 03:01:06,2017-11-18 03:01:09,ssh,10.7.133.16,22,10.5.71.60,4483,48792,14662
2017-11-18 03:01:07,2017-11-18 03:01:12,ssh,10.7.133.16,22,10.5.71.60,4483,39788,18921
2017-11-18 03:01:09,2017-11-18 03:01:14,ssh,10.7.133.16,22,10.5.71.60,4483,34686,25926
2017-11-18 04:00:00,2017-11-18 04:19:58,smtp,10.5.71.60,25,10.1.4.17,49197,102,178
2017-11-18 04:00:00,2017-11-18 04:10:28,smtp,10.5.71.60,25,10.1.4.17,49176,177,140
2017-11-18 04:00:00,2017-11-18 04:16:34,smtp,10.5.71.60,25,10.1.4.17,49194,132,113
2017-11-18 04:00:00,2017-11-18 04:14:25,smtp,10.5.71.60,25,10.1.4.17,49204,183,169
2017-11-18 04:00:00,2017-11-18 04:18:29,smtp,10.5.71.60,25,10.1.4.17,49209,118,152
2017-11-18 04:00:00,2017-11-18 04:18:09,smtp,10.5.71.60,25,10.1.4.17,49190,119,315
2017-11-18 04:00:00,2017-11-18 04:14:25,smtp,10.5.71.60,25,10.1.4.17,49193,100,112
2017-11-18 04:00:00,2017-11-18 04:11:35,smtp,10.5.71.60,25,10.1.4.17,49233,130,331
2017-11-18 04:00:00,2017-11-18 04:12:46,smtp,10.5.71.60,25,10.1.4.17,49196,179,373
2017-11-18 04:00:00,2017-11-18 04:17:07,smtp,10.5.71.60,25,10.1.4.17,49195,103,156
2017-11-18 04:00:00,2017-11-18 04:17:04,smtp,10.5.71.60,25,10.1.4.17,49237,138,368
2017-11-18 04:00:00,2017-11-18 04:18:36,smtp,10.5.71.60,25,10.1.4.17,49216,114,354
2017-11-18 04:00:00,2017-11-18 04:16:21,smtp,10.5.71.60,25,10.1.4.17,49180,127,338
2017-11-18 04:00:00,2017-11-18 04:11:47,smtp,10.5.71.60,25,10.1.4.17,49190,158,294
2017-11-18 04:00:00,2017-11-18 04:16:14,smtp,10.5.71.60,25,10.1.4.17,49198,194,378
2017-11-18 04:00:00,2017-11-18 04:10:38,smtp,10.5.71.60,25,10.1.4.17,49205,106,353
2017-11-18 04:00:00,2017-11-18 04:15:39,smtp,10.5.71.60,25,10.1.4.17,49197,109,166
2017-11-18 04:00:00,2017-11-18 04:17:57,smtp,10.5.71.60,25,10.1.4.17,49167,170,215
2017-11-18 07:11:17,2017-11-18 07:11:27,ssh,219.216.128.25,22,10.50.50.28,5604,1410,20008033
2017-11-18 07:11:17,2017-11-18 07:11:27,ftp,10.50.50.28,21,10.64.105.242,2173,4662,8720
2017-11-18 07:11:27,2017-11-18 07:11:37,ssh,151.101.228.223,22,10.50.50.28,5390,5282,120006137
2017-11-18 07:11:37,2017-11-18 07:11:47,ssh,219.216.128.25,22,10.50.50.28,5458,2004,40008844
2017-11-18 07:19:36,2017-11-18 07:19:46,sftp,10.50.50.28,22,10.64.106.34,1850,2923,1559
2017-11-18 07:20:48,2017-11-18 07:20:58,mysql,10.50.50.46,4443,10.64.105.13,1713,3424,180003243
2017-11-18 07:20:48,2017-11-18 07:20:58,mysql,10.50.50.46,4443,10.64.105.13,1713,1752,1093
2017-11-18 07:20:58,2017-11-18 07:21:08,mysql,10.50.50.46,4443,10.64.105.13,1713,3914,30003044
2017-11-18 07:21:08,2017-11-18 07:21:18,ssh,219.216.128.25,22,10.50.50.46,5987,4797,100009363
2017-11-18 07:43:53,2017-11-18 07:44:03,mongodb,10.50.50.26,8005,10.64.105.242,2173,1293,3020
2017-11-18 07:43:53,2017-11-18 07:44:03,mongodb,10.50.50.26,8005,10.64.105.242,2173,240006468,8580
2017-11-18 07:44:03,2017-11-18 07:44:13,mongodb,10.50.50.26,8005,10.64.105.242,2173,180008487,2833
2017-11-18 07:54:43,2017-11-18 07:54:53,tds,10.50.50.37,54238,10.64.106.34,1850,1603,1907
2017-11-18 07:54:43,2017-11-18 07:54:53,ssh,219.216.128.25,22,10.50.50.37,5679,4788,120006244
2017-11-18 07:54:53,2017-11-18 07:55:03,ssh,219.216.128.25,22,10.50.50.37,5517,3950,60009243
2017-11-18 07:54:54,2017-11-18 07:55:04,ssh,219.216.128.25,22,10.50.50.28,5506,2272,40004078
2017-11-18 07:54:54,2017-11-18 07:55:04,tds,10.50.50.28,54238,10.64.105.13,1713,4200,426
2017-11-18 07:55:03,2017-11-18 07:55:13,ssh,219.216.128.25,22,10.50.50.37,5306,120007369,2107
2017-11-18 08:11:09,2017-11-18 08:11:19,ftp,10.7.133.15,21,10.64.105.161,2252,4058,9065
2017-11-18 08:14:58,2017-11-18 08:15:08,ssh,219.216.128.25,22,10.50.50.28,5836,60005885,1707
2017-11-18 08:15:08,2017-11-18 08:15:18,ssh,59.111.0.251,22,10.50.50.28,5993,120004731,3539
2017-11-18 08:19:39,2017-11-18 08:19:49,ssh,10.50.50.26,22,10.64.105.242,2173,1934,5077
2017-11-18 08:19:39,2017-11-18 08:19:49,ssh,10.50.50.26,22,10.64.105.242,2173,1923,90004210
2017-11-18 08:19:49,2017-11-18 08:19:59,ssh,10.50.50.26,22,10.64.105.242,2173,240001960,2057
2017-11-18 08:19:52,2017-11-18 08:20:02,ssh,10.50.50.37,22,10.64.105.210,2153,30007541,432
2017-11-18 08:19:52,2017-11-18 08:20:02,ssh,10.50.50.37,22,10.64.105.210,2153,1985,7647
2017-11-18 08:20:02,2017-11-18 08:20:12,ssh,219.216.128.25,22,10.50.50.37,5805,20000115,8224
2017-11-18 08:20:12,2017-11-18 08:20:22,ssh,10.50.50.37,22,10.64.105.210,2153,3610,150006043
2017-11-18 08:26:54,2017-11-18 08:27:04,ssh,10.50.50.44,22,10.64.105.245,2396,2931,3712
2017-11-18 08:26:54,2017-11-18 08:27:04,ssh,10.50.50.44,22,10.64.105.245,2396,5306,150007148
2017-11-18 08:27:04,2017-11-18 08:27:14,ssh,10.50.50.44,22,10.64.105.245,2396,9595,60002875
2017-11-18 08:27:44,2017-11-18 08:27:54,ftp,10.50.50.40,21,10.64.106.34,1850,4779,4789
2017-11-18 08:27:44,2017-11-18 08:27:54,ftp,10.50.50.40,21,10.64.106.34,1850,6615,210002001
2017-11-18 08:27:54,2017-11-18 08:28:04,ssh,91.240.109.42,22,10.50.50.40,5617,6271,80004816
2017-11-18 08:28:04,2017-11-18 08:28:14,ftp,10.50.50.40,21,10.64.106.34,1850,2450,120002122
2017-11-18 08:28:14,2017-11-18 08:28:24,ftp,10.50.50.40,21,10.64.106.34,1850,210004704,8951
2017-11-18 08:29:37,2017-11-18 08:29:47,tds,10.50.50.37,54238,10.64.105.227,2000,4863,133
2017-11-18 08:29:55,2017-11-18 08:30:05,ssh,59.111.0.251,22,10.50.50.26,5039,80000308,1770
2017-11-18 08:29:55,2017-11-18 08:30:05,tds,10.50.50.26,54238,10.64.105.135,2090,4958,5958
2017-11-18 08:30:05,2017-11-18 08:30:15,ssh,219.216.128.25,22,10.50.50.26,5913,8470,80006394
2017-11-18 08:35:25,2017-11-18 08:35:35,ssh,10.5.71.60,22,10.64.106.36,49195,5786,180001737
2017-11-18 08:35:25,2017-11-18 08:35:35,ssh,10.5.71.60,22,10.64.106.36,49195,2965,1971
2017-11-18 08:35:35,2017-11-18 08:35:45,ssh,59.111.0.251,22,10.5.71.60,5271,5557,160006603
2017-11-18 08:35:45,2017-11-18 08:35:55,ssh,10.5.71.60,22,10.64.106.36,49195,4253,210005436
2017-11-18 08:35:52,2017-11-18 08:36:02,ssh,10.50.50.37,22,10.64.105.104,2230,4557,1786
2017-11-18 08:35:52,2017-11-18 08:36:02,ssh,10.50.50.37,22,10.64.105.104,2230,8778,180001954
2017-11-18 08:35:55,2017-11-18 08:36:05,ssh,10.5.71.60,22,10.64.106.36,49195,60,180004868
2017-11-18 08:35:58,2017-11-18 08:36:08,ssh,104.76.16.208,22,10.7.133.20,5397,60009290,4099
2017-11-18 08:35:58,2017-11-18 08:36:08,mongodb,10.7.133.20,8005,10.64.105.161,2252,411,6598
2017-11-18 08:36:02,2017-11-18 08:36:12,ssh,54.165.59.50,22,10.50.50.37,5712,3963,140002329
2017-11-18 08:36:08,2017-11-18 08:36:18,ssh,219.216.128.25,22,10.7.133.20,5281,100008380,5866
2017-11-18 08:36:18,2017-11-18 08:36:28,mongodb,10.7.133.20,8005,10.64.105.161,2252,9784,180003606
2017-11-18 08:44:21,2017-11-18 08:44:31,ssh,183.131.24.41,22,10.50.50.26,5766,6527,60004336
2017-11-18 08:44:21,2017-11-18 08:44:31,postgresql,10.50.50.26,5432,10.64.105.155,2258,3929,2021
2017-11-18 08:44:31,2017-11-18 08:44:41,postgresql,10.50.50.26,5432,10.64.105.155,2258,180005356,6805
2017-11-18 08:44:41,2017-11-18 08:44:51,postgresql,10.50.50.26,5432,10.64.105.155,2258,1571,210004014
2017-11-18 08:45:56,2017-11-18 08:46:06,ftp,10.50.50.26,21,10.64.105.13,1713,30002535,1271
2017-11-18 08:45:56,2017-11-18 08:46:06,ftp,10.50.50.26,21,10.64.105.13,1713,1672,2963
2017-11-18 08:46:06,2017-11-18 08:46:16,ftp,10.50.50.26,21,10.64.105.13,1713,3587,150001662
2017-11-18 08:47:48,2017-11-18 08:47:58,mongodb,10.50.50.28,8005,10.64.105.245,2396,4783,8338
2017-11-18 08:47:48,2017-11-18 08:47:58,mongodb,10.50.50.28,8005,10.64.105.245,2396,5471,120003922
2017-11-18 08:47:58,2017-11-18 08:48:08,mongodb,10.50.50.28,8005,10.64.105.245,2396,60007425,3606
2017-11-18 08:48:08,2017-11-18 08:48:18,mongodb,10.50.50.28,8005,10.64.105.245,2396,120003338,2124
2017-11-18 08:48:18,2017-11-18 08:48:28,ssh,59.111.0.251,22,10.50.50.28,5111,2905,120003693
2017-11-18 08:49:02,2017-11-18 08:49:12,postgresql,10.50.50.48,5432,10.64.105.151,1831,180009148,5709
2017-11-18 08:49:02,2017-11-18 08:49:12,postgresql,10.50.50.48,5432,10.64.105.151,1831,2902,1834
2017-11-18 08:49:12,2017-11-18 08:49:22,ssh,50.232.28.10,22,10.50.50.48,5759,100006788,5496
