proto,dip,dport,sip,sport,state,time,user
ssh,10.50.50.26,22,10.64.105.165,3252,success,2017-11-25 17:08:30,1183
sftp,10.50.50.47,22,10.64.105.14,2694,success,2017-11-25 17:12:29,1325
mysql,10.50.50.38,4443,10.64.105.234,3204,success,2017-11-25 17:21:06,1396
tds,10.50.50.39,54238,10.64.105.53,2616,success,2017-11-25 17:24:46,1216
ftp,10.50.50.28,21,10.64.105.73,3128,success,2017-11-25 17:25:03,1151
mysql,10.50.50.29,4443,10.64.105.217,2372,success,2017-11-25 17:39:44,1172
sftp,10.50.50.29,22,10.64.105.246,3220,success,2017-11-25 17:40:32,1381
mysql,10.50.50.28,4443,10.64.105.53,2616,success,2017-11-25 17:42:10,1216
mysql,10.7.133.16,4443,10.64.105.73,3128,success,2017-11-25 17:50:09,1151
ftp,10.50.50.29,21,10.64.105.14,2694,success,2017-11-25 17:51:25,1325
sftp,10.50.50.26,22,10.64.105.48,2759,success,2017-11-25 17:58:57,1153
mongodb,10.50.50.26,8005,10.64.105.48,2759,success,2017-11-25 18:07:18,1153
mongodb,10.50.50.29,8005,10.64.105.73,3128,success,2017-11-25 18:08:00,1151
mongodb,10.50.50.26,8005,10.64.105.73,3128,success,2017-11-25 18:10:54,1151
ssh,10.50.50.43,22,10.64.105.48,2759,success,2017-11-25 18:14:07,1153
tds,10.7.133.15,54238,10.64.105.165,3252,success,2017-11-25 18:25:25,1183
mongodb,10.50.50.26,8005,10.64.105.165,3252,success,2017-11-25 18:32:00,1183
tds,10.50.50.26,54238,10.64.105.165,3252,success,2017-11-25 18:34:46,1183
sftp,10.7.133.20,22,10.64.105.246,3220,success,2017-11-25 18:45:39,1381
postgresql,10.50.50.28,5432,10.64.105.217,2372,success,2017-11-25 19:22:54,1172
postgresql,10.7.133.15,5432,10.64.105.104,3338,success,2017-11-25 19:35:04,1197
mysql,10.50.50.28,4443,10.64.105.165,3252,success,2017-11-25 19:59:22,1183
ssh,10.50.50.28,22,10.64.105.14,2694,success,2017-11-25 20:01:37,1325
ftp,10.7.133.15,21,10.64.105.104,3338,success,2017-11-25 20:25:17,1197
postgresql,10.7.133.18,5432,10.64.105.104,3338,success,2017-11-25 20:34:01,1197
postgresql,10.50.50.26,5432,10.64.105.217,2372,success,2017-11-25 20:39:29,1172
mongodb,10.50.50.28,8005,10.64.105.104,3338,success,2017-11-25 20:54:43,1197
