proto,dip,dport,sip,sport,state,time,user
mysql,10.50.50.26,4443,10.64.105.36,1953,success,2017-11-01 08:12:35,1220
mongodb,10.50.50.26,8005,10.64.105.74,1617,success,2017-11-01 08:12:36,1486
ftp,10.50.50.26,21,10.64.105.30,2304,success,2017-11-01 08:12:45,1362
mysql,10.50.50.41,4443,10.64.105.70,1998,success,2017-11-01 08:13:34,1330
tds,10.50.50.29,54238,10.64.105.213,1600,error,2017-11-01 08:14:13,1491
ftp,10.50.50.28,21,10.64.106.21,1588,success,2017-11-01 08:14:48,1449
tds,10.50.50.28,54238,10.64.105.77,1723,success,2017-11-01 08:16:18,1127
mysql,10.50.50.28,4443,10.64.105.72,1847,success,2017-11-01 08:16:32,1286
mongodb,10.50.50.43,8005,10.64.105.183,2120,success,2017-11-01 08:16:44,1254
mongodb,10.50.50.31,8005,10.64.106.25,2312,success,2017-11-01 08:17:17,1296
ssh,10.50.50.26,22,10.64.105.68,1620,error,2017-11-01 08:19:21,1098
postgresql,10.50.50.28,5432,10.64.105.58,1609,success,2017-11-01 08:20:23,1457
postgresql,10.50.50.28,5432,10.64.105.210,1789,success,2017-11-01 08:21:29,1495
ssh,10.50.50.26,22,10.64.105.27,1968,error,2017-11-01 08:22:33,1205
sftp,10.50.50.33,22,10.64.105.110,2453,success,2017-11-01 08:23:06,1270
ssh,10.50.50.29,22,10.64.106.34,2157,success,2017-11-01 08:24:16,1210
postgresql,10.50.50.26,5432,10.64.105.137,1750,success,2017-11-01 08:24:24,1224
sftp,10.50.50.26,22,10.64.105.80,2180,success,2017-11-01 08:25:10,1182
postgresql,10.7.133.15,5432,10.64.106.51,1726,success,2017-11-01 08:25:16,1466
ftp,10.50.50.49,21,10.64.106.45,1936,success,2017-11-01 08:25:27,1484
tds,10.50.50.33,54238,10.64.105.176,2267,success,2017-11-01 08:26:40,1490
sftp,10.50.50.28,22,10.64.105.13,1934,success,2017-11-01 08:26:51,1493
sftp,10.50.50.33,22,10.64.105.41,2314,success,2017-11-01 08:27:13,1477
ftp,10.7.133.21,21,10.64.105.192,1537,success,2017-11-01 08:27:15,1349
ftp,10.7.133.16,21,10.64.106.39,1783,success,2017-11-01 08:27:22,1321
mongodb,10.50.50.31,8005,10.64.105.129,1781,success,2017-11-01 08:27:24,1207
sftp,10.7.133.15,22,10.64.106.47,2160,success,2017-11-01 08:27:38,1393
ssh,10.50.50.26,22,10.64.105.229,2391,success,2017-11-01 08:27:40,1455
mongodb,10.50.50.29,8005,10.64.105.227,1685,success,2017-11-01 08:27:41,1246
ssh,10.50.50.37,22,10.64.105.216,2267,success,2017-11-01 08:27:48,1199
tds,10.50.50.28,54238,10.64.105.75,1931,success,2017-11-01 08:27:58,1359
mongodb,10.50.50.26,8005,10.64.105.9,1882,success,2017-11-01 08:27:59,1307
sftp,10.50.50.28,22,10.64.105.245,2059,success,2017-11-01 08:28:05,1191
postgresql,10.50.50.49,5432,10.64.105.148,1915,error,2017-11-01 08:28:25,1406
tds,10.50.50.45,54238,10.64.105.149,2357,success,2017-11-01 08:28:33,1306
mysql,10.50.50.26,4443,10.64.105.177,1548,success,2017-11-01 08:28:43,1483
sftp,10.50.50.29,22,10.64.105.104,1764,success,2017-11-01 08:29:13,1197
postgresql,10.7.133.15,5432,10.64.105.120,2032,error,2017-11-01 08:29:56,1102
sftp,10.50.50.44,22,10.64.106.36,2354,success,2017-11-01 08:29:57,1147
sftp,10.50.50.29,22,10.64.105.65,2297,success,2017-11-01 08:31:00,1428
mysql,10.50.50.26,4443,10.64.105.145,1810,success,2017-11-01 08:31:13,1496
mysql,10.7.133.16,4443,10.64.105.238,1869,success,2017-11-01 08:31:52,1115
tds,10.50.50.29,54238,10.64.105.200,1700,success,2017-11-01 08:32:13,1299
ssh,10.50.50.31,22,10.64.105.57,2186,success,2017-11-01 08:32:23,1177
sftp,10.50.50.26,22,10.64.105.131,2355,success,2017-11-01 08:32:52,1278
mongodb,10.50.50.26,8005,10.64.105.234,1792,success,2017-11-01 08:33:10,1396
ssh,10.50.50.29,22,10.64.105.158,1907,success,2017-11-01 08:33:46,1481
postgresql,10.50.50.29,5432,10.64.105.100,2182,success,2017-11-01 08:33:54,1345
sftp,10.50.50.43,22,10.64.105.62,2413,success,2017-11-01 08:34:07,1106
tds,10.50.50.29,54238,10.64.106.35,1933,success,2017-11-01 08:34:21,1435
sftp,10.50.50.26,22,10.64.105.70,1998,success,2017-11-01 08:35:09,1330
mongodb,10.50.50.26,8005,10.64.105.213,1600,error,2017-11-01 08:35:19,1491
sftp,10.50.50.29,22,10.64.105.159,2190,success,2017-11-01 08:35:23,1336
postgresql,10.50.50.26,5432,10.64.105.31,2115,success,2017-11-01 08:35:48,1100
mongodb,10.50.50.49,8005,10.64.105.170,2068,success,2017-11-01 08:36:45,1265
postgresql,10.50.50.29,5432,10.64.105.138,1616,success,2017-11-01 08:36:59,1382
mysql,10.50.50.46,4443,10.64.105.160,2259,success,2017-11-01 08:37:50,1397
tds,10.50.50.37,54238,10.64.105.209,2409,success,2017-11-01 08:38:06,1134
sftp,10.50.50.28,22,10.64.105.188,1859,success,2017-11-01 08:38:19,1234
sftp,10.50.50.46,22,10.64.105.135,1536,success,2017-11-01 08:38:24,1420
mongodb,10.50.50.28,8005,10.64.105.76,1954,error,2017-11-01 08:39:12,1305
tds,10.50.50.36,54238,10.64.105.121,1782,error,2017-11-01 08:39:19,1209
sftp,10.7.133.20,22,10.64.105.184,1884,success,2017-11-01 08:39:19,1425
sftp,10.50.50.26,22,10.64.105.77,1723,success,2017-11-01 08:39:54,1127
tds,10.7.133.15,54238,10.64.105.203,2166,success,2017-11-01 08:40:04,1417
ftp,10.50.50.28,21,10.64.105.163,2115,success,2017-11-01 08:40:07,1348
postgresql,10.50.50.29,5432,10.64.105.127,2246,error,2017-11-01 08:41:05,1221
ftp,10.50.50.26,21,10.64.105.24,2198,success,2017-11-01 08:41:08,1262
mongodb,10.50.50.29,8005,10.64.105.72,1847,success,2017-11-01 08:41:11,1286
mysql,10.50.50.46,4443,10.64.105.212,1606,success,2017-11-01 08:41:31,1189
sftp,10.7.133.19,22,10.64.105.54,1762,success,2017-11-01 08:41:31,1257
sftp,10.7.133.18,22,10.64.105.74,1617,success,2017-11-01 08:42:28,1486
postgresql,10.50.50.28,5432,10.64.105.143,1644,success,2017-11-01 08:42:40,1142
tds,10.50.50.26,54238,10.64.105.208,1849,success,2017-11-01 08:42:57,1326
tds,10.50.50.26,54238,10.64.105.214,2346,success,2017-11-01 08:43:06,1446
tds,10.50.50.28,54238,10.64.105.249,2077,success,2017-11-01 08:43:49,1344
sftp,10.50.50.26,22,10.64.105.107,2201,success,2017-11-01 08:44:07,1145
mongodb,10.50.50.28,8005,10.64.105.155,1938,success,2017-11-01 08:44:08,1129
mysql,10.50.50.29,4443,10.64.105.189,1633,success,2017-11-01 08:44:23,1429
mysql,10.7.133.20,4443,10.64.105.161,1569,success,2017-11-01 08:44:28,1351
tds,10.50.50.46,54238,10.64.105.124,1967,success,2017-11-01 08:44:54,1399
sftp,10.50.50.35,22,10.64.105.140,1833,success,2017-11-01 08:45:06,1328
ftp,10.50.50.26,21,10.64.105.116,2205,error,2017-11-01 08:45:12,1204
postgresql,10.50.50.26,5432,10.64.106.24,1534,success,2017-11-01 08:45:21,1277
sftp,10.50.50.26,22,10.64.106.21,1588,success,2017-11-01 08:45:29,1449
ftp,10.50.50.26,21,10.64.105.157,2263,success,2017-11-01 08:45:39,1303
ssh,10.50.50.38,22,10.64.105.67,2373,success,2017-11-01 08:46:09,1405
ftp,10.50.50.28,21,10.64.105.187,1762,success,2017-11-01 08:46:38,1152
tds,10.50.50.26,54238,10.64.105.147,1792,success,2017-11-01 08:47:35,1243
tds,10.50.50.36,54238,10.64.105.63,1919,success,2017-11-01 08:47:35,1211
ftp,10.50.50.43,21,10.64.105.92,1873,success,2017-11-01 08:48:02,1354
postgresql,10.50.50.26,5432,10.64.105.183,2120,success,2017-11-01 08:48:34,1254
ssh,10.50.50.26,22,10.64.105.84,1781,error,2017-11-01 08:48:37,1436
mongodb,10.50.50.26,8005,10.64.105.78,1701,error,2017-11-01 08:48:41,1343
postgresql,10.50.50.37,5432,10.64.105.148,1915,success,2017-11-01 08:48:44,1406
postgresql,10.7.133.16,5432,10.64.105.210,1789,error,2017-11-01 08:49:04,1495
mysql,10.50.50.30,4443,10.64.105.25,1987,success,2017-11-01 08:49:13,1154
ftp,10.50.50.26,21,10.64.105.93,1620,success,2017-11-01 08:49:17,1388
ftp,10.50.50.49,21,10.64.105.21,2448,success,2017-11-01 08:49:18,1112
ssh,10.50.50.26,22,10.64.106.45,1936,success,2017-11-01 08:49:49,1484
sftp,10.50.50.26,22,10.64.105.221,2422,success,2017-11-01 08:49:52,1471
ftp,10.50.50.28,21,10.64.105.190,1909,success,2017-11-01 08:50:17,1103
mysql,10.50.50.29,4443,10.64.105.103,1717,success,2017-11-01 08:51:09,1357
ssh,10.50.50.28,22,10.64.105.48,1673,success,2017-11-01 08:51:13,1153
postgresql,10.7.133.20,5432,10.64.105.165,2486,success,2017-11-01 08:51:16,1183
ssh,10.50.50.28,22,10.64.105.199,2521,success,2017-11-01 08:51:17,1169
mysql,10.50.50.28,4443,10.64.105.41,2314,success,2017-11-01 08:51:25,1477
tds,10.50.50.28,54238,10.64.105.251,2079,success,2017-11-01 08:51:31,1416
postgresql,10.50.50.26,5432,10.64.105.133,1807,success,2017-11-01 08:51:34,1132
ftp,10.50.50.28,21,10.64.105.236,2475,success,2017-11-01 08:51:50,1379
sftp,10.50.50.26,22,10.64.105.46,1967,success,2017-11-01 08:51:51,1480
ssh,10.50.50.26,22,10.64.105.36,1953,success,2017-11-01 08:51:53,1220
sftp,10.50.50.35,22,10.64.105.30,2304,success,2017-11-01 08:51:58,1362
ssh,10.50.50.28,22,10.64.105.27,1968,success,2017-11-01 08:52:00,1205
sftp,10.7.133.20,22,10.64.105.216,2267,success,2017-11-01 08:52:11,1199
sftp,10.50.50.26,22,10.64.105.13,1934,success,2017-11-01 08:52:31,1493
ssh,10.50.50.26,22,10.64.105.87,1758,error,2017-11-01 08:52:56,1373
postgresql,10.50.50.48,5432,10.64.105.112,1551,error,2017-11-01 08:52:59,1456
tds,10.7.133.16,54238,10.64.106.18,1671,success,2017-11-01 08:53:03,1339
ftp,10.50.50.40,21,10.64.105.101,2025,success,2017-11-01 08:53:04,1323
sftp,10.50.50.26,22,10.64.105.150,2213,success,2017-11-01 08:53:35,1322
ssh,10.7.133.15,22,10.64.105.227,1685,success,2017-11-01 08:53:56,1246
ssh,10.50.50.26,22,10.64.106.47,2160,error,2017-11-01 08:54:00,1393
mysql,10.50.50.40,4443,10.64.105.68,1620,success,2017-11-01 08:54:07,1098
mongodb,10.50.50.26,8005,10.64.106.34,2157,success,2017-11-01 08:54:26,1210
postgresql,10.50.50.46,5432,10.64.105.58,1609,success,2017-11-01 08:54:32,1457
ftp,10.50.50.29,21,10.64.105.34,1614,success,2017-11-01 08:54:46,1192
postgresql,10.50.50.28,5432,10.64.105.176,2267,success,2017-11-01 08:54:54,1490
ftp,10.50.50.41,21,10.64.105.245,2059,error,2017-11-01 08:55:28,1191
ftp,10.50.50.28,21,10.64.105.18,1895,error,2017-11-01 08:55:32,1223
sftp,10.50.50.26,22,10.64.105.99,2390,success,2017-11-01 08:55:57,1195
sftp,10.50.50.29,22,10.64.105.113,2152,success,2017-11-01 08:56:01,1159
ftp,10.50.50.26,21,10.64.106.28,1979,success,2017-11-01 08:56:03,1385
mongodb,10.50.50.29,8005,10.64.105.211,2246,success,2017-11-01 08:56:11,1398
mongodb,10.50.50.26,8005,10.64.105.217,1578,success,2017-11-01 08:56:43,1172
postgresql,10.7.133.19,5432,10.64.105.170,2068,success,2017-11-01 08:57:02,1265
tds,10.50.50.49,54238,10.64.105.169,1507,success,2017-11-01 08:57:05,1403
mongodb,10.50.50.26,8005,10.64.105.50,2070,success,2017-11-01 08:57:26,1409
mongodb,10.50.50.43,8005,10.64.105.42,1619,success,2017-11-01 08:57:34,1391
mongodb,10.50.50.29,8005,10.64.105.238,1869,success,2017-11-01 08:57:35,1115
tds,10.50.50.28,54238,10.64.105.226,1833,success,2017-11-01 08:57:38,1315
sftp,10.50.50.29,22,10.64.106.39,1783,success,2017-11-01 08:57:50,1321
tds,10.50.50.28,54238,10.64.105.134,2119,success,2017-11-01 08:58:01,1139
tds,10.50.50.28,54238,10.64.105.193,1621,success,2017-11-01 08:58:04,1494
ssh,10.7.133.15,22,10.64.105.114,2096,success,2017-11-01 08:58:20,1423
ssh,10.50.50.26,22,10.64.105.39,2263,success,2017-11-01 08:58:39,1170
mysql,10.50.50.26,4443,10.64.105.9,1882,success,2017-11-01 08:58:43,1307
mongodb,10.50.50.26,8005,10.64.105.230,1885,success,2017-11-01 08:58:47,1200
tds,10.7.133.16,54238,10.64.105.182,2075,success,2017-11-01 08:58:51,1233
sftp,10.50.50.26,22,10.64.105.222,1906,success,2017-11-01 08:59:12,1469
sftp,10.50.50.26,22,10.64.106.46,1695,success,2017-11-01 08:59:18,1458
mongodb,10.50.50.29,8005,10.64.105.135,1536,success,2017-11-01 08:59:22,1420
postgresql,10.50.50.26,5432,10.64.106.48,1540,success,2017-11-01 08:59:27,1460
ftp,10.50.50.28,21,10.64.105.62,2413,success,2017-11-01 08:59:29,1106
mysql,10.50.50.26,4443,10.64.105.154,2429,success,2017-11-01 08:59:38,1313
mysql,10.50.50.28,4443,10.64.105.28,1832,success,2017-11-01 08:59:40,1340
mongodb,10.50.50.26,8005,10.64.105.85,1703,success,2017-11-01 08:59:44,1408
tds,10.50.50.28,54238,10.64.106.35,1933,success,2017-11-01 08:59:53,1435
ftp,10.50.50.26,21,10.64.105.149,2357,success,2017-11-01 09:00:05,1306
tds,10.50.50.37,54238,10.64.105.52,2298,success,2017-11-01 09:00:08,1282
mongodb,10.50.50.29,8005,10.64.105.110,2453,success,2017-11-01 09:00:17,1270
mongodb,10.50.50.26,8005,10.64.105.201,2280,success,2017-11-01 09:00:22,1319
sftp,10.50.50.28,22,10.64.105.82,1965,success,2017-11-01 09:00:22,1060
tds,10.50.50.29,54238,10.64.105.137,1750,success,2017-11-01 09:00:22,1224
tds,10.7.133.15,54238,10.64.105.188,1859,success,2017-11-01 09:00:26,1234
mysql,10.50.50.28,4443,10.64.105.31,2115,success,2017-11-01 09:00:33,1100
ssh,10.50.50.26,22,10.64.105.123,2461,success,2017-11-01 09:00:59,1404
postgresql,10.7.133.15,5432,10.64.105.153,2006,success,2017-11-01 09:01:02,1308
ssh,10.50.50.29,22,10.64.106.19,1546,error,2017-11-01 09:01:18,1141
ftp,10.50.50.29,21,10.64.106.20,1904,success,2017-11-01 09:01:36,1459
mysql,10.50.50.28,4443,10.64.105.59,1545,success,2017-11-01 09:01:45,1334
postgresql,10.50.50.46,5432,10.64.105.177,1548,error,2017-11-01 09:01:52,1483
ssh,10.50.50.26,22,10.64.105.128,2477,success,2017-11-01 09:01:57,1176
mongodb,10.7.133.16,8005,10.64.105.80,2180,error,2017-11-01 09:02:14,1182
postgresql,10.50.50.36,5432,10.64.105.7,2243,success,2017-11-01 09:02:29,1068
mysql,10.50.50.26,4443,10.64.105.16,2144,success,2017-11-01 09:02:31,1440
sftp,10.50.50.26,22,10.64.105.109,2229,error,2017-11-01 09:02:32,1263
mongodb,10.50.50.29,8005,10.64.105.203,2166,success,2017-11-01 09:02:58,1417
ftp,10.50.50.26,21,10.64.105.6,2442,success,2017-11-01 09:03:03,1464
sftp,10.50.50.43,22,10.64.105.192,1537,error,2017-11-01 09:03:39,1349
postgresql,10.50.50.29,5432,10.64.105.143,1644,success,2017-11-01 09:03:50,1142
ftp,10.50.50.26,21,10.64.105.75,1931,success,2017-11-01 09:03:57,1359
sftp,10.50.50.26,22,10.64.105.65,2297,success,2017-11-01 09:04:02,1428
sftp,10.50.50.29,22,10.64.105.160,2259,success,2017-11-01 09:04:04,1397
ssh,10.50.50.28,22,10.64.106.51,1726,error,2017-11-01 09:04:23,1466
mongodb,10.7.133.16,8005,10.64.105.208,1849,success,2017-11-01 09:04:39,1326
ftp,10.50.50.28,21,10.64.105.17,1664,success,2017-11-01 09:04:40,1474
ftp,10.7.133.16,21,10.64.105.142,2353,success,2017-11-01 09:05:14,1113
tds,10.50.50.28,54238,10.64.105.107,2201,success,2017-11-01 09:05:25,1145
ssh,10.50.50.28,22,10.64.105.124,1967,success,2017-11-01 09:05:38,1399
sftp,10.50.50.31,22,10.64.105.129,1781,success,2017-11-01 09:05:57,1207
ssh,10.50.50.26,22,10.64.105.158,1907,success,2017-11-01 09:06:27,1481
mysql,10.7.133.15,4443,10.64.105.120,2032,success,2017-11-01 09:06:34,1102
mongodb,10.50.50.26,8005,10.64.105.145,1810,success,2017-11-01 09:06:42,1496
tds,10.50.50.44,54238,10.64.105.121,1782,success,2017-11-01 09:07:36,1209
ssh,10.50.50.37,22,10.64.105.214,2346,success,2017-11-01 09:07:55,1446
postgresql,10.50.50.28,5432,10.64.105.57,2186,success,2017-11-01 09:08:01,1177
mongodb,10.50.50.29,8005,10.64.105.24,2198,success,2017-11-01 09:08:51,1262
ssh,10.50.50.29,22,10.64.105.162,1975,success,2017-11-01 09:08:53,1283
ftp,10.50.50.44,21,10.64.105.67,2373,success,2017-11-01 09:09:10,1405
sftp,10.50.50.28,22,10.64.105.242,1810,success,2017-11-01 09:09:22,1140
mysql,10.50.50.26,4443,10.64.105.159,2190,success,2017-11-01 09:09:22,1336
sftp,10.50.50.29,22,10.64.106.36,2354,success,2017-11-01 09:09:45,1147
mongodb,10.50.50.33,8005,10.64.105.220,1706,success,2017-11-01 09:10:06,1450
ftp,10.50.50.43,21,10.64.105.250,1642,error,2017-11-01 09:10:12,1252
ssh,10.50.50.46,22,10.64.105.127,2246,success,2017-11-01 09:10:17,1221
mysql,10.50.50.26,4443,10.64.105.161,1569,success,2017-11-01 09:10:24,1351
ftp,10.50.50.26,21,10.64.105.200,1700,success,2017-11-01 09:10:25,1299
ftp,10.50.50.38,21,10.64.105.234,1792,success,2017-11-01 09:10:31,1396
ftp,10.50.50.29,21,10.64.106.45,1936,success,2017-11-01 09:11:19,1484
ftp,10.7.133.16,21,10.64.105.187,1762,success,2017-11-01 09:11:20,1152
mongodb,10.50.50.28,8005,10.64.105.164,1835,success,2017-11-01 09:11:26,1167
ftp,10.50.50.29,21,10.64.105.77,1723,success,2017-11-01 09:12:06,1127
sftp,10.50.50.29,22,10.64.105.78,1701,success,2017-11-01 09:12:08,1343
mongodb,10.50.50.26,8005,10.64.105.216,2267,success,2017-11-01 09:12:16,1199
tds,10.50.50.28,54238,10.64.105.213,1600,success,2017-11-01 09:12:35,1491
tds,10.50.50.29,54238,10.64.105.249,2077,success,2017-11-01 09:12:50,1344
ftp,10.50.50.28,21,10.64.105.140,1833,success,2017-11-01 09:12:59,1328
sftp,10.50.50.26,22,10.64.105.138,1616,success,2017-11-01 09:13:12,1382
ftp,10.50.50.29,21,10.64.105.229,2391,success,2017-11-01 09:13:21,1455
tds,10.50.50.37,54238,10.64.105.87,1758,success,2017-11-01 09:13:33,1373
ssh,10.50.50.29,22,10.64.105.209,2409,success,2017-11-01 09:13:38,1134
mongodb,10.7.133.16,8005,10.64.105.54,1762,success,2017-11-01 09:13:54,1257
postgresql,10.50.50.29,5432,10.64.105.92,1873,success,2017-11-01 09:14:08,1354
postgresql,10.50.50.36,5432,10.64.105.30,2304,success,2017-11-01 09:14:23,1362
tds,10.50.50.33,54238,10.64.105.190,1909,success,2017-11-01 09:15:00,1103
sftp,10.7.133.16,22,10.64.105.212,1606,success,2017-11-01 09:15:09,1189
postgresql,10.50.50.28,5432,10.64.105.245,2059,success,2017-11-01 09:15:49,1191
ssh,10.7.133.16,22,10.64.105.36,1953,success,2017-11-01 09:15:59,1220
tds,10.7.133.20,54238,10.64.105.176,2267,success,2017-11-01 09:16:00,1490
sftp,10.50.50.29,22,10.64.105.210,1789,success,2017-11-01 09:16:09,1495
tds,10.50.50.40,54238,10.64.106.24,1534,success,2017-11-01 09:16:16,1277
postgresql,10.50.50.43,5432,10.64.106.31,1956,error,2017-11-01 09:16:17,1126
postgresql,10.7.133.20,5432,10.64.105.46,1967,success,2017-11-01 09:16:30,1480
mysql,10.50.50.31,4443,10.64.105.113,2152,success,2017-11-01 09:17:04,1159
postgresql,10.7.133.20,5432,10.64.105.126,1657,error,2017-11-01 09:17:09,1301
ssh,10.50.50.44,22,10.64.106.27,1728,success,2017-11-01 09:17:17,1350
postgresql,10.7.133.19,5432,10.64.105.163,2115,success,2017-11-01 09:17:17,1348
tds,10.50.50.28,54238,10.64.105.247,2172,success,2017-11-01 09:17:19,1367
postgresql,10.7.133.16,5432,10.64.105.34,1614,success,2017-11-01 09:17:20,1192
tds,10.50.50.26,54238,10.64.106.18,1671,success,2017-11-01 09:17:33,1339
ssh,10.50.50.26,22,10.64.106.25,2312,success,2017-11-01 09:17:45,1296
postgresql,10.50.50.28,5432,10.64.105.13,1934,success,2017-11-01 09:17:54,1493
tds,10.7.133.16,54238,10.64.105.76,1954,success,2017-11-01 09:17:58,1305
postgresql,10.50.50.44,5432,10.64.105.25,1987,success,2017-11-01 09:18:10,1154
ftp,10.50.50.26,21,10.64.105.237,2267,success,2017-11-01 09:18:18,1178
sftp,10.50.50.26,22,10.64.105.116,2205,success,2017-11-01 09:18:23,1204
mongodb,10.50.50.48,8005,10.64.105.184,1884,success,2017-11-01 09:18:35,1425
mongodb,10.50.50.29,8005,10.64.105.148,1915,success,2017-11-01 09:18:43,1406
postgresql,10.50.50.43,5432,10.64.105.226,1833,error,2017-11-01 09:18:47,1315
ssh,10.50.50.26,22,10.64.105.236,2475,success,2017-11-01 09:18:53,1379
sftp,10.7.133.20,22,10.64.106.21,1588,success,2017-11-01 09:18:56,1449
tds,10.50.50.40,54238,10.64.105.72,1847,success,2017-11-01 09:19:15,1286
ssh,10.50.50.26,22,10.64.105.117,2419,success,2017-11-01 09:19:37,1193
postgresql,10.50.50.26,5432,10.64.105.183,2120,success,2017-11-01 09:19:48,1254
mongodb,10.50.50.28,8005,10.64.105.74,1617,success,2017-11-01 09:20:19,1486
ssh,10.50.50.28,22,10.64.105.165,2486,success,2017-11-01 09:20:25,1183
ftp,10.50.50.29,21,10.64.105.157,2263,success,2017-11-01 09:21:02,1303
mongodb,10.50.50.29,8005,10.64.105.112,1551,success,2017-11-01 09:21:20,1456
mongodb,10.50.50.29,8005,10.64.105.147,1792,success,2017-11-01 09:22:06,1243
sftp,10.50.50.28,22,10.64.105.3,2279,success,2017-11-01 09:22:30,1217
ftp,10.50.50.26,21,10.64.105.101,2025,success,2017-11-01 09:22:33,1323
sftp,10.50.50.26,22,10.64.105.133,1807,success,2017-11-01 09:22:38,1132
mysql,10.50.50.26,4443,10.64.105.170,2068,success,2017-11-01 09:22:40,1265
mongodb,10.50.50.29,8005,10.64.105.70,1998,success,2017-11-01 09:22:48,1330
mongodb,10.50.50.49,8005,10.64.105.44,2190,success,2017-11-01 09:22:54,1281
ssh,10.50.50.26,22,10.64.105.195,2022,success,2017-11-01 09:23:20,1092
postgresql,10.50.50.28,5432,10.64.105.52,2298,success,2017-11-01 09:23:31,1282
ssh,10.50.50.29,22,10.64.105.42,1619,success,2017-11-01 09:23:31,1391
tds,10.50.50.26,54238,10.64.105.189,1633,success,2017-11-01 09:23:33,1429
mysql,10.50.50.43,4443,10.64.105.119,1756,success,2017-11-01 09:23:46,1156
ftp,10.50.50.26,21,10.64.106.20,1904,success,2017-11-01 09:23:54,1459
mysql,10.7.133.18,4443,10.64.105.169,1507,success,2017-11-01 09:23:58,1403
postgresql,10.50.50.37,5432,10.64.105.109,2229,success,2017-11-01 09:24:02,1263
sftp,10.50.50.28,22,10.64.105.104,1764,error,2017-11-01 09:24:14,1197
mongodb,10.50.50.28,8005,10.64.105.128,2477,success,2017-11-01 09:24:17,1176
ftp,10.50.50.49,21,10.64.105.41,2314,success,2017-11-01 09:24:23,1477
sftp,10.50.50.29,22,10.64.105.103,1717,success,2017-11-01 09:24:23,1357
