proto,dip,dport,sip,sport,state,time,user
sftp,10.50.50.26,22,10.64.105.129,2501,success,2017-11-17 08:24:56,1207
tds,10.50.50.29,54238,10.64.105.9,2347,success,2017-11-17 08:25:16,1307
ftp,10.50.50.29,21,10.64.105.176,1657,error,2017-11-17 08:25:33,1490
tds,10.50.50.31,54238,10.64.105.159,1818,error,2017-11-17 08:25:56,1336
mongodb,10.50.50.29,8005,10.64.105.137,2354,error,2017-11-17 08:26:00,1224
postgresql,10.50.50.26,5432,10.64.105.74,1730,success,2017-11-17 08:26:10,1486
tds,10.50.50.31,54238,10.64.105.138,2092,success,2017-11-17 08:26:57,1382
mysql,10.50.50.28,4443,10.64.106.31,1894,success,2017-11-17 08:27:23,1126
ssh,10.7.133.16,22,10.64.106.39,1718,success,2017-11-17 08:27:30,1321
postgresql,10.50.50.40,5432,10.64.105.65,1714,success,2017-11-17 08:27:48,1428
ssh,10.50.50.26,22,10.64.105.25,2176,success,2017-11-17 08:27:57,1154
ftp,10.50.50.28,21,10.64.106.21,2069,success,2017-11-17 08:28:02,1449
ssh,10.50.50.26,22,10.64.105.192,2465,success,2017-11-17 08:28:15,1349
sftp,10.50.50.28,22,10.64.105.80,1581,success,2017-11-17 08:28:56,1182
tds,10.50.50.44,54238,10.64.105.149,2160,success,2017-11-17 08:29:00,1306
mongodb,10.50.50.26,8005,10.64.106.45,1641,success,2017-11-17 08:29:05,1484
tds,10.50.50.26,54238,10.64.105.242,1901,success,2017-11-17 08:29:18,1140
ftp,10.7.133.16,21,10.64.105.200,1961,success,2017-11-17 08:29:21,1299
tds,10.50.50.26,54238,10.64.105.250,2476,error,2017-11-17 08:29:39,1252
mysql,10.50.50.26,4443,10.64.105.183,2186,success,2017-11-17 08:29:40,1254
postgresql,10.50.50.37,5432,10.64.105.245,2147,success,2017-11-17 08:30:00,1191
mysql,10.50.50.28,4443,10.64.106.47,2159,success,2017-11-17 08:30:10,1393
mongodb,10.50.50.29,8005,10.64.105.104,1717,success,2017-11-17 08:30:38,1197
mysql,10.50.50.26,4443,10.64.105.216,1913,error,2017-11-17 08:31:05,1199
tds,10.50.50.29,54238,10.64.105.121,1906,success,2017-11-17 08:31:17,1209
sftp,10.50.50.28,22,10.64.105.170,2127,success,2017-11-17 08:31:51,1265
mysql,10.50.50.31,4443,10.64.105.234,1642,success,2017-11-17 08:31:53,1396
mongodb,10.50.50.29,8005,10.64.105.177,2276,success,2017-11-17 08:32:10,1483
postgresql,10.50.50.26,5432,10.64.105.145,2404,success,2017-11-17 08:32:36,1496
sftp,10.50.50.46,22,10.64.105.110,2415,success,2017-11-17 08:32:49,1270
mongodb,10.50.50.44,8005,10.64.106.35,2315,success,2017-11-17 08:32:58,1435
sftp,10.50.50.35,22,10.64.105.158,1681,success,2017-11-17 08:33:22,1481
sftp,10.50.50.26,22,10.64.105.151,2372,success,2017-11-17 08:33:22,1087
sftp,10.50.50.28,22,10.64.105.189,2055,success,2017-11-17 08:33:37,1429
tds,10.7.133.18,54238,10.64.105.229,1929,success,2017-11-17 08:33:54,1455
ftp,10.7.133.15,21,10.64.105.148,2305,success,2017-11-17 08:34:01,1406
ftp,10.50.50.26,21,10.64.105.75,2364,success,2017-11-17 08:34:43,1359
ftp,10.50.50.40,21,10.64.105.163,2393,success,2017-11-17 08:35:09,1348
ssh,10.50.50.29,22,10.64.105.31,2431,success,2017-11-17 08:35:16,1100
sftp,10.50.50.43,22,10.64.105.62,1711,success,2017-11-17 08:36:03,1106
sftp,10.50.50.26,22,10.64.105.188,1890,success,2017-11-17 08:36:29,1234
mysql,10.7.133.22,4443,10.64.105.135,1576,success,2017-11-17 08:36:52,1420
ssh,10.50.50.28,22,10.64.105.100,2505,error,2017-11-17 08:37:07,1345
tds,10.50.50.26,54238,10.64.105.208,1842,success,2017-11-17 08:37:25,1326
ssh,10.7.133.18,22,10.64.106.17,1549,success,2017-11-17 08:37:56,1275
tds,10.50.50.28,54238,10.64.105.230,2089,success,2017-11-17 08:38:19,1200
ssh,10.7.133.19,22,10.64.105.127,2003,error,2017-11-17 08:38:32,1221
postgresql,10.50.50.28,5432,10.64.105.78,2391,success,2017-11-17 08:38:35,1343
sftp,10.50.50.29,22,10.64.105.233,1806,success,2017-11-17 08:38:43,1125
ssh,10.7.133.15,22,10.64.105.238,2456,success,2017-11-17 08:38:47,1115
tds,10.50.50.26,54238,10.64.105.116,2286,success,2017-11-17 08:38:53,1204
postgresql,10.7.133.16,5432,10.64.105.164,2252,success,2017-11-17 08:39:05,1167
mongodb,10.50.50.48,8005,10.64.105.124,1614,success,2017-11-17 08:39:10,1399
mysql,10.50.50.26,4443,10.64.105.27,1801,success,2017-11-17 08:39:28,1205
mongodb,10.50.50.33,8005,10.64.105.13,1507,success,2017-11-17 08:39:37,1493
sftp,10.50.50.28,22,10.64.105.131,2185,success,2017-11-17 08:39:55,1278
postgresql,10.50.50.33,5432,10.64.106.20,2371,success,2017-11-17 08:39:59,1459
tds,10.50.50.26,54238,10.64.105.227,2170,success,2017-11-17 08:40:02,1246
tds,10.50.50.28,54238,10.64.106.36,2394,success,2017-11-17 08:40:02,1147
postgresql,10.50.50.26,5432,10.64.105.157,1515,success,2017-11-17 08:40:23,1303
mongodb,10.50.50.26,8005,10.64.105.72,1734,success,2017-11-17 08:40:24,1286
sftp,10.50.50.26,22,10.64.105.76,1789,success,2017-11-17 08:40:38,1305
tds,10.50.50.28,54238,10.64.105.212,1735,success,2017-11-17 08:40:45,1189
sftp,10.50.50.44,22,10.64.105.77,1988,success,2017-11-17 08:41:52,1127
mongodb,10.50.50.26,8005,10.64.105.70,1527,error,2017-11-17 08:42:15,1330
sftp,10.50.50.28,22,10.64.105.112,2384,success,2017-11-17 08:42:45,1456
sftp,10.50.50.29,22,10.64.105.221,1699,success,2017-11-17 08:43:11,1471
sftp,10.50.50.26,22,10.64.105.160,1506,success,2017-11-17 08:43:14,1397
ssh,10.50.50.49,22,10.64.105.209,2455,success,2017-11-17 08:43:34,1134
ssh,10.7.133.18,22,10.64.106.34,2129,success,2017-11-17 08:43:34,1210
postgresql,10.50.50.28,5432,10.64.105.184,2008,error,2017-11-17 08:43:41,1425
mysql,10.50.50.26,4443,10.64.105.34,1608,error,2017-11-17 08:45:06,1192
tds,10.7.133.16,54238,10.64.105.155,2110,success,2017-11-17 08:45:24,1129
mysql,10.7.133.19,4443,10.64.105.147,1974,success,2017-11-17 08:46:08,1243
sftp,10.50.50.29,22,10.64.105.48,2442,success,2017-11-17 08:46:40,1153
mysql,10.50.50.26,4443,10.64.105.137,2354,success,2017-11-17 08:47:21,1224
tds,10.50.50.43,54238,10.64.105.214,1532,success,2017-11-17 08:47:41,1446
sftp,10.50.50.26,22,10.64.106.46,1646,success,2017-11-17 08:47:44,1458
mysql,10.50.50.26,4443,10.64.105.159,1818,success,2017-11-17 08:48:16,1336
ssh,10.50.50.26,22,10.64.105.126,2232,success,2017-11-17 08:48:18,1301
sftp,10.50.50.28,22,10.64.105.182,1733,success,2017-11-17 08:48:50,1233
ftp,10.50.50.44,21,10.64.105.93,1506,success,2017-11-17 08:49:01,1388
tds,10.50.50.29,54238,10.64.105.25,2176,success,2017-11-17 08:49:22,1154
mongodb,10.50.50.26,8005,10.64.105.190,2442,success,2017-11-17 08:49:36,1103
postgresql,10.50.50.29,5432,10.64.105.46,2285,success,2017-11-17 08:49:52,1480
ftp,10.50.50.29,21,10.64.105.123,2417,success,2017-11-17 08:49:54,1404
sftp,10.50.50.26,22,10.64.106.18,1604,success,2017-11-17 08:49:57,1339
mongodb,10.50.50.26,8005,10.64.105.45,1835,success,2017-11-17 08:50:09,1314
sftp,10.50.50.43,22,10.64.105.210,1618,success,2017-11-17 08:50:13,1495
ssh,10.7.133.15,22,10.64.105.92,1978,error,2017-11-17 08:50:24,1354
ssh,10.50.50.28,22,10.64.105.134,2133,success,2017-11-17 08:50:33,1139
ssh,10.50.50.26,22,10.64.106.48,2155,error,2017-11-17 08:50:41,1460
postgresql,10.50.50.29,5432,10.64.105.211,2248,success,2017-11-17 08:50:46,1398
postgresql,10.50.50.29,5432,10.64.106.39,1718,success,2017-11-17 08:50:49,1321
sftp,10.50.50.28,22,10.64.105.251,1703,success,2017-11-17 08:51:07,1416
ftp,10.50.50.47,21,10.64.105.24,1525,success,2017-11-17 08:51:14,1262
sftp,10.50.50.26,22,10.64.105.165,2082,success,2017-11-17 08:51:37,1183
mysql,10.50.50.29,4443,10.64.105.82,1717,success,2017-11-17 08:52:07,1060
sftp,10.50.50.26,22,10.64.105.107,2148,success,2017-11-17 08:52:07,1145
postgresql,10.50.50.26,5432,10.64.105.87,2049,success,2017-11-17 08:52:21,1373
postgresql,10.7.133.16,5432,10.64.105.226,2234,success,2017-11-17 08:52:25,1315
ssh,10.50.50.29,22,10.64.105.199,2368,error,2017-11-17 08:52:30,1169
sftp,10.50.50.46,22,10.64.105.73,2077,success,2017-11-17 08:52:31,1151
ftp,10.50.50.29,21,10.64.105.84,1557,success,2017-11-17 08:52:34,1436
mysql,10.50.50.26,4443,10.64.105.6,1528,success,2017-11-17 08:52:37,1464
mongodb,10.50.50.29,8005,10.64.105.133,1806,error,2017-11-17 08:52:40,1132
mongodb,10.50.50.29,8005,10.64.105.63,1945,success,2017-11-17 08:52:46,1211
ftp,10.50.50.29,21,10.64.105.195,2450,success,2017-11-17 08:52:47,1092
ftp,10.50.50.26,21,10.64.105.114,2155,success,2017-11-17 08:53:12,1423
mongodb,10.7.133.16,8005,10.64.105.80,1581,success,2017-11-17 08:53:14,1182
postgresql,10.50.50.28,5432,10.64.105.176,1657,success,2017-11-17 08:53:32,1490
sftp,10.50.50.29,22,10.64.105.169,1708,error,2017-11-17 08:53:34,1403
ftp,10.50.50.26,21,10.64.106.35,2315,error,2017-11-17 08:53:49,1435
ftp,10.50.50.26,21,10.64.105.109,2458,success,2017-11-17 08:53:58,1263
mongodb,10.50.50.33,8005,10.64.105.119,2342,success,2017-11-17 08:54:20,1156
sftp,10.50.50.40,22,10.64.105.240,1976,error,2017-11-17 08:54:21,1475
mongodb,10.50.50.29,8005,10.64.105.101,2514,success,2017-11-17 08:54:24,1323
tds,10.50.50.28,54238,10.64.105.161,2098,success,2017-11-17 08:54:32,1351
sftp,10.50.50.29,22,10.64.105.52,2179,success,2017-11-17 08:55:07,1282
ssh,10.50.50.43,22,10.64.106.28,1913,success,2017-11-17 08:55:09,1385
postgresql,10.50.50.29,5432,10.64.105.200,1961,success,2017-11-17 08:55:15,1299
ssh,10.50.50.29,22,10.64.105.222,1794,success,2017-11-17 08:55:26,1469
mongodb,10.50.50.29,8005,10.64.105.193,1777,success,2017-11-17 08:55:44,1494
ftp,10.50.50.28,21,10.64.105.236,1711,success,2017-11-17 08:56:09,1379
sftp,10.7.133.19,22,10.64.105.18,2282,success,2017-11-17 08:56:22,1223
mongodb,10.50.50.26,8005,10.64.105.57,1735,success,2017-11-17 08:56:30,1177
tds,10.50.50.28,54238,10.64.105.21,1944,success,2017-11-17 08:56:33,1112
sftp,10.50.50.26,22,10.64.105.42,1709,success,2017-11-17 08:56:36,1391
sftp,10.50.50.38,22,10.64.105.145,2404,success,2017-11-17 08:56:38,1496
ftp,10.50.50.29,21,10.64.105.110,2415,success,2017-11-17 08:56:40,1270
ssh,10.50.50.26,22,10.64.105.31,2431,success,2017-11-17 08:56:41,1100
tds,10.7.133.18,54238,10.64.105.99,2131,success,2017-11-17 08:56:49,1195
postgresql,10.50.50.33,5432,10.64.105.148,2305,success,2017-11-17 08:57:04,1406
mongodb,10.50.50.26,8005,10.64.105.58,2357,success,2017-11-17 08:57:07,1457
mongodb,10.50.50.29,8005,10.64.105.162,2070,success,2017-11-17 08:57:51,1283
mongodb,10.50.50.31,8005,10.64.105.50,2004,success,2017-11-17 08:58:05,1409
sftp,10.50.50.26,22,10.64.105.113,2282,success,2017-11-17 08:58:06,1159
sftp,10.50.50.26,22,10.64.105.203,2420,success,2017-11-17 08:58:09,1417
postgresql,10.50.50.26,5432,10.64.105.229,1929,success,2017-11-17 08:58:11,1455
mongodb,10.50.50.26,8005,10.64.105.138,2092,error,2017-11-17 08:58:20,1382
mysql,10.50.50.43,4443,10.64.105.250,2476,success,2017-11-17 08:58:36,1252
mysql,10.50.50.26,4443,10.64.105.104,1717,success,2017-11-17 08:58:52,1197
ftp,10.7.133.18,21,10.64.105.249,2196,success,2017-11-17 08:58:56,1344
ftp,10.50.50.28,21,10.64.105.150,1771,success,2017-11-17 08:59:02,1322
tds,10.50.50.26,54238,10.64.105.9,2347,success,2017-11-17 08:59:17,1307
ssh,10.50.50.29,22,10.64.105.188,1890,success,2017-11-17 08:59:20,1234
mongodb,10.50.50.29,8005,10.64.106.17,1549,success,2017-11-17 08:59:34,1275
ftp,10.50.50.26,21,10.64.105.142,2228,success,2017-11-17 08:59:36,1113
postgresql,10.50.50.28,5432,10.64.105.187,2311,success,2017-11-17 09:00:11,1152
mysql,10.50.50.26,4443,10.64.105.153,2411,success,2017-11-17 09:00:19,1308
postgresql,10.50.50.29,5432,10.64.106.19,1737,success,2017-11-17 09:00:39,1141
mysql,10.50.50.26,4443,10.64.105.39,1912,success,2017-11-17 09:00:50,1170
tds,10.50.50.26,54238,10.64.105.233,1806,success,2017-11-17 09:00:52,1125
mysql,10.50.50.26,4443,10.64.105.252,1687,success,2017-11-17 09:00:52,1287
ssh,10.50.50.28,22,10.64.106.51,1747,success,2017-11-17 09:01:23,1466
sftp,10.50.50.29,22,10.64.105.120,2030,success,2017-11-17 09:01:23,1102
ftp,10.50.50.29,21,10.64.105.124,1614,error,2017-11-17 09:01:33,1399
ftp,10.50.50.26,21,10.64.105.65,1714,success,2017-11-17 09:01:41,1428
mysql,10.50.50.28,4443,10.64.106.31,1894,success,2017-11-17 09:01:56,1126
postgresql,10.7.133.19,5432,10.64.105.157,1515,success,2017-11-17 09:02:02,1303
mongodb,10.50.50.26,8005,10.64.105.129,2501,success,2017-11-17 09:02:11,1207
mysql,10.50.50.26,4443,10.64.105.59,1559,success,2017-11-17 09:02:24,1334
ftp,10.50.50.28,21,10.64.105.103,2350,error,2017-11-17 09:02:38,1357
postgresql,10.7.133.15,5432,10.64.105.27,1801,success,2017-11-17 09:02:42,1205
postgresql,10.50.50.26,5432,10.64.106.20,2371,success,2017-11-17 09:02:43,1459
tds,10.50.50.26,54238,10.64.105.85,2357,success,2017-11-17 09:02:45,1408
tds,10.50.50.26,54238,10.64.105.201,1810,success,2017-11-17 09:02:56,1319
mongodb,10.50.50.26,8005,10.64.105.44,1661,success,2017-11-17 09:03:14,1281
ftp,10.50.50.28,21,10.64.105.128,2417,success,2017-11-17 09:03:22,1176
ftp,10.50.50.36,21,10.64.105.16,1590,success,2017-11-17 09:03:29,1440
mongodb,10.50.50.29,8005,10.64.105.230,2089,success,2017-11-17 09:03:38,1200
ssh,10.50.50.43,22,10.64.105.112,2384,success,2017-11-17 09:03:46,1456
postgresql,10.50.50.26,5432,10.64.105.154,1911,success,2017-11-17 09:03:54,1313
sftp,10.50.50.29,22,10.64.105.77,1988,success,2017-11-17 09:04:03,1127
postgresql,10.50.50.28,5432,10.64.105.7,1941,success,2017-11-17 09:04:30,1068
ssh,10.50.50.26,22,10.64.105.189,2055,success,2017-11-17 09:05:05,1429
ftp,10.50.50.26,21,10.64.105.234,1642,success,2017-11-17 09:05:23,1396
ssh,10.50.50.39,22,10.64.105.183,2186,error,2017-11-17 09:05:25,1254
mongodb,10.50.50.36,8005,10.64.105.17,1591,success,2017-11-17 09:05:30,1474
mysql,10.50.50.26,4443,10.64.106.45,1641,success,2017-11-17 09:05:46,1484
sftp,10.50.50.36,22,10.64.105.68,1572,success,2017-11-17 09:05:55,1098
mongodb,10.50.50.28,8005,10.64.105.149,2160,success,2017-11-17 09:05:57,1306
mysql,10.50.50.34,4443,10.64.105.220,1595,success,2017-11-17 09:06:01,1450
ftp,10.50.50.37,21,10.64.105.155,2110,success,2017-11-17 09:06:25,1129
mongodb,10.50.50.26,8005,10.64.106.47,2159,success,2017-11-17 09:06:25,1393
ssh,10.50.50.28,22,10.64.105.160,1506,success,2017-11-17 09:06:36,1397
mongodb,10.50.50.35,8005,10.64.105.177,2276,success,2017-11-17 09:06:48,1483
postgresql,10.50.50.44,5432,10.64.105.48,2442,success,2017-11-17 09:06:53,1153
mysql,10.7.133.19,4443,10.64.105.163,2393,success,2017-11-17 09:06:57,1348
mysql,10.50.50.26,4443,10.64.105.164,2252,success,2017-11-17 09:06:58,1167
mongodb,10.50.50.28,8005,10.64.105.121,1906,success,2017-11-17 09:07:13,1209
ftp,10.50.50.26,21,10.64.105.216,1913,success,2017-11-17 09:07:27,1199
sftp,10.50.50.28,22,10.64.105.137,2354,success,2017-11-17 09:07:42,1224
sftp,10.50.50.26,22,10.64.105.62,1711,success,2017-11-17 09:08:13,1106
ftp,10.50.50.29,21,10.64.105.72,1734,success,2017-11-17 09:08:33,1286
ftp,10.50.50.41,21,10.64.105.67,1784,success,2017-11-17 09:08:49,1405
tds,10.50.50.29,54238,10.64.105.227,2170,success,2017-11-17 09:09:25,1246
sftp,10.50.50.28,22,10.64.105.245,2147,success,2017-11-17 09:09:52,1191
ftp,10.7.133.15,21,10.64.105.208,1842,success,2017-11-17 09:10:12,1326
mongodb,10.50.50.28,8005,10.64.105.131,2185,success,2017-11-17 09:10:28,1278
mongodb,10.50.50.26,8005,10.64.105.28,1679,success,2017-11-17 09:11:17,1340
ftp,10.50.50.29,21,10.64.105.75,2364,success,2017-11-17 09:11:41,1359
mongodb,10.50.50.29,8005,10.64.105.107,2148,success,2017-11-17 09:12:21,1145
ssh,10.50.50.29,22,10.64.105.199,2368,success,2017-11-17 09:12:54,1169
mysql,10.50.50.28,4443,10.64.105.158,1681,success,2017-11-17 09:13:02,1481
ssh,10.50.50.29,22,10.64.105.34,1608,success,2017-11-17 09:13:18,1192
sftp,10.50.50.44,22,10.64.106.25,2170,success,2017-11-17 09:13:33,1296
postgresql,10.50.50.26,5432,10.64.105.41,2239,success,2017-11-17 09:13:34,1477
mongodb,10.50.50.28,8005,10.64.106.36,2394,success,2017-11-17 09:13:42,1147
ftp,10.50.50.26,21,10.64.106.39,1718,error,2017-11-17 09:13:47,1321
sftp,10.50.50.26,22,10.64.105.63,1945,success,2017-11-17 09:14:16,1211
ssh,10.50.50.29,22,10.64.105.114,2155,success,2017-11-17 09:14:29,1423
postgresql,10.50.50.46,5432,10.64.105.82,1717,success,2017-11-17 09:14:32,1060
sftp,10.50.50.26,22,10.64.105.116,2286,success,2017-11-17 09:14:34,1204
mongodb,10.50.50.26,8005,10.64.105.70,1527,success,2017-11-17 09:14:41,1330
ssh,10.50.50.26,22,10.64.105.100,2505,success,2017-11-17 09:14:52,1345
sftp,10.50.50.29,22,10.64.105.238,2456,success,2017-11-17 09:14:53,1115
tds,10.50.50.28,54238,10.64.105.13,1507,success,2017-11-17 09:14:59,1493
mysql,10.50.50.29,4443,10.64.105.80,1581,success,2017-11-17 09:15:05,1182
mysql,10.7.133.15,4443,10.64.105.36,2132,success,2017-11-17 09:15:45,1220
ftp,10.50.50.38,21,10.64.105.200,1961,success,2017-11-17 09:15:53,1299
mysql,10.50.50.28,4443,10.64.106.24,1639,success,2017-11-17 09:15:58,1277
tds,10.50.50.28,54238,10.64.106.28,1913,success,2017-11-17 09:15:58,1385
postgresql,10.50.50.28,5432,10.64.105.135,1576,success,2017-11-17 09:16:24,1420
mongodb,10.50.50.28,8005,10.64.105.222,1794,success,2017-11-17 09:16:26,1469
tds,10.50.50.29,54238,10.64.105.212,1735,success,2017-11-17 09:16:32,1189
ftp,10.50.50.37,21,10.64.105.78,2391,success,2017-11-17 09:16:38,1343
postgresql,10.7.133.18,5432,10.64.105.126,2232,success,2017-11-17 09:16:40,1301
mongodb,10.50.50.40,8005,10.64.105.165,2082,success,2017-11-17 09:16:46,1183
tds,10.50.50.44,54238,10.64.106.27,1510,success,2017-11-17 09:16:53,1350
mongodb,10.50.50.26,8005,10.64.105.46,2285,success,2017-11-17 09:16:58,1480
mysql,10.50.50.26,4443,10.64.105.127,2003,success,2017-11-17 09:17:21,1221
tds,10.50.50.29,54238,10.64.105.147,1974,success,2017-11-17 09:17:30,1243
mysql,10.50.50.29,4443,10.64.105.184,2008,success,2017-11-17 09:17:33,1425
ssh,10.50.50.36,22,10.64.105.119,2342,error,2017-11-17 09:17:37,1156
ftp,10.50.50.26,21,10.64.105.133,1806,success,2017-11-17 09:17:47,1132
tds,10.7.133.20,54238,10.64.105.210,1618,success,2017-11-17 09:18:05,1495
mysql,10.50.50.28,4443,10.64.105.117,2411,success,2017-11-17 09:18:14,1193
tds,10.7.133.16,54238,10.64.105.76,1789,success,2017-11-17 09:18:24,1305
mysql,10.50.50.26,4443,10.64.106.18,1604,error,2017-11-17 09:18:42,1339
mongodb,10.50.50.26,8005,10.64.106.46,1646,success,2017-11-17 09:18:45,1458
tds,10.50.50.31,54238,10.64.105.24,1525,success,2017-11-17 09:19:14,1262
mysql,10.50.50.26,4443,10.64.105.52,2179,success,2017-11-17 09:19:19,1282
mongodb,10.50.50.36,8005,10.64.106.35,2315,success,2017-11-17 09:19:31,1435
mysql,10.50.50.28,4443,10.64.105.6,1528,success,2017-11-17 09:19:39,1464
ftp,10.7.133.20,21,10.64.105.162,2070,success,2017-11-17 09:19:51,1283
postgresql,10.7.133.20,5432,10.64.105.237,2081,success,2017-11-17 09:19:58,1178
mongodb,10.50.50.28,8005,10.64.105.110,2415,success,2017-11-17 09:19:59,1270
ftp,10.50.50.28,21,10.64.106.48,2155,success,2017-11-17 09:20:13,1460
postgresql,10.50.50.40,5432,10.64.105.134,2133,error,2017-11-17 09:20:21,1139
ftp,10.50.50.28,21,10.64.105.169,1708,success,2017-11-17 09:20:50,1403
tds,10.50.50.40,54238,10.64.105.159,1818,success,2017-11-17 09:20:50,1336
mongodb,10.50.50.33,8005,10.64.105.50,2004,success,2017-11-17 09:20:58,1409
tds,10.50.50.26,54238,10.64.105.209,2455,success,2017-11-17 09:21:00,1134
postgresql,10.50.50.28,5432,10.64.105.195,2450,success,2017-11-17 09:21:08,1092
sftp,10.50.50.26,22,10.64.105.92,1978,success,2017-11-17 09:22:12,1354
postgresql,10.7.133.16,5432,10.64.105.226,2234,error,2017-11-17 09:22:37,1315
ftp,10.7.133.18,21,10.64.105.229,1929,success,2017-11-17 09:22:42,1455
mysql,10.50.50.37,4443,10.64.105.84,1557,success,2017-11-17 09:22:52,1436
mysql,10.50.50.28,4443,10.64.105.203,2420,success,2017-11-17 09:22:59,1417
postgresql,10.50.50.43,5432,10.64.105.214,1532,success,2017-11-17 09:23:07,1446
mysql,10.50.50.28,4443,10.64.105.247,2390,success,2017-11-17 09:23:18,1367
ssh,10.50.50.29,22,10.64.105.30,2408,success,2017-11-17 09:23:26,1362
postgresql,10.50.50.26,5432,10.64.105.27,1801,success,2017-11-17 09:23:38,1205
mysql,10.50.50.26,4443,10.64.105.188,1890,success,2017-11-17 09:24:04,1234
tds,10.50.50.37,54238,10.64.105.230,2089,success,2017-11-17 09:24:23,1200
