proto,dip,dport,sip,sport,state,time,user
tds,10.50.50.26,54238,10.64.105.208,1776,success,2017-11-14 08:39:58,1326
ftp,10.50.50.26,21,10.64.105.190,2008,success,2017-11-14 08:40:49,1103
ssh,10.7.133.16,22,10.64.105.195,1735,success,2017-11-14 08:41:01,1092
sftp,10.50.50.28,22,10.64.105.212,2007,success,2017-11-14 08:41:22,1189
tds,10.50.50.28,54238,10.64.105.183,1701,success,2017-11-14 08:41:28,1254
mongodb,10.50.50.29,8005,10.64.105.124,1923,success,2017-11-14 08:41:34,1399
sftp,10.50.50.29,22,10.64.105.135,1926,success,2017-11-14 08:42:12,1420
ssh,10.7.133.16,22,10.64.105.184,2266,success,2017-11-14 08:42:14,1425
tds,10.50.50.26,54238,10.64.105.72,1763,success,2017-11-14 08:42:17,1286
ftp,10.50.50.49,21,10.64.105.230,2020,success,2017-11-14 08:42:20,1200
postgresql,10.50.50.28,5432,10.64.105.192,2425,error,2017-11-14 08:42:29,1349
ssh,10.7.133.16,22,10.64.105.155,2499,success,2017-11-14 08:42:57,1129
sftp,10.50.50.29,22,10.64.105.249,2200,success,2017-11-14 08:43:08,1344
sftp,10.50.50.31,22,10.64.106.24,2262,success,2017-11-14 08:43:50,1277
mysql,10.50.50.46,4443,10.64.105.74,2108,error,2017-11-14 08:43:59,1486
postgresql,10.50.50.40,5432,10.64.105.240,1865,success,2017-11-14 08:44:00,1475
mongodb,10.50.50.26,8005,10.64.106.17,1523,success,2017-11-14 08:44:59,1275
ssh,10.50.50.29,22,10.64.105.151,2105,success,2017-11-14 08:45:27,1087
mysql,10.50.50.26,4443,10.64.105.221,2270,success,2017-11-14 08:45:32,1471
mysql,10.50.50.26,4443,10.64.105.21,2178,success,2017-11-14 08:45:39,1112
postgresql,10.50.50.26,5432,10.64.105.214,1914,success,2017-11-14 08:45:53,1446
tds,10.50.50.26,54238,10.64.105.126,2177,success,2017-11-14 08:46:42,1301
sftp,10.50.50.46,22,10.64.105.93,1692,success,2017-11-14 08:46:45,1388
tds,10.50.50.26,54238,10.64.105.45,1907,success,2017-11-14 08:46:58,1314
tds,10.50.50.26,54238,10.64.105.48,2372,success,2017-11-14 08:47:13,1153
mongodb,10.50.50.26,8005,10.64.105.143,1626,success,2017-11-14 08:47:22,1142
ftp,10.50.50.43,21,10.64.106.21,1557,success,2017-11-14 08:47:32,1449
sftp,10.50.50.26,22,10.64.105.24,2128,success,2017-11-14 08:47:37,1262
sftp,10.50.50.28,22,10.64.105.67,1789,success,2017-11-14 08:47:59,1405
mongodb,10.50.50.29,8005,10.64.105.68,1629,success,2017-11-14 08:48:24,1098
mongodb,10.50.50.26,8005,10.64.105.226,1775,success,2017-11-14 08:48:51,1315
sftp,10.50.50.37,22,10.64.105.210,1971,success,2017-11-14 08:49:03,1495
sftp,10.50.50.49,22,10.64.105.41,1967,success,2017-11-14 08:49:21,1477
sftp,10.50.50.26,22,10.64.105.34,1679,success,2017-11-14 08:49:44,1192
mongodb,10.50.50.29,8005,10.64.105.101,1939,success,2017-11-14 08:49:53,1323
sftp,10.50.50.31,22,10.64.105.188,2076,success,2017-11-14 08:50:01,1234
ssh,10.50.50.26,22,10.64.105.137,2230,error,2017-11-14 08:50:24,1224
sftp,10.50.50.29,22,10.64.105.9,2086,success,2017-11-14 08:50:36,1307
tds,10.50.50.26,54238,10.64.105.193,2100,success,2017-11-14 08:50:41,1494
postgresql,10.50.50.26,5432,10.64.105.77,2121,success,2017-11-14 08:50:59,1127
mongodb,10.50.50.26,8005,10.64.105.157,2327,success,2017-11-14 08:51:16,1303
tds,10.7.133.18,54238,10.64.105.199,2340,success,2017-11-14 08:51:44,1169
ftp,10.50.50.44,21,10.64.105.128,2200,success,2017-11-14 08:52:19,1176
mysql,10.50.50.26,4443,10.64.105.147,1601,success,2017-11-14 08:52:24,1243
ftp,10.50.50.29,21,10.64.106.31,2128,success,2017-11-14 08:52:27,1126
mysql,10.50.50.28,4443,10.64.105.92,1932,success,2017-11-14 08:52:31,1354
tds,10.50.50.29,54238,10.64.105.82,1533,success,2017-11-14 08:52:40,1060
sftp,10.50.50.29,22,10.64.105.84,1751,success,2017-11-14 08:52:54,1436
ssh,10.50.50.26,22,10.64.105.169,1768,success,2017-11-14 08:52:57,1403
ssh,10.50.50.37,22,10.64.105.133,1761,success,2017-11-14 08:53:06,1132
mongodb,10.50.50.40,8005,10.64.105.213,2498,error,2017-11-14 08:53:09,1491
postgresql,10.50.50.26,5432,10.64.105.187,1975,success,2017-11-14 08:53:20,1152
ssh,10.50.50.26,22,10.64.105.123,1667,success,2017-11-14 08:53:23,1404
tds,10.50.50.44,54238,10.64.106.18,2358,success,2017-11-14 08:53:36,1339
postgresql,10.50.50.28,5432,10.64.105.165,1692,success,2017-11-14 08:53:40,1183
ssh,10.50.50.40,22,10.64.105.80,1569,success,2017-11-14 08:53:45,1182
postgresql,10.50.50.37,5432,10.64.105.216,2263,success,2017-11-14 08:53:57,1199
mongodb,10.50.50.37,8005,10.64.105.250,2066,success,2017-11-14 08:53:59,1252
mongodb,10.50.50.29,8005,10.64.105.150,2137,success,2017-11-14 08:54:16,1322
ssh,10.50.50.29,22,10.64.105.109,2383,success,2017-11-14 08:54:23,1263
ftp,10.50.50.29,21,10.64.105.159,2398,success,2017-11-14 08:54:31,1336
mysql,10.7.133.22,4443,10.64.105.140,1870,success,2017-11-14 08:54:41,1328
sftp,10.50.50.29,22,10.64.106.35,1786,success,2017-11-14 08:54:42,1435
mysql,10.50.50.28,4443,10.64.105.114,2344,success,2017-11-14 08:54:44,1423
mongodb,10.50.50.26,8005,10.64.105.103,2260,success,2017-11-14 08:55:00,1357
sftp,10.50.50.26,22,10.64.105.148,2356,success,2017-11-14 08:55:08,1406
mongodb,10.50.50.26,8005,10.64.106.46,2439,success,2017-11-14 08:55:16,1458
mongodb,10.50.50.26,8005,10.64.105.211,2127,success,2017-11-14 08:55:20,1398
tds,10.50.50.26,54238,10.64.106.28,2212,success,2017-11-14 08:55:42,1385
postgresql,10.7.133.15,5432,10.64.105.120,1787,success,2017-11-14 08:55:45,1102
mongodb,10.50.50.26,8005,10.64.105.78,1720,success,2017-11-14 08:55:53,1343
mysql,10.50.50.26,4443,10.64.105.119,1528,success,2017-11-14 08:55:54,1156
mysql,10.50.50.26,4443,10.64.105.222,1832,success,2017-11-14 08:55:56,1469
tds,10.50.50.28,54238,10.64.105.87,2266,success,2017-11-14 08:55:57,1373
postgresql,10.50.50.29,5432,10.64.105.52,1906,success,2017-11-14 08:56:03,1282
postgresql,10.50.50.49,5432,10.64.105.44,2323,success,2017-11-14 08:56:12,1281
tds,10.7.133.18,54238,10.64.105.242,2076,success,2017-11-14 08:56:16,1140
tds,10.7.133.16,54238,10.64.105.107,1811,success,2017-11-14 08:56:19,1145
sftp,10.50.50.29,22,10.64.105.217,1809,success,2017-11-14 08:57:26,1172
mysql,10.50.50.26,4443,10.64.105.42,1533,success,2017-11-14 08:57:28,1391
ftp,10.50.50.40,21,10.64.105.6,2185,success,2017-11-14 08:57:39,1464
mysql,10.50.50.44,4443,10.64.105.76,1547,success,2017-11-14 08:57:54,1305
ftp,10.50.50.44,21,10.64.105.65,1547,error,2017-11-14 08:57:55,1428
mongodb,10.50.50.31,8005,10.64.105.134,2191,success,2017-11-14 08:58:03,1139
mysql,10.50.50.26,4443,10.64.105.200,1568,success,2017-11-14 08:58:04,1299
ssh,10.50.50.28,22,10.64.105.145,1726,error,2017-11-14 08:58:06,1496
ftp,10.50.50.26,21,10.64.105.113,2348,success,2017-11-14 08:58:09,1159
ssh,10.50.50.26,22,10.64.105.182,1708,success,2017-11-14 08:58:29,1233
sftp,10.50.50.26,22,10.64.106.48,1675,success,2017-11-14 08:58:33,1460
tds,10.50.50.26,54238,10.64.105.142,1757,success,2017-11-14 08:58:45,1113
ssh,10.50.50.29,22,10.64.105.162,1574,success,2017-11-14 08:58:53,1283
mysql,10.50.50.26,4443,10.64.105.164,1668,success,2017-11-14 08:58:54,1167
ssh,10.50.50.37,22,10.64.106.34,2338,success,2017-11-14 08:59:05,1210
postgresql,10.7.133.20,5432,10.64.105.233,2300,success,2017-11-14 08:59:27,1125
ssh,10.50.50.28,22,10.64.105.110,2433,success,2017-11-14 08:59:33,1270
mysql,10.50.50.29,4443,10.64.105.28,1923,success,2017-11-14 08:59:39,1340
sftp,10.50.50.26,22,10.64.105.85,2288,success,2017-11-14 08:59:43,1408
mysql,10.50.50.31,4443,10.64.105.50,2326,success,2017-11-14 08:59:48,1409
mysql,10.50.50.46,4443,10.64.105.116,1870,error,2017-11-14 09:00:02,1204
mongodb,10.50.50.41,8005,10.64.105.16,1893,success,2017-11-14 09:00:09,1440
ssh,10.50.50.26,22,10.64.105.73,2334,success,2017-11-14 09:00:44,1151
postgresql,10.50.50.26,5432,10.64.106.19,1680,success,2017-11-14 09:00:44,1141
ssh,10.50.50.44,22,10.64.106.36,2499,success,2017-11-14 09:00:53,1147
ssh,10.50.50.29,22,10.64.106.45,2326,success,2017-11-14 09:00:53,1484
ssh,10.7.133.15,22,10.64.105.153,1617,success,2017-11-14 09:00:55,1308
postgresql,10.50.50.26,5432,10.64.105.59,2170,success,2017-11-14 09:01:14,1334
mysql,10.50.50.46,4443,10.64.105.46,1632,success,2017-11-14 09:01:15,1480
ftp,10.50.50.26,21,10.64.105.57,1530,success,2017-11-14 09:01:16,1177
ftp,10.50.50.36,21,10.64.105.17,2007,success,2017-11-14 09:01:23,1474
postgresql,10.7.133.16,5432,10.64.105.13,1813,error,2017-11-14 09:01:23,1493
mysql,10.7.133.21,4443,10.64.105.129,2121,success,2017-11-14 09:01:25,1207
tds,10.50.50.26,54238,10.64.105.31,1847,success,2017-11-14 09:01:28,1100
postgresql,10.50.50.26,5432,10.64.105.201,2122,success,2017-11-14 09:01:38,1319
sftp,10.50.50.37,22,10.64.105.203,2265,success,2017-11-14 09:02:07,1417
ssh,10.50.50.28,22,10.64.105.62,1735,success,2017-11-14 09:02:09,1106
mysql,10.50.50.26,4443,10.64.105.251,1926,success,2017-11-14 09:02:35,1416
ftp,10.50.50.36,21,10.64.105.121,1670,success,2017-11-14 09:02:37,1209
postgresql,10.50.50.26,5432,10.64.105.177,2264,success,2017-11-14 09:02:40,1483
postgresql,10.50.50.33,5432,10.64.105.39,2086,success,2017-11-14 09:02:49,1170
mysql,10.50.50.26,4443,10.64.105.75,2110,success,2017-11-14 09:02:59,1359
mongodb,10.50.50.28,8005,10.64.105.135,1926,success,2017-11-14 09:03:05,1420
mysql,10.50.50.26,4443,10.64.105.99,1978,success,2017-11-14 09:03:27,1195
postgresql,10.50.50.29,5432,10.64.105.160,1936,error,2017-11-14 09:03:35,1397
sftp,10.50.50.29,22,10.64.105.192,2425,success,2017-11-14 09:04:16,1349
mysql,10.50.50.29,4443,10.64.105.112,2274,success,2017-11-14 09:04:20,1456
ssh,10.50.50.28,22,10.64.105.238,2488,success,2017-11-14 09:04:24,1115
ftp,10.50.50.26,21,10.64.105.252,2399,error,2017-11-14 09:04:34,1287
ssh,10.50.50.29,22,10.64.106.39,2389,success,2017-11-14 09:04:41,1321
mongodb,10.50.50.28,8005,10.64.105.54,2064,error,2017-11-14 09:04:59,1257
ftp,10.50.50.29,21,10.64.105.127,1824,success,2017-11-14 09:05:06,1221
ftp,10.50.50.28,21,10.64.105.245,2022,success,2017-11-14 09:05:12,1191
ssh,10.7.133.18,22,10.64.105.229,2379,success,2017-11-14 09:05:18,1455
ftp,10.50.50.29,21,10.64.105.70,1615,success,2017-11-14 09:05:43,1330
mongodb,10.7.133.19,8005,10.64.105.189,2472,success,2017-11-14 09:05:47,1429
ftp,10.50.50.26,21,10.64.106.51,2012,success,2017-11-14 09:06:19,1466
mysql,10.50.50.29,4443,10.64.105.138,1981,success,2017-11-14 09:06:56,1382
postgresql,10.50.50.36,5432,10.64.105.212,2007,success,2017-11-14 09:07:11,1189
mysql,10.50.50.29,4443,10.64.105.161,2320,success,2017-11-14 09:07:12,1351
mysql,10.50.50.26,4443,10.64.105.124,1923,success,2017-11-14 09:07:20,1399
tds,10.50.50.26,54238,10.64.105.48,2372,error,2017-11-14 09:07:43,1153
postgresql,10.50.50.28,5432,10.64.105.170,2188,success,2017-11-14 09:08:00,1265
tds,10.50.50.29,54238,10.64.105.209,2060,success,2017-11-14 09:08:35,1134
tds,10.50.50.29,54238,10.64.105.163,2090,error,2017-11-14 09:08:48,1348
ssh,10.50.50.33,22,10.64.105.25,2358,success,2017-11-14 09:08:55,1154
ssh,10.50.50.26,22,10.64.105.176,2422,success,2017-11-14 09:09:01,1490
tds,10.50.50.26,54238,10.64.105.27,1703,success,2017-11-14 09:09:11,1205
ssh,10.50.50.29,22,10.64.105.143,1626,success,2017-11-14 09:09:33,1142
sftp,10.50.50.29,22,10.64.105.74,2108,error,2017-11-14 09:09:46,1486
mysql,10.50.50.33,4443,10.64.105.68,1629,error,2017-11-14 09:10:31,1098
mongodb,10.50.50.37,8005,10.64.105.155,2499,error,2017-11-14 09:11:10,1129
tds,10.50.50.29,54238,10.64.106.25,1783,success,2017-11-14 09:11:21,1296
mysql,10.50.50.29,4443,10.64.105.197,1882,success,2017-11-14 09:11:40,1230
mysql,10.50.50.29,4443,10.64.105.104,1615,success,2017-11-14 09:11:43,1197
tds,10.50.50.26,54238,10.64.105.9,2086,success,2017-11-14 09:12:16,1307
mongodb,10.50.50.29,8005,10.64.105.72,1763,success,2017-11-14 09:13:06,1286
postgresql,10.50.50.46,5432,10.64.105.82,1533,success,2017-11-14 09:13:10,1060
postgresql,10.7.133.18,5432,10.64.105.41,1967,success,2017-11-14 09:13:47,1477
ftp,10.50.50.28,21,10.64.105.36,2075,success,2017-11-14 09:14:13,1220
mysql,10.50.50.28,4443,10.64.105.151,2105,success,2017-11-14 09:14:25,1087
sftp,10.50.50.40,22,10.64.105.45,1907,success,2017-11-14 09:14:31,1314
postgresql,10.50.50.28,5432,10.64.106.47,1588,success,2017-11-14 09:14:38,1393
sftp,10.50.50.48,22,10.64.105.169,1768,success,2017-11-14 09:15:07,1403
tds,10.50.50.29,54238,10.64.105.92,1932,success,2017-11-14 09:15:13,1354
ssh,10.50.50.26,22,10.64.105.208,1776,success,2017-11-14 09:15:43,1326
mongodb,10.50.50.29,8005,10.64.105.100,2255,error,2017-11-14 09:15:49,1345
tds,10.7.133.20,54238,10.64.105.87,2266,success,2017-11-14 09:16:21,1373
postgresql,10.50.50.28,5432,10.64.105.77,2121,success,2017-11-14 09:16:36,1127
ssh,10.50.50.29,22,10.64.105.188,2076,success,2017-11-14 09:16:43,1234
ftp,10.50.50.35,21,10.64.105.150,2137,success,2017-11-14 09:16:50,1322
sftp,10.50.50.26,22,10.64.105.107,1811,success,2017-11-14 09:16:52,1145
tds,10.7.133.21,54238,10.64.105.128,2200,success,2017-11-14 09:17:02,1176
sftp,10.50.50.26,22,10.64.106.27,1567,success,2017-11-14 09:17:05,1350
ftp,10.50.50.29,21,10.64.105.195,1735,success,2017-11-14 09:17:08,1092
tds,10.50.50.28,54238,10.64.105.137,2230,error,2017-11-14 09:17:16,1224
mysql,10.50.50.26,4443,10.64.105.158,2337,success,2017-11-14 09:17:26,1481
sftp,10.50.50.28,22,10.64.105.3,2213,success,2017-11-14 09:17:41,1217
tds,10.50.50.28,54238,10.64.105.131,2178,success,2017-11-14 09:17:41,1278
tds,10.50.50.28,54238,10.64.105.190,2008,success,2017-11-14 09:17:48,1103
postgresql,10.50.50.28,5432,10.64.105.120,1787,success,2017-11-14 09:18:02,1102
mysql,10.50.50.31,4443,10.64.106.24,2262,success,2017-11-14 09:18:35,1277
mysql,10.50.50.48,4443,10.64.105.184,2266,success,2017-11-14 09:18:39,1425
mongodb,10.50.50.26,8005,10.64.105.49,2469,success,2017-11-14 09:18:45,1202
sftp,10.50.50.29,22,10.64.105.34,1679,success,2017-11-14 09:18:47,1192
sftp,10.50.50.26,22,10.64.105.250,2066,success,2017-11-14 09:18:55,1252
postgresql,10.50.50.49,5432,10.64.105.148,2356,success,2017-11-14 09:19:02,1406
ftp,10.50.50.26,21,10.64.106.18,2358,success,2017-11-14 09:19:15,1339
tds,10.50.50.26,54238,10.64.105.210,1971,success,2017-11-14 09:19:28,1495
mysql,10.50.50.29,4443,10.64.105.233,2300,success,2017-11-14 09:19:29,1125
postgresql,10.50.50.29,5432,10.64.105.237,1657,success,2017-11-14 09:19:30,1178
sftp,10.50.50.26,22,10.64.105.145,1726,success,2017-11-14 09:19:31,1496
ftp,10.50.50.29,21,10.64.105.236,2052,success,2017-11-14 09:19:41,1379
tds,10.7.133.19,54238,10.64.106.20,1976,success,2017-11-14 09:19:54,1459
mongodb,10.50.50.48,8005,10.64.105.193,2100,error,2017-11-14 09:19:56,1494
mongodb,10.7.133.20,8005,10.64.105.247,2507,success,2017-11-14 09:20:17,1367
mysql,10.50.50.37,4443,10.64.105.93,1692,success,2017-11-14 09:20:31,1388
postgresql,10.50.50.41,5432,10.64.105.119,1528,success,2017-11-14 09:20:35,1156
ftp,10.50.50.26,21,10.64.105.240,1865,success,2017-11-14 09:21:17,1475
sftp,10.50.50.26,22,10.64.105.216,2263,success,2017-11-14 09:21:22,1199
mysql,10.50.50.29,4443,10.64.105.101,1939,success,2017-11-14 09:21:25,1323
sftp,10.7.133.19,22,10.64.105.221,2270,success,2017-11-14 09:21:25,1471
mongodb,10.50.50.28,8005,10.64.105.126,2177,success,2017-11-14 09:21:32,1301
sftp,10.7.133.20,22,10.64.105.46,1632,success,2017-11-14 09:21:35,1480
tds,10.50.50.49,54238,10.64.105.117,1991,success,2017-11-14 09:21:35,1193
mongodb,10.7.133.20,8005,10.64.105.18,1926,success,2017-11-14 09:21:48,1223
ftp,10.7.133.16,21,10.64.105.164,1668,error,2017-11-14 09:21:53,1167
ftp,10.50.50.29,21,10.64.106.17,1523,success,2017-11-14 09:22:14,1275
mysql,10.50.50.37,4443,10.64.106.28,2212,success,2017-11-14 09:22:18,1385
ftp,10.50.50.28,21,10.64.105.21,2178,success,2017-11-14 09:22:32,1112
tds,10.50.50.38,54238,10.64.105.220,2345,success,2017-11-14 09:22:34,1450
ssh,10.7.133.15,22,10.64.105.213,2498,success,2017-11-14 09:22:39,1491
