proto,dip,dport,sip,sport,state,time,user
mongodb,10.50.50.29,8005,10.64.106.45,1862,success,2017-11-24 08:22:58,1484
sftp,10.50.50.26,22,10.64.105.250,1980,success,2017-11-24 08:22:59,1252
tds,10.50.50.26,54238,10.64.105.68,1593,error,2017-11-24 08:23:35,1098
mongodb,10.7.133.20,8005,10.64.106.21,1775,success,2017-11-24 08:24:05,1449
tds,10.50.50.26,54238,10.64.105.110,1532,success,2017-11-24 08:24:28,1270
mysql,10.50.50.26,4443,10.64.105.74,2395,success,2017-11-24 08:24:28,1486
sftp,10.50.50.28,22,10.64.105.27,2375,success,2017-11-24 08:24:40,1205
ssh,10.50.50.29,22,10.64.105.13,1722,success,2017-11-24 08:24:41,1493
postgresql,10.50.50.29,5432,10.64.105.238,1875,success,2017-11-24 08:25:18,1115
postgresql,10.50.50.26,5432,10.64.105.229,1557,success,2017-11-24 08:25:24,1455
ssh,10.50.50.37,22,10.64.105.245,1569,success,2017-11-24 08:26:30,1191
ftp,10.50.50.26,21,10.64.105.107,2435,success,2017-11-24 08:26:38,1145
postgresql,10.50.50.29,5432,10.64.105.159,2325,success,2017-11-24 08:27:24,1336
tds,10.50.50.40,54238,10.64.105.160,1549,success,2017-11-24 08:27:39,1397
mysql,10.50.50.38,4443,10.64.105.177,2234,success,2017-11-24 08:27:46,1483
tds,10.50.50.29,54238,10.64.105.163,2439,success,2017-11-24 08:29:20,1348
ftp,10.7.133.15,21,10.64.106.31,1962,success,2017-11-24 08:29:25,1126
mongodb,10.50.50.35,8005,10.64.105.121,1734,error,2017-11-24 08:29:34,1209
ssh,10.50.50.26,22,10.64.105.234,1682,success,2017-11-24 08:29:42,1396
ssh,10.50.50.36,22,10.64.105.135,1854,success,2017-11-24 08:29:57,1420
mysql,10.50.50.26,4443,10.64.105.151,1812,success,2017-11-24 08:30:22,1087
ftp,10.50.50.28,21,10.64.105.149,1778,error,2017-11-24 08:30:44,1306
sftp,10.50.50.38,22,10.64.105.200,1817,success,2017-11-24 08:30:48,1299
sftp,10.50.50.29,22,10.64.105.148,2194,success,2017-11-24 08:30:50,1406
postgresql,10.50.50.37,5432,10.64.106.47,2431,success,2017-11-24 08:31:00,1393
ssh,10.50.50.28,22,10.64.105.67,2496,success,2017-11-24 08:31:01,1405
mongodb,10.50.50.26,8005,10.64.106.17,2260,success,2017-11-24 08:31:01,1275
sftp,10.50.50.26,22,10.64.105.116,1608,success,2017-11-24 08:31:14,1204
ssh,10.50.50.28,22,10.64.105.145,1715,error,2017-11-24 08:31:15,1496
sftp,10.50.50.26,22,10.64.105.41,2113,success,2017-11-24 08:31:24,1477
ssh,10.50.50.28,22,10.64.106.20,1984,success,2017-11-24 08:32:06,1459
tds,10.50.50.29,54238,10.64.105.104,2329,success,2017-11-24 08:32:50,1197
mysql,10.50.50.26,4443,10.64.106.35,1835,success,2017-11-24 08:33:13,1435
tds,10.50.50.43,54238,10.64.105.65,1568,success,2017-11-24 08:33:15,1428
ftp,10.50.50.26,21,10.64.105.192,2511,success,2017-11-24 08:34:08,1349
sftp,10.50.50.26,22,10.64.106.39,1618,success,2017-11-24 08:34:12,1321
sftp,10.50.50.26,22,10.64.106.36,2049,success,2017-11-24 08:34:14,1147
sftp,10.50.50.28,22,10.64.106.51,1857,success,2017-11-24 08:34:30,1466
ssh,10.50.50.43,22,10.64.105.158,1637,success,2017-11-24 08:34:36,1481
mysql,10.50.50.31,4443,10.64.105.129,1662,success,2017-11-24 08:34:44,1207
ssh,10.7.133.15,22,10.64.105.213,2013,error,2017-11-24 08:35:00,1491
postgresql,10.50.50.36,5432,10.64.105.75,1888,success,2017-11-24 08:35:30,1359
ssh,10.50.50.26,22,10.64.105.227,2056,success,2017-11-24 08:35:32,1246
mysql,10.7.133.16,4443,10.64.105.54,1690,success,2017-11-24 08:36:11,1257
mysql,10.50.50.26,4443,10.64.105.138,1581,success,2017-11-24 08:36:57,1382
mysql,10.50.50.28,4443,10.64.105.131,2064,success,2017-11-24 08:37:01,1278
ssh,10.50.50.49,22,10.64.105.62,1958,success,2017-11-24 08:37:21,1106
postgresql,10.50.50.37,5432,10.64.105.230,1652,success,2017-11-24 08:37:22,1200
ftp,10.50.50.26,21,10.64.105.9,2345,success,2017-11-24 08:37:26,1307
tds,10.50.50.26,54238,10.64.105.73,1685,success,2017-11-24 08:37:37,1151
ftp,10.50.50.26,21,10.64.105.209,2393,success,2017-11-24 08:38:11,1134
postgresql,10.50.50.30,5432,10.64.105.25,1953,success,2017-11-24 08:38:22,1154
sftp,10.50.50.26,22,10.64.105.170,1827,success,2017-11-24 08:38:30,1265
ftp,10.50.50.26,21,10.64.105.212,2351,success,2017-11-24 08:38:34,1189
ssh,10.7.133.18,22,10.64.105.127,2372,success,2017-11-24 08:39:00,1221
postgresql,10.7.133.18,5432,10.64.105.36,2294,success,2017-11-24 08:39:00,1220
tds,10.50.50.33,54238,10.64.105.176,1783,success,2017-11-24 08:39:45,1490
postgresql,10.50.50.28,5432,10.64.105.249,2347,error,2017-11-24 08:39:46,1344
sftp,10.50.50.26,22,10.64.106.34,1780,success,2017-11-24 08:39:49,1210
mysql,10.50.50.29,4443,10.64.105.184,1963,success,2017-11-24 08:39:51,1425
ftp,10.50.50.40,21,10.64.105.233,1752,success,2017-11-24 08:40:05,1125
sftp,10.50.50.26,22,10.64.105.31,2214,success,2017-11-24 08:40:08,1100
postgresql,10.50.50.29,5432,10.64.105.197,2285,success,2017-11-24 08:40:47,1230
tds,10.50.50.26,54238,10.64.105.143,1899,error,2017-11-24 08:40:54,1142
ftp,10.50.50.44,21,10.64.105.77,2309,success,2017-11-24 08:41:06,1127
ssh,10.50.50.26,22,10.64.105.140,1989,success,2017-11-24 08:41:18,1328
ssh,10.50.50.29,22,10.64.105.124,2431,success,2017-11-24 08:41:49,1399
mongodb,10.50.50.28,8005,10.64.105.203,1670,success,2017-11-24 08:42:19,1417
sftp,10.50.50.28,22,10.64.105.164,1947,success,2017-11-24 08:43:11,1167
mysql,10.50.50.29,4443,10.64.105.72,1936,success,2017-11-24 08:43:42,1286
postgresql,10.7.133.16,5432,10.64.105.195,2320,success,2017-11-24 08:44:06,1092
ssh,10.50.50.45,22,10.64.105.76,2376,success,2017-11-24 08:44:10,1305
tds,10.50.50.28,54238,10.64.105.190,1686,success,2017-11-24 08:44:25,1103
mongodb,10.50.50.28,8005,10.64.105.155,2140,success,2017-11-24 08:44:33,1129
mongodb,10.50.50.28,8005,10.64.105.187,2401,error,2017-11-24 08:44:33,1152
postgresql,10.50.50.26,5432,10.64.105.57,2323,success,2017-11-24 08:44:38,1177
postgresql,10.50.50.43,5432,10.64.105.147,1889,success,2017-11-24 08:44:59,1243
mysql,10.50.50.28,4443,10.64.105.208,2453,success,2017-11-24 08:45:21,1326
ftp,10.50.50.26,21,10.64.105.27,2375,error,2017-11-24 08:45:40,1205
ssh,10.50.50.29,22,10.64.105.221,1611,success,2017-11-24 08:45:53,1471
postgresql,10.50.50.26,5432,10.64.105.58,1897,success,2017-11-24 08:46:12,1457
mysql,10.50.50.28,4443,10.64.106.24,1857,success,2017-11-24 08:46:29,1277
mongodb,10.50.50.28,8005,10.64.105.93,2491,error,2017-11-24 08:46:33,1388
ftp,10.50.50.26,21,10.64.105.126,2106,success,2017-11-24 08:46:49,1301
ftp,10.50.50.44,21,10.64.105.48,2482,success,2017-11-24 08:46:57,1153
sftp,10.7.133.21,22,10.64.105.214,2498,success,2017-11-24 08:47:42,1446
mongodb,10.50.50.26,8005,10.64.105.159,2325,success,2017-11-24 08:47:45,1336
tds,10.50.50.26,54238,10.64.105.120,1682,success,2017-11-24 08:48:22,1102
mongodb,10.50.50.46,8005,10.64.105.242,1631,success,2017-11-24 08:48:27,1140
ftp,10.50.50.26,21,10.64.106.25,1686,error,2017-11-24 08:48:42,1296
ftp,10.50.50.37,21,10.64.105.210,2115,success,2017-11-24 08:49:00,1495
sftp,10.50.50.26,22,10.64.105.112,2276,success,2017-11-24 08:49:45,1456
tds,10.7.133.20,54238,10.64.105.24,2229,success,2017-11-24 08:50:02,1262
mysql,10.7.133.15,4443,10.64.105.188,1926,error,2017-11-24 08:50:11,1234
sftp,10.50.50.26,22,10.64.105.182,1816,success,2017-11-24 08:50:24,1233
mysql,10.50.50.29,4443,10.64.105.251,2104,success,2017-11-24 08:50:42,1416
tds,10.50.50.28,54238,10.64.105.78,2485,success,2017-11-24 08:50:51,1343
tds,10.50.50.28,54238,10.64.105.189,1852,success,2017-11-24 08:51:13,1429
sftp,10.50.50.28,22,10.64.105.52,1950,success,2017-11-24 08:51:31,1282
mongodb,10.50.50.26,8005,10.64.105.123,2188,success,2017-11-24 08:51:32,1404
ssh,10.50.50.26,22,10.64.105.84,1723,success,2017-11-24 08:51:33,1436
tds,10.50.50.40,54238,10.64.105.50,1531,success,2017-11-24 08:51:43,1409
sftp,10.50.50.28,22,10.64.105.21,1826,success,2017-11-24 08:51:49,1112
ftp,10.50.50.28,21,10.64.105.157,1795,success,2017-11-24 08:51:50,1303
mysql,10.50.50.28,4443,10.64.105.34,1767,success,2017-11-24 08:51:55,1192
mongodb,10.50.50.28,8005,10.64.105.222,1957,error,2017-11-24 08:52:05,1469
sftp,10.50.50.29,22,10.64.105.133,2028,success,2017-11-24 08:52:24,1132
tds,10.50.50.26,54238,10.64.105.236,2109,success,2017-11-24 08:52:35,1379
mongodb,10.7.133.15,8005,10.64.105.161,2253,success,2017-11-24 08:52:38,1351
tds,10.50.50.48,54238,10.64.105.193,2249,success,2017-11-24 08:52:40,1494
postgresql,10.50.50.28,5432,10.64.105.134,1736,success,2017-11-24 08:52:41,1139
ssh,10.50.50.37,22,10.64.105.148,2194,success,2017-11-24 08:52:54,1406
postgresql,10.50.50.26,5432,10.64.105.80,2377,success,2017-11-24 08:53:05,1182
ssh,10.50.50.29,22,10.64.106.46,2465,success,2017-11-24 08:53:05,1458
ftp,10.50.50.26,21,10.64.105.169,1695,error,2017-11-24 08:53:14,1403
mongodb,10.7.133.18,8005,10.64.105.199,2300,success,2017-11-24 08:53:27,1169
tds,10.50.50.26,54238,10.64.106.18,2467,success,2017-11-24 08:53:28,1339
postgresql,10.7.133.21,5432,10.64.105.7,2180,success,2017-11-24 08:53:37,1068
ssh,10.50.50.38,22,10.64.105.240,1589,success,2017-11-24 08:54:13,1475
ssh,10.50.50.28,22,10.64.105.99,2244,success,2017-11-24 08:54:16,1195
tds,10.50.50.26,54238,10.64.105.128,2215,success,2017-11-24 08:54:35,1176
ftp,10.50.50.28,21,10.64.105.101,1640,success,2017-11-24 08:54:45,1323
ftp,10.50.50.26,21,10.64.105.145,1715,success,2017-11-24 08:54:49,1496
tds,10.50.50.40,54238,10.64.105.45,2449,success,2017-11-24 08:54:50,1314
tds,10.50.50.26,54238,10.64.105.165,2227,success,2017-11-24 08:55:18,1183
ftp,10.50.50.29,21,10.64.105.121,1734,success,2017-11-24 08:55:19,1209
postgresql,10.50.50.26,5432,10.64.105.245,1569,success,2017-11-24 08:55:35,1191
sftp,10.50.50.28,22,10.64.105.92,2043,success,2017-11-24 08:55:51,1354
mysql,10.50.50.26,4443,10.64.105.252,1536,success,2017-11-24 08:56:11,1287
mysql,10.50.50.28,4443,10.64.106.39,1618,success,2017-11-24 08:56:12,1321
tds,10.50.50.28,54238,10.64.105.135,1854,success,2017-11-24 08:56:21,1420
tds,10.7.133.15,54238,10.64.105.110,1532,success,2017-11-24 08:56:25,1270
sftp,10.50.50.26,22,10.64.106.19,1955,success,2017-11-24 08:56:31,1141
mysql,10.50.50.26,4443,10.64.105.200,1817,error,2017-11-24 08:56:40,1299
tds,10.50.50.26,54238,10.64.105.114,1509,success,2017-11-24 08:57:05,1423
mysql,10.50.50.40,4443,10.64.105.75,1888,success,2017-11-24 08:57:33,1359
tds,10.50.50.29,54238,10.64.106.45,1862,success,2017-11-24 08:57:38,1484
postgresql,10.7.133.18,5432,10.64.105.41,2113,success,2017-11-24 08:57:39,1477
mysql,10.50.50.29,4443,10.64.106.51,1857,success,2017-11-24 08:57:40,1466
sftp,10.50.50.33,22,10.64.105.119,1574,success,2017-11-24 08:57:42,1156
postgresql,10.50.50.28,5432,10.64.106.28,1843,success,2017-11-24 08:57:46,1385
ftp,10.50.50.28,21,10.64.105.44,1543,success,2017-11-24 08:57:50,1281
mysql,10.50.50.29,4443,10.64.105.150,1725,success,2017-11-24 08:57:52,1322
postgresql,10.50.50.29,5432,10.64.105.46,1637,success,2017-11-24 08:57:56,1480
tds,10.50.50.29,54238,10.64.105.192,2511,success,2017-11-24 08:57:57,1349
ftp,10.50.50.29,21,10.64.106.17,2260,success,2017-11-24 08:58:08,1275
sftp,10.50.50.40,22,10.64.105.68,1593,error,2017-11-24 08:58:19,1098
mysql,10.50.50.29,4443,10.64.106.48,1841,success,2017-11-24 08:58:19,1460
mysql,10.50.50.28,4443,10.64.105.183,2087,success,2017-11-24 08:58:21,1254
postgresql,10.50.50.36,5432,10.64.105.17,2382,success,2017-11-24 08:58:26,1474
mysql,10.50.50.28,4443,10.64.105.18,2486,success,2017-11-24 08:58:55,1223
ftp,10.50.50.28,21,10.64.105.25,1953,success,2017-11-24 08:58:55,1154
ssh,10.50.50.26,22,10.64.105.153,1508,success,2017-11-24 08:58:59,1308
postgresql,10.50.50.26,5432,10.64.105.42,1587,success,2017-11-24 08:59:14,1391
ftp,10.50.50.26,21,10.64.105.87,2007,success,2017-11-24 08:59:24,1373
postgresql,10.50.50.28,5432,10.64.105.113,1908,success,2017-11-24 08:59:35,1159
postgresql,10.7.133.15,5432,10.64.105.28,2122,success,2017-11-24 08:59:46,1340
sftp,10.50.50.29,22,10.64.105.4,1665,success,2017-11-24 09:00:00,1487
postgresql,10.50.50.28,5432,10.64.105.103,2399,success,2017-11-24 09:00:00,1357
tds,10.7.133.19,54238,10.64.105.54,1690,success,2017-11-24 09:00:08,1257
mysql,10.50.50.26,4443,10.64.105.74,2395,success,2017-11-24 09:00:10,1486
mysql,10.50.50.29,4443,10.64.105.201,1842,success,2017-11-24 09:00:10,1319
ftp,10.50.50.38,21,10.64.105.85,2347,success,2017-11-24 09:00:30,1408
mysql,10.50.50.46,4443,10.64.105.160,1549,success,2017-11-24 09:00:48,1397
tds,10.50.50.28,54238,10.64.105.226,2115,success,2017-11-24 09:01:14,1315
tds,10.7.133.20,54238,10.64.105.63,2375,success,2017-11-24 09:01:30,1211
mysql,10.50.50.38,4443,10.64.105.142,2034,success,2017-11-24 09:01:48,1113
postgresql,10.50.50.26,5432,10.64.105.67,2496,success,2017-11-24 09:01:49,1405
ssh,10.50.50.26,22,10.64.105.109,2118,success,2017-11-24 09:02:05,1263
sftp,10.50.50.26,22,10.64.105.211,2248,success,2017-11-24 09:02:18,1398
mongodb,10.50.50.26,8005,10.64.105.59,2055,success,2017-11-24 09:02:25,1334
sftp,10.50.50.26,22,10.64.105.6,2183,success,2017-11-24 09:02:31,1464
ssh,10.50.50.28,22,10.64.105.70,2254,success,2017-11-24 09:02:53,1330
mongodb,10.7.133.18,8005,10.64.105.104,2329,success,2017-11-24 09:03:31,1197
mongodb,10.50.50.28,8005,10.64.105.138,1581,success,2017-11-24 09:03:39,1382
sftp,10.50.50.28,22,10.64.105.238,1875,success,2017-11-24 09:03:41,1115
sftp,10.50.50.26,22,10.64.105.154,1740,success,2017-11-24 09:04:18,1313
mysql,10.50.50.49,4443,10.64.105.249,2347,success,2017-11-24 09:04:53,1344
sftp,10.50.50.33,22,10.64.105.217,1888,success,2017-11-24 09:05:14,1172
ftp,10.50.50.29,21,10.64.105.62,1958,success,2017-11-24 09:05:18,1106
mongodb,10.50.50.26,8005,10.64.105.230,1652,success,2017-11-24 09:05:18,1200
ssh,10.50.50.26,22,10.64.106.20,1984,success,2017-11-24 09:05:23,1459
tds,10.50.50.26,54238,10.64.105.57,2323,error,2017-11-24 09:05:33,1177
mongodb,10.50.50.29,8005,10.64.105.65,1568,success,2017-11-24 09:05:38,1428
postgresql,10.7.133.16,5432,10.64.105.177,2234,success,2017-11-24 09:05:44,1483
sftp,10.50.50.47,22,10.64.105.143,1899,error,2017-11-24 09:05:54,1142
postgresql,10.7.133.19,5432,10.64.106.47,2431,success,2017-11-24 09:06:00,1393
sftp,10.50.50.29,22,10.64.105.129,1662,success,2017-11-24 09:06:02,1207
sftp,10.50.50.29,22,10.64.105.213,2013,success,2017-11-24 09:06:09,1491
postgresql,10.50.50.28,5432,10.64.105.187,2401,success,2017-11-24 09:06:41,1152
sftp,10.50.50.33,22,10.64.105.131,2064,success,2017-11-24 09:06:43,1278
sftp,10.50.50.26,22,10.64.105.100,1631,success,2017-11-24 09:06:52,1345
tds,10.50.50.26,54238,10.64.105.30,1794,success,2017-11-24 09:07:54,1362
sftp,10.50.50.26,22,10.64.105.149,1778,success,2017-11-24 09:08:16,1306
tds,10.50.50.38,54238,10.64.105.116,1608,success,2017-11-24 09:08:46,1204
mongodb,10.50.50.46,8005,10.64.106.31,1962,success,2017-11-24 09:08:47,1126
ssh,10.50.50.26,22,10.64.105.234,1682,success,2017-11-24 09:08:49,1396
mongodb,10.7.133.19,8005,10.64.105.163,2439,success,2017-11-24 09:08:56,1348
ftp,10.50.50.28,21,10.64.105.227,2056,success,2017-11-24 09:09:10,1246
sftp,10.50.50.28,22,10.64.105.36,2294,success,2017-11-24 09:09:10,1220
postgresql,10.7.133.18,5432,10.64.105.250,1980,success,2017-11-24 09:09:24,1252
tds,10.7.133.15,54238,10.64.105.164,1947,success,2017-11-24 09:09:48,1167
ftp,10.7.133.15,21,10.64.105.158,1637,success,2017-11-24 09:10:09,1481
ssh,10.50.50.26,22,10.64.105.220,2109,error,2017-11-24 09:10:56,1450
ftp,10.7.133.16,21,10.64.105.72,1936,success,2017-11-24 09:11:15,1286
ftp,10.50.50.26,21,10.64.106.35,1835,success,2017-11-24 09:11:35,1435
postgresql,10.50.50.28,5432,10.64.105.127,2372,success,2017-11-24 09:12:26,1221
ssh,10.50.50.37,22,10.64.106.34,1780,success,2017-11-24 09:12:34,1210
ftp,10.50.50.28,21,10.64.105.120,1682,error,2017-11-24 09:12:37,1102
mongodb,10.50.50.43,8005,10.64.105.233,1752,success,2017-11-24 09:12:41,1125
mysql,10.50.50.26,4443,10.64.105.48,2482,success,2017-11-24 09:12:48,1153
mongodb,10.50.50.44,8005,10.64.105.77,2309,success,2017-11-24 09:12:55,1127
mysql,10.7.133.20,4443,10.64.105.162,1647,success,2017-11-24 09:13:08,1283
mysql,10.50.50.29,4443,10.64.105.203,1670,success,2017-11-24 09:13:28,1417
postgresql,10.50.50.28,5432,10.64.105.170,1827,error,2017-11-24 09:13:30,1265
tds,10.50.50.28,54238,10.64.105.9,2345,success,2017-11-24 09:13:42,1307
mysql,10.50.50.37,4443,10.64.105.216,1781,success,2017-11-24 09:13:44,1199
mongodb,10.50.50.35,8005,10.64.105.93,2491,success,2017-11-24 09:13:55,1388
sftp,10.50.50.28,22,10.64.105.229,1557,success,2017-11-24 09:14:05,1455
ssh,10.50.50.28,22,10.64.105.82,2081,success,2017-11-24 09:14:05,1060
ssh,10.50.50.28,22,10.64.105.140,1989,success,2017-11-24 09:14:23,1328
tds,10.50.50.46,54238,10.64.105.212,2351,success,2017-11-24 09:14:48,1189
sftp,10.50.50.28,22,10.64.106.18,2467,success,2017-11-24 09:14:56,1339
postgresql,10.50.50.37,5432,10.64.105.128,2215,success,2017-11-24 09:14:56,1176
ftp,10.50.50.28,21,10.64.105.124,2431,success,2017-11-24 09:15:11,1399
postgresql,10.50.50.43,5432,10.64.105.210,2115,error,2017-11-24 09:15:42,1495
ssh,10.50.50.28,22,10.64.105.76,2376,success,2017-11-24 09:16:16,1305
tds,10.50.50.37,54238,10.64.105.209,2393,success,2017-11-24 09:16:19,1134
mongodb,10.50.50.43,8005,10.64.105.3,1628,success,2017-11-24 09:16:43,1217
ssh,10.50.50.26,22,10.64.105.222,1957,success,2017-11-24 09:16:44,1469
ftp,10.7.133.16,21,10.64.105.73,1685,success,2017-11-24 09:16:54,1151
postgresql,10.7.133.15,5432,10.64.105.165,2227,success,2017-11-24 09:17:01,1183
tds,10.50.50.26,54238,10.64.106.27,2220,error,2017-11-24 09:17:09,1350
ssh,10.50.50.43,22,10.64.105.45,2449,error,2017-11-24 09:17:44,1314
ssh,10.50.50.26,22,10.64.105.126,2106,success,2017-11-24 09:18:00,1301
sftp,10.50.50.28,22,10.64.105.39,1589,success,2017-11-24 09:18:10,1170
mongodb,10.7.133.22,8005,10.64.105.31,2214,success,2017-11-24 09:18:13,1100
mysql,10.50.50.29,4443,10.64.105.193,2249,success,2017-11-24 09:18:27,1494
postgresql,10.50.50.29,5432,10.64.106.39,1618,success,2017-11-24 09:18:35,1321
postgresql,10.50.50.28,5432,10.64.105.184,1963,success,2017-11-24 09:18:41,1425
mysql,10.50.50.33,4443,10.64.105.237,1719,success,2017-11-24 09:18:52,1178
mongodb,10.50.50.48,8005,10.64.105.176,1783,success,2017-11-24 09:19:11,1490
tds,10.50.50.35,54238,10.64.105.75,1888,success,2017-11-24 09:19:18,1359
ftp,10.50.50.29,21,10.64.105.49,1987,success,2017-11-24 09:19:21,1202
mongodb,10.50.50.26,8005,10.64.105.60,2058,success,2017-11-24 09:19:25,1383
mongodb,10.50.50.26,8005,10.64.105.41,2113,success,2017-11-24 09:19:44,1477
ssh,10.50.50.29,22,10.64.105.27,2375,success,2017-11-24 09:19:54,1205
sftp,10.50.50.26,22,10.64.105.107,2435,success,2017-11-24 09:20:08,1145
sftp,10.50.50.28,22,10.64.105.242,1631,success,2017-11-24 09:20:14,1140
sftp,10.50.50.29,22,10.64.105.214,2498,success,2017-11-24 09:20:20,1446
tds,10.50.50.26,54238,10.64.105.240,1589,success,2017-11-24 09:20:24,1475
mongodb,10.50.50.29,8005,10.64.106.24,1857,success,2017-11-24 09:20:46,1277
sftp,10.50.50.28,22,10.64.106.19,1955,success,2017-11-24 09:20:59,1141
mongodb,10.50.50.28,8005,10.64.105.145,1715,success,2017-11-24 09:21:04,1496
sftp,10.50.50.37,22,10.64.105.80,2377,success,2017-11-24 09:21:06,1182
postgresql,10.7.133.16,5432,10.64.105.251,2104,success,2017-11-24 09:21:21,1416
tds,10.50.50.49,54238,10.64.105.117,1625,success,2017-11-24 09:21:27,1193
mongodb,10.50.50.29,8005,10.64.105.112,2276,success,2017-11-24 09:21:29,1456
sftp,10.50.50.26,22,10.64.105.221,1611,success,2017-11-24 09:21:36,1471
mysql,10.50.50.26,4443,10.64.106.48,1841,success,2017-11-24 09:21:41,1460
mongodb,10.50.50.28,8005,10.64.105.159,2325,success,2017-11-24 09:21:49,1336
mongodb,10.50.50.40,8005,10.64.105.84,1723,success,2017-11-24 09:21:49,1436
sftp,10.50.50.26,22,10.64.105.208,2453,success,2017-11-24 09:21:51,1326
