proto,dip,dport,sip,sport,state,time,user
sftp,10.50.50.26,22,10.64.105.80,2452,success,2017-11-30 08:14:55,1182
mongodb,10.50.50.48,8005,10.64.105.100,1858,success,2017-11-30 08:15:41,1345
ssh,10.50.50.26,22,10.64.105.164,1593,success,2017-11-30 08:15:44,1167
postgresql,10.50.50.26,5432,10.64.105.36,1734,success,2017-11-30 08:16:02,1220
mysql,10.50.50.44,4443,10.64.106.25,2003,success,2017-11-30 08:16:05,1296
postgresql,10.50.50.28,5432,10.64.106.34,2270,success,2017-11-30 08:17:55,1210
ftp,10.50.50.29,21,10.64.105.107,1871,success,2017-11-30 08:18:46,1145
postgresql,10.50.50.28,5432,10.64.106.21,1814,success,2017-11-30 08:19:02,1449
tds,10.50.50.29,54238,10.64.105.242,1631,success,2017-11-30 08:19:05,1140
mysql,10.7.133.15,4443,10.64.105.161,2300,success,2017-11-30 08:20:05,1351
sftp,10.50.50.26,22,10.64.105.75,1991,success,2017-11-30 08:20:27,1359
postgresql,10.50.50.26,5432,10.64.105.68,1820,success,2017-11-30 08:20:35,1098
mongodb,10.50.50.26,8005,10.64.105.9,1772,success,2017-11-30 08:23:20,1307
tds,10.50.50.46,54238,10.64.105.110,1809,success,2017-11-30 08:23:27,1270
ssh,10.50.50.29,22,10.64.105.27,2082,success,2017-11-30 08:23:31,1205
postgresql,10.50.50.26,5432,10.64.105.72,2240,success,2017-11-30 08:24:25,1286
ssh,10.50.50.26,22,10.64.105.112,2283,success,2017-11-30 08:24:48,1456
mongodb,10.50.50.26,8005,10.64.105.149,2396,success,2017-11-30 08:25:35,1306
mongodb,10.50.50.29,8005,10.64.105.216,1573,success,2017-11-30 08:25:48,1199
ftp,10.7.133.20,21,10.64.105.233,2480,success,2017-11-30 08:26:23,1125
postgresql,10.50.50.26,5432,10.64.106.45,1884,success,2017-11-30 08:26:33,1484
postgresql,10.50.50.29,5432,10.64.106.31,2383,success,2017-11-30 08:27:12,1126
postgresql,10.50.50.26,5432,10.64.105.189,2040,success,2017-11-30 08:27:50,1429
sftp,10.50.50.26,22,10.64.105.250,2386,success,2017-11-30 08:27:58,1252
postgresql,10.50.50.26,5432,10.64.105.74,1575,success,2017-11-30 08:28:02,1486
mysql,10.50.50.37,4443,10.64.105.245,2292,success,2017-11-30 08:28:15,1191
ssh,10.50.50.35,22,10.64.105.116,2414,success,2017-11-30 08:28:56,1204
mongodb,10.50.50.28,8005,10.64.105.65,2527,success,2017-11-30 08:29:02,1428
ssh,10.50.50.28,22,10.64.105.177,1819,success,2017-11-30 08:29:16,1483
postgresql,10.50.50.43,5432,10.64.105.159,2334,success,2017-11-30 08:29:28,1336
ftp,10.7.133.21,21,10.64.105.129,2318,success,2017-11-30 08:30:14,1207
mongodb,10.7.133.18,8005,10.64.105.41,2250,error,2017-11-30 08:30:15,1477
postgresql,10.50.50.26,5432,10.64.105.234,1655,success,2017-11-30 08:30:19,1396
postgresql,10.50.50.26,5432,10.64.105.197,2053,success,2017-11-30 08:31:17,1230
ftp,10.50.50.26,21,10.64.105.135,2186,success,2017-11-30 08:31:37,1420
mongodb,10.50.50.26,8005,10.64.106.17,2411,error,2017-11-30 08:31:38,1275
postgresql,10.50.50.28,5432,10.64.105.120,1893,success,2017-11-30 08:31:45,1102
tds,10.50.50.46,54238,10.64.105.145,2479,success,2017-11-30 08:32:02,1496
mysql,10.50.50.29,4443,10.64.105.200,1867,success,2017-11-30 08:32:18,1299
tds,10.50.50.28,54238,10.64.105.158,2103,success,2017-11-30 08:32:23,1481
sftp,10.50.50.26,22,10.64.105.31,2362,success,2017-11-30 08:32:38,1100
tds,10.50.50.28,54238,10.64.105.58,1767,success,2017-11-30 08:32:47,1457
tds,10.50.50.28,54238,10.64.105.176,2191,success,2017-11-30 08:33:14,1490
mongodb,10.50.50.28,8005,10.64.105.229,1592,success,2017-11-30 08:33:44,1455
ftp,10.50.50.28,21,10.64.105.104,2225,success,2017-11-30 08:34:34,1197
postgresql,10.50.50.37,5432,10.64.105.227,2490,success,2017-11-30 08:34:43,1246
mongodb,10.50.50.26,8005,10.64.106.36,2310,success,2017-11-30 08:34:44,1147
mysql,10.50.50.28,4443,10.64.106.51,2047,success,2017-11-30 08:35:13,1466
mysql,10.50.50.26,4443,10.64.106.20,2024,success,2017-11-30 08:35:31,1459
mongodb,10.7.133.19,8005,10.64.105.73,1793,success,2017-11-30 08:35:32,1151
sftp,10.50.50.26,22,10.64.105.70,2094,success,2017-11-30 08:35:45,1330
postgresql,10.50.50.26,5432,10.64.105.170,1884,success,2017-11-30 08:35:55,1265
ssh,10.50.50.28,22,10.64.105.127,1633,success,2017-11-30 08:36:24,1221
mysql,10.50.50.26,4443,10.64.105.249,1523,success,2017-11-30 08:36:54,1344
tds,10.50.50.29,54238,10.64.105.25,1884,success,2017-11-30 08:36:56,1154
mysql,10.50.50.28,4443,10.64.105.131,2409,success,2017-11-30 08:37:42,1278
ssh,10.50.50.26,22,10.64.105.187,2031,success,2017-11-30 08:37:47,1152
ssh,10.50.50.49,22,10.64.105.148,2177,success,2017-11-30 08:37:59,1406
sftp,10.50.50.49,22,10.64.105.62,2435,success,2017-11-30 08:38:13,1106
mysql,10.50.50.29,4443,10.64.105.212,2483,success,2017-11-30 08:38:23,1189
tds,10.50.50.28,54238,10.64.105.183,2306,success,2017-11-30 08:38:23,1254
ftp,10.50.50.26,21,10.64.105.238,1555,success,2017-11-30 08:39:06,1115
postgresql,10.7.133.15,5432,10.64.105.36,1734,success,2017-11-30 08:39:14,1220
postgresql,10.7.133.16,5432,10.64.105.121,1684,success,2017-11-30 08:39:20,1209
ftp,10.50.50.28,21,10.64.105.190,2117,success,2017-11-30 08:39:37,1103
ftp,10.50.50.26,21,10.64.105.13,2231,success,2017-11-30 08:39:40,1493
mongodb,10.50.50.41,8005,10.64.106.35,2467,success,2017-11-30 08:39:42,1435
ftp,10.50.50.29,21,10.64.106.21,1814,success,2017-11-30 08:40:01,1449
mongodb,10.7.133.21,8005,10.64.105.77,1528,success,2017-11-30 08:40:15,1127
sftp,10.50.50.28,22,10.64.105.163,2070,error,2017-11-30 08:40:21,1348
mongodb,10.50.50.28,8005,10.64.105.76,2275,success,2017-11-30 08:40:24,1305
sftp,10.7.133.16,22,10.64.106.47,2306,success,2017-11-30 08:41:11,1393
postgresql,10.50.50.28,5432,10.64.105.57,1771,success,2017-11-30 08:41:18,1177
mongodb,10.50.50.26,8005,10.64.106.34,2270,success,2017-11-30 08:41:51,1210
ftp,10.50.50.28,21,10.64.105.107,1871,success,2017-11-30 08:41:57,1145
ssh,10.7.133.16,22,10.64.105.30,2245,success,2017-11-30 08:42:07,1362
ftp,10.50.50.44,21,10.64.105.138,2364,success,2017-11-30 08:42:39,1382
sftp,10.50.50.26,22,10.64.105.124,2185,error,2017-11-30 08:43:20,1399
mysql,10.50.50.29,4443,10.64.105.24,2238,success,2017-11-30 08:43:33,1262
mysql,10.50.50.49,4443,10.64.105.184,2126,success,2017-11-30 08:43:34,1425
tds,10.50.50.43,54238,10.64.105.188,2292,success,2017-11-30 08:43:35,1234
sftp,10.50.50.26,22,10.64.105.54,2209,success,2017-11-30 08:43:52,1257
ftp,10.7.133.19,21,10.64.105.157,2504,success,2017-11-30 08:44:36,1303
ssh,10.50.50.26,22,10.64.106.24,1955,success,2017-11-30 08:44:47,1277
mongodb,10.50.50.26,8005,10.64.105.221,1781,success,2017-11-30 08:44:52,1471
postgresql,10.50.50.26,5432,10.64.105.155,1891,success,2017-11-30 08:45:02,1129
tds,10.50.50.28,54238,10.64.105.78,1744,success,2017-11-30 08:45:42,1343
mysql,10.50.50.28,4443,10.64.105.48,2080,success,2017-11-30 08:45:46,1153
mongodb,10.50.50.26,8005,10.64.105.192,1754,success,2017-11-30 08:46:10,1349
ssh,10.7.133.15,22,10.64.105.203,2502,success,2017-11-30 08:46:27,1417
postgresql,10.50.50.49,5432,10.64.105.143,1910,success,2017-11-30 08:46:34,1142
postgresql,10.50.50.28,5432,10.64.105.27,2082,success,2017-11-30 08:46:54,1205
tds,10.50.50.26,54238,10.64.105.93,1856,success,2017-11-30 08:47:05,1388
mongodb,10.50.50.40,8005,10.64.105.134,1532,success,2017-11-30 08:47:16,1139
ftp,10.50.50.29,21,10.64.105.114,2043,success,2017-11-30 08:47:45,1423
ssh,10.50.50.28,22,10.64.105.199,2316,success,2017-11-30 08:48:13,1169
sftp,10.50.50.37,22,10.64.105.210,1734,success,2017-11-30 08:48:21,1495
ssh,10.50.50.28,22,10.64.105.80,2452,success,2017-11-30 08:48:26,1182
postgresql,10.50.50.26,5432,10.64.105.137,2003,success,2017-11-30 08:48:29,1224
mysql,10.50.50.28,4443,10.64.105.100,1858,success,2017-11-30 08:48:41,1345
mongodb,10.7.133.15,8005,10.64.105.149,2396,success,2017-11-30 08:48:51,1306
sftp,10.50.50.26,22,10.64.105.151,1851,success,2017-11-30 08:49:05,1087
postgresql,10.50.50.29,5432,10.64.105.67,2496,error,2017-11-30 08:49:06,1405
tds,10.50.50.29,54238,10.64.105.126,2054,success,2017-11-30 08:49:17,1301
mysql,10.50.50.26,4443,10.64.105.110,1809,success,2017-11-30 08:49:51,1270
postgresql,10.50.50.26,5432,10.64.105.213,2279,success,2017-11-30 08:50:41,1491
postgresql,10.50.50.26,5432,10.64.105.182,2394,success,2017-11-30 08:50:44,1233
ftp,10.50.50.37,21,10.64.105.164,1593,success,2017-11-30 08:50:47,1167
mysql,10.50.50.28,4443,10.64.105.195,1905,success,2017-11-30 08:50:53,1092
tds,10.50.50.46,54238,10.64.106.31,2383,success,2017-11-30 08:51:17,1126
sftp,10.50.50.26,22,10.64.105.211,2238,success,2017-11-30 08:51:43,1398
sftp,10.50.50.26,22,10.64.105.208,1736,success,2017-11-30 08:51:46,1326
sftp,10.50.50.43,22,10.64.105.233,2480,success,2017-11-30 08:51:48,1125
ftp,10.50.50.26,21,10.64.105.165,1550,success,2017-11-30 08:52:13,1183
ssh,10.50.50.46,22,10.64.105.133,2284,success,2017-11-30 08:52:23,1132
ftp,10.7.133.18,21,10.64.105.123,1737,success,2017-11-30 08:52:28,1404
postgresql,10.50.50.26,5432,10.64.105.240,2480,success,2017-11-30 08:52:37,1475
mysql,10.50.50.41,4443,10.64.105.236,1757,success,2017-11-30 08:52:39,1379
mysql,10.50.50.29,4443,10.64.105.50,2027,success,2017-11-30 08:53:03,1409
postgresql,10.50.50.28,5432,10.64.105.92,1839,error,2017-11-30 08:53:11,1354
mongodb,10.50.50.26,8005,10.64.105.87,1935,error,2017-11-30 08:53:14,1373
tds,10.7.133.19,54238,10.64.105.189,2040,success,2017-11-30 08:53:45,1429
ssh,10.50.50.28,22,10.64.106.18,1629,success,2017-11-30 08:54:00,1339
ssh,10.50.50.26,22,10.64.105.251,1948,success,2017-11-30 08:54:04,1416
mysql,10.50.50.26,4443,10.64.105.116,2414,success,2017-11-30 08:54:16,1204
mysql,10.50.50.28,4443,10.64.105.222,2055,success,2017-11-30 08:54:21,1469
tds,10.50.50.26,54238,10.64.105.65,2527,success,2017-11-30 08:54:23,1428
tds,10.50.50.26,54238,10.64.105.52,1836,success,2017-11-30 08:54:26,1282
mongodb,10.50.50.28,8005,10.64.105.230,2147,success,2017-11-30 08:54:31,1200
postgresql,10.50.50.29,5432,10.64.105.21,2072,success,2017-11-30 08:55:01,1112
mongodb,10.50.50.49,8005,10.64.105.9,1772,success,2017-11-30 08:55:01,1307
sftp,10.50.50.44,22,10.64.105.159,2334,success,2017-11-30 08:55:14,1336
ssh,10.50.50.29,22,10.64.105.74,1575,success,2017-11-30 08:55:17,1486
ftp,10.50.50.26,21,10.64.106.17,2411,error,2017-11-30 08:55:26,1275
mongodb,10.50.50.38,8005,10.64.105.234,1655,error,2017-11-30 08:55:31,1396
sftp,10.50.50.26,22,10.64.105.113,1897,error,2017-11-30 08:55:32,1159
ssh,10.50.50.26,22,10.64.105.18,1853,error,2017-11-30 08:55:39,1223
ftp,10.50.50.37,21,10.64.105.197,2053,success,2017-11-30 08:55:40,1230
mysql,10.50.50.26,4443,10.64.105.176,2191,success,2017-11-30 08:55:45,1490
mongodb,10.50.50.49,8005,10.64.105.169,2173,success,2017-11-30 08:55:49,1403
mysql,10.7.133.16,4443,10.64.105.45,1802,success,2017-11-30 08:55:54,1314
tds,10.50.50.28,54238,10.64.105.227,2490,success,2017-11-30 08:55:55,1246
mysql,10.50.50.29,4443,10.64.105.177,1819,success,2017-11-30 08:56:07,1483
ftp,10.50.50.28,21,10.64.105.6,2195,success,2017-11-30 08:56:12,1464
ssh,10.50.50.26,22,10.64.105.229,1592,success,2017-11-30 08:56:15,1455
sftp,10.50.50.29,22,10.64.105.216,1573,success,2017-11-30 08:56:22,1199
ftp,10.50.50.28,21,10.64.105.128,2289,success,2017-11-30 08:56:28,1176
ssh,10.50.50.29,22,10.64.105.217,1533,success,2017-11-30 08:56:30,1172
postgresql,10.50.50.40,5432,10.64.106.46,2471,success,2017-11-30 08:57:13,1458
tds,10.50.50.26,54238,10.64.105.101,2304,success,2017-11-30 08:57:14,1323
ftp,10.50.50.46,21,10.64.105.82,2230,error,2017-11-30 08:57:32,1060
mysql,10.50.50.26,4443,10.64.105.63,2373,success,2017-11-30 08:57:33,1211
ftp,10.7.133.20,21,10.64.105.84,1865,success,2017-11-30 08:57:34,1436
mysql,10.50.50.26,4443,10.64.105.193,1730,success,2017-11-30 08:57:36,1494
ssh,10.50.50.28,22,10.64.105.142,1816,success,2017-11-30 08:57:49,1113
mongodb,10.50.50.26,8005,10.64.105.99,1723,success,2017-11-30 08:58:00,1195
mysql,10.50.50.26,4443,10.64.106.28,2216,error,2017-11-30 08:58:05,1385
postgresql,10.50.50.26,5432,10.64.105.161,2300,success,2017-11-30 08:58:12,1351
mongodb,10.50.50.26,8005,10.64.106.25,2003,error,2017-11-30 08:58:12,1296
postgresql,10.50.50.26,5432,10.64.105.75,1991,error,2017-11-30 08:58:26,1359
tds,10.50.50.48,54238,10.64.105.154,2141,success,2017-11-30 08:58:41,1313
sftp,10.50.50.26,22,10.64.105.42,2274,success,2017-11-30 08:58:46,1391
sftp,10.50.50.29,22,10.64.105.68,1820,success,2017-11-30 08:58:48,1098
mongodb,10.50.50.26,8005,10.64.105.140,1711,success,2017-11-30 08:59:16,1328
ssh,10.50.50.28,22,10.64.105.39,2389,success,2017-11-30 08:59:23,1170
sftp,10.50.50.26,22,10.64.105.120,1893,error,2017-11-30 08:59:40,1102
sftp,10.50.50.26,22,10.64.105.28,1705,success,2017-11-30 08:59:44,1340
mongodb,10.50.50.29,8005,10.64.105.62,2435,success,2017-11-30 08:59:46,1106
sftp,10.50.50.40,22,10.64.105.212,2483,success,2017-11-30 09:00:00,1189
sftp,10.50.50.26,22,10.64.105.58,1767,success,2017-11-30 09:00:14,1457
mongodb,10.50.50.28,8005,10.64.106.45,1884,success,2017-11-30 09:00:17,1484
mysql,10.50.50.26,4443,10.64.106.19,2115,success,2017-11-30 09:00:33,1141
ftp,10.50.50.46,21,10.64.106.48,2311,success,2017-11-30 09:00:36,1460
postgresql,10.7.133.16,5432,10.64.105.34,2121,success,2017-11-30 09:00:42,1192
ssh,10.50.50.29,22,10.64.105.153,2064,success,2017-11-30 09:01:04,1308
mysql,10.50.50.38,4443,10.64.105.85,2066,success,2017-11-30 09:01:27,1408
mysql,10.50.50.28,4443,10.64.105.201,2409,success,2017-11-30 09:01:43,1319
tds,10.50.50.26,54238,10.64.105.226,2353,success,2017-11-30 09:01:54,1315
sftp,10.50.50.41,22,10.64.106.39,1883,success,2017-11-30 09:02:08,1321
postgresql,10.50.50.33,5432,10.64.106.36,2310,success,2017-11-30 09:02:16,1147
ftp,10.50.50.28,21,10.64.105.148,2177,success,2017-11-30 09:02:32,1406
ftp,10.50.50.29,21,10.64.105.183,2306,success,2017-11-30 09:02:41,1254
ftp,10.50.50.26,21,10.64.105.245,2292,success,2017-11-30 09:03:13,1191
postgresql,10.50.50.29,5432,10.64.105.131,2409,error,2017-11-30 09:03:17,1278
mysql,10.50.50.26,4443,10.64.105.72,2240,success,2017-11-30 09:03:35,1286
mongodb,10.50.50.28,8005,10.64.105.124,2185,success,2017-11-30 09:03:39,1399
mysql,10.50.50.29,4443,10.64.105.109,1549,success,2017-11-30 09:03:55,1263
ftp,10.50.50.48,21,10.64.105.59,1715,success,2017-11-30 09:04:11,1334
mongodb,10.50.50.26,8005,10.64.105.250,2386,success,2017-11-30 09:04:17,1252
ssh,10.50.50.29,22,10.64.105.160,1742,success,2017-11-30 09:04:34,1397
mongodb,10.50.50.26,8005,10.64.105.147,1853,success,2017-11-30 09:04:37,1243
mysql,10.50.50.26,4443,10.64.105.41,2250,success,2017-11-30 09:05:01,1477
ssh,10.50.50.37,22,10.64.105.25,1884,success,2017-11-30 09:05:03,1154
ftp,10.50.50.29,21,10.64.105.150,2442,success,2017-11-30 09:05:18,1322
tds,10.50.50.28,54238,10.64.105.16,2270,success,2017-11-30 09:05:27,1440
ftp,10.50.50.28,21,10.64.105.157,2504,success,2017-11-30 09:05:47,1303
postgresql,10.50.50.28,5432,10.64.105.242,1631,success,2017-11-30 09:05:59,1140
ftp,10.50.50.26,21,10.64.105.129,2318,success,2017-11-30 09:06:08,1207
tds,10.50.50.26,54238,10.64.105.107,1871,success,2017-11-30 09:06:31,1145
mongodb,10.50.50.28,8005,10.64.105.54,2209,success,2017-11-30 09:06:53,1257
sftp,10.50.50.26,22,10.64.105.162,1541,success,2017-11-30 09:06:54,1283
ssh,10.50.50.29,22,10.64.105.127,1633,success,2017-11-30 09:07:08,1221
ssh,10.7.133.16,22,10.64.105.187,2031,error,2017-11-30 09:07:10,1152
sftp,10.50.50.29,22,10.64.105.138,2364,success,2017-11-30 09:07:29,1382
sftp,10.50.50.26,22,10.64.105.46,2347,success,2017-11-30 09:07:32,1480
ssh,10.50.50.28,22,10.64.106.51,2047,success,2017-11-30 09:07:44,1466
ssh,10.50.50.28,22,10.64.105.119,2073,success,2017-11-30 09:07:49,1156
postgresql,10.7.133.16,5432,10.64.105.135,2186,success,2017-11-30 09:07:58,1420
postgresql,10.50.50.26,5432,10.64.106.21,1814,success,2017-11-30 09:08:25,1449
tds,10.50.50.26,54238,10.64.105.104,2225,success,2017-11-30 09:08:46,1197
tds,10.50.50.29,54238,10.64.106.47,2306,success,2017-11-30 09:08:56,1393
ssh,10.50.50.26,22,10.64.105.209,2389,success,2017-11-30 09:09:15,1134
mongodb,10.7.133.22,8005,10.64.105.78,1744,success,2017-11-30 09:09:43,1343
sftp,10.50.50.28,22,10.64.105.73,1793,success,2017-11-30 09:09:48,1151
sftp,10.50.50.37,22,10.64.105.112,2283,success,2017-11-30 09:09:49,1456
sftp,10.50.50.26,22,10.64.105.200,1867,success,2017-11-30 09:10:03,1299
sftp,10.50.50.29,22,10.64.105.170,1884,success,2017-11-30 09:10:12,1265
sftp,10.50.50.44,22,10.64.105.158,2103,success,2017-11-30 09:10:22,1481
tds,10.50.50.26,54238,10.64.105.188,2292,success,2017-11-30 09:10:34,1234
ftp,10.50.50.29,21,10.64.105.57,1771,success,2017-11-30 09:10:38,1177
tds,10.50.50.29,54238,10.64.105.24,2238,error,2017-11-30 09:10:45,1262
sftp,10.50.50.38,22,10.64.105.145,2479,success,2017-11-30 09:11:11,1496
mysql,10.50.50.33,4443,10.64.105.31,2362,success,2017-11-30 09:12:09,1100
tds,10.50.50.29,54238,10.64.105.210,1734,success,2017-11-30 09:12:56,1495
tds,10.50.50.28,54238,10.64.105.93,1856,success,2017-11-30 09:13:14,1388
mysql,10.50.50.28,4443,10.64.105.133,2284,success,2017-11-30 09:13:32,1132
postgresql,10.7.133.18,5432,10.64.105.36,1734,success,2017-11-30 09:13:39,1220
mysql,10.50.50.40,4443,10.64.105.67,2496,success,2017-11-30 09:13:42,1405
mysql,10.50.50.26,4443,10.64.106.27,2290,success,2017-11-30 09:13:45,1350
ssh,10.50.50.31,22,10.64.105.76,2275,success,2017-11-30 09:14:18,1305
mysql,10.50.50.26,4443,10.64.105.48,2080,success,2017-11-30 09:14:26,1153
mysql,10.50.50.26,4443,10.64.105.121,1684,success,2017-11-30 09:14:30,1209
postgresql,10.50.50.29,5432,10.64.105.65,2527,success,2017-11-30 09:14:35,1428
postgresql,10.50.50.29,5432,10.64.105.208,1736,success,2017-11-30 09:14:38,1326
mysql,10.50.50.29,4443,10.64.105.240,2480,success,2017-11-30 09:14:48,1475
postgresql,10.50.50.28,5432,10.64.105.9,1772,success,2017-11-30 09:15:05,1307
tds,10.50.50.26,54238,10.64.105.70,2094,success,2017-11-30 09:15:32,1330
mongodb,10.7.133.20,8005,10.64.105.249,1523,success,2017-11-30 09:15:45,1344
tds,10.50.50.26,54238,10.64.105.155,1891,success,2017-11-30 09:16:35,1129
sftp,10.50.50.28,22,10.64.105.77,1528,success,2017-11-30 09:16:41,1127
mysql,10.50.50.26,4443,10.64.105.163,2070,success,2017-11-30 09:16:44,1348
mysql,10.50.50.26,4443,10.64.105.233,2480,success,2017-11-30 09:16:50,1125
ssh,10.50.50.35,22,10.64.105.17,2094,success,2017-11-30 09:17:09,1474
postgresql,10.50.50.26,5432,10.64.106.34,2270,success,2017-11-30 09:17:18,1210
ftp,10.50.50.44,21,10.64.105.13,2231,success,2017-11-30 09:17:19,1493
mongodb,10.50.50.40,8005,10.64.105.50,2027,success,2017-11-30 09:17:21,1409
tds,10.50.50.28,54238,10.64.105.238,1555,success,2017-11-30 09:17:26,1115
ftp,10.50.50.46,21,10.64.105.103,1708,success,2017-11-30 09:17:50,1357
mysql,10.50.50.26,4443,10.64.105.117,1585,success,2017-11-30 09:18:33,1193
mysql,10.7.133.16,4443,10.64.105.159,2334,success,2017-11-30 09:18:41,1336
mysql,10.50.50.37,4443,10.64.105.30,2245,error,2017-11-30 09:19:10,1362
postgresql,10.50.50.28,5432,10.64.106.31,2383,success,2017-11-30 09:19:11,1126
tds,10.50.50.28,54238,10.64.105.199,2316,success,2017-11-30 09:19:22,1169
mysql,10.50.50.26,4443,10.64.106.35,2467,success,2017-11-30 09:19:29,1435
sftp,10.50.50.28,22,10.64.105.190,2117,success,2017-11-30 09:19:35,1103
tds,10.50.50.37,54238,10.64.105.227,2490,success,2017-11-30 09:19:36,1246
sftp,10.50.50.26,22,10.64.105.214,1919,success,2017-11-30 09:20:03,1446
postgresql,10.7.133.19,5432,10.64.105.197,2053,success,2017-11-30 09:20:11,1230
ssh,10.50.50.29,22,10.64.105.251,1948,success,2017-11-30 09:20:17,1416
ssh,10.50.50.26,22,10.64.105.87,1935,success,2017-11-30 09:20:34,1373
mongodb,10.50.50.26,8005,10.64.105.113,1897,success,2017-11-30 09:20:40,1159
sftp,10.50.50.29,22,10.64.105.237,1525,success,2017-11-30 09:20:46,1178
tds,10.50.50.26,54238,10.64.105.149,2396,success,2017-11-30 09:20:58,1306
ftp,10.50.50.26,21,10.64.105.80,2452,success,2017-11-30 09:21:01,1182
tds,10.50.50.26,54238,10.64.105.192,1754,success,2017-11-30 09:21:03,1349
mysql,10.50.50.29,4443,10.64.105.165,1550,success,2017-11-30 09:21:04,1183
mongodb,10.50.50.26,8005,10.64.105.123,1737,success,2017-11-30 09:21:11,1404
mongodb,10.50.50.26,8005,10.64.105.137,2003,success,2017-11-30 09:21:33,1224
mysql,10.50.50.26,4443,10.64.105.184,2126,success,2017-11-30 09:21:59,1425
ftp,10.50.50.28,21,10.64.105.3,2292,success,2017-11-30 09:22:14,1217
ftp,10.50.50.26,21,10.64.105.151,1851,success,2017-11-30 09:22:19,1087
postgresql,10.50.50.26,5432,10.64.105.27,2082,success,2017-11-30 09:22:21,1205
