proto,dip,dport,sip,sport,state,time,user
mongodb,10.7.133.16,8005,10.64.105.195,2420,success,2017-11-27 09:06:06,1092
postgresql,10.50.50.29,5432,10.64.105.160,2211,success,2017-11-27 09:06:37,1397
ftp,10.50.50.37,21,10.64.105.197,2148,success,2017-11-27 09:06:55,1230
mongodb,10.50.50.26,8005,10.64.105.36,1624,success,2017-11-27 09:07:01,1220
mongodb,10.50.50.26,8005,10.64.105.143,2497,success,2017-11-27 09:07:39,1142
tds,10.50.50.38,54238,10.64.105.145,2506,success,2017-11-27 09:07:58,1496
postgresql,10.50.50.26,5432,10.64.105.162,2374,success,2017-11-27 09:08:17,1283
mongodb,10.50.50.29,8005,10.64.105.154,1637,success,2017-11-27 09:08:43,1313
mongodb,10.50.50.40,8005,10.64.106.45,2151,error,2017-11-27 09:09:00,1484
postgresql,10.50.50.28,5432,10.64.106.19,1779,success,2017-11-27 09:09:15,1141
mongodb,10.50.50.29,8005,10.64.105.213,2337,success,2017-11-27 09:09:29,1491
mysql,10.50.50.29,4443,10.64.105.41,2141,error,2017-11-27 09:09:32,1477
ssh,10.50.50.26,22,10.64.105.13,1977,success,2017-11-27 09:09:39,1493
ssh,10.50.50.26,22,10.64.105.170,1633,success,2017-11-27 09:09:43,1265
mongodb,10.50.50.29,8005,10.64.105.230,2203,success,2017-11-27 09:09:44,1200
mysql,10.50.50.28,4443,10.64.105.158,1989,success,2017-11-27 09:09:48,1481
ssh,10.50.50.37,22,10.64.105.155,1647,success,2017-11-27 09:09:49,1129
sftp,10.50.50.49,22,10.64.105.184,2453,success,2017-11-27 09:10:38,1425
tds,10.50.50.40,54238,10.64.105.221,1598,success,2017-11-27 09:11:06,1471
ssh,10.50.50.26,22,10.64.105.93,2238,success,2017-11-27 09:11:13,1388
ftp,10.50.50.44,21,10.64.105.214,1857,success,2017-11-27 09:11:53,1446
sftp,10.50.50.29,22,10.64.105.104,1603,success,2017-11-27 09:12:05,1197
ssh,10.50.50.28,22,10.64.105.176,1978,success,2017-11-27 09:12:29,1490
mongodb,10.50.50.26,8005,10.64.105.112,2489,success,2017-11-27 09:13:21,1456
tds,10.50.50.26,54238,10.64.105.135,1567,success,2017-11-27 09:13:24,1420
sftp,10.50.50.26,22,10.64.105.124,1913,success,2017-11-27 09:13:34,1399
mysql,10.50.50.40,4443,10.64.105.75,2118,success,2017-11-27 09:13:36,1359
mysql,10.50.50.29,4443,10.64.105.101,1696,success,2017-11-27 09:13:48,1323
mysql,10.7.133.16,4443,10.64.105.199,1865,success,2017-11-27 09:14:11,1169
mongodb,10.7.133.20,8005,10.64.106.21,2188,success,2017-11-27 09:14:37,1449
tds,10.50.50.26,54238,10.64.105.131,2226,success,2017-11-27 09:14:42,1278
ssh,10.50.50.26,22,10.64.105.138,1915,error,2017-11-27 09:14:58,1382
mongodb,10.50.50.29,8005,10.64.105.107,1605,success,2017-11-27 09:15:06,1145
postgresql,10.50.50.26,5432,10.64.105.192,2499,success,2017-11-27 09:15:12,1349
mysql,10.50.50.26,4443,10.64.105.3,1805,success,2017-11-27 09:15:43,1217
mongodb,10.50.50.49,8005,10.64.105.249,2085,success,2017-11-27 09:15:43,1344
sftp,10.50.50.28,22,10.64.106.27,2012,success,2017-11-27 09:15:45,1350
tds,10.50.50.28,54238,10.64.105.48,2000,success,2017-11-27 09:15:50,1153
ftp,10.50.50.28,21,10.64.105.247,1722,success,2017-11-27 09:16:11,1367
postgresql,10.50.50.26,5432,10.64.105.80,2453,success,2017-11-27 09:16:34,1182
tds,10.50.50.28,54238,10.64.105.209,1760,success,2017-11-27 09:16:47,1134
sftp,10.50.50.37,22,10.64.106.24,2287,success,2017-11-27 09:17:02,1277
ssh,10.50.50.29,22,10.64.105.67,1764,error,2017-11-27 09:17:16,1405
postgresql,10.50.50.28,5432,10.64.105.100,1822,success,2017-11-27 09:17:51,1345
tds,10.50.50.29,54238,10.64.105.31,2256,success,2017-11-27 09:17:55,1100
ftp,10.7.133.21,21,10.64.105.190,1635,success,2017-11-27 09:17:59,1103
ssh,10.50.50.28,22,10.64.105.87,2125,error,2017-11-27 09:18:21,1373
mongodb,10.50.50.29,8005,10.64.105.39,2026,success,2017-11-27 09:19:06,1170
ssh,10.50.50.26,22,10.64.106.17,1997,success,2017-11-27 09:19:08,1275
ftp,10.50.50.36,21,10.64.105.212,2431,success,2017-11-27 09:19:09,1189
postgresql,10.50.50.28,5432,10.64.105.27,2049,success,2017-11-27 09:19:11,1205
ftp,10.50.50.44,21,10.64.105.188,2139,success,2017-11-27 09:19:13,1234
postgresql,10.7.133.20,5432,10.64.105.133,2313,success,2017-11-27 09:19:19,1132
mongodb,10.7.133.15,8005,10.64.105.28,1639,success,2017-11-27 09:19:23,1340
tds,10.7.133.18,54238,10.64.105.42,1812,success,2017-11-27 09:19:31,1391
mysql,10.50.50.26,4443,10.64.105.149,2111,success,2017-11-27 09:19:35,1306
postgresql,10.50.50.29,5432,10.64.105.57,2459,error,2017-11-27 09:19:40,1177
ftp,10.50.50.28,21,10.64.106.34,1814,success,2017-11-27 09:19:42,1210
sftp,10.50.50.28,22,10.64.105.251,2228,success,2017-11-27 09:20:06,1416
tds,10.50.50.26,54238,10.64.105.99,2484,success,2017-11-27 09:20:07,1195
tds,10.50.50.29,54238,10.64.105.237,1962,success,2017-11-27 09:20:10,1178
ftp,10.50.50.28,21,10.64.106.28,2313,error,2017-11-27 09:20:13,1385
tds,10.50.50.43,54238,10.64.105.25,2411,success,2017-11-27 09:20:15,1154
sftp,10.50.50.43,22,10.64.106.20,2501,success,2017-11-27 09:20:17,1459
postgresql,10.50.50.26,5432,10.64.105.220,2237,success,2017-11-27 09:20:53,1450
ssh,10.50.50.26,22,10.64.105.50,1797,success,2017-11-27 09:21:06,1409
mongodb,10.50.50.26,8005,10.64.105.110,1610,success,2017-11-27 09:21:07,1270
sftp,10.50.50.26,22,10.64.106.31,2373,success,2017-11-27 09:21:09,1126
tds,10.50.50.26,54238,10.64.105.117,2031,success,2017-11-27 09:21:11,1193
tds,10.50.50.26,54238,10.64.105.177,2028,success,2017-11-27 09:21:12,1483
sftp,10.7.133.18,22,10.64.105.182,1544,error,2017-11-27 09:21:27,1233
postgresql,10.50.50.26,5432,10.64.105.187,1702,success,2017-11-27 09:21:43,1152
sftp,10.50.50.26,22,10.64.105.76,1533,success,2017-11-27 09:21:54,1305
ftp,10.50.50.26,21,10.64.105.114,1862,success,2017-11-27 09:21:56,1423
mysql,10.50.50.26,4443,10.64.105.129,1737,success,2017-11-27 09:21:56,1207
ssh,10.50.50.29,22,10.64.105.163,2356,success,2017-11-27 09:22:06,1348
ssh,10.50.50.26,22,10.64.105.250,1944,success,2017-11-27 09:22:27,1252
ftp,10.50.50.29,21,10.64.106.18,2431,success,2017-11-27 09:22:39,1339
postgresql,10.50.50.26,5432,10.64.105.70,2308,success,2017-11-27 09:22:43,1330
mysql,10.50.50.26,4443,10.64.105.73,2460,success,2017-11-27 09:22:58,1151
tds,10.50.50.28,54238,10.64.105.103,2401,success,2017-11-27 09:23:13,1357
mongodb,10.50.50.26,8005,10.64.105.30,2489,success,2017-11-27 09:23:26,1362
sftp,10.50.50.26,22,10.64.105.150,2500,success,2017-11-27 09:23:28,1322
