proto,dip,dport,sip,sport,state,time,user
ssh,10.50.50.26,22,10.64.105.137,1836,success,2017-11-21 07:48:00,1224
mysql,10.50.50.26,4443,10.64.105.72,1974,error,2017-11-21 07:48:13,1286
tds,10.50.50.43,54238,10.64.105.107,1557,success,2017-11-21 07:48:37,1145
postgresql,10.50.50.35,5432,10.64.105.75,1541,success,2017-11-21 07:51:48,1359
sftp,10.50.50.38,22,10.64.105.116,1646,success,2017-11-21 07:56:09,1204
mongodb,10.50.50.26,8005,10.64.106.20,1559,success,2017-11-21 07:59:49,1459
sftp,10.50.50.26,22,10.64.105.112,1617,success,2017-11-21 08:00:11,1456
postgresql,10.50.50.28,5432,10.64.105.73,2103,success,2017-11-21 08:00:36,1151
mysql,10.50.50.44,4443,10.64.105.13,2255,success,2017-11-21 08:01:02,1493
mongodb,10.50.50.28,8005,10.64.105.183,1784,success,2017-11-21 08:02:28,1254
tds,10.50.50.26,54238,10.64.105.161,1939,success,2017-11-21 08:05:56,1351
mongodb,10.7.133.15,8005,10.64.105.77,1862,success,2017-11-21 08:06:13,1127
mongodb,10.50.50.26,8005,10.64.105.36,2441,success,2017-11-21 08:08:18,1220
postgresql,10.50.50.26,5432,10.64.105.249,2488,success,2017-11-21 08:08:40,1344
ftp,10.7.133.19,21,10.64.105.143,1890,success,2017-11-21 08:08:41,1142
sftp,10.50.50.29,22,10.64.105.100,1740,success,2017-11-21 08:09:22,1345
mysql,10.50.50.28,4443,10.64.105.58,2257,success,2017-11-21 08:09:24,1457
sftp,10.50.50.26,22,10.64.105.160,2476,success,2017-11-21 08:11:34,1397
mysql,10.50.50.26,4443,10.64.105.242,1984,success,2017-11-21 08:12:48,1140
mongodb,10.50.50.48,8005,10.64.106.21,2087,success,2017-11-21 08:13:35,1449
mongodb,10.50.50.26,8005,10.64.105.25,1983,error,2017-11-21 08:14:13,1154
sftp,10.7.133.15,22,10.64.105.120,2398,success,2017-11-21 08:14:36,1102
mysql,10.50.50.37,4443,10.64.105.70,1596,success,2017-11-21 08:14:39,1330
sftp,10.50.50.28,22,10.64.105.203,2151,success,2017-11-21 08:15:24,1417
ssh,10.50.50.44,22,10.64.106.25,2397,success,2017-11-21 08:16:14,1296
mongodb,10.50.50.43,8005,10.64.105.68,1743,success,2017-11-21 08:16:23,1098
sftp,10.50.50.26,22,10.64.106.45,1606,success,2017-11-21 08:17:04,1484
ssh,10.50.50.29,22,10.64.105.54,2043,success,2017-11-21 08:18:21,1257
ssh,10.50.50.26,22,10.64.105.137,1836,success,2017-11-21 08:18:36,1224
tds,10.50.50.28,54238,10.64.105.74,2272,success,2017-11-21 08:19:41,1486
ftp,10.50.50.26,21,10.64.105.116,1646,success,2017-11-21 08:20:08,1204
mongodb,10.50.50.41,8005,10.64.105.112,1617,success,2017-11-21 08:20:21,1456
ftp,10.50.50.26,21,10.64.105.57,1538,error,2017-11-21 08:21:21,1177
sftp,10.50.50.26,22,10.64.105.72,1974,success,2017-11-21 08:21:29,1286
ssh,10.50.50.26,22,10.64.105.164,1570,success,2017-11-21 08:21:50,1167
mysql,10.50.50.26,4443,10.64.106.36,1865,success,2017-11-21 08:22:12,1147
tds,10.7.133.16,54238,10.64.105.250,2363,success,2017-11-21 08:22:41,1252
mongodb,10.50.50.26,8005,10.64.106.39,1769,success,2017-11-21 08:22:52,1321
mysql,10.50.50.28,4443,10.64.105.30,1860,success,2017-11-21 08:23:44,1362
postgresql,10.7.133.19,5432,10.64.106.20,1559,success,2017-11-21 08:23:51,1459
ftp,10.50.50.38,21,10.64.105.13,2255,success,2017-11-21 08:25:02,1493
sftp,10.50.50.28,22,10.64.105.210,1856,success,2017-11-21 08:25:12,1495
mysql,10.50.50.40,4443,10.64.105.80,1547,success,2017-11-21 08:25:31,1182
postgresql,10.50.50.26,5432,10.64.105.73,2103,success,2017-11-21 08:25:49,1151
ftp,10.50.50.28,21,10.64.105.161,1939,success,2017-11-21 08:26:08,1351
ftp,10.50.50.26,21,10.64.105.129,2152,success,2017-11-21 08:26:09,1207
mongodb,10.50.50.41,8005,10.64.105.245,1597,success,2017-11-21 08:26:22,1191
mongodb,10.7.133.15,8005,10.64.106.51,2330,success,2017-11-21 08:26:23,1466
ssh,10.50.50.29,22,10.64.105.9,2299,success,2017-11-21 08:26:34,1307
postgresql,10.50.50.28,5432,10.64.105.107,1557,success,2017-11-21 08:26:56,1145
mysql,10.50.50.26,4443,10.64.105.138,2449,success,2017-11-21 08:27:17,1382
sftp,10.50.50.28,22,10.64.105.76,1832,success,2017-11-21 08:27:17,1305
ftp,10.50.50.26,21,10.64.105.149,1861,success,2017-11-21 08:27:59,1306
ftp,10.50.50.26,21,10.64.105.177,2400,success,2017-11-21 08:28:46,1483
postgresql,10.7.133.18,5432,10.64.105.41,2390,success,2017-11-21 08:29:00,1477
tds,10.50.50.28,54238,10.64.105.234,2197,success,2017-11-21 08:29:11,1396
ftp,10.50.50.26,21,10.64.105.163,1776,success,2017-11-21 08:29:38,1348
ftp,10.50.50.26,21,10.64.106.31,1979,success,2017-11-21 08:29:52,1126
mongodb,10.7.133.19,8005,10.64.105.197,1931,success,2017-11-21 08:30:22,1230
ssh,10.50.50.26,22,10.64.105.148,1537,success,2017-11-21 08:30:27,1406
mysql,10.50.50.48,4443,10.64.105.100,1740,success,2017-11-21 08:30:38,1345
ssh,10.50.50.29,22,10.64.106.17,1858,success,2017-11-21 08:30:56,1275
tds,10.7.133.16,54238,10.64.105.36,2441,success,2017-11-21 08:30:56,1220
postgresql,10.50.50.26,5432,10.64.105.170,1945,success,2017-11-21 08:31:00,1265
ssh,10.50.50.46,22,10.64.105.110,1827,success,2017-11-21 08:31:11,1270
ssh,10.50.50.26,22,10.64.106.35,1878,success,2017-11-21 08:31:45,1435
mongodb,10.50.50.26,8005,10.64.105.121,1680,success,2017-11-21 08:31:50,1209
ssh,10.50.50.37,22,10.64.106.47,1746,success,2017-11-21 08:32:09,1393
mongodb,10.50.50.43,8005,10.64.105.65,1719,success,2017-11-21 08:32:13,1428
mysql,10.7.133.18,4443,10.64.105.229,1610,success,2017-11-21 08:32:29,1455
ftp,10.50.50.28,21,10.64.105.160,2476,success,2017-11-21 08:32:35,1397
postgresql,10.50.50.48,5432,10.64.105.145,2151,success,2017-11-21 08:32:58,1496
ssh,10.50.50.29,22,10.64.105.249,2488,success,2017-11-21 08:33:52,1344
postgresql,10.50.50.28,5432,10.64.105.104,2331,success,2017-11-21 08:33:54,1197
postgresql,10.50.50.26,5432,10.64.106.34,2211,success,2017-11-21 08:34:02,1210
mysql,10.50.50.26,4443,10.64.105.227,1995,success,2017-11-21 08:35:53,1246
tds,10.50.50.26,54238,10.64.105.131,2192,success,2017-11-21 08:36:04,1278
ssh,10.50.50.28,22,10.64.105.158,1949,success,2017-11-21 08:36:20,1481
tds,10.50.50.28,54238,10.64.105.189,2202,success,2017-11-21 08:36:45,1429
postgresql,10.50.50.26,5432,10.64.105.62,2255,success,2017-11-21 08:36:49,1106
mongodb,10.50.50.29,8005,10.64.105.192,2404,success,2017-11-21 08:36:52,1349
mysql,10.50.50.26,4443,10.64.105.68,1743,success,2017-11-21 08:37:12,1098
sftp,10.50.50.26,22,10.64.105.208,1671,success,2017-11-21 08:37:55,1326
postgresql,10.7.133.15,5432,10.64.105.203,2151,success,2017-11-21 08:38:16,1417
ftp,10.50.50.26,21,10.64.105.184,2302,success,2017-11-21 08:38:21,1425
ssh,10.50.50.26,22,10.64.105.188,1733,success,2017-11-21 08:39:13,1234
mongodb,10.7.133.19,8005,10.64.105.127,2074,success,2017-11-21 08:39:53,1221
mysql,10.50.50.29,4443,10.64.105.183,1784,success,2017-11-21 08:39:55,1254
sftp,10.7.133.15,22,10.64.105.27,2118,success,2017-11-21 08:39:59,1205
tds,10.50.50.26,54238,10.64.105.240,2257,success,2017-11-21 08:40:26,1475
ssh,10.50.50.28,22,10.64.105.212,1629,success,2017-11-21 08:40:41,1189
ssh,10.50.50.48,22,10.64.105.67,2248,success,2017-11-21 08:40:50,1405
sftp,10.50.50.29,22,10.64.105.24,2225,success,2017-11-21 08:40:58,1262
mysql,10.50.50.46,4443,10.64.105.124,2082,success,2017-11-21 08:41:01,1399
ftp,10.50.50.29,21,10.64.105.176,2103,error,2017-11-21 08:41:18,1490
mongodb,10.50.50.26,8005,10.64.105.214,2337,success,2017-11-21 08:42:25,1446
tds,10.50.50.37,54238,10.64.105.155,2198,success,2017-11-21 08:43:19,1129
tds,10.50.50.49,54238,10.64.105.230,2192,success,2017-11-21 08:43:53,1200
ssh,10.50.50.40,22,10.64.105.54,2043,success,2017-11-21 08:44:07,1257
sftp,10.50.50.26,22,10.64.105.112,1617,success,2017-11-21 08:44:08,1456
postgresql,10.7.133.20,5432,10.64.106.21,2087,success,2017-11-21 08:44:33,1449
ssh,10.7.133.15,22,10.64.105.58,2257,success,2017-11-21 08:44:37,1457
mongodb,10.50.50.49,8005,10.64.106.45,1606,success,2017-11-21 08:44:37,1484
postgresql,10.50.50.37,5432,10.64.105.199,1727,success,2017-11-21 08:44:47,1169
postgresql,10.50.50.26,5432,10.64.105.34,2154,success,2017-11-21 08:45:04,1192
mongodb,10.50.50.44,8005,10.64.105.57,1538,success,2017-11-21 08:45:04,1177
tds,10.50.50.28,54238,10.64.105.135,1986,success,2017-11-21 08:45:06,1420
postgresql,10.50.50.28,5432,10.64.105.209,2080,success,2017-11-21 08:45:10,1134
mongodb,10.50.50.28,8005,10.64.106.24,1901,success,2017-11-21 08:45:11,1277
ssh,10.50.50.29,22,10.64.105.151,2157,success,2017-11-21 08:45:16,1087
postgresql,10.50.50.26,5432,10.64.105.187,1864,success,2017-11-21 08:45:41,1152
ssh,10.50.50.26,22,10.64.105.84,2462,success,2017-11-21 08:45:42,1436
ftp,10.50.50.26,21,10.64.105.77,1862,success,2017-11-21 08:46:07,1127
ftp,10.50.50.28,21,10.64.105.190,2484,success,2017-11-21 08:46:10,1103
tds,10.50.50.44,54238,10.64.105.93,1679,success,2017-11-21 08:46:26,1388
sftp,10.50.50.28,22,10.64.105.70,1596,success,2017-11-21 08:46:47,1330
ssh,10.50.50.29,22,10.64.105.82,1778,success,2017-11-21 08:46:58,1060
mongodb,10.50.50.35,8005,10.64.105.48,1542,success,2017-11-21 08:47:44,1153
postgresql,10.50.50.46,5432,10.64.105.30,1860,success,2017-11-21 08:48:17,1362
sftp,10.50.50.26,22,10.64.105.92,2385,success,2017-11-21 08:48:17,1354
postgresql,10.50.50.29,5432,10.64.105.126,2208,success,2017-11-21 08:48:27,1301
mongodb,10.50.50.26,8005,10.64.105.120,2398,success,2017-11-21 08:48:27,1102
tds,10.50.50.26,54238,10.64.105.101,2105,success,2017-11-21 08:48:38,1323
ssh,10.50.50.29,22,10.64.105.157,1729,success,2017-11-21 08:48:47,1303
ssh,10.7.133.19,22,10.64.105.221,1962,success,2017-11-21 08:48:47,1471
ssh,10.50.50.29,22,10.64.105.114,1619,success,2017-11-21 08:48:48,1423
tds,10.50.50.26,54238,10.64.105.242,1984,success,2017-11-21 08:48:52,1140
ssh,10.50.50.29,22,10.64.106.36,1865,success,2017-11-21 08:49:01,1147
tds,10.50.50.26,54238,10.64.105.75,1541,success,2017-11-21 08:49:14,1359
sftp,10.50.50.26,22,10.64.105.25,1983,success,2017-11-21 08:49:29,1154
ftp,10.50.50.28,21,10.64.105.39,1794,success,2017-11-21 08:49:48,1170
postgresql,10.50.50.26,5432,10.64.105.171,2449,success,2017-11-21 08:50:11,1007
sftp,10.50.50.29,22,10.64.105.150,2106,success,2017-11-21 08:50:33,1322
tds,10.50.50.28,54238,10.64.105.9,2299,success,2017-11-21 08:50:49,1307
mongodb,10.50.50.28,8005,10.64.106.48,2211,success,2017-11-21 08:50:58,1460
ssh,10.50.50.26,22,10.64.105.63,2039,success,2017-11-21 08:51:17,1211
tds,10.50.50.46,54238,10.64.105.74,2272,success,2017-11-21 08:51:42,1486
mongodb,10.50.50.26,8005,10.64.106.18,1689,success,2017-11-21 08:51:58,1339
tds,10.50.50.26,54238,10.64.105.154,1712,success,2017-11-21 08:52:06,1313
sftp,10.50.50.49,22,10.64.105.50,2044,success,2017-11-21 08:52:10,1409
ssh,10.50.50.26,22,10.64.105.41,2390,success,2017-11-21 08:52:23,1477
mongodb,10.50.50.26,8005,10.64.105.52,1940,success,2017-11-21 08:52:23,1282
mysql,10.50.50.26,4443,10.64.105.160,2476,success,2017-11-21 08:52:47,1397
postgresql,10.50.50.29,5432,10.64.105.46,1852,success,2017-11-21 08:52:51,1480
mysql,10.50.50.26,4443,10.64.105.78,2021,success,2017-11-21 08:52:51,1343
ssh,10.50.50.28,22,10.64.105.133,1676,success,2017-11-21 08:52:51,1132
mongodb,10.50.50.28,8005,10.64.105.250,2363,success,2017-11-21 08:52:52,1252
ftp,10.7.133.16,21,10.64.105.45,2266,success,2017-11-21 08:52:59,1314
mysql,10.50.50.28,4443,10.64.105.128,2309,success,2017-11-21 08:53:00,1176
sftp,10.7.133.18,22,10.64.105.36,2441,success,2017-11-21 08:53:04,1220
postgresql,10.50.50.29,5432,10.64.105.251,1819,success,2017-11-21 08:53:21,1416
ssh,10.50.50.41,22,10.64.106.25,2397,success,2017-11-21 08:53:34,1296
mongodb,10.50.50.46,8005,10.64.105.103,2114,success,2017-11-21 08:53:47,1357
sftp,10.50.50.37,22,10.64.105.197,1931,success,2017-11-21 08:53:51,1230
sftp,10.50.50.28,22,10.64.105.6,1873,error,2017-11-21 08:54:09,1464
ssh,10.50.50.26,22,10.64.105.87,1695,success,2017-11-21 08:54:12,1373
mysql,10.50.50.36,4443,10.64.105.121,1680,success,2017-11-21 08:54:24,1209
ftp,10.50.50.28,21,10.64.105.140,1596,success,2017-11-21 08:54:30,1328
ssh,10.50.50.29,22,10.64.106.51,2330,success,2017-11-21 08:54:44,1466
mysql,10.50.50.26,4443,10.64.106.20,1559,success,2017-11-21 08:54:46,1459
mongodb,10.50.50.26,8005,10.64.105.165,2261,success,2017-11-21 08:54:53,1183
ssh,10.50.50.26,22,10.64.105.195,2373,success,2017-11-21 08:54:56,1092
sftp,10.50.50.26,22,10.64.105.72,1974,success,2017-11-21 08:55:01,1286
sftp,10.50.50.28,22,10.64.105.109,2350,success,2017-11-21 08:55:18,1263
sftp,10.50.50.26,22,10.64.105.13,2255,success,2017-11-21 08:55:24,1493
ftp,10.50.50.40,21,10.64.105.104,2331,success,2017-11-21 08:55:29,1197
sftp,10.50.50.26,22,10.64.105.193,2245,success,2017-11-21 08:55:42,1494
ftp,10.50.50.28,21,10.64.105.147,1923,success,2017-11-21 08:55:49,1243
postgresql,10.50.50.28,5432,10.64.105.210,1856,success,2017-11-21 08:55:52,1495
mongodb,10.50.50.26,8005,10.64.105.21,2086,success,2017-11-21 08:56:00,1112
tds,10.7.133.16,54238,10.64.105.182,1674,success,2017-11-21 08:56:09,1233
ssh,10.50.50.29,22,10.64.105.245,1597,success,2017-11-21 08:56:13,1191
sftp,10.50.50.38,22,10.64.105.123,1544,success,2017-11-21 08:56:47,1404
mysql,10.50.50.28,4443,10.64.105.164,1570,success,2017-11-21 08:56:58,1167
sftp,10.50.50.29,22,10.64.105.143,1890,success,2017-11-21 08:57:01,1142
tds,10.50.50.29,54238,10.64.105.42,2354,success,2017-11-21 08:57:01,1391
mongodb,10.50.50.28,8005,10.64.105.211,2167,success,2017-11-21 08:57:02,1398
ssh,10.50.50.36,22,10.64.105.107,1557,success,2017-11-21 08:57:17,1145
mysql,10.7.133.16,4443,10.64.105.217,2106,success,2017-11-21 08:57:25,1172
ftp,10.50.50.28,21,10.64.106.28,2011,success,2017-11-21 08:57:26,1385
postgresql,10.50.50.29,5432,10.64.105.18,2383,error,2017-11-21 08:57:48,1223
sftp,10.50.50.46,22,10.64.105.76,1832,success,2017-11-21 08:57:53,1305
ssh,10.50.50.37,22,10.64.105.222,1960,success,2017-11-21 08:57:59,1469
postgresql,10.50.50.26,5432,10.64.105.119,2224,success,2017-11-21 08:58:09,1156
ssh,10.7.133.15,22,10.64.105.153,1746,success,2017-11-21 08:58:43,1308
mysql,10.50.50.26,4443,10.64.105.80,1547,success,2017-11-21 08:58:43,1182
ssh,10.50.50.26,22,10.64.105.44,1812,success,2017-11-21 08:58:53,1281
postgresql,10.50.50.28,5432,10.64.105.170,1945,success,2017-11-21 08:58:58,1265
mysql,10.50.50.26,4443,10.64.105.113,2076,success,2017-11-21 08:58:58,1159
mongodb,10.50.50.26,8005,10.64.106.46,2150,success,2017-11-21 08:59:03,1458
postgresql,10.50.50.26,5432,10.64.105.73,2103,success,2017-11-21 08:59:26,1151
ssh,10.50.50.26,22,10.64.105.142,2291,success,2017-11-21 08:59:33,1113
mongodb,10.50.50.26,8005,10.64.105.28,1961,success,2017-11-21 08:59:38,1340
mysql,10.50.50.28,4443,10.64.105.236,2117,success,2017-11-21 08:59:41,1379
mysql,10.50.50.26,4443,10.64.105.85,1729,success,2017-11-21 08:59:50,1408
postgresql,10.50.50.26,5432,10.64.105.226,2086,success,2017-11-21 09:00:17,1315
ftp,10.50.50.28,21,10.64.105.148,1537,success,2017-11-21 09:00:29,1406
mysql,10.50.50.26,4443,10.64.105.201,1954,success,2017-11-21 09:00:32,1319
mongodb,10.50.50.26,8005,10.64.106.19,1888,success,2017-11-21 09:00:39,1141
sftp,10.7.133.16,22,10.64.105.99,2009,success,2017-11-21 09:00:50,1195
ssh,10.50.50.26,22,10.64.105.129,2152,success,2017-11-21 09:01:01,1207
ftp,10.50.50.28,21,10.64.105.169,2197,success,2017-11-21 09:01:15,1403
tds,10.50.50.29,54238,10.64.105.158,1949,success,2017-11-21 09:01:19,1481
ssh,10.7.133.15,22,10.64.105.163,1776,success,2017-11-21 09:01:22,1348
postgresql,10.50.50.26,5432,10.64.106.39,1769,success,2017-11-21 09:01:25,1321
ssh,10.7.133.16,22,10.64.105.134,2113,success,2017-11-21 09:01:47,1139
ssh,10.50.50.29,22,10.64.105.161,1939,success,2017-11-21 09:01:50,1351
postgresql,10.50.50.26,5432,10.64.105.17,2027,success,2017-11-21 09:02:14,1474
ssh,10.50.50.37,22,10.64.105.203,2151,success,2017-11-21 09:02:15,1417
sftp,10.50.50.38,22,10.64.105.240,2257,success,2017-11-21 09:03:02,1475
ftp,10.50.50.26,21,10.64.105.59,1507,success,2017-11-21 09:03:27,1334
ftp,10.50.50.40,21,10.64.105.159,1659,success,2017-11-21 09:03:34,1336
postgresql,10.50.50.28,5432,10.64.105.16,1940,success,2017-11-21 09:03:37,1440
mongodb,10.50.50.29,8005,10.64.105.189,2202,success,2017-11-21 09:04:06,1429
tds,10.50.50.28,54238,10.64.106.47,1746,success,2017-11-21 09:04:15,1393
postgresql,10.50.50.29,5432,10.64.106.35,1878,success,2017-11-21 09:04:31,1435
ftp,10.7.133.18,21,10.64.105.249,2488,success,2017-11-21 09:04:49,1344
sftp,10.50.50.29,22,10.64.105.67,2248,success,2017-11-21 09:04:53,1405
postgresql,10.50.50.26,5432,10.64.106.31,1979,success,2017-11-21 09:05:21,1126
ftp,10.50.50.29,21,10.64.105.209,2080,success,2017-11-21 09:05:28,1134
ssh,10.50.50.29,22,10.64.105.190,2484,success,2017-11-21 09:06:12,1103
ssh,10.50.50.28,22,10.64.105.199,1727,error,2017-11-21 09:06:15,1169
tds,10.50.50.28,54238,10.64.105.155,2198,success,2017-11-21 09:06:28,1129
ftp,10.50.50.28,21,10.64.105.214,2337,success,2017-11-21 09:06:28,1446
ftp,10.7.133.20,21,10.64.105.138,2449,success,2017-11-21 09:06:37,1382
ftp,10.50.50.26,21,10.64.105.68,1743,error,2017-11-21 09:06:38,1098
ftp,10.50.50.26,21,10.64.105.77,1862,error,2017-11-21 09:06:53,1127
mysql,10.50.50.26,4443,10.64.106.21,2087,success,2017-11-21 09:06:57,1449
mongodb,10.7.133.20,8005,10.64.105.216,2415,success,2017-11-21 09:06:59,1199
ftp,10.50.50.29,21,10.64.105.233,2222,success,2017-11-21 09:06:59,1125
sftp,10.50.50.37,22,10.64.105.137,1836,success,2017-11-21 09:07:44,1224
mysql,10.50.50.28,4443,10.64.105.183,1784,success,2017-11-21 09:07:53,1254
ssh,10.50.50.26,22,10.64.105.192,2404,success,2017-11-21 09:08:10,1349
ssh,10.50.50.26,22,10.64.105.151,2157,success,2017-11-21 09:08:22,1087
postgresql,10.50.50.26,5432,10.64.105.110,1827,success,2017-11-21 09:08:33,1270
mysql,10.50.50.28,4443,10.64.105.187,1864,success,2017-11-21 09:09:12,1152
sftp,10.50.50.26,22,10.64.105.27,2118,success,2017-11-21 09:09:17,1205
ftp,10.50.50.26,21,10.64.105.208,1671,success,2017-11-21 09:09:50,1326
sftp,10.50.50.43,22,10.64.105.3,2151,success,2017-11-21 09:10:10,1217
postgresql,10.7.133.22,5432,10.64.105.135,1986,success,2017-11-21 09:10:19,1420
postgresql,10.50.50.26,5432,10.64.105.65,1719,success,2017-11-21 09:10:22,1428
postgresql,10.50.50.28,5432,10.64.105.58,2257,success,2017-11-21 09:10:32,1457
postgresql,10.50.50.28,5432,10.64.105.188,1733,success,2017-11-21 09:10:36,1234
tds,10.50.50.28,54238,10.64.105.24,2225,error,2017-11-21 09:10:47,1262
mongodb,10.50.50.26,8005,10.64.106.36,1865,success,2017-11-21 09:11:43,1147
mongodb,10.50.50.28,8005,10.64.105.247,1581,success,2017-11-21 09:12:06,1367
mysql,10.50.50.28,4443,10.64.105.57,1538,success,2017-11-21 09:12:11,1177
ftp,10.50.50.29,21,10.64.105.184,2302,success,2017-11-21 09:12:21,1425
mongodb,10.50.50.28,8005,10.64.106.34,2211,success,2017-11-21 09:12:31,1210
postgresql,10.50.50.26,5432,10.64.105.131,2192,success,2017-11-21 09:12:31,1278
mongodb,10.50.50.26,8005,10.64.105.9,2299,error,2017-11-21 09:12:32,1307
ftp,10.50.50.37,21,10.64.105.101,2105,success,2017-11-21 09:12:35,1323
ftp,10.50.50.26,21,10.64.105.157,1729,success,2017-11-21 09:12:51,1303
postgresql,10.50.50.48,5432,10.64.105.145,2151,success,2017-11-21 09:12:53,1496
tds,10.50.50.28,54238,10.64.105.48,1542,success,2017-11-21 09:13:04,1153
tds,10.50.50.37,54238,10.64.105.227,1995,success,2017-11-21 09:13:53,1246
ssh,10.7.133.16,22,10.64.105.176,2103,success,2017-11-21 09:14:38,1490
ssh,10.50.50.29,22,10.64.105.127,2074,error,2017-11-21 09:14:57,1221
mongodb,10.50.50.28,8005,10.64.105.124,2082,success,2017-11-21 09:15:03,1399
mongodb,10.50.50.41,8005,10.64.105.150,2106,success,2017-11-21 09:15:06,1322
mysql,10.50.50.28,4443,10.64.105.49,1658,success,2017-11-21 09:15:08,1202
mongodb,10.50.50.37,8005,10.64.106.27,1755,success,2017-11-21 09:15:09,1350
ftp,10.50.50.26,21,10.64.105.230,2192,success,2017-11-21 09:15:25,1200
mongodb,10.50.50.26,8005,10.64.106.17,1858,success,2017-11-21 09:15:36,1275
ftp,10.50.50.48,21,10.64.105.34,2154,success,2017-11-21 09:15:39,1192
ssh,10.50.50.40,22,10.64.105.100,1740,error,2017-11-21 09:16:57,1345
ssh,10.50.50.26,22,10.64.105.220,1876,success,2017-11-21 09:17:19,1450
tds,10.50.50.26,54238,10.64.106.45,1606,success,2017-11-21 09:17:22,1484
mysql,10.50.50.28,4443,10.64.105.109,2350,error,2017-11-21 09:17:27,1263
postgresql,10.50.50.26,5432,10.64.105.103,2114,success,2017-11-21 09:17:45,1357
postgresql,10.50.50.44,5432,10.64.105.93,1679,success,2017-11-21 09:17:49,1388
sftp,10.50.50.26,22,10.64.105.217,2106,success,2017-11-21 09:17:54,1172
mysql,10.50.50.29,4443,10.64.105.212,1629,success,2017-11-21 09:18:00,1189
postgresql,10.50.50.26,5432,10.64.105.238,2482,success,2017-11-21 09:18:01,1115
ftp,10.50.50.28,21,10.64.105.45,2266,success,2017-11-21 09:18:38,1314
tds,10.50.50.37,54238,10.64.106.48,2211,success,2017-11-21 09:18:45,1460
mysql,10.50.50.29,4443,10.64.105.154,1712,success,2017-11-21 09:19:06,1313
ssh,10.50.50.28,22,10.64.105.36,2441,success,2017-11-21 09:19:22,1220
postgresql,10.50.50.28,5432,10.64.105.164,1570,error,2017-11-21 09:19:46,1167
tds,10.50.50.37,54238,10.64.105.112,1617,success,2017-11-21 09:19:53,1456
ftp,10.50.50.45,21,10.64.106.18,1689,success,2017-11-21 09:19:57,1339
mongodb,10.50.50.26,8005,10.64.105.237,2047,success,2017-11-21 09:20:22,1178
postgresql,10.50.50.28,5432,10.64.105.117,2317,success,2017-11-21 09:20:38,1193
ssh,10.50.50.29,22,10.64.105.221,1962,success,2017-11-21 09:21:16,1471
mysql,10.50.50.26,4443,10.64.105.82,1778,error,2017-11-21 09:21:19,1060
tds,10.7.133.16,54238,10.64.105.72,1974,success,2017-11-21 09:21:23,1286
ssh,10.50.50.29,22,10.64.105.107,1557,success,2017-11-21 09:21:32,1145
tds,10.50.50.28,54238,10.64.105.129,2152,success,2017-11-21 09:21:35,1207
tds,10.50.50.26,54238,10.64.105.84,2462,success,2017-11-21 09:21:44,1436
postgresql,10.7.133.16,5432,10.64.105.42,2354,success,2017-11-21 09:21:44,1391
sftp,10.50.50.29,22,10.64.105.200,2313,success,2017-11-21 09:21:57,1299
mysql,10.50.50.31,4443,10.64.106.24,1901,success,2017-11-21 09:22:02,1277
ssh,10.50.50.26,22,10.64.105.30,1860,success,2017-11-21 09:22:03,1362
postgresql,10.50.50.28,5432,10.64.106.20,1559,success,2017-11-21 09:22:19,1459
ssh,10.50.50.38,22,10.64.105.85,1729,success,2017-11-21 09:22:32,1408
mongodb,10.50.50.29,8005,10.64.105.13,2255,success,2017-11-21 09:22:42,1493
