stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length
2017-11-11 03:00:30,2017-11-11 03:00:31,ssh,10.7.133.16,22,10.5.71.60,5722,60248,23470
2017-11-11 03:00:30,2017-11-11 03:00:33,ssh,10.7.133.16,22,10.5.71.60,5722,34906,25284
2017-11-11 03:00:31,2017-11-11 03:00:31,ssh,10.7.133.16,22,10.5.71.60,5722,52629,29660
2017-11-11 03:00:31,2017-11-11 03:00:36,ssh,10.7.133.21,22,10.50.50.26,2336,37783,9147
2017-11-11 03:00:31,2017-11-11 03:00:33,ssh,10.7.133.16,22,10.50.50.46,4718,50275,9777
2017-11-11 03:00:32,2017-11-11 03:00:37,ssh,10.7.133.19,22,10.50.50.31,4655,57834,3619
2017-11-11 03:00:32,2017-11-11 03:00:33,ssh,10.7.133.17,22,10.50.50.44,2610,48531,16484
2017-11-11 03:00:32,2017-11-11 03:00:32,ssh,10.7.133.15,22,10.63.120.70,2147,48088,22878
2017-11-11 03:00:32,2017-11-11 03:00:36,ssh,10.7.133.16,22,10.5.71.60,5722,38530,20710
2017-11-11 03:00:32,2017-11-11 03:00:35,ssh,10.7.133.16,22,10.50.50.46,4718,48902,30107
2017-11-11 03:00:33,2017-11-11 03:00:37,ssh,10.7.133.16,22,10.50.50.37,4757,36181,9197
2017-11-11 03:00:33,2017-11-11 03:00:38,ssh,10.7.133.16,22,10.50.50.46,4718,43055,5057
2017-11-11 03:00:34,2017-11-11 03:00:35,ssh,10.7.133.15,22,10.63.120.70,2147,45062,11917
2017-11-11 03:00:34,2017-11-11 03:00:39,ssh,10.7.133.16,22,10.50.50.46,4718,49920,14296
2017-11-11 03:00:35,2017-11-11 03:00:36,ssh,10.7.133.15,22,10.63.120.70,2147,35931,23387
2017-11-11 03:00:35,2017-11-11 03:00:37,ssh,10.7.133.21,22,10.50.50.26,2336,50953,638
2017-11-11 03:00:35,2017-11-11 03:00:35,ssh,10.7.133.19,22,10.50.50.31,4655,58329,500
2017-11-11 03:00:35,2017-11-11 03:00:38,ssh,10.7.133.16,22,10.50.50.37,4757,43157,6417
2017-11-11 03:00:35,2017-11-11 03:00:37,ssh,10.7.133.17,22,10.50.50.44,2610,43409,8073
2017-11-11 03:00:36,2017-11-11 03:00:37,ssh,10.7.133.16,22,10.5.71.60,5722,55393,20435
2017-11-11 03:00:37,2017-11-11 03:00:42,ssh,10.7.133.21,22,10.50.50.26,2336,52336,30492
2017-11-11 03:00:37,2017-11-11 03:00:38,ssh,10.7.133.15,22,10.63.120.70,2147,43767,5979
2017-11-11 03:00:38,2017-11-11 03:00:42,ssh,10.7.133.19,22,10.50.50.31,4655,34598,7147
2017-11-11 03:00:38,2017-11-11 03:00:42,ssh,10.7.133.16,22,10.50.50.46,4718,36894,20418
2017-11-11 03:00:39,2017-11-11 03:00:40,ssh,10.7.133.16,22,10.50.50.37,4757,35424,7296
2017-11-11 03:00:39,2017-11-11 03:00:42,ssh,10.7.133.17,22,10.50.50.44,2610,38977,26687
2017-11-11 03:00:39,2017-11-11 03:00:41,ssh,10.7.133.21,22,10.50.50.26,2336,60489,4867
2017-11-11 03:00:39,2017-11-11 03:00:41,ssh,10.7.133.16,22,10.5.71.60,5722,38279,12608
2017-11-11 03:00:40,2017-11-11 03:00:43,ssh,10.7.133.16,22,10.50.50.37,4757,54105,4368
2017-11-11 03:00:40,2017-11-11 03:00:42,ssh,10.7.133.19,22,10.50.50.31,4655,62553,4972
2017-11-11 03:00:41,2017-11-11 03:00:44,ssh,10.7.133.16,22,10.5.71.60,5722,35451,16485
2017-11-11 03:00:42,2017-11-11 03:00:47,ssh,10.7.133.15,22,10.63.120.70,2147,43541,32304
2017-11-11 03:00:42,2017-11-11 03:00:44,ssh,10.7.133.19,22,10.50.50.31,4655,45041,15680
2017-11-11 03:00:42,2017-11-11 03:00:43,ssh,10.7.133.16,22,10.50.50.46,4718,38379,24220
2017-11-11 03:00:43,2017-11-11 03:00:44,ssh,10.7.133.17,22,10.50.50.44,2610,41059,1382
2017-11-11 03:00:43,2017-11-11 03:00:46,ssh,10.7.133.19,22,10.50.50.31,4655,50487,1457
2017-11-11 03:00:43,2017-11-11 03:00:47,ssh,10.7.133.21,22,10.50.50.26,2336,55785,31024
2017-11-11 03:00:44,2017-11-11 03:00:48,ssh,10.7.133.17,22,10.50.50.44,2610,40120,28678
2017-11-11 03:00:44,2017-11-11 03:00:47,ssh,10.7.133.16,22,10.50.50.37,4757,64609,22785
2017-11-11 03:00:44,2017-11-11 03:00:45,ssh,10.7.133.16,22,10.5.71.60,5722,64794,6133
2017-11-11 03:00:44,2017-11-11 03:00:45,ssh,10.7.133.16,22,10.50.50.46,4718,51043,8521
2017-11-11 03:00:45,2017-11-11 03:00:46,ssh,10.7.133.15,22,10.63.120.70,2147,48690,7270
2017-11-11 03:00:46,2017-11-11 03:00:49,ssh,10.7.133.19,22,10.50.50.31,4655,57105,14153
2017-11-11 03:00:46,2017-11-11 03:00:47,ssh,10.7.133.16,22,10.50.50.37,4757,46663,17945
2017-11-11 03:00:46,2017-11-11 03:00:48,ssh,10.7.133.16,22,10.50.50.46,4718,42811,3019
2017-11-11 03:00:46,2017-11-11 03:00:47,ssh,10.7.133.21,22,10.50.50.26,2336,51552,5774
2017-11-11 03:00:47,2017-11-11 03:00:48,ssh,10.7.133.16,22,10.5.71.60,5722,58204,13938
2017-11-11 03:00:48,2017-11-11 03:00:50,ssh,10.7.133.17,22,10.50.50.44,2610,59974,28541
2017-11-11 03:00:49,2017-11-11 03:00:51,ssh,10.7.133.19,22,10.50.50.31,4655,54105,23701
2017-11-11 03:00:50,2017-11-11 03:00:55,ssh,10.7.133.15,22,10.63.120.70,2147,53905,20902
2017-11-11 03:00:50,2017-11-11 03:00:53,ssh,10.7.133.21,22,10.50.50.26,2336,46772,4437
2017-11-11 03:00:51,2017-11-11 03:00:54,ssh,10.7.133.16,22,10.50.50.46,4718,47825,14916
2017-11-11 03:00:51,2017-11-11 03:00:52,ssh,10.7.133.16,22,10.5.71.60,5722,64043,6524
2017-11-11 03:00:52,2017-11-11 03:00:56,ssh,10.7.133.19,22,10.50.50.31,4655,49394,10100
2017-11-11 03:00:53,2017-11-11 03:00:55,ssh,10.7.133.16,22,10.50.50.46,4718,60031,28839
2017-11-11 03:00:53,2017-11-11 03:00:54,ssh,10.7.133.21,22,10.50.50.26,2336,51266,8354
2017-11-11 03:00:56,2017-11-11 03:00:57,ssh,10.7.133.16,22,10.5.71.60,5722,63163,3538
2017-11-11 03:00:57,2017-11-11 03:01:01,ssh,10.7.133.21,22,10.50.50.26,2336,46503,30543
2017-11-11 03:00:57,2017-11-11 03:01:02,ssh,10.7.133.16,22,10.5.71.60,5722,34038,13820
2017-11-11 03:00:57,2017-11-11 03:01:02,ssh,10.7.133.16,22,10.5.71.60,5722,37907,14415
2017-11-11 03:00:59,2017-11-11 03:01:00,ssh,10.7.133.21,22,10.50.50.26,2336,47621,12151
2017-11-11 03:01:02,2017-11-11 03:01:03,ssh,10.7.133.21,22,10.50.50.26,2336,63556,29727
2017-11-11 03:01:05,2017-11-11 03:01:08,ssh,10.7.133.21,22,10.50.50.26,2336,46407,901
2017-11-11 03:01:10,2017-11-11 03:01:11,ssh,10.7.133.21,22,10.50.50.26,2336,53194,18211
2017-11-11 03:01:12,2017-11-11 03:01:15,ssh,10.7.133.21,22,10.50.50.26,2336,46905,25986
2017-11-11 03:01:16,2017-11-11 03:01:17,ssh,10.7.133.21,22,10.50.50.26,2336,62047,548
2017-11-11 04:00:00,2017-11-11 04:12:55,smtp,10.5.71.60,25,10.1.4.17,49164,143,351
2017-11-11 04:00:00,2017-11-11 04:18:47,smtp,10.5.71.60,25,10.1.4.17,49213,172,246
2017-11-11 04:00:00,2017-11-11 04:11:32,smtp,10.5.71.60,25,10.1.4.17,49221,107,292
2017-11-11 04:00:00,2017-11-11 04:18:28,smtp,10.5.71.60,25,10.1.4.17,49218,199,122
2017-11-11 04:00:00,2017-11-11 04:17:51,smtp,10.5.71.60,25,10.1.4.17,49197,133,267
2017-11-11 04:00:00,2017-11-11 04:11:37,smtp,10.5.71.60,25,10.1.4.17,49234,125,373
2017-11-11 04:00:00,2017-11-11 04:12:35,smtp,10.5.71.60,25,10.1.4.17,49237,111,292
2017-11-11 04:00:00,2017-11-11 04:15:59,smtp,10.5.71.60,25,10.1.4.17,49202,165,129
2017-11-11 04:00:00,2017-11-11 04:11:09,smtp,10.5.71.60,25,10.1.4.17,49185,161,104
2017-11-11 04:00:00,2017-11-11 04:13:09,smtp,10.5.71.60,25,10.1.4.17,49173,140,221
2017-11-11 04:00:00,2017-11-11 04:14:51,smtp,10.5.71.60,25,10.1.4.17,49207,192,298
2017-11-11 04:00:00,2017-11-11 04:19:08,smtp,10.5.71.60,25,10.1.4.17,49210,100,120
2017-11-11 04:00:00,2017-11-11 04:11:19,smtp,10.5.71.60,25,10.1.4.17,49200,146,331
2017-11-11 04:00:00,2017-11-11 04:11:18,smtp,10.5.71.60,25,10.1.4.17,49195,156,277
2017-11-11 04:00:00,2017-11-11 04:18:26,smtp,10.5.71.60,25,10.1.4.17,49213,108,375
2017-11-11 04:00:00,2017-11-11 04:13:30,smtp,10.5.71.60,25,10.1.4.17,49210,186,197
2017-11-11 04:00:00,2017-11-11 04:12:02,smtp,10.5.71.60,25,10.1.4.17,49252,153,192
2017-11-11 04:00:00,2017-11-11 04:16:18,smtp,10.5.71.60,25,10.1.4.17,49200,106,309
2017-11-11 04:00:00,2017-11-11 04:16:07,smtp,10.5.71.60,25,10.1.4.17,49168,145,326
2017-11-11 07:22:12,2017-11-11 07:22:22,ssh,101.6.6.177,22,10.50.50.29,5810,140009748,6799
2017-11-11 07:22:12,2017-11-11 07:22:22,mongodb,10.50.50.29,8005,10.64.105.75,2309,3161,2094
2017-11-11 07:22:22,2017-11-11 07:22:32,mongodb,10.50.50.29,8005,10.64.105.75,2309,5286,60006819
2017-11-11 07:22:32,2017-11-11 07:22:42,mongodb,10.50.50.29,8005,10.64.105.75,2309,4359,120008835
2017-11-11 07:22:42,2017-11-11 07:22:52,ssh,112.124.39.54,22,10.50.50.29,5646,100002922,6561
2017-11-11 07:37:18,2017-11-11 07:37:28,ssh,10.50.50.28,22,10.64.106.34,2499,5795,120007333
2017-11-11 07:37:18,2017-11-11 07:37:28,ssh,10.50.50.28,22,10.64.106.34,2499,1512,9909
2017-11-11 07:37:28,2017-11-11 07:37:38,ssh,10.50.50.28,22,10.64.106.34,2499,166,30008981
2017-11-11 07:37:38,2017-11-11 07:37:48,ssh,219.216.128.25,22,10.50.50.28,5413,60005522,5452
2017-11-11 07:49:42,2017-11-11 07:49:52,mysql,10.50.50.41,4443,10.64.105.75,2309,312,3516
2017-11-11 08:08:58,2017-11-11 08:09:08,mongodb,10.50.50.26,8005,10.64.105.72,2340,22,4412
2017-11-11 08:08:58,2017-11-11 08:09:08,mongodb,10.50.50.26,8005,10.64.105.72,2340,30007503,7496
2017-11-11 08:09:08,2017-11-11 08:09:18,ssh,219.216.128.25,22,10.50.50.26,5078,120008135,2617
2017-11-11 08:09:18,2017-11-11 08:09:28,mongodb,10.50.50.26,8005,10.64.105.72,2340,7977,180006117
2017-11-11 08:09:28,2017-11-11 08:09:38,ssh,219.216.128.25,22,10.50.50.26,5137,120004912,5731
2017-11-11 08:13:49,2017-11-11 08:13:59,tds,10.50.50.28,54238,10.64.105.100,1613,2078,158
2017-11-11 08:15:02,2017-11-11 08:15:12,ssh,219.216.128.25,22,10.50.50.26,5745,80005680,5496
2017-11-11 08:15:02,2017-11-11 08:15:12,ftp,10.50.50.26,21,10.64.106.34,2499,1164,2913
2017-11-11 08:17:07,2017-11-11 08:17:17,ssh,219.216.128.25,22,10.50.50.28,5469,100000581,9854
2017-11-11 08:17:07,2017-11-11 08:17:17,ftp,10.50.50.28,21,10.64.105.75,2309,1827,8700
2017-11-11 08:17:17,2017-11-11 08:17:27,ftp,10.50.50.28,21,10.64.105.75,2309,60006073,7135
2017-11-11 08:17:27,2017-11-11 08:17:37,ftp,10.50.50.28,21,10.64.105.75,2309,7341,120001275
2017-11-11 08:27:53,2017-11-11 08:28:03,tds,10.50.50.28,54238,10.64.105.145,1509,465,4384
2017-11-11 08:27:53,2017-11-11 08:28:03,tds,10.50.50.28,54238,10.64.105.145,1509,8869,240009232
2017-11-11 08:31:54,2017-11-11 08:32:04,tds,10.50.50.26,54238,10.64.105.67,2469,150008979,6414
2017-11-11 08:31:54,2017-11-11 08:32:04,tds,10.50.50.26,54238,10.64.105.67,2469,2482,8278
2017-11-11 08:32:04,2017-11-11 08:32:14,ssh,219.216.128.25,22,10.50.50.26,5907,8393,80008061
2017-11-11 08:32:14,2017-11-11 08:32:24,tds,10.50.50.26,54238,10.64.105.67,2469,5170,120007422
2017-11-11 08:32:24,2017-11-11 08:32:34,ssh,50.232.28.10,22,10.50.50.26,5071,20006772,2799
2017-11-11 08:40:33,2017-11-11 08:40:43,ftp,10.50.50.29,21,10.64.105.188,2152,4021,9946
2017-11-11 08:40:33,2017-11-11 08:40:43,ssh,219.216.128.25,22,10.50.50.29,5761,20008036,1844
2017-11-11 08:40:43,2017-11-11 08:40:53,ssh,208.43.231.9,22,10.50.50.29,5250,160002476,1999
2017-11-11 08:40:53,2017-11-11 08:41:03,ssh,104.17.108.77,22,10.50.50.29,5163,7611,20006094
2017-11-11 08:41:03,2017-11-11 08:41:13,ftp,10.50.50.29,21,10.64.105.188,2152,30005549,5368
2017-11-11 08:41:27,2017-11-11 08:41:37,ssh,91.240.109.42,22,10.50.50.26,5957,711,120003844
2017-11-11 08:41:27,2017-11-11 08:41:37,ftp,10.50.50.26,21,10.64.105.72,2340,2546,3798
2017-11-11 08:41:37,2017-11-11 08:41:47,ssh,101.6.6.177,22,10.50.50.26,5604,120008431,4734
2017-11-11 08:43:18,2017-11-11 08:43:28,sftp,10.50.50.37,22,10.64.106.34,2499,5227,60002460
2017-11-11 08:43:18,2017-11-11 08:43:28,sftp,10.50.50.37,22,10.64.106.34,2499,790,4477
2017-11-11 08:43:28,2017-11-11 08:43:38,sftp,10.50.50.37,22,10.64.106.34,2499,60003630,870
2017-11-11 08:43:38,2017-11-11 08:43:48,sftp,10.50.50.37,22,10.64.106.34,2499,120003457,2465
2017-11-11 08:43:48,2017-11-11 08:43:58,ssh,219.216.128.25,22,10.50.50.37,5973,120001208,7679
2017-11-11 08:44:47,2017-11-11 08:44:57,postgresql,10.50.50.26,5432,10.64.105.75,2309,2015,120001243
2017-11-11 08:44:47,2017-11-11 08:44:57,postgresql,10.50.50.26,5432,10.64.105.75,2309,1415,4342
2017-11-11 08:44:57,2017-11-11 08:45:07,ssh,219.216.128.25,22,10.50.50.26,5345,1529,20000526
2017-11-11 08:47:11,2017-11-11 08:47:21,mongodb,10.50.50.29,8005,10.64.105.100,1613,4598,102
2017-11-11 08:48:44,2017-11-11 08:48:54,mongodb,10.50.50.29,8005,10.64.105.226,1975,752,439
2017-11-11 08:48:44,2017-11-11 08:48:54,mongodb,10.50.50.29,8005,10.64.105.226,1975,120000112,5182
2017-11-11 08:51:14,2017-11-11 08:51:24,postgresql,10.50.50.48,5432,10.64.105.145,1509,2380,197
2017-11-11 08:54:42,2017-11-11 08:54:52,ssh,10.50.50.26,22,10.64.105.78,1976,5433,210009422
2017-11-11 08:54:42,2017-11-11 08:54:52,ssh,10.50.50.26,22,10.64.105.78,1976,2012,8217
2017-11-11 08:54:52,2017-11-11 08:55:02,ssh,10.50.50.26,22,10.64.105.78,1976,1931,180001749
2017-11-11 08:55:02,2017-11-11 08:55:12,ssh,219.216.128.25,22,10.50.50.26,5103,2281,20002089
2017-11-11 08:56:34,2017-11-11 08:56:44,mysql,10.50.50.29,4443,10.64.105.92,2047,319,4383
2017-11-11 08:56:34,2017-11-11 08:56:44,mysql,10.50.50.29,4443,10.64.105.92,2047,60006617,529
2017-11-11 08:56:44,2017-11-11 08:56:54,mysql,10.50.50.29,4443,10.64.105.92,2047,90008439,3935
2017-11-11 08:56:54,2017-11-11 08:57:04,ssh,128.195.135.4,22,10.50.50.29,5910,60004279,5294
2017-11-11 08:57:04,2017-11-11 08:57:14,mysql,10.50.50.29,4443,10.64.105.92,2047,2016,240004759
2017-11-11 08:57:42,2017-11-11 08:57:52,ssh,219.216.128.25,22,10.50.50.28,5042,916,80000543
2017-11-11 08:57:42,2017-11-11 08:57:52,tds,10.50.50.28,54238,10.64.105.211,2085,2876,2245
2017-11-11 08:57:52,2017-11-11 08:58:02,ssh,202.141.176.110,22,10.50.50.28,5361,40006688,8932
