proto,dip,dport,sip,sport,state,time,user
mysql,10.50.50.28,4443,10.64.105.104,2051,success,2017-11-20 08:33:07,1197
ssh,10.50.50.26,22,10.64.105.234,1787,success,2017-11-20 08:33:13,1396
ssh,10.50.50.37,22,10.64.105.137,2183,success,2017-11-20 08:33:19,1224
mongodb,10.50.50.29,8005,10.64.105.131,1730,success,2017-11-20 08:33:22,1278
ftp,10.50.50.37,21,10.64.105.148,2419,success,2017-11-20 08:33:40,1406
postgresql,10.50.50.29,5432,10.64.105.250,2009,success,2017-11-20 08:34:23,1252
postgresql,10.50.50.26,5432,10.64.105.227,2274,success,2017-11-20 08:34:43,1246
sftp,10.50.50.26,22,10.64.105.200,2390,success,2017-11-20 08:35:05,1299
tds,10.50.50.43,54238,10.64.106.39,2440,success,2017-11-20 08:35:29,1321
ssh,10.50.50.29,22,10.64.105.135,1701,success,2017-11-20 08:35:32,1420
tds,10.50.50.28,54238,10.64.105.230,2047,success,2017-11-20 08:35:34,1200
sftp,10.7.133.22,22,10.64.105.31,2492,success,2017-11-20 08:36:12,1100
ssh,10.50.50.29,22,10.64.105.124,2067,success,2017-11-20 08:36:58,1399
postgresql,10.50.50.44,5432,10.64.106.36,2091,success,2017-11-20 08:37:16,1147
ftp,10.50.50.26,21,10.64.105.240,2150,success,2017-11-20 08:37:24,1475
ssh,10.50.50.26,22,10.64.105.249,1706,success,2017-11-20 08:37:42,1344
mysql,10.50.50.26,4443,10.64.105.212,1549,success,2017-11-20 08:37:58,1189
mysql,10.50.50.26,4443,10.64.105.158,2217,success,2017-11-20 08:38:25,1481
tds,10.50.50.29,54238,10.64.106.17,2297,success,2017-11-20 08:38:29,1275
postgresql,10.50.50.49,5432,10.64.105.62,1655,success,2017-11-20 08:38:38,1106
ssh,10.50.50.26,22,10.64.105.157,2454,success,2017-11-20 08:38:41,1303
ssh,10.50.50.29,22,10.64.105.151,1576,success,2017-11-20 08:39:14,1087
sftp,10.50.50.26,22,10.64.105.121,1622,success,2017-11-20 08:39:23,1209
ftp,10.50.50.37,21,10.64.105.203,2441,success,2017-11-20 08:39:35,1417
mongodb,10.50.50.26,8005,10.64.105.209,1582,error,2017-11-20 08:40:39,1134
ftp,10.50.50.28,21,10.64.105.127,2319,success,2017-11-20 08:40:44,1221
mongodb,10.50.50.26,8005,10.64.105.78,2118,success,2017-11-20 08:41:12,1343
mysql,10.7.133.22,4443,10.64.105.112,1861,success,2017-11-20 08:41:20,1456
postgresql,10.50.50.26,5432,10.64.105.192,1814,success,2017-11-20 08:41:21,1349
sftp,10.50.50.26,22,10.64.105.208,1834,success,2017-11-20 08:41:22,1326
ftp,10.50.50.28,21,10.64.105.214,1749,error,2017-11-20 08:41:26,1446
mysql,10.50.50.29,4443,10.64.105.184,2213,success,2017-11-20 08:41:33,1425
tds,10.50.50.26,54238,10.64.105.155,1924,success,2017-11-20 08:41:45,1129
postgresql,10.50.50.26,5432,10.64.105.164,1881,success,2017-11-20 08:41:57,1167
sftp,10.7.133.18,22,10.64.106.34,1858,success,2017-11-20 08:42:11,1210
ssh,10.50.50.43,22,10.64.106.20,1637,success,2017-11-20 08:42:50,1459
mongodb,10.50.50.29,8005,10.64.105.73,2163,success,2017-11-20 08:43:23,1151
ssh,10.50.50.28,22,10.64.105.27,2223,success,2017-11-20 08:43:32,1205
postgresql,10.50.50.26,5432,10.64.105.238,1640,success,2017-11-20 08:43:44,1115
mysql,10.50.50.26,4443,10.64.106.24,1839,success,2017-11-20 08:43:51,1277
mongodb,10.50.50.26,8005,10.64.105.221,2159,success,2017-11-20 08:45:07,1471
ssh,10.50.50.26,22,10.64.105.21,1846,success,2017-11-20 08:45:22,1112
mongodb,10.50.50.26,8005,10.64.105.197,1912,success,2017-11-20 08:45:42,1230
postgresql,10.50.50.26,5432,10.64.105.149,1810,success,2017-11-20 08:46:30,1306
postgresql,10.50.50.28,5432,10.64.105.92,1694,success,2017-11-20 08:46:49,1354
ssh,10.50.50.26,22,10.64.105.226,1601,success,2017-11-20 08:47:11,1315
ftp,10.7.133.15,21,10.64.105.126,1937,success,2017-11-20 08:47:13,1301
sftp,10.50.50.29,22,10.64.105.93,2188,success,2017-11-20 08:47:20,1388
postgresql,10.50.50.40,5432,10.64.106.46,1538,success,2017-11-20 08:47:33,1458
postgresql,10.50.50.29,5432,10.64.105.134,2112,success,2017-11-20 08:47:52,1139
sftp,10.50.50.28,22,10.64.105.110,1510,success,2017-11-20 08:48:02,1270
sftp,10.50.50.26,22,10.64.105.48,1514,success,2017-11-20 08:48:22,1153
ssh,10.50.50.26,22,10.64.105.54,2449,success,2017-11-20 08:48:29,1257
postgresql,10.50.50.26,5432,10.64.105.145,1509,success,2017-11-20 08:48:40,1496
sftp,10.50.50.28,22,10.64.105.84,2103,success,2017-11-20 08:48:42,1436
tds,10.50.50.26,54238,10.64.105.77,1954,success,2017-11-20 08:48:42,1127
ftp,10.50.50.37,21,10.64.105.6,2400,success,2017-11-20 08:48:51,1464
sftp,10.50.50.29,22,10.64.105.189,1720,success,2017-11-20 08:49:07,1429
ssh,10.7.133.18,22,10.64.105.41,1593,success,2017-11-20 08:49:16,1477
mysql,10.50.50.26,4443,10.64.106.25,2283,success,2017-11-20 08:49:21,1296
mongodb,10.50.50.43,8005,10.64.105.183,2077,success,2017-11-20 08:49:22,1254
mongodb,10.50.50.28,8005,10.64.105.74,2287,success,2017-11-20 08:49:27,1486
mysql,10.50.50.26,4443,10.64.105.213,2154,success,2017-11-20 08:49:35,1491
tds,10.50.50.40,54238,10.64.105.45,1854,success,2017-11-20 08:49:52,1314
postgresql,10.50.50.28,5432,10.64.106.21,1862,success,2017-11-20 08:50:12,1449
tds,10.50.50.29,54238,10.64.105.210,1956,success,2017-11-20 08:50:32,1495
mysql,10.50.50.28,4443,10.64.105.67,2492,success,2017-11-20 08:50:36,1405
ssh,10.7.133.21,22,10.64.105.39,1757,success,2017-11-20 08:51:00,1170
sftp,10.50.50.28,22,10.64.105.150,2097,success,2017-11-20 08:51:12,1322
mysql,10.50.50.29,4443,10.64.105.195,1768,success,2017-11-20 08:51:15,1092
ftp,10.50.50.26,21,10.64.105.188,2211,success,2017-11-20 08:51:35,1234
mongodb,10.50.50.28,8005,10.64.105.36,1721,error,2017-11-20 08:51:43,1220
postgresql,10.50.50.29,5432,10.64.106.48,2510,success,2017-11-20 08:52:09,1460
sftp,10.50.50.40,22,10.64.105.109,2028,success,2017-11-20 08:52:13,1263
sftp,10.50.50.26,22,10.64.105.133,2411,success,2017-11-20 08:52:36,1132
ftp,10.50.50.29,21,10.64.105.70,1786,success,2017-11-20 08:52:41,1330
mongodb,10.50.50.39,8005,10.64.105.154,1714,success,2017-11-20 08:52:59,1313
postgresql,10.50.50.44,5432,10.64.105.57,1754,success,2017-11-20 08:53:10,1177
ftp,10.50.50.26,21,10.64.105.25,2084,success,2017-11-20 08:53:47,1154
ssh,10.50.50.26,22,10.64.106.18,1879,success,2017-11-20 08:53:51,1339
ssh,10.50.50.46,22,10.64.105.116,1684,error,2017-11-20 08:53:52,1204
ssh,10.50.50.26,22,10.64.105.236,1632,success,2017-11-20 08:54:02,1379
mongodb,10.50.50.26,8005,10.64.105.80,1778,success,2017-11-20 08:54:03,1182
mongodb,10.50.50.26,8005,10.64.105.140,2087,success,2017-11-20 08:54:16,1328
postgresql,10.50.50.43,5432,10.64.105.68,1809,success,2017-11-20 08:54:17,1098
ftp,10.50.50.29,21,10.64.105.216,1886,success,2017-11-20 08:54:21,1199
postgresql,10.50.50.48,5432,10.64.105.193,1588,success,2017-11-20 08:54:22,1494
mongodb,10.7.133.15,8005,10.64.105.120,1561,success,2017-11-20 08:54:32,1102
ssh,10.50.50.26,22,10.64.105.52,1930,success,2017-11-20 08:54:53,1282
postgresql,10.50.50.48,5432,10.64.105.100,1808,success,2017-11-20 08:54:56,1345
mysql,10.50.50.26,4443,10.64.105.123,2013,success,2017-11-20 08:55:08,1404
ftp,10.50.50.29,21,10.64.105.251,1908,success,2017-11-20 08:55:25,1416
ssh,10.50.50.26,22,10.64.105.169,1780,success,2017-11-20 08:55:34,1403
postgresql,10.50.50.31,5432,10.64.105.50,1858,success,2017-11-20 08:56:21,1409
ssh,10.50.50.26,22,10.64.105.24,2053,success,2017-11-20 08:56:34,1262
tds,10.50.50.28,54238,10.64.105.242,2374,success,2017-11-20 08:56:42,1140
mongodb,10.50.50.37,8005,10.64.105.227,2274,error,2017-11-20 08:56:54,1246
ftp,10.50.50.26,21,10.64.105.18,1901,success,2017-11-20 08:56:59,1223
ftp,10.50.50.26,21,10.64.105.114,2137,success,2017-11-20 08:57:07,1423
ssh,10.50.50.29,22,10.64.105.101,2477,success,2017-11-20 08:57:08,1323
mysql,10.50.50.28,4443,10.64.105.42,1521,success,2017-11-20 08:57:14,1391
mongodb,10.50.50.43,8005,10.64.105.119,1717,success,2017-11-20 08:57:23,1156
tds,10.50.50.26,54238,10.64.105.137,2183,error,2017-11-20 08:57:30,1224
ftp,10.50.50.26,21,10.64.105.113,1568,success,2017-11-20 08:57:32,1159
ssh,10.50.50.33,22,10.64.105.217,2066,error,2017-11-20 08:57:40,1172
tds,10.50.50.26,54238,10.64.105.82,2012,success,2017-11-20 08:57:51,1060
mysql,10.50.50.43,4443,10.64.105.17,1696,success,2017-11-20 08:57:59,1474
ssh,10.50.50.29,22,10.64.106.28,1912,success,2017-11-20 08:58:16,1385
ftp,10.7.133.16,21,10.64.105.233,2299,success,2017-11-20 08:58:33,1125
sftp,10.50.50.26,22,10.64.105.161,2317,success,2017-11-20 08:58:36,1351
postgresql,10.50.50.40,5432,10.64.105.240,2150,success,2017-11-20 08:58:40,1475
tds,10.50.50.26,54238,10.64.105.72,2411,success,2017-11-20 08:58:46,1286
ssh,10.50.50.26,22,10.64.105.159,1527,success,2017-11-20 08:58:57,1336
mongodb,10.50.50.28,8005,10.64.105.230,2047,error,2017-11-20 08:59:23,1200
mysql,10.7.133.16,4443,10.64.105.34,2154,success,2017-11-20 08:59:28,1192
mysql,10.50.50.31,4443,10.64.105.187,2267,success,2017-11-20 08:59:35,1152
sftp,10.7.133.15,22,10.64.105.28,1622,success,2017-11-20 08:59:43,1340
mysql,10.50.50.26,4443,10.64.105.59,2029,success,2017-11-20 08:59:43,1334
tds,10.50.50.44,54238,10.64.105.201,2316,error,2017-11-20 08:59:53,1319
ftp,10.50.50.37,21,10.64.105.182,1799,success,2017-11-20 08:59:54,1233
tds,10.50.50.28,54238,10.64.105.30,2382,success,2017-11-20 09:00:08,1362
sftp,10.50.50.26,22,10.64.105.85,2045,success,2017-11-20 09:00:16,1408
ftp,10.50.50.26,21,10.64.106.19,2448,success,2017-11-20 09:00:18,1141
postgresql,10.50.50.26,5432,10.64.105.124,2067,success,2017-11-20 09:00:26,1399
mysql,10.50.50.26,4443,10.64.105.63,2407,success,2017-11-20 09:00:27,1211
mongodb,10.50.50.40,8005,10.64.105.87,1576,success,2017-11-20 09:00:28,1373
postgresql,10.50.50.37,5432,10.64.105.157,2454,success,2017-11-20 09:00:32,1303
mysql,10.50.50.26,4443,10.64.105.128,1962,success,2017-11-20 09:00:35,1176
ssh,10.50.50.44,22,10.64.105.252,1998,success,2017-11-20 09:00:39,1287
sftp,10.7.133.18,22,10.64.105.176,2211,success,2017-11-20 09:01:02,1490
mysql,10.50.50.29,4443,10.64.105.148,2419,success,2017-11-20 09:01:03,1406
mysql,10.50.50.26,4443,10.64.106.47,1740,success,2017-11-20 09:01:19,1393
sftp,10.50.50.26,22,10.64.105.131,1730,success,2017-11-20 09:01:21,1278
mongodb,10.50.50.26,8005,10.64.105.58,2426,success,2017-11-20 09:01:22,1457
ssh,10.50.50.40,22,10.64.105.170,1695,success,2017-11-20 09:01:24,1265
sftp,10.50.50.26,22,10.64.105.153,2060,success,2017-11-20 09:01:27,1308
tds,10.50.50.26,54238,10.64.105.142,1855,success,2017-11-20 09:01:43,1113
mongodb,10.50.50.26,8005,10.64.105.44,2166,error,2017-11-20 09:02:01,1281
tds,10.50.50.26,54238,10.64.105.229,2146,success,2017-11-20 09:02:03,1455
tds,10.50.50.28,54238,10.64.105.211,2398,success,2017-11-20 09:02:05,1398
sftp,10.50.50.28,22,10.64.105.212,1549,success,2017-11-20 09:02:24,1189
mongodb,10.50.50.29,8005,10.64.105.16,1775,success,2017-11-20 09:02:40,1440
ssh,10.7.133.19,22,10.64.105.147,2440,success,2017-11-20 09:03:17,1243
tds,10.50.50.46,54238,10.64.105.103,1611,success,2017-11-20 09:03:45,1357
tds,10.50.50.26,54238,10.64.106.36,2091,success,2017-11-20 09:03:57,1147
ssh,10.50.50.43,22,10.64.105.208,1834,error,2017-11-20 09:04:13,1326
tds,10.50.50.46,54238,10.64.105.46,1914,success,2017-11-20 09:04:23,1480
mysql,10.50.50.29,4443,10.64.105.75,2361,success,2017-11-20 09:04:26,1359
sftp,10.50.50.26,22,10.64.105.107,2321,success,2017-11-20 09:04:28,1145
postgresql,10.50.50.29,5432,10.64.106.45,2194,error,2017-11-20 09:04:34,1484
ssh,10.50.50.33,22,10.64.105.190,1854,success,2017-11-20 09:05:56,1103
mongodb,10.50.50.37,8005,10.64.106.34,1858,success,2017-11-20 09:05:56,1210
mysql,10.50.50.26,4443,10.64.105.62,1655,success,2017-11-20 09:06:36,1106
ssh,10.50.50.38,22,10.64.105.200,2390,success,2017-11-20 09:06:57,1299
ssh,10.50.50.41,22,10.64.105.76,2273,success,2017-11-20 09:06:59,1305
ftp,10.7.133.18,21,10.64.105.127,2319,success,2017-11-20 09:07:34,1221
ssh,10.50.50.26,22,10.64.105.92,1694,success,2017-11-20 09:07:40,1354
ftp,10.50.50.28,21,10.64.106.39,2440,success,2017-11-20 09:07:51,1321
tds,10.7.133.16,54238,10.64.105.31,2492,success,2017-11-20 09:07:54,1100
mysql,10.50.50.40,4443,10.64.105.162,1998,success,2017-11-20 09:08:16,1283
postgresql,10.50.50.26,5432,10.64.105.177,2269,success,2017-11-20 09:08:49,1483
tds,10.50.50.28,54238,10.64.105.250,2009,success,2017-11-20 09:09:26,1252
mysql,10.50.50.41,4443,10.64.105.135,1701,success,2017-11-20 09:09:31,1420
ssh,10.50.50.43,22,10.64.105.164,1881,success,2017-11-20 09:09:32,1167
mysql,10.50.50.28,4443,10.64.106.51,1565,success,2017-11-20 09:09:42,1466
mongodb,10.50.50.28,8005,10.64.105.13,1556,success,2017-11-20 09:10:45,1493
tds,10.7.133.15,54238,10.64.105.203,2441,success,2017-11-20 09:10:47,1417
mysql,10.50.50.28,4443,10.64.105.197,1912,success,2017-11-20 09:10:57,1230
ssh,10.50.50.28,22,10.64.105.234,1787,success,2017-11-20 09:11:05,1396
postgresql,10.50.50.26,5432,10.64.105.110,1510,error,2017-11-20 09:11:21,1270
mongodb,10.50.50.29,8005,10.64.105.54,2449,success,2017-11-20 09:11:21,1257
ssh,10.50.50.41,22,10.64.105.48,1514,success,2017-11-20 09:11:21,1153
ssh,10.50.50.29,22,10.64.105.145,1509,success,2017-11-20 09:11:24,1496
mysql,10.50.50.29,4443,10.64.105.3,2024,success,2017-11-20 09:11:28,1217
mysql,10.7.133.20,4443,10.64.105.165,1999,success,2017-11-20 09:11:33,1183
tds,10.50.50.29,54238,10.64.105.104,2051,success,2017-11-20 09:11:52,1197
ftp,10.50.50.26,21,10.64.105.249,1706,success,2017-11-20 09:12:10,1344
tds,10.50.50.26,54238,10.64.105.209,1582,success,2017-11-20 09:12:11,1134
tds,10.50.50.26,54238,10.64.105.121,1622,success,2017-11-20 09:12:25,1209
postgresql,10.50.50.26,5432,10.64.105.112,1861,success,2017-11-20 09:12:37,1456
postgresql,10.50.50.33,5432,10.64.105.9,1605,success,2017-11-20 09:13:02,1307
mysql,10.7.133.22,4443,10.64.105.78,2118,success,2017-11-20 09:13:08,1343
sftp,10.50.50.29,22,10.64.105.158,2217,success,2017-11-20 09:13:17,1481
ftp,10.50.50.28,21,10.64.105.151,1576,success,2017-11-20 09:13:28,1087
ftp,10.50.50.46,21,10.64.105.27,2223,success,2017-11-20 09:13:41,1205
ssh,10.50.50.38,22,10.64.105.93,2188,success,2017-11-20 09:14:16,1388
ftp,10.50.50.36,21,10.64.105.188,2211,success,2017-11-20 09:14:32,1234
ftp,10.50.50.26,21,10.64.105.6,2400,success,2017-11-20 09:14:33,1464
mongodb,10.50.50.26,8005,10.64.105.7,2396,success,2017-11-20 09:14:43,1068
ssh,10.50.50.28,22,10.64.105.116,1684,error,2017-11-20 09:15:04,1204
ftp,10.50.50.49,21,10.64.106.21,1862,success,2017-11-20 09:15:12,1449
mongodb,10.50.50.28,8005,10.64.105.221,2159,success,2017-11-20 09:15:13,1471
postgresql,10.50.50.28,5432,10.64.105.245,1635,success,2017-11-20 09:15:15,1191
mongodb,10.50.50.26,8005,10.64.106.46,1538,success,2017-11-20 09:15:29,1458
ftp,10.50.50.31,21,10.64.105.134,2112,success,2017-11-20 09:15:37,1139
ssh,10.50.50.26,22,10.64.105.36,1721,success,2017-11-20 09:15:55,1220
mysql,10.50.50.28,4443,10.64.105.99,2276,success,2017-11-20 09:15:59,1195
mysql,10.50.50.36,4443,10.64.105.129,2034,success,2017-11-20 09:16:25,1207
ssh,10.50.50.26,22,10.64.105.210,1956,success,2017-11-20 09:16:27,1495
postgresql,10.50.50.43,5432,10.64.105.214,1749,success,2017-11-20 09:16:34,1446
mysql,10.50.50.26,4443,10.64.105.196,1740,error,2017-11-20 09:16:44,1279
tds,10.50.50.26,54238,10.64.105.84,2103,success,2017-11-20 09:17:01,1436
mongodb,10.50.50.44,8005,10.64.106.27,2337,success,2017-11-20 09:17:05,1350
postgresql,10.50.50.28,5432,10.64.105.101,2477,success,2017-11-20 09:17:28,1323
mysql,10.50.50.26,4443,10.64.105.163,1848,success,2017-11-20 09:17:47,1348
ssh,10.7.133.16,22,10.64.105.155,1924,success,2017-11-20 09:18:02,1129
postgresql,10.7.133.16,5432,10.64.105.238,1640,success,2017-11-20 09:18:06,1115
ssh,10.50.50.26,22,10.64.106.28,1912,success,2017-11-20 09:18:26,1385
mongodb,10.50.50.28,8005,10.64.105.227,2274,success,2017-11-20 09:18:30,1246
ftp,10.50.50.26,21,10.64.105.184,2213,error,2017-11-20 09:18:41,1425
mysql,10.50.50.28,4443,10.64.105.109,2028,success,2017-11-20 09:19:00,1263
tds,10.50.50.28,54238,10.64.105.70,1786,error,2017-11-20 09:19:00,1330
postgresql,10.50.50.29,5432,10.64.105.77,1954,success,2017-11-20 09:19:01,1127
mysql,10.50.50.28,4443,10.64.105.21,1846,success,2017-11-20 09:19:13,1112
ftp,10.7.133.18,21,10.64.105.133,2411,success,2017-11-20 09:19:16,1132
mongodb,10.50.50.49,8005,10.64.105.233,2299,success,2017-11-20 09:19:24,1125
mongodb,10.50.50.26,8005,10.64.105.67,2492,success,2017-11-20 09:19:49,1405
ftp,10.50.50.26,21,10.64.105.154,1714,success,2017-11-20 09:19:53,1313
tds,10.50.50.29,54238,10.64.105.192,1814,success,2017-11-20 09:20:07,1349
tds,10.50.50.29,54238,10.64.106.20,1637,success,2017-11-20 09:20:12,1459
tds,10.50.50.26,54238,10.64.106.31,2155,success,2017-11-20 09:20:44,1126
mysql,10.50.50.41,4443,10.64.105.241,1746,success,2017-11-20 09:20:47,1171
mongodb,10.50.50.26,8005,10.64.105.195,1768,success,2017-11-20 09:21:05,1092
ftp,10.50.50.37,21,10.64.105.150,2097,success,2017-11-20 09:21:13,1322
ssh,10.50.50.26,22,10.64.105.68,1809,success,2017-11-20 09:21:14,1098
mongodb,10.50.50.28,8005,10.64.105.226,1601,success,2017-11-20 09:21:15,1315
sftp,10.7.133.16,22,10.64.105.45,1854,success,2017-11-20 09:21:17,1314
mysql,10.50.50.26,4443,10.64.105.220,1615,success,2017-11-20 09:21:31,1450
postgresql,10.50.50.39,5432,10.64.105.183,2077,success,2017-11-20 09:21:44,1254
tds,10.50.50.26,54238,10.64.105.119,1717,success,2017-11-20 09:22:08,1156
ftp,10.50.50.29,21,10.64.105.217,2066,success,2017-11-20 09:22:19,1172
postgresql,10.50.50.26,5432,10.64.105.237,2018,success,2017-11-20 09:22:21,1178
sftp,10.50.50.26,22,10.64.105.139,2267,success,2017-11-20 09:22:37,1231
mysql,10.50.50.26,4443,10.64.105.242,2374,success,2017-11-20 09:22:46,1140
tds,10.7.133.15,54238,10.64.105.189,1720,success,2017-11-20 09:23:01,1429
ftp,10.50.50.29,21,10.64.105.201,2316,success,2017-11-20 09:23:03,1319
ssh,10.50.50.41,22,10.64.105.60,1876,success,2017-11-20 09:23:03,1383
mongodb,10.50.50.28,8005,10.64.105.230,2047,success,2017-11-20 09:23:04,1200
postgresql,10.50.50.28,5432,10.64.105.142,1855,success,2017-11-20 09:23:17,1113
ftp,10.50.50.29,21,10.64.105.160,2500,success,2017-11-20 09:23:35,1397
