proto,dip,dport,sip,sport,state,time,user
ftp,10.50.50.26,21,10.64.105.213,2309,success,2017-11-19 11:04:33,1491
mysql,10.50.50.28,4443,10.64.105.44,2009,success,2017-11-19 11:06:56,1281
mysql,10.50.50.29,4443,10.64.106.45,1817,success,2017-11-19 11:09:08,1484
sftp,10.50.50.48,22,10.64.105.60,1859,success,2017-11-19 11:09:18,1383
postgresql,10.50.50.28,5432,10.64.106.19,1507,success,2017-11-19 11:10:58,1141
ssh,10.50.50.48,22,10.64.106.19,1507,success,2017-11-19 11:16:05,1141
sftp,10.50.50.28,22,10.64.105.73,2209,success,2017-11-19 11:18:54,1151
postgresql,10.50.50.26,5432,10.64.105.56,2444,success,2017-11-19 11:19:38,1274
tds,10.50.50.41,54238,10.64.105.56,2444,success,2017-11-19 11:19:57,1274
ssh,10.50.50.28,22,10.64.106.45,1817,success,2017-11-19 11:23:35,1484
postgresql,10.50.50.29,5432,10.64.105.44,2009,success,2017-11-19 11:26:57,1281
postgresql,10.50.50.26,5432,10.64.106.19,1507,success,2017-11-19 11:32:21,1141
ftp,10.50.50.29,21,10.64.106.34,2325,success,2017-11-19 11:34:43,1210
postgresql,10.50.50.26,5432,10.64.106.45,1817,success,2017-11-19 11:37:48,1484
mongodb,10.7.133.15,8005,10.64.105.213,2309,success,2017-11-19 11:39:48,1491
sftp,10.50.50.38,22,10.64.105.200,2452,success,2017-11-19 11:40:45,1299
sftp,10.50.50.29,22,10.64.105.73,2209,success,2017-11-19 11:41:56,1151
ftp,10.50.50.49,21,10.64.105.200,2452,success,2017-11-19 11:44:09,1299
sftp,10.50.50.26,22,10.64.105.73,2209,success,2017-11-19 11:45:56,1151
ftp,10.50.50.34,21,10.64.105.56,2444,success,2017-11-19 11:51:06,1274
tds,10.50.50.37,54238,10.64.106.45,1817,success,2017-11-19 11:51:27,1484
postgresql,10.50.50.28,5432,10.64.105.79,1765,success,2017-11-19 11:57:14,1389
sftp,10.50.50.49,22,10.64.105.44,2009,success,2017-11-19 11:57:48,1281
ssh,10.50.50.29,22,10.64.106.19,1507,success,2017-11-19 12:00:30,1141
ssh,10.7.133.16,22,10.64.105.36,2377,success,2017-11-19 12:01:19,1220
ftp,10.50.50.40,21,10.64.105.36,2377,success,2017-11-19 12:01:45,1220
ftp,10.50.50.40,21,10.64.105.213,2309,success,2017-11-19 12:01:58,1491
sftp,10.50.50.26,22,10.64.105.200,2452,success,2017-11-19 12:03:51,1299
postgresql,10.50.50.29,5432,10.64.105.202,2074,success,2017-11-19 12:04:11,1297
ftp,10.50.50.26,21,10.64.106.19,1507,success,2017-11-19 12:04:21,1141
tds,10.50.50.44,54238,10.64.105.202,2074,success,2017-11-19 12:08:55,1297
ftp,10.50.50.28,21,10.64.105.44,2009,success,2017-11-19 12:09:35,1281
sftp,10.50.50.28,22,10.64.106.34,2325,success,2017-11-19 12:17:11,1210
postgresql,10.7.133.18,5432,10.64.106.34,2325,success,2017-11-19 12:18:24,1210
sftp,10.50.50.37,22,10.64.105.200,2452,success,2017-11-19 12:20:08,1299
mongodb,10.50.50.26,8005,10.64.106.34,2325,success,2017-11-19 12:23:26,1210
mongodb,10.50.50.28,8005,10.64.105.202,2074,success,2017-11-19 12:23:30,1297
ssh,10.50.50.26,22,10.64.105.44,2009,success,2017-11-19 12:23:58,1281
sftp,10.50.50.26,22,10.64.105.56,2444,success,2017-11-19 12:25:49,1274
tds,10.50.50.46,54238,10.64.105.44,2009,success,2017-11-19 12:28:10,1281
tds,10.7.133.20,54238,10.64.105.60,1859,error,2017-11-19 12:28:10,1383
ssh,10.7.133.18,22,10.64.106.34,3223,success,2017-11-19 13:48:50,1210
mongodb,10.50.50.28,8005,10.64.105.60,2921,success,2017-11-19 13:52:42,1383
sftp,10.50.50.28,22,10.64.105.73,2798,success,2017-11-19 13:56:53,1151
sftp,10.50.50.29,22,10.64.106.45,2668,success,2017-11-19 14:22:29,1484
mysql,10.50.50.29,4443,10.64.105.202,3121,success,2017-11-19 14:43:08,1297
sftp,10.50.50.40,22,10.64.105.202,3121,success,2017-11-19 14:52:12,1297
tds,10.50.50.28,54238,10.64.106.45,2668,success,2017-11-19 14:52:14,1484
sftp,10.50.50.29,22,10.64.106.45,2668,success,2017-11-19 14:54:34,1484
sftp,10.50.50.36,22,10.64.105.202,3121,success,2017-11-19 15:00:08,1297
ssh,10.50.50.28,22,10.64.106.19,2157,success,2017-11-19 15:01:12,1141
mongodb,10.50.50.28,8005,10.64.105.44,2900,error,2017-11-19 15:22:22,1281
tds,10.50.50.26,54238,10.64.106.34,3223,success,2017-11-19 15:24:52,1210
postgresql,10.50.50.40,5432,10.64.105.202,3121,success,2017-11-19 15:26:28,1297
mongodb,10.50.50.26,8005,10.64.105.79,2286,success,2017-11-19 15:27:14,1389
postgresql,10.50.50.29,5432,10.64.105.44,2900,success,2017-11-19 15:28:22,1281
postgresql,10.50.50.26,5432,10.64.106.45,2668,success,2017-11-19 15:39:23,1484
sftp,10.50.50.28,22,10.64.105.44,2900,success,2017-11-19 15:44:43,1281
postgresql,10.50.50.44,5432,10.64.105.202,3121,success,2017-11-19 15:48:32,1297
mysql,10.50.50.26,4443,10.64.105.56,3268,success,2017-11-19 16:07:34,1274
tds,10.50.50.29,54238,10.64.106.19,2157,success,2017-11-19 16:10:10,1141
sftp,10.50.50.49,22,10.64.105.44,2900,success,2017-11-19 16:20:49,1281
ssh,10.50.50.46,22,10.64.105.202,3121,success,2017-11-19 16:22:23,1297
ssh,10.50.50.26,22,10.64.106.19,2157,success,2017-11-19 16:26:20,1141
sftp,10.50.50.48,22,10.64.105.79,2286,success,2017-11-19 16:27:20,1389
ssh,10.7.133.15,22,10.64.105.36,2770,success,2017-11-19 16:28:37,1220
mysql,10.50.50.48,4443,10.64.106.19,2157,success,2017-11-19 16:30:28,1141
sftp,10.50.50.46,22,10.64.105.44,2900,success,2017-11-19 16:33:07,1281
ssh,10.50.50.29,22,10.64.105.36,2770,success,2017-11-19 16:33:08,1220
sftp,10.50.50.36,22,10.64.105.202,3121,success,2017-11-19 16:36:39,1297
ftp,10.50.50.49,21,10.64.105.200,3096,success,2017-11-19 16:45:46,1299
mysql,10.50.50.46,4443,10.64.105.73,2798,success,2017-11-19 16:50:17,1151
mongodb,10.50.50.29,8005,10.64.105.79,2286,success,2017-11-19 16:50:27,1389
ssh,10.50.50.44,22,10.64.105.56,3268,success,2017-11-19 16:51:32,1274
tds,10.50.50.26,54238,10.64.106.34,3223,success,2017-11-19 16:51:33,1210
tds,10.50.50.26,54238,10.64.105.202,3121,success,2017-11-19 17:05:14,1297
tds,10.50.50.49,54238,10.64.106.45,2668,success,2017-11-19 17:09:24,1484
tds,10.50.50.28,54238,10.64.105.213,3543,success,2017-11-19 17:25:57,1491
tds,10.50.50.42,54238,10.64.105.79,2286,success,2017-11-19 17:26:33,1389
tds,10.50.50.29,54238,10.64.106.34,3223,success,2017-11-19 17:33:26,1210
mysql,10.50.50.28,4443,10.64.105.44,2900,success,2017-11-19 17:34:09,1281
sftp,10.50.50.26,22,10.64.105.79,2286,success,2017-11-19 17:37:49,1389
mysql,10.50.50.40,4443,10.64.106.45,2668,success,2017-11-19 17:43:33,1484
ftp,10.50.50.46,21,10.64.105.44,2900,success,2017-11-19 17:46:14,1281
postgresql,10.50.50.38,5432,10.64.105.200,3096,success,2017-11-19 17:47:06,1299
tds,10.50.50.48,54238,10.64.105.79,2286,success,2017-11-19 17:55:49,1389
tds,10.50.50.37,54238,10.64.105.200,3096,success,2017-11-19 17:56:23,1299
sftp,10.50.50.34,22,10.64.105.202,3121,success,2017-11-19 17:59:50,1297
sftp,10.50.50.26,22,10.64.105.44,2900,success,2017-11-19 18:03:12,1281
ssh,10.7.133.15,22,10.64.105.213,3543,success,2017-11-19 18:03:37,1491
ssh,10.50.50.29,22,10.64.105.73,2798,success,2017-11-19 18:21:49,1151
sftp,10.50.50.28,22,10.64.106.19,2157,success,2017-11-19 18:23:29,1141
postgresql,10.7.133.16,5432,10.64.105.73,2798,success,2017-11-19 18:32:08,1151
tds,10.50.50.49,54238,10.64.105.44,2900,success,2017-11-19 18:37:58,1281
mysql,10.50.50.37,4443,10.64.106.34,3223,success,2017-11-19 18:38:28,1210
postgresql,10.50.50.26,5432,10.64.105.73,2798,success,2017-11-19 18:43:57,1151
tds,10.50.50.29,54238,10.64.106.34,3223,success,2017-11-19 18:50:56,1210
mongodb,10.50.50.37,8005,10.64.106.45,2668,success,2017-11-19 18:58:45,1484
postgresql,10.50.50.29,5432,10.64.106.45,2668,success,2017-11-19 19:03:04,1484
mysql,10.50.50.28,4443,10.64.105.202,3121,success,2017-11-19 19:05:29,1297
ftp,10.50.50.26,21,10.64.106.19,2157,success,2017-11-19 19:12:57,1141
mysql,10.50.50.26,4443,10.64.105.213,3543,success,2017-11-19 19:14:35,1491
postgresql,10.50.50.31,5432,10.64.105.79,2286,success,2017-11-19 19:18:32,1389
mongodb,10.50.50.29,8005,10.64.105.56,3268,success,2017-11-19 19:21:29,1274
mysql,10.50.50.28,4443,10.64.105.79,2286,success,2017-11-19 20:02:26,1389
tds,10.50.50.26,54238,10.64.105.56,3268,success,2017-11-19 20:18:38,1274
postgresql,10.50.50.26,5432,10.64.105.213,3543,success,2017-11-19 20:20:04,1491
ssh,10.50.50.26,22,10.64.105.36,2770,success,2017-11-19 20:28:21,1220
mongodb,10.50.50.26,8005,10.64.105.36,2770,success,2017-11-19 21:14:43,1220
