stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length
2017-11-19 08:51:15,2017-11-19 08:51:25,tds,10.7.133.18,54238,10.64.106.34,2291,1186,3161
2017-11-19 08:56:30,2017-11-19 08:56:40,mongodb,10.50.50.26,8005,10.64.105.44,1944,3798,30009529
2017-11-19 08:56:30,2017-11-19 08:56:40,mongodb,10.50.50.26,8005,10.64.105.44,1944,938,6960
2017-11-19 08:56:34,2017-11-19 08:56:44,ssh,10.50.50.28,22,10.64.106.19,1507,2703,1998
2017-11-19 08:56:40,2017-11-19 08:56:50,mongodb,10.50.50.26,8005,10.64.105.44,1944,120007195,8788
2017-11-19 08:56:50,2017-11-19 08:57:00,ssh,219.216.128.25,22,10.50.50.26,5273,8137,120009544
2017-11-19 08:59:10,2017-11-19 08:59:20,ssh,10.50.50.37,22,10.64.106.45,1797,3319,5054
2017-11-19 08:59:10,2017-11-19 08:59:20,ssh,10.50.50.37,22,10.64.106.45,1797,30006141,4589
2017-11-19 09:00:11,2017-11-19 09:00:40,http,10.5.71.60,443,10.64.105.225,2398,21942,2693297
2017-11-19 09:00:39,2017-11-19 09:00:41,http,10.5.71.60,443,10.64.105.225,2405,1740,1202943
2017-11-19 09:00:41,2017-11-19 09:01:37,http,112.65.149.240,443,10.64.105.83,2376,8522,312180
2017-11-19 09:00:49,2017-11-19 09:00:50,http,10.5.71.60,443,10.64.105.248,1628,1850,819088
2017-11-19 09:00:54,2017-11-19 09:01:27,http,112.65.149.240,443,10.64.105.83,2416,14293,305650
2017-11-19 09:00:55,2017-11-19 09:01:53,http,10.5.71.60,443,10.64.105.225,2427,11584,596727
2017-11-19 09:01:00,2017-11-19 09:01:36,http,10.5.71.60,443,10.64.105.248,1691,32959,6187409
2017-11-19 09:01:01,2017-11-19 09:01:40,http,112.65.149.240,443,10.64.105.83,2429,3522,75847
2017-11-19 09:01:04,2017-11-19 09:01:26,http,10.5.71.60,443,10.64.105.248,1650,85571,1991998
2017-11-19 09:01:12,2017-11-19 09:01:40,http,10.5.71.60,443,10.64.105.248,1751,6055,2393599
2017-11-19 09:01:22,2017-11-19 09:01:24,http,10.5.71.60,443,10.64.105.248,1643,55,887334
2017-11-19 09:01:39,2017-11-19 09:02:29,http,10.5.71.60,443,10.64.105.225,2460,35013,1540702
2017-11-19 09:01:40,2017-11-19 09:01:58,http,112.65.149.240,443,10.64.105.83,2386,47490,20
2017-11-19 09:01:45,2017-11-19 09:02:00,http,10.5.71.60,443,10.64.105.248,1706,65985,263715
2017-11-19 09:02:05,2017-11-19 09:02:20,http,203.188.200.67,443,10.64.106.13,2236,30489,1055559
2017-11-19 09:02:10,2017-11-19 09:02:35,http,112.65.149.240,443,10.64.105.83,2409,14063,4719514
2017-11-19 09:02:18,2017-11-19 09:02:29,http,114.80.130.60,443,10.64.105.198,1895,7417,916748
2017-11-19 09:02:20,2017-11-19 09:03:04,http,112.65.149.240,443,10.64.105.83,2436,12110,1737583
2017-11-19 09:02:44,2017-11-19 09:03:18,http,10.63.120.70,443,10.64.105.12,1901,16228,2229611
2017-11-19 09:03:02,2017-11-19 09:03:43,http,10.63.120.70,443,10.64.105.12,1941,163,1489113
2017-11-19 09:03:08,2017-11-19 09:03:19,http,112.65.149.240,443,10.64.105.83,2421,17891,197765
2017-11-19 09:03:10,2017-11-19 09:03:56,http,114.80.130.60,443,10.64.105.198,1933,14,202624
2017-11-19 09:03:23,2017-11-19 09:04:21,http,112.65.149.240,443,10.64.105.83,2418,4356,475115
2017-11-19 09:03:29,2017-11-19 09:03:37,http,10.63.120.70,443,10.64.105.12,1939,197,407413
2017-11-19 09:03:30,2017-11-19 09:03:48,http,10.5.71.60,443,10.64.105.43,1997,65593,325005
2017-11-19 09:03:43,2017-11-19 09:03:48,http,114.80.130.60,443,10.64.105.198,1962,48599,3566979
2017-11-19 09:03:58,2017-11-19 09:04:43,http,114.80.130.60,443,10.64.105.198,1981,743,356735
2017-11-19 09:03:59,2017-11-19 09:04:46,http,10.5.71.60,443,10.64.105.43,2017,656,102766
2017-11-19 09:04:02,2017-11-19 09:04:41,http,10.5.71.60,443,10.64.105.43,2004,12529,56518
2017-11-19 09:04:30,2017-11-19 09:05:29,http,114.80.130.60,443,10.64.105.198,2058,18382,1756843
2017-11-19 09:04:32,2017-11-19 09:04:39,http,10.5.71.60,443,10.64.105.248,1774,15945,433490
2017-11-19 09:04:56,2017-11-19 09:05:05,http,10.5.71.60,443,10.64.105.15,1952,2394,26856
2017-11-19 09:04:58,2017-11-19 09:05:14,http,10.5.71.60,443,10.64.105.43,2007,4726,3824808
2017-11-19 09:04:59,2017-11-19 09:05:37,http,114.80.130.60,443,10.64.105.198,1984,14991,581723
2017-11-19 09:05:22,2017-11-19 09:05:55,http,10.5.71.60,443,10.64.105.43,2011,9278,165414
2017-11-19 09:05:53,2017-11-19 09:06:51,http,10.5.71.60,443,10.64.105.15,2008,9991,10887
2017-11-19 09:05:54,2017-11-19 09:06:30,http,10.5.71.60,443,10.64.105.15,1967,42073,96331
2017-11-19 09:06:23,2017-11-19 09:07:10,http,10.5.71.60,443,10.64.105.43,2013,46370,4652043
2017-11-19 09:06:35,2017-11-19 09:06:45,ssh,219.216.128.25,22,10.50.50.28,5036,5788,80003617
2017-11-19 09:06:35,2017-11-19 09:06:45,postgresql,10.50.50.28,5432,10.64.105.73,2209,141,6497
2017-11-19 09:06:36,2017-11-19 09:06:54,http,10.5.71.60,443,10.64.105.248,1776,21178,8
2017-11-19 09:06:45,2017-11-19 09:06:55,postgresql,10.50.50.28,5432,10.64.105.73,2209,90003851,5462
2017-11-19 09:06:49,2017-11-19 09:07:16,http,114.80.130.60,443,10.64.105.198,1993,2647,5616891
2017-11-19 09:06:54,2017-11-19 09:07:32,http,10.5.71.60,443,10.64.105.15,1977,55920,6171138
2017-11-19 09:06:56,2017-11-19 09:07:06,ssh,219.216.128.25,22,10.7.133.16,5568,9083,140003636
2017-11-19 09:06:56,2017-11-19 09:07:06,mysql,10.7.133.16,4443,10.64.105.200,2241,499,682
2017-11-19 09:07:00,2017-11-19 09:07:49,http,220.181.112.244,443,10.64.105.90,1829,27279,279332
2017-11-19 09:07:10,2017-11-19 09:07:18,http,114.80.130.60,443,10.64.105.198,2023,33461,630292
2017-11-19 09:07:16,2017-11-19 09:08:05,http,220.181.112.244,443,10.64.105.90,1838,2326,1116124
2017-11-19 09:07:23,2017-11-19 09:07:24,http,10.5.71.60,443,10.64.105.15,2027,19260,535863
2017-11-19 09:07:31,2017-11-19 09:07:50,http,220.181.112.244,443,10.64.105.90,1876,5350,2070586
2017-11-19 09:07:36,2017-11-19 09:08:00,http,10.5.71.60,443,10.64.105.15,2026,5196,1056702
2017-11-19 09:08:13,2017-11-19 09:08:20,http,220.181.112.244,443,10.64.105.90,1910,30477,86531
2017-11-19 09:08:15,2017-11-19 09:08:30,http,10.5.71.60,443,10.64.105.15,2052,10943,2801835
2017-11-19 09:08:18,2017-11-19 09:09:11,http,114.80.130.60,443,10.64.105.198,2066,1035,500730
2017-11-19 09:08:44,2017-11-19 09:09:14,http,114.80.130.60,443,10.64.105.198,2090,13780,282123
2017-11-19 09:08:54,2017-11-19 09:09:50,http,220.181.112.244,443,10.64.105.90,1924,42056,2782495
2017-11-19 09:08:55,2017-11-19 09:09:04,http,10.5.71.60,443,10.64.105.43,2033,89280,524584
2017-11-19 09:09:04,2017-11-19 09:09:17,http,10.5.71.60,443,10.64.106.11,1639,4392,2056994
2017-11-19 09:09:16,2017-11-19 09:10:14,http,10.5.71.60,443,10.64.106.3,2451,32914,19715
2017-11-19 09:09:44,2017-11-19 09:09:45,http,220.181.112.244,443,10.64.105.90,1937,368,8960
2017-11-19 09:09:56,2017-11-19 09:10:46,http,10.5.71.60,443,10.64.106.11,1668,11297,8093132
2017-11-19 09:09:57,2017-11-19 09:10:07,mysql,10.50.50.40,4443,10.64.105.213,2223,231,171
2017-11-19 09:10:06,2017-11-19 09:10:27,http,111.206.81.174,80,10.64.106.30,2487,137,5193813
2017-11-19 09:10:09,2017-11-19 09:10:13,http,220.181.112.244,443,10.64.105.90,1985,17302,6409135
2017-11-19 09:10:15,2017-11-19 09:10:22,http,10.5.71.60,443,10.64.106.3,2471,11106,3867
2017-11-19 09:10:21,2017-11-19 09:11:00,http,10.5.71.60,443,10.64.106.3,2543,22813,2057643
2017-11-19 09:10:22,2017-11-19 09:10:39,http,111.206.81.174,80,10.64.106.30,2494,457,1411606
2017-11-19 09:10:26,2017-11-19 09:11:04,http,10.5.71.60,443,10.64.106.3,2558,2977,3709597
2017-11-19 09:10:46,2017-11-19 09:11:05,http,10.5.71.60,443,10.64.106.11,1683,29205,27642
2017-11-19 09:11:12,2017-11-19 09:11:49,http,10.5.71.60,443,10.64.106.3,2515,1033,205702
2017-11-19 09:11:19,2017-11-19 09:11:48,http,111.206.81.174,80,10.64.106.30,2528,93973,617564
2017-11-19 09:11:24,2017-11-19 09:12:06,http,220.181.112.244,443,10.64.105.90,1954,88,723484
2017-11-19 09:11:27,2017-11-19 09:12:22,http,10.5.71.60,443,10.64.106.3,2554,45476,604547
2017-11-19 09:11:30,2017-11-19 09:11:45,http,10.5.71.60,443,10.64.106.11,1700,24536,5078179
2017-11-19 09:11:34,2017-11-19 09:11:40,http,111.206.81.174,80,10.64.106.30,2510,14,1312205
2017-11-19 09:12:38,2017-11-19 09:12:56,http,10.5.71.60,443,10.64.106.11,1706,74375,1676290
2017-11-19 09:13:50,2017-11-19 09:14:15,http,10.63.120.70,443,10.64.105.29,2392,2369,2246836
2017-11-19 09:14:06,2017-11-19 09:14:39,http,10.5.71.60,443,10.64.106.3,2565,33060,3409783
2017-11-19 09:14:08,2017-11-19 09:14:38,http,10.63.120.70,443,10.64.105.29,2439,33,4787107
2017-11-19 09:14:48,2017-11-19 09:15:08,http,10.63.120.70,443,10.64.105.29,2412,34120,10099
2017-11-19 09:15:00,2017-11-19 09:15:16,http,10.63.120.70,443,10.64.105.29,2456,4683,1109883
2017-11-19 09:15:32,2017-11-19 09:16:08,http,10.63.120.70,443,10.64.105.29,2462,44117,121830
2017-11-19 09:16:26,2017-11-19 09:16:36,tds,10.7.133.18,54238,10.64.106.34,2291,3025,90007150
2017-11-19 09:16:36,2017-11-19 09:16:46,tds,10.7.133.18,54238,10.64.106.34,2291,60002067,7971
2017-11-19 09:16:46,2017-11-19 09:16:56,tds,10.7.133.18,54238,10.64.106.34,2291,30005655,2378
2017-11-19 09:16:56,2017-11-19 09:17:06,ssh,219.216.128.25,22,10.7.133.18,5818,1190,100001345
2017-11-19 09:17:46,2017-11-19 09:18:40,http,10.63.120.70,443,10.64.105.29,2472,7394,2230438
2017-11-19 09:18:06,2017-11-19 09:18:16,ssh,219.216.128.25,22,10.50.50.29,5801,20006185,8844
2017-11-19 09:18:06,2017-11-19 09:18:16,sftp,10.50.50.29,22,10.64.105.36,2324,602,6374
2017-11-19 09:18:16,2017-11-19 09:18:26,sftp,10.50.50.29,22,10.64.105.36,2324,180005972,3751
2017-11-19 09:18:37,2017-11-19 09:18:44,http,10.63.120.70,443,10.64.105.71,2336,17746,24715
2017-11-19 09:18:51,2017-11-19 09:18:53,http,10.63.120.70,443,10.64.105.71,2431,958,877545
2017-11-19 09:19:06,2017-11-19 09:19:44,http,10.63.120.70,443,10.64.105.71,2344,9532,6570005
2017-11-19 09:19:09,2017-11-19 09:19:50,http,10.63.120.70,443,10.64.105.71,2454,6279,919822
2017-11-19 09:19:52,2017-11-19 09:20:19,http,10.63.120.70,443,10.64.105.71,2389,2240,2047306
2017-11-19 09:20:05,2017-11-19 09:20:49,http,10.63.120.70,443,10.64.105.71,2412,180,4084829
2017-11-19 09:20:38,2017-11-19 09:37:39,smtp,10.5.71.60,25,222.189.244.116,61047,145,167
2017-11-19 09:20:54,2017-11-19 09:31:46,smtp,10.5.71.60,25,10.116.216.72,2186,127,197
2017-11-19 09:21:03,2017-11-19 09:33:29,smtp,10.5.71.60,25,10.116.216.72,2374,145,298
2017-11-19 09:21:31,2017-11-19 09:35:53,smtp,10.5.71.60,25,222.189.244.116,64933,146,308
2017-11-19 09:24:00,2017-11-19 09:40:48,smtp,10.5.71.60,25,10.116.216.71,1959,125,335
2017-11-19 09:24:15,2017-11-19 09:24:25,ftp,10.50.50.26,21,10.64.105.44,1944,210004468,7593
2017-11-19 09:24:25,2017-11-19 09:24:35,ftp,10.50.50.26,21,10.64.105.44,1944,60004343,7569
2017-11-19 09:24:35,2017-11-19 09:24:45,ssh,219.216.128.25,22,10.50.50.26,5221,804,20006027
2017-11-19 09:24:39,2017-11-19 09:41:50,smtp,10.5.71.60,25,10.116.216.72,1721,117,179
2017-11-19 09:25:54,2017-11-19 09:26:04,sftp,10.50.50.29,22,10.64.106.19,1507,1709,3388
2017-11-19 09:25:54,2017-11-19 09:26:04,ssh,219.216.128.25,22,10.50.50.29,5432,120002489,5412
2017-11-19 09:26:04,2017-11-19 09:26:14,sftp,10.50.50.29,22,10.64.106.19,1507,8772,240006745
2017-11-19 09:29:10,2017-11-19 09:48:57,smtp,10.5.71.60,25,10.64.105.248,1781,118,194
2017-11-19 09:30:35,2017-11-19 09:30:45,ssh,10.7.133.20,22,10.64.105.60,1752,4687,3474
2017-11-19 09:30:35,2017-11-19 09:30:45,ssh,219.216.128.25,22,10.7.133.20,5954,9118,160006261
2017-11-19 09:30:44,2017-11-19 09:46:02,smtp,10.5.71.60,25,10.116.216.72,2106,108,356
2017-11-19 09:30:45,2017-11-19 09:30:55,ssh,219.216.128.25,22,10.7.133.20,5455,9899,140003008
2017-11-19 09:30:55,2017-11-19 09:31:05,ssh,140.211.11.105,22,10.7.133.20,5928,8545,20005865
2017-11-19 09:31:05,2017-11-19 09:31:15,ssh,183.131.24.41,22,10.7.133.20,5315,160003635,9559
2017-11-19 09:31:28,2017-11-19 09:50:20,smtp,10.5.71.60,25,10.116.216.73,2561,137,204
2017-11-19 09:31:39,2017-11-19 09:45:18,smtp,10.5.71.60,25,10.116.216.71,2628,169,399
2017-11-19 09:32:00,2017-11-19 09:43:52,smtp,10.5.71.60,25,10.116.216.72,2260,168,113
2017-11-19 09:32:53,2017-11-19 09:48:09,smtp,10.5.71.60,25,10.116.216.71,2195,148,395
2017-11-19 09:32:54,2017-11-19 09:49:31,smtp,10.5.71.60,25,10.116.216.71,1761,150,228
2017-11-19 09:34:05,2017-11-19 09:34:15,tds,10.50.50.28,54238,10.64.106.45,1797,3226,60007791
2017-11-19 09:34:05,2017-11-19 09:34:15,tds,10.50.50.28,54238,10.64.106.45,1797,4932,8888
2017-11-19 09:34:15,2017-11-19 09:34:25,ssh,219.216.128.25,22,10.50.50.28,5778,40007997,3128
2017-11-19 09:34:50,2017-11-19 09:45:55,smtp,10.5.71.60,25,10.64.105.122,2237,135,187
2017-11-19 09:34:58,2017-11-19 09:48:37,smtp,10.5.71.60,25,60.182.126.242,63244,187,235
2017-11-19 09:35:25,2017-11-19 09:48:57,smtp,10.5.71.60,25,10.116.216.71,2492,165,117
2017-11-19 09:35:41,2017-11-19 09:50:58,smtp,10.5.71.60,25,10.116.216.71,2052,195,309
2017-11-19 09:38:48,2017-11-19 09:38:58,sftp,10.7.133.20,22,10.64.105.79,1676,3597,5466
2017-11-19 09:38:48,2017-11-19 09:38:58,ssh,219.216.128.25,22,10.7.133.20,5258,6848,120000578
2017-11-19 09:38:50,2017-11-19 09:55:03,smtp,10.5.71.60,25,10.116.216.71,2464,169,171
2017-11-19 09:39:07,2017-11-19 09:51:01,smtp,10.5.71.60,25,10.116.216.71,1978,121,257
2017-11-19 09:39:23,2017-11-19 09:54:28,smtp,10.5.71.60,25,10.116.216.71,1691,130,379
2017-11-19 09:39:51,2017-11-19 09:52:37,smtp,10.5.71.60,25,10.116.216.71,2067,147,211
2017-11-19 09:41:37,2017-11-19 09:59:59,smtp,10.5.71.60,25,10.116.216.71,2538,163,325
2017-11-19 09:41:48,2017-11-19 09:58:48,smtp,10.5.71.60,25,36.25.30.157,49842,141,389
2017-11-19 09:42:45,2017-11-19 10:00:05,smtp,10.5.71.60,25,10.64.106.11,1720,152,347
2017-11-19 09:42:49,2017-11-19 09:53:17,smtp,10.5.71.60,25,10.64.105.71,2467,185,154
2017-11-19 09:44:10,2017-11-19 09:44:20,mysql,10.50.50.37,4443,10.64.106.34,2291,1720,182
2017-11-19 09:44:52,2017-11-19 09:45:02,tds,10.50.50.26,54238,10.64.105.213,2223,4743,8853
2017-11-19 09:44:52,2017-11-19 09:45:02,tds,10.50.50.26,54238,10.64.105.213,2223,5885,120002155
2017-11-19 09:45:10,2017-11-19 09:45:20,mysql,10.50.50.28,4443,10.64.105.73,2209,4095,1
2017-11-19 09:45:10,2017-11-19 09:45:20,mysql,10.50.50.28,4443,10.64.105.73,2209,4717,90000611
2017-11-19 09:45:20,2017-11-19 09:45:30,ssh,112.124.39.54,22,10.50.50.28,5930,5974,120002810
2017-11-19 09:45:30,2017-11-19 09:45:40,ssh,219.216.128.25,22,10.50.50.28,5327,80003195,4349
2017-11-19 09:45:40,2017-11-19 09:45:50,ssh,219.216.128.25,22,10.50.50.28,5316,120000535,8083
2017-11-19 09:46:07,2017-11-19 09:46:17,ssh,69.171.233.24,22,10.50.50.40,5782,4527,40002918
2017-11-19 09:46:07,2017-11-19 09:46:17,tds,10.50.50.40,54238,10.64.105.200,2241,1596,484
2017-11-19 09:46:10,2017-11-19 09:57:21,smtp,10.5.71.60,25,10.64.105.198,2105,173,363
2017-11-19 09:46:17,2017-11-19 09:46:27,tds,10.50.50.40,54238,10.64.105.200,2241,30001611,7011
2017-11-19 09:46:19,2017-11-19 10:04:07,smtp,10.5.71.60,25,10.64.105.29,2483,170,201
2017-11-19 09:46:27,2017-11-19 09:46:37,tds,10.50.50.40,54238,10.64.105.200,2241,4775,30003223
2017-11-19 09:46:37,2017-11-19 09:46:47,tds,10.50.50.40,54238,10.64.105.200,2241,60000803,7456
2017-11-19 09:46:57,2017-11-19 09:47:07,ssh,219.216.128.25,22,10.50.50.46,5159,140008982,7148
2017-11-19 09:46:57,2017-11-19 09:47:07,postgresql,10.50.50.46,5432,10.64.105.44,1944,4397,7432
2017-11-19 09:47:02,2017-11-19 09:59:24,smtp,10.5.71.60,25,10.116.216.71,1773,168,168
2017-11-19 09:47:07,2017-11-19 09:47:17,ssh,219.216.128.25,22,10.50.50.46,5783,1814,160000678
2017-11-19 09:47:17,2017-11-19 09:47:27,postgresql,10.50.50.46,5432,10.64.105.44,1944,60009494,2436
2017-11-19 09:47:27,2017-11-19 09:47:37,postgresql,10.50.50.46,5432,10.64.105.44,1944,4078,90004426
2017-11-19 09:48:31,2017-11-19 10:00:47,smtp,10.5.71.60,25,10.116.216.71,2215,156,267
2017-11-19 09:48:39,2017-11-19 10:07:20,smtp,10.5.71.60,25,10.116.216.71,2599,129,290
2017-11-19 09:48:45,2017-11-19 09:48:55,sftp,10.50.50.28,22,10.64.106.19,1507,687,8030
2017-11-19 09:49:21,2017-11-19 10:02:17,smtp,10.5.71.60,25,10.116.216.71,2479,106,236
2017-11-19 09:50:02,2017-11-19 10:05:55,smtp,10.5.71.60,25,10.64.105.12,1968,104,246
2017-11-19 09:50:15,2017-11-19 10:04:06,smtp,10.5.71.60,25,10.116.216.72,2240,160,100
2017-11-19 09:50:22,2017-11-19 09:50:32,mysql,10.50.50.26,4443,10.64.105.202,2074,150000412,2764
2017-11-19 09:50:22,2017-11-19 09:50:32,mysql,10.50.50.26,4443,10.64.105.202,2074,4129,3632
2017-11-19 09:50:32,2017-11-19 09:50:42,mysql,10.50.50.26,4443,10.64.105.202,2074,30007495,8336
2017-11-19 09:50:34,2017-11-19 10:04:14,smtp,10.5.71.60,25,14.17.32.47,2248,179,256
2017-11-19 09:50:39,2017-11-19 10:08:37,smtp,10.5.71.60,25,10.116.216.71,2022,192,276
2017-11-19 09:50:42,2017-11-19 09:50:52,mysql,10.50.50.26,4443,10.64.105.202,2074,4583,240005988
2017-11-19 09:50:52,2017-11-19 09:51:02,mysql,10.50.50.26,4443,10.64.105.202,2074,7236,30000425
2017-11-19 09:51:03,2017-11-19 09:51:13,ftp,10.50.50.28,21,10.64.105.60,1752,3590,129
2017-11-19 09:52:02,2017-11-19 10:06:52,smtp,10.5.71.60,25,10.116.216.72,2371,191,283
2017-11-19 09:52:13,2017-11-19 09:52:23,mysql,10.50.50.26,4443,10.64.105.36,2324,3358,1834
2017-11-19 09:52:13,2017-11-19 09:52:23,ssh,219.216.128.25,22,10.50.50.26,5457,8680,140004574
2017-11-19 09:52:23,2017-11-19 09:52:33,mysql,10.50.50.26,4443,10.64.105.36,2324,60005747,3277
2017-11-19 09:52:33,2017-11-19 09:52:43,mysql,10.50.50.26,4443,10.64.105.36,2324,1482,240005792
2017-11-19 09:52:43,2017-11-19 10:06:27,smtp,10.5.71.60,25,10.116.216.71,2475,179,233
2017-11-19 09:52:55,2017-11-19 10:11:02,smtp,10.5.71.60,25,10.116.216.71,2075,166,141
2017-11-19 09:53:19,2017-11-19 10:08:22,smtp,10.5.71.60,25,10.116.216.71,1741,172,357
2017-11-19 09:53:36,2017-11-19 10:06:34,smtp,10.5.71.60,25,10.116.216.73,2066,192,139
2017-11-19 09:54:07,2017-11-19 10:10:49,smtp,10.5.71.60,25,222.189.244.116,60578,131,331
2017-11-19 09:55:42,2017-11-19 09:55:52,ssh,10.50.50.26,22,10.64.105.56,2444,3395,9690
2017-11-19 09:55:42,2017-11-19 09:55:52,ssh,10.50.50.26,22,10.64.105.56,2444,180008626,2426
2017-11-19 09:55:52,2017-11-19 09:56:02,ssh,10.50.50.26,22,10.64.105.56,2444,240002258,181
2017-11-19 09:56:02,2017-11-19 09:56:12,ssh,91.240.109.42,22,10.50.50.26,5260,5819,100004715
2017-11-19 09:56:12,2017-11-19 09:56:22,ssh,10.50.50.26,22,10.64.105.56,2444,60001664,1357
2017-11-19 09:57:31,2017-11-19 10:16:18,smtp,10.5.71.60,25,10.116.216.71,1757,185,207
2017-11-19 09:58:08,2017-11-19 10:17:54,smtp,10.5.71.60,25,10.116.216.71,1684,105,137
